"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","site_sizes","init_intercepts","mean_est","truth","rmse","bias","emp_sd","coverage","n_reps"
"Federated IPW (no cloning)","RD",15,-0.7,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.287185214838591,-0.0564066207868443,0.232035675429591,-0.230778594051746,0.0242419454407767,NA,100
"Federated IPW (no cloning)","RD",5,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.130811405908685,-0.0588257092473403,0.0760993627990938,-0.0719856966613443,0.0248057604626494,NA,100
"Federated IPW (no cloning)","RD",10,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.198079187944454,-0.0464827674473978,0.152984008079983,-0.151596420497056,0.0206615834583385,NA,100
"Federated IPW (no cloning)","RD",15,-0.5,"small",0.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.245954876313343,-0.0399201154772763,0.20721648184498,-0.206034760836067,0.0222099185103941,NA,100
"Federated IPW (no cloning)","RD",5,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.227243629643889,-0.125685136000928,0.116837451719985,-0.101558493642961,0.0580565945879005,NA,100
"Federated IPW (no cloning)","RD",10,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.281836509483057,-0.100473676816018,0.193544278623479,-0.181362832667039,0.0679193722448293,NA,100
"Federated IPW (no cloning)","RD",15,-1,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.322990046205952,-0.0867020445403086,0.244601534198613,-0.236288001665643,0.0635474117217835,NA,100
"Federated IPW (no cloning)","RD",5,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.163293383242744,-0.082664323485726,0.0973384602321624,-0.0806290597570184,0.0548066441731533,NA,100
"Federated IPW (no cloning)","RD",10,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.218740436753126,-0.0659481773262258,0.161855381472773,-0.1527922594269,0.0536702424078823,NA,100
"Federated IPW (no cloning)","RD",15,-0.7,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.252506250257733,-0.0580282965113386,0.202794682168411,-0.194477953746394,0.0577700826282145,NA,100
"Federated IPW (no cloning)","RD",5,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.136404196288976,-0.0559737956026843,0.106896013854568,-0.0804304006862915,0.0707657140591519,NA,100
"Federated IPW (no cloning)","RD",10,-0.5,"strong",1.5,25,"1000/1000/1000/1000/1000","-4.5/-3.75/-3/-2.25/-1.5",-0.180171694431814,-0.0467942535063454,0.144045768496491,-0.133377440925469,0.0546766590453492,NA,100
