"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","mean_est","truth","bias","emp_sd","rmse","coverage","n_reps"
"Pooled CCW","RR",9,-0.5,"medium",1,25,0.93733970686677,0.941709344806988,-0.00436963794021853,0.0261833704347571,0.00436963794021853,0.94,100
"Pooled CCW","RR",3,-1,"small",0.5,25,0.833597548920112,0.83164822811744,0.00194932080267278,0.0340407539594655,0.00194932080267278,0.95,100
"Pooled CCW","RR",6,-1,"small",0.5,25,0.86882679093533,0.866229690716309,0.0025971002190214,0.0211523232836921,0.0025971002190214,0.95,100
"Pooled CCW","RR",9,-1,"small",0.5,25,0.886014398879982,0.88435826007723,0.00165613880275224,0.0142116764823791,0.00165613880275224,0.99,100
"Pooled CCW","RR",3,-0.7,"small",0.5,25,0.895921495061652,0.887729697259245,0.00819179780240675,0.0286351011612103,0.00819179780240675,0.94,100
"Pooled CCW","RR",6,-0.7,"small",0.5,25,0.906579600012028,0.909042229642127,-0.00246262963009841,0.0185605436015683,0.00246262963009841,1,100
"Pooled CCW","RR",9,-0.7,"small",0.5,25,0.916002887664176,0.920476929608389,-0.00447404194421261,0.0149936392510707,0.00447404194421261,0.97,100
"Pooled CCW","RR",3,-0.5,"small",0.5,25,0.925053075849593,0.923079736298094,0.00197333955149887,0.0326433584745434,0.00197333955149887,0.95,100
"Pooled CCW","RR",6,-0.5,"small",0.5,25,0.941590718750404,0.936701848157225,0.00488887059317902,0.0212648002790478,0.00488887059317902,0.95,100
"Pooled CCW","RR",9,-0.5,"small",0.5,25,0.942331348894231,0.944266138248836,-0.00193478935460468,0.016203626509967,0.00193478935460468,0.97,100
"Pooled CCW","RR",3,-1,"strong",1.5,25,0.848242972970168,0.829300939344517,0.0189420336256516,0.0665265953020969,0.0189420336256516,0.79,100
"Pooled CCW","RR",6,-1,"strong",1.5,25,0.86187429237478,0.858858319842328,0.00301597253245192,0.0603000965947844,0.00301597253245192,0.85,100
"Pooled CCW","RR",9,-1,"strong",1.5,25,0.86576258634292,0.871359886967191,-0.00559730062427098,0.0440974384506995,0.00559730062427098,0.92,100
"Pooled CCW","RR",3,-0.7,"strong",1.5,25,0.906087326388847,0.887151068131493,0.0189362582573537,0.0676989766378995,0.0189362582573537,0.77,100
"Pooled CCW","RR",6,-0.7,"strong",1.5,25,0.895147938335061,0.904802116336529,-0.00965417800146794,0.0654961426368253,0.00965417800146794,0.93,100
"Pooled CCW","RR",9,-0.7,"strong",1.5,25,0.926790353021972,0.912263852263497,0.0145265007584746,0.0386067009065803,0.0145265007584746,0.86,100
"Pooled CCW","RR",3,-0.5,"strong",1.5,25,0.947796591280061,0.92320093128493,0.0245956599951309,0.0532130179797674,0.0245956599951309,0.87,100
"Pooled CCW","RR",6,-0.5,"strong",1.5,25,0.941276202505101,0.934524057880517,0.00675214462458411,0.0555945099103213,0.00675214462458411,0.84,100
"Pooled CCW","RR",9,-0.5,"strong",1.5,25,0.949930194304176,0.938625001977846,0.0113051923263298,0.0449266761275257,0.0113051923263298,0.82,100
"Federated landmark IPW","RR",3,-1,"medium",1,25,0.710442555393798,0.831270488193608,-0.120827932799811,0.0725821969547042,0.120827932799811,NA,100
"Federated landmark IPW","RR",6,-1,"medium",1,25,0.656036233754674,0.862327097398132,-0.206290863643458,0.0558272273837685,0.206290863643458,NA,100
"Federated landmark IPW","RR",9,-1,"medium",1,25,0.612548865928459,0.878155604966682,-0.265606739038224,0.0887216956772757,0.265606739038224,NA,100
"Federated landmark IPW","RR",3,-0.7,"medium",1,25,0.800259096627353,0.888301407326911,-0.0880423106995586,0.0827903508020419,0.0880423106995586,NA,100
"Federated landmark IPW","RR",6,-0.7,"medium",1,25,0.761587053545826,0.906989333151125,-0.145402279605299,0.084774841759927,0.145402279605299,NA,100
"Federated landmark IPW","RR",9,-0.7,"medium",1,25,0.702683293778519,0.91679561857984,-0.214112324801321,0.0618905771620803,0.214112324801321,NA,100
"Federated landmark IPW","RR",3,-0.5,"medium",1,25,0.83664946344608,0.923307187390838,-0.0866577239447577,0.0828004967322505,0.0866577239447577,NA,100
"Federated landmark IPW","RR",6,-0.5,"medium",1,25,0.785063952599497,0.935322353652118,-0.150258401052621,0.0768488589407187,0.150258401052621,NA,100
"Federated landmark IPW","RR",9,-0.5,"medium",1,25,0.779172753042686,0.941709344806988,-0.162536591764303,0.0671477651773714,0.162536591764303,NA,100
"Federated landmark IPW","RR",3,-1,"small",0.5,25,0.732807510697346,0.83164822811744,-0.0988407174200935,0.0504862192546966,0.0988407174200935,NA,100
"Federated landmark IPW","RR",6,-1,"small",0.5,25,0.658023262835919,0.866229690716309,-0.20820642788039,0.0409953226171423,0.20820642788039,NA,100
"Federated landmark IPW","RR",9,-1,"small",0.5,25,0.615991181854287,0.88435826007723,-0.268367078222943,0.0347746875166122,0.268367078222943,NA,100
"Federated landmark IPW","RR",3,-0.7,"small",0.5,25,0.811479764672371,0.887729697259245,-0.0762499325868737,0.0519025472575887,0.0762499325868737,NA,100
"Federated landmark IPW","RR",6,-0.7,"small",0.5,25,0.753142445208307,0.909042229642127,-0.15589978443382,0.0395671513195056,0.15589978443382,NA,100
"Federated landmark IPW","RR",9,-0.7,"small",0.5,25,0.709909056221463,0.920476929608389,-0.210567873386926,0.0445187879881181,0.210567873386926,NA,100
"Federated landmark IPW","RR",3,-0.5,"small",0.5,25,0.876263981780978,0.923079736298094,-0.0468157545171154,0.0487500698503075,0.0468157545171154,NA,100
"Federated landmark IPW","RR",6,-0.5,"small",0.5,25,0.841897757725682,0.936701848157225,-0.094804090431543,0.0380291805648621,0.094804090431543,NA,100
"Federated landmark IPW","RR",9,-0.5,"small",0.5,25,0.786959257865533,0.944266138248836,-0.157306880383304,0.0456643062608816,0.157306880383304,NA,100
"Federated landmark IPW","RR",3,-1,"strong",1.5,25,0.719048551220913,0.829300939344517,-0.110252388123604,0.122198975298095,0.110252388123604,NA,100
"Federated landmark IPW","RR",6,-1,"strong",1.5,25,0.639801596499342,0.858858319842328,-0.219056723342986,0.120489757012354,0.219056723342986,NA,100
"Federated landmark IPW","RR",9,-1,"strong",1.5,25,0.609874224499201,0.871359886967191,-0.261485662467989,0.0871659784988285,0.261485662467989,NA,100
"Federated landmark IPW","RR",3,-0.7,"strong",1.5,25,0.809154463237388,0.887151068131493,-0.0779966048941053,0.107529523657163,0.0779966048941053,NA,100
"Federated landmark IPW","RR",6,-0.7,"strong",1.5,25,0.696351423275613,0.904802116336529,-0.208450693060916,0.131197517067117,0.208450693060916,NA,100
"Federated landmark IPW","RR",9,-0.7,"strong",1.5,25,0.732177436445872,0.912263852263497,-0.180086415817625,0.0893733036419565,0.180086415817625,NA,100
"Federated landmark IPW","RR",3,-0.5,"strong",1.5,25,0.868685586311686,0.92320093128493,-0.0545153449732442,0.107115139525844,0.0545153449732442,NA,100
"Federated landmark IPW","RR",6,-0.5,"strong",1.5,25,0.813297059362995,0.934524057880517,-0.121226998517523,0.119538743591088,0.121226998517523,NA,100
"Federated landmark IPW","RR",9,-0.5,"strong",1.5,25,0.814761413038761,0.938625001977846,-0.123863588939085,0.13620932938962,0.123863588939085,NA,100
"Local CCW + curve meta-analysis","RR",3,-1,"medium",1,25,0.829498034936679,0.831270488193608,-0.00177245325692961,0.0432739694397281,0.00177245325692961,NA,100
"Local CCW + curve meta-analysis","RR",6,-1,"medium",1,25,0.86534213057727,0.862327097398132,0.00301503317913818,0.0276615394820328,0.00301503317913818,NA,100
"Local CCW + curve meta-analysis","RR",9,-1,"medium",1,25,0.881465732113479,0.878155604966682,0.0033101271467963,0.0259171682982872,0.0033101271467963,NA,100
"Local CCW + curve meta-analysis","RR",3,-0.7,"medium",1,25,0.898356595783684,0.888301407326911,0.010055188456773,0.0414494689718846,0.010055188456773,NA,100
"Local CCW + curve meta-analysis","RR",6,-0.7,"medium",1,25,0.916893706212928,0.906989333151125,0.00990437306180345,0.0373638674498562,0.00990437306180345,NA,100
"Local CCW + curve meta-analysis","RR",9,-0.7,"medium",1,25,0.914961186588512,0.91679561857984,-0.001834431991328,0.0221789652763061,0.001834431991328,NA,100
"Local CCW + curve meta-analysis","RR",3,-0.5,"medium",1,25,0.917672047330296,0.923307187390838,-0.00563514006054225,0.0496762851183212,0.00563514006054225,NA,100
"Local CCW + curve meta-analysis","RR",6,-0.5,"medium",1,25,0.927626620894751,0.935322353652118,-0.00769573275736684,0.0340163035343854,0.00769573275736684,NA,100
"Local CCW + curve meta-analysis","RR",9,-0.5,"medium",1,25,0.939494081656497,0.941709344806988,-0.00221526315049174,0.0249015734999248,0.00221526315049174,NA,100
"Local CCW + curve meta-analysis","RR",3,-1,"small",0.5,25,0.833935617247939,0.83164822811744,0.00228738913049961,0.0347861307732735,0.00228738913049961,NA,100
"Local CCW + curve meta-analysis","RR",6,-1,"small",0.5,25,0.868714547718285,0.866229690716309,0.00248485700197567,0.021417655150392,0.00248485700197567,NA,100
"Local CCW + curve meta-analysis","RR",9,-1,"small",0.5,25,0.885703744393921,0.88435826007723,0.00134548431669089,0.0145348960719906,0.00134548431669089,NA,100
"Local CCW + curve meta-analysis","RR",3,-0.7,"small",0.5,25,0.897148643083391,0.887729697259245,0.00941894582414613,0.0300899020757287,0.00941894582414613,NA,100
"Local CCW + curve meta-analysis","RR",6,-0.7,"small",0.5,25,0.906456875128743,0.909042229642127,-0.00258535451338324,0.0186710397791226,0.00258535451338324,NA,100
"Local CCW + curve meta-analysis","RR",9,-0.7,"small",0.5,25,0.916011417966773,0.920476929608389,-0.00446551164161619,0.0151076266460734,0.00446551164161619,NA,100
"Local CCW + curve meta-analysis","RR",3,-0.5,"small",0.5,25,0.926368182583637,0.923079736298094,0.00328844628554371,0.0326016997984092,0.00328844628554371,NA,100
"Local CCW + curve meta-analysis","RR",6,-0.5,"small",0.5,25,0.940797810893642,0.936701848157225,0.00409596273641767,0.0217207087123608,0.00409596273641767,NA,100
"Local CCW + curve meta-analysis","RR",9,-0.5,"small",0.5,25,0.942682586230272,0.944266138248836,-0.00158355201856367,0.0163234372143706,0.00158355201856367,NA,100
"Local CCW + curve meta-analysis","RR",3,-1,"strong",1.5,25,0.859024495710841,0.829300939344517,0.0297235563663248,0.0549772927995882,0.0297235563663248,NA,100
"Local CCW + curve meta-analysis","RR",6,-1,"strong",1.5,25,0.866634818272595,0.858858319842328,0.00777649843026719,0.0563779028693872,0.00777649843026719,NA,100
"Local CCW + curve meta-analysis","RR",9,-1,"strong",1.5,25,0.870382527225723,0.871359886967191,-0.000977359741467895,0.0387992399350507,0.000977359741467895,NA,100
"Local CCW + curve meta-analysis","RR",3,-0.7,"strong",1.5,25,0.913748924153498,0.887151068131493,0.0265978560220045,0.0646748952023447,0.0265978560220045,NA,100
"Local CCW + curve meta-analysis","RR",6,-0.7,"strong",1.5,25,0.900847775908594,0.904802116336529,-0.00395434042793454,0.0519922961800534,0.00395434042793454,NA,100
"Local CCW + curve meta-analysis","RR",9,-0.7,"strong",1.5,25,0.931402247106668,0.912263852263497,0.0191383948431704,0.036068659086635,0.0191383948431704,NA,100
"Local CCW + curve meta-analysis","RR",3,-0.5,"strong",1.5,25,0.956490917829786,0.92320093128493,0.0332899865448567,0.0471324099531603,0.0332899865448567,NA,100
"Local CCW + curve meta-analysis","RR",6,-0.5,"strong",1.5,25,0.945191240947951,0.934524057880517,0.0106671830674342,0.0507204332716511,0.0106671830674342,NA,100
"Local CCW + curve meta-analysis","RR",9,-0.5,"strong",1.5,25,0.951626051912764,0.938625001977846,0.0130010499349179,0.0440792139931999,0.0130010499349179,NA,100
"Federated IPW (no cloning)","RR",3,-1,"medium",1,25,0.848483387406328,0.831270488193608,0.0172128992127199,0.0436979372118392,0.0172128992127199,NA,100
"Federated IPW (no cloning)","RR",6,-1,"medium",1,25,0.912722934097887,0.862327097398132,0.0503958366997548,0.030246151888659,0.0503958366997548,NA,100
"Federated IPW (no cloning)","RR",9,-1,"medium",1,25,0.95449977666578,0.878155604966682,0.0763441716990971,0.0285097031376369,0.0763441716990971,NA,100
"Federated IPW (no cloning)","RR",3,-0.7,"medium",1,25,0.921302903889215,0.888301407326911,0.0330014965623041,0.0426932308500609,0.0330014965623041,NA,100
"Federated IPW (no cloning)","RR",6,-0.7,"medium",1,25,0.970761053419327,0.906989333151125,0.0637717202682022,0.0392330350972604,0.0637717202682022,NA,100
"Federated IPW (no cloning)","RR",9,-0.7,"medium",1,25,0.995289449171157,0.91679561857984,0.078493830591317,0.0304341778004354,0.078493830591317,NA,100
"Federated IPW (no cloning)","RR",3,-0.5,"medium",1,25,0.940337485230952,0.923307187390838,0.0170302978401145,0.0495489768806672,0.0170302978401145,NA,100
"Federated IPW (no cloning)","RR",6,-0.5,"medium",1,25,0.983865598367464,0.935322353652118,0.0485432447153461,0.0352394563317016,0.0485432447153461,NA,100
"Federated IPW (no cloning)","RR",9,-0.5,"medium",1,25,1.0198019690829,0.941709344806988,0.0780926242759076,0.0295107784436908,0.0780926242759076,NA,100
"Federated IPW (no cloning)","RR",3,-1,"small",0.5,25,0.832621899786695,0.83164822811744,0.000973671669255354,0.0364830915811857,0.000973671669255354,NA,100
"Federated IPW (no cloning)","RR",6,-1,"small",0.5,25,0.883402122119903,0.866229690716309,0.0171724314035938,0.0230140640634215,0.0171724314035938,NA,100
"Federated IPW (no cloning)","RR",9,-1,"small",0.5,25,0.915818452991728,0.88435826007723,0.0314601929144977,0.0175052466901479,0.0314601929144977,NA,100
"Federated IPW (no cloning)","RR",3,-0.7,"small",0.5,25,0.902909319413135,0.887729697259245,0.0151796221538896,0.0324039321970251,0.0151796221538896,NA,100
"Federated IPW (no cloning)","RR",6,-0.7,"small",0.5,25,0.927225079396831,0.909042229642127,0.0181828497547041,0.0200096920312362,0.0181828497547041,NA,100
"Federated IPW (no cloning)","RR",9,-0.7,"small",0.5,25,0.954752871663119,0.920476929608389,0.0342759420547297,0.0169180862680758,0.0342759420547297,NA,100
"Federated IPW (no cloning)","RR",3,-0.5,"small",0.5,25,0.932602088057326,0.923079736298094,0.00952235175923186,0.0332610839044459,0.00952235175923186,NA,100
"Federated IPW (no cloning)","RR",6,-0.5,"small",0.5,25,0.967868264471292,0.936701848157225,0.0311664163140674,0.0215736508356634,0.0311664163140674,NA,100
"Federated IPW (no cloning)","RR",9,-0.5,"small",0.5,25,0.987931797429601,0.944266138248836,0.0436656591807647,0.0190251701407257,0.0436656591807647,NA,100
"Federated IPW (no cloning)","RR",3,-1,"strong",1.5,25,0.880690124618246,0.829300939344517,0.0513891852737291,0.0631543277270175,0.0513891852737291,NA,100
"Federated IPW (no cloning)","RR",6,-1,"strong",1.5,25,0.921780748366245,0.858858319842328,0.0629224285239168,0.0642109326476839,0.0629224285239168,NA,100
"Federated IPW (no cloning)","RR",9,-1,"strong",1.5,25,0.95934853594447,0.871359886967191,0.0879886489772796,0.0543052965743381,0.0879886489772796,NA,100
"Federated IPW (no cloning)","RR",3,-0.7,"strong",1.5,25,0.931925328595335,0.887151068131493,0.044774260463842,0.0699073001033153,0.044774260463842,NA,100
"Federated IPW (no cloning)","RR",6,-0.7,"strong",1.5,25,0.960619650487297,0.904802116336529,0.0558175341507688,0.0758758980516066,0.0558175341507688,NA,100
"Federated IPW (no cloning)","RR",9,-0.7,"strong",1.5,25,1.02867175136913,0.912263852263497,0.116407899105633,0.0454313394026627,0.116407899105633,NA,100
"Federated IPW (no cloning)","RR",3,-0.5,"strong",1.5,25,0.980063386772806,0.92320093128493,0.0568624554878759,0.0494465127261273,0.0568624554878759,NA,100
"Federated IPW (no cloning)","RR",6,-0.5,"strong",1.5,25,1.01058237832403,0.934524057880517,0.0760583204435083,0.059132497253264,0.0760583204435083,NA,100
"Federated IPW (no cloning)","RR",9,-0.5,"strong",1.5,25,1.0565964911516,0.938625001977846,0.117971489173758,0.0538417420609225,0.117971489173758,NA,100
"Federated per-protocol (unweighted)","RR",3,-1,"medium",1,25,1.06876480942199,0.831270488193608,0.237494321228378,0.0183223361681843,0.237494321228378,NA,100
"Federated per-protocol (unweighted)","RR",6,-1,"medium",1,25,1.11215388509217,0.862327097398132,0.249826787694034,0.0171047033580427,0.249826787694034,NA,100
"Federated per-protocol (unweighted)","RR",9,-1,"medium",1,25,1.14699610687326,0.878155604966682,0.268840501906573,0.0192477566500279,0.268840501906573,NA,100
"Federated per-protocol (unweighted)","RR",3,-0.7,"medium",1,25,1.11552633444908,0.888301407326911,0.227224927122169,0.0149425161712781,0.227224927122169,NA,100
"Federated per-protocol (unweighted)","RR",6,-0.7,"medium",1,25,1.15588194169753,0.906989333151125,0.248892608546405,0.0211542154056518,0.248892608546405,NA,100
"Federated per-protocol (unweighted)","RR",9,-0.7,"medium",1,25,1.18826699130396,0.91679561857984,0.271471372724124,0.0213153613381729,0.271471372724124,NA,100
"Federated per-protocol (unweighted)","RR",3,-0.5,"medium",1,25,1.13324755654098,0.923307187390838,0.209940369150138,0.0166382144849296,0.209940369150138,NA,100
"Federated per-protocol (unweighted)","RR",6,-0.5,"medium",1,25,1.175763914642,0.935322353652118,0.240441560989878,0.0199731524748591,0.240441560989878,NA,100
"Federated per-protocol (unweighted)","RR",9,-0.5,"medium",1,25,1.21032628248898,0.941709344806988,0.268616937681992,0.0194845626567059,0.268616937681992,NA,100
"Federated per-protocol (unweighted)","RR",3,-1,"small",0.5,25,0.967628797178477,0.83164822811744,0.135980569061037,0.0238103592354826,0.135980569061037,NA,100
"Federated per-protocol (unweighted)","RR",6,-1,"small",0.5,25,1.00851084312772,0.866229690716309,0.142281152411411,0.0183269486248829,0.142281152411411,NA,100
"Federated per-protocol (unweighted)","RR",9,-1,"small",0.5,25,1.03254225769247,0.88435826007723,0.148183997615237,0.0161976785473813,0.148183997615237,NA,100
"Federated per-protocol (unweighted)","RR",3,-0.7,"small",0.5,25,1.03235370033184,0.887729697259245,0.144624003072593,0.0196403026899145,0.144624003072593,NA,100
"Federated per-protocol (unweighted)","RR",6,-0.7,"small",0.5,25,1.04844173956161,0.909042229642127,0.139399509919479,0.0151602559794369,0.139399509919479,NA,100
"Federated per-protocol (unweighted)","RR",9,-0.7,"small",0.5,25,1.07095961620944,0.920476929608389,0.150482686601047,0.0149673504804381,0.150482686601047,NA,100
"Federated per-protocol (unweighted)","RR",3,-0.5,"small",0.5,25,1.05575983193907,0.923079736298094,0.132680095640981,0.0225768150890835,0.132680095640981,NA,100
"Federated per-protocol (unweighted)","RR",6,-0.5,"small",0.5,25,1.07906059786059,0.936701848157225,0.142358749703366,0.0183081641790985,0.142358749703366,NA,100
"Federated per-protocol (unweighted)","RR",9,-0.5,"small",0.5,25,1.09814058204556,0.944266138248836,0.15387444379672,0.0178166964458324,0.15387444379672,NA,100
"Federated per-protocol (unweighted)","RR",3,-1,"strong",1.5,25,1.12801949992056,0.829300939344517,0.298718560576043,0.0167806773902395,0.298718560576043,NA,100
"Federated per-protocol (unweighted)","RR",6,-1,"strong",1.5,25,1.17113524805141,0.858858319842328,0.312276928209084,0.0176673641643333,0.312276928209084,NA,100
"Federated per-protocol (unweighted)","RR",9,-1,"strong",1.5,25,1.21103378213467,0.871359886967191,0.339673895167479,0.0241820079086441,0.339673895167479,NA,100
"Federated per-protocol (unweighted)","RR",3,-0.7,"strong",1.5,25,1.16304838277748,0.887151068131493,0.275897314645983,0.0172363651410826,0.275897314645983,NA,100
"Federated per-protocol (unweighted)","RR",6,-0.7,"strong",1.5,25,1.20973821419844,0.904802116336529,0.30493609786191,0.0204081326441726,0.30493609786191,NA,100
"Federated per-protocol (unweighted)","RR",9,-0.7,"strong",1.5,25,1.2575154417556,0.912263852263497,0.345251589492107,0.0185022058491622,0.345251589492107,NA,100
"Federated per-protocol (unweighted)","RR",3,-0.5,"strong",1.5,25,1.18403921481525,0.92320093128493,0.260838283530318,0.0170734692846561,0.260838283530318,NA,100
"Federated per-protocol (unweighted)","RR",6,-0.5,"strong",1.5,25,1.23375689878867,0.934524057880517,0.299232840908154,0.0198067872179668,0.299232840908154,NA,100
"Federated per-protocol (unweighted)","RR",9,-0.5,"strong",1.5,25,1.28132624713554,0.938625001977846,0.342701245157691,0.0208168577738833,0.342701245157691,NA,100
"Federated CCW","OR",3,-1,"medium",1,25,0.425953352148337,0.426561464975448,-0.00060811282711105,0.0824434630665059,0.00060811282711105,0.96,100
"Federated CCW","OR",6,-1,"medium",1,25,0.497277857422709,0.485914523060327,0.0113633343623817,0.0629124534624167,0.0113633343623817,0.95,100
"Federated CCW","OR",9,-1,"medium",1,25,0.531491621033196,0.52088262319873,0.0106089978344665,0.0677142401419831,0.0106089978344665,0.94,100
"Federated CCW","OR",3,-0.7,"medium",1,25,0.583082534725402,0.545611441417372,0.0374710933080303,0.114210359888864,0.0374710933080303,0.97,100
"Federated CCW","OR",6,-0.7,"medium",1,25,0.636549419078841,0.595393038271672,0.0411563808071689,0.118144112233307,0.0411563808071689,0.86,100
"Federated CCW","OR",9,-0.7,"medium",1,25,0.616868260235588,0.624357363752497,-0.00748910351690843,0.0751989189400187,0.00748910351690843,0.98,100
"Federated CCW","OR",3,-0.5,"medium",1,25,0.64834780545438,0.645107349285387,0.00324045616899226,0.166281018273438,0.00324045616899226,0.9,100
"Federated CCW","OR",6,-0.5,"medium",1,25,0.671752892691622,0.685758711461126,-0.0140058187695046,0.121062799551673,0.0140058187695046,0.92,100
"Federated CCW","OR",9,-0.5,"medium",1,25,0.706877656915377,0.709045947553628,-0.00216829063825078,0.0999097177807526,0.00216829063825078,0.97,100
"Federated CCW","OR",3,-1,"small",0.5,25,0.432102042846245,0.427098922794016,0.00500312005222896,0.0692404966466534,0.00500312005222896,0.93,100
"Federated CCW","OR",6,-1,"small",0.5,25,0.501089668827788,0.494198818732103,0.00689085009568459,0.0508310747728072,0.00689085009568459,0.97,100
"Federated CCW","OR",9,-1,"small",0.5,25,0.538554010395129,0.53554712579243,0.0030068846026983,0.0420992559214498,0.0030068846026983,0.98,100
"Federated CCW","OR",3,-0.7,"small",0.5,25,0.576370092481869,0.544062064736152,0.0323080277457177,0.0848740471272049,0.0323080277457177,0.94,100
"Federated CCW","OR",6,-0.7,"small",0.5,25,0.598620271267755,0.601271192140172,-0.00265092087241649,0.0569865883765462,0.00265092087241649,1,100
"Federated CCW","OR",9,-0.7,"small",0.5,25,0.621484653337282,0.635736871427349,-0.0142522180900668,0.0488063321304375,0.0142522180900668,0.97,100
"Federated CCW","OR",3,-0.5,"small",0.5,25,0.663402429215601,0.644258336427251,0.0191440927883492,0.129812200269145,0.0191440927883492,0.95,100
"Federated CCW","OR",6,-0.5,"small",0.5,25,0.709715957760732,0.690675079681274,0.0190408780794582,0.0876145956026801,0.0190408780794582,0.95,100
"Federated CCW","OR",9,-0.5,"small",0.5,25,0.715480751435242,0.718671968743803,-0.00319121730856072,0.0658753441420702,0.00319121730856072,0.95,100
