"task_id","rep","tau","sample_size_scenario","initiation_scenario","n_per_site","total_n","init_intercept","zero_cov_init_prob","observed_init_rate","min_site_init_rate","max_site_init_rate","landmark_n","landmark_treated_rate"
6,229,8,"large","low",1000,10000,-5,0.00669285092428486,0.0546,0.045,0.067,4070,0.0626535626535627
6,230,8,"large","low",1000,10000,-5,0.00669285092428486,0.0541,0.045,0.063,4076,0.0613346418056919
6,231,8,"large","low",1000,10000,-5,0.00669285092428486,0.0563,0.045,0.069,4027,0.0635708964489695
6,232,8,"large","low",1000,10000,-5,0.00669285092428486,0.0557,0.045,0.069,4047,0.061527057079318
6,233,8,"large","low",1000,10000,-5,0.00669285092428486,0.0545,0.036,0.069,4045,0.0600741656365884
6,234,8,"large","low",1000,10000,-5,0.00669285092428486,0.0556,0.036,0.069,4061,0.0615611918246737
6,235,8,"large","low",1000,10000,-5,0.00669285092428486,0.057,0.036,0.069,4054,0.062900838677849
6,236,8,"large","low",1000,10000,-5,0.00669285092428486,0.0591,0.036,0.069,4016,0.06449203187251
6,237,8,"large","low",1000,10000,-5,0.00669285092428486,0.0579,0.036,0.069,4008,0.062874251497006
6,238,8,"large","low",1000,10000,-5,0.00669285092428486,0.057,0.036,0.069,4011,0.06232859636001
6,239,8,"large","low",1000,10000,-5,0.00669285092428486,0.0576,0.036,0.069,4010,0.0635910224438903
6,240,8,"large","low",1000,10000,-5,0.00669285092428486,0.0578,0.036,0.069,4013,0.0642910540742587
6,241,8,"large","low",1000,10000,-5,0.00669285092428486,0.0578,0.036,0.069,4002,0.0644677661169415
6,242,8,"large","low",1000,10000,-5,0.00669285092428486,0.0575,0.036,0.069,3992,0.0648797595190381
6,243,8,"large","low",1000,10000,-5,0.00669285092428486,0.0595,0.044,0.069,4013,0.0662845751308248
6,244,8,"large","low",1000,10000,-5,0.00669285092428486,0.0578,0.044,0.069,4003,0.0632025980514614
6,245,8,"large","low",1000,10000,-5,0.00669285092428486,0.0574,0.044,0.069,4013,0.0613007724894094
6,246,8,"large","low",1000,10000,-5,0.00669285092428486,0.0569,0.044,0.069,4048,0.0610177865612648
6,247,8,"large","low",1000,10000,-5,0.00669285092428486,0.0606,0.051,0.081,4073,0.0638350110483673
6,248,8,"large","low",1000,10000,-5,0.00669285092428486,0.0614,0.051,0.081,4078,0.0622854340362923
6,249,8,"large","low",1000,10000,-5,0.00669285092428486,0.0612,0.051,0.081,4077,0.0615648761344126
6,250,8,"large","low",1000,10000,-5,0.00669285092428486,0.0589,0.041,0.081,4066,0.0570585341859321
6,251,8,"large","low",1000,10000,-5,0.00669285092428486,0.058,0.041,0.081,4085,0.0538555691554468
6,252,8,"large","low",1000,10000,-5,0.00669285092428486,0.059,0.041,0.081,4081,0.0541533937760353
6,253,8,"large","low",1000,10000,-5,0.00669285092428486,0.0586,0.041,0.081,4075,0.0532515337423313
6,254,8,"large","low",1000,10000,-5,0.00669285092428486,0.0596,0.041,0.081,4098,0.0556368960468521
6,255,8,"large","low",1000,10000,-5,0.00669285092428486,0.061,0.041,0.081,4063,0.0605463942899335
6,256,8,"large","low",1000,10000,-5,0.00669285092428486,0.0595,0.041,0.081,4075,0.0586503067484663
6,257,8,"large","low",1000,10000,-5,0.00669285092428486,0.0571,0.041,0.071,4076,0.0574092247301276
6,258,8,"large","low",1000,10000,-5,0.00669285092428486,0.0578,0.041,0.071,4056,0.0574457593688363
6,259,8,"large","low",1000,10000,-5,0.00669285092428486,0.0581,0.041,0.071,4068,0.0567846607669617
6,260,8,"large","low",1000,10000,-5,0.00669285092428486,0.0598,0.046,0.071,4080,0.0607843137254902
6,261,8,"large","low",1000,10000,-5,0.00669285092428486,0.059,0.046,0.071,4086,0.0611845325501713
6,262,8,"large","low",1000,10000,-5,0.00669285092428486,0.0595,0.046,0.071,4085,0.0626682986536108
6,263,8,"large","low",1000,10000,-5,0.00669285092428486,0.0598,0.046,0.071,4077,0.0637723816531763
6,264,8,"large","low",1000,10000,-5,0.00669285092428486,0.0599,0.046,0.071,4058,0.0648102513553475
6,265,8,"large","low",1000,10000,-5,0.00669285092428486,0.0581,0.046,0.069,4057,0.0603894503327582
6,266,8,"large","low",1000,10000,-5,0.00669285092428486,0.0592,0.052,0.069,4011,0.0605833956619297
6,267,8,"large","low",1000,10000,-5,0.00669285092428486,0.0595,0.052,0.069,4018,0.0602289696366351
6,268,8,"large","low",1000,10000,-5,0.00669285092428486,0.0595,0.052,0.069,4011,0.0630765395163301
6,269,8,"large","low",1000,10000,-5,0.00669285092428486,0.0584,0.051,0.069,4001,0.0619845038740315
6,270,8,"large","low",1000,10000,-5,0.00669285092428486,0.0585,0.051,0.069,3937,0.0596901193802388
6,271,8,"large","low",1000,10000,-5,0.00669285092428486,0.0586,0.051,0.069,3935,0.0604828462515883
6,272,8,"large","low",1000,10000,-5,0.00669285092428486,0.058,0.051,0.067,3944,0.0590770791075051
6,273,8,"large","low",1000,10000,-5,0.00669285092428486,0.058,0.051,0.067,3960,0.0590909090909091
6,274,8,"large","low",1000,10000,-5,0.00669285092428486,0.0563,0.045,0.067,3964,0.0554994954591322
6,275,8,"large","low",1000,10000,-5,0.00669285092428486,0.057,0.045,0.067,3983,0.0552347476776299
6,276,8,"large","low",1000,10000,-5,0.00669285092428486,0.0568,0.045,0.067,3987,0.0571858540255831
6,277,8,"large","low",1000,10000,-5,0.00669285092428486,0.0564,0.045,0.067,3967,0.0562137635492816
6,278,8,"large","low",1000,10000,-5,0.00669285092428486,0.0553,0.045,0.063,4003,0.0549587809143143
6,279,8,"large","low",1000,10000,-5,0.00669285092428486,0.0558,0.045,0.063,3996,0.0560560560560561
6,280,8,"large","low",1000,10000,-5,0.00669285092428486,0.0564,0.045,0.065,4042,0.0571499257793172
6,281,8,"large","low",1000,10000,-5,0.00669285092428486,0.0558,0.045,0.065,4053,0.0569948186528497
6,282,8,"large","low",1000,10000,-5,0.00669285092428486,0.0549,0.045,0.065,4060,0.0568965517241379
6,283,8,"large","low",1000,10000,-5,0.00669285092428486,0.0554,0.045,0.065,4066,0.0558288243974422
6,284,8,"large","low",1000,10000,-5,0.00669285092428486,0.0567,0.047,0.065,4074,0.0571919489445263
6,285,8,"large","low",1000,10000,-5,0.00669285092428486,0.0563,0.047,0.065,4068,0.0587512291052114
6,286,8,"large","low",1000,10000,-5,0.00669285092428486,0.0559,0.047,0.065,4059,0.0571569352057157
6,287,8,"large","low",1000,10000,-5,0.00669285092428486,0.0546,0.043,0.065,4050,0.0577777777777778
6,288,8,"large","low",1000,10000,-5,0.00669285092428486,0.0554,0.043,0.065,4060,0.0571428571428571
6,289,8,"large","low",1000,10000,-5,0.00669285092428486,0.0557,0.043,0.065,4071,0.0572340948169983
6,290,8,"large","low",1000,10000,-5,0.00669285092428486,0.0556,0.043,0.064,4063,0.0578390351956682
6,291,8,"large","low",1000,10000,-5,0.00669285092428486,0.0572,0.043,0.064,4035,0.0584882280049566
6,292,8,"large","low",1000,10000,-5,0.00669285092428486,0.0579,0.043,0.064,4018,0.0584868093578895
6,293,8,"large","low",1000,10000,-5,0.00669285092428486,0.0567,0.043,0.064,4040,0.0589108910891089
6,294,8,"large","low",1000,10000,-5,0.00669285092428486,0.0576,0.043,0.067,4049,0.0563102000493949
6,295,8,"large","low",1000,10000,-5,0.00669285092428486,0.0576,0.043,0.067,4072,0.056237721021611
6,296,8,"large","low",1000,10000,-5,0.00669285092428486,0.0576,0.043,0.067,4094,0.0578895945285784
6,297,8,"large","low",1000,10000,-5,0.00669285092428486,0.0596,0.048,0.067,4128,0.0598352713178295
6,298,8,"large","low",1000,10000,-5,0.00669285092428486,0.0599,0.048,0.067,4072,0.0616404715127701
6,299,8,"large","low",1000,10000,-5,0.00669285092428486,0.0588,0.048,0.067,4073,0.0628529339553155
6,300,8,"large","low",1000,10000,-5,0.00669285092428486,0.0572,0.048,0.067,4110,0.0610705596107056
7,1,4,"low","high",300,3000,-1,0.268941421369995,0.585333333333333,0.523333333333333,0.663333333333333,2011,0.614122327200398
7,2,4,"low","high",300,3000,-1,0.268941421369995,0.594,0.56,0.663333333333333,2006,0.620638085742772
7,3,4,"low","high",300,3000,-1,0.268941421369995,0.594666666666667,0.56,0.663333333333333,2007,0.623318385650224
7,4,4,"low","high",300,3000,-1,0.268941421369995,0.600666666666667,0.56,0.663333333333333,1994,0.62888665997994
7,5,4,"low","high",300,3000,-1,0.268941421369995,0.604,0.566666666666667,0.663333333333333,1981,0.631499242806663
7,6,4,"low","high",300,3000,-1,0.268941421369995,0.603,0.566666666666667,0.663333333333333,1992,0.627510040160643
7,7,4,"low","high",300,3000,-1,0.268941421369995,0.609,0.566666666666667,0.663333333333333,1988,0.633802816901408
7,8,4,"low","high",300,3000,-1,0.268941421369995,0.612666666666667,0.57,0.663333333333333,2006,0.635094715852443
7,9,4,"low","high",300,3000,-1,0.268941421369995,0.617666666666667,0.593333333333333,0.663333333333333,1983,0.641452344931921
7,10,4,"low","high",300,3000,-1,0.268941421369995,0.616333333333333,0.593333333333333,0.65,1975,0.64
7,11,4,"low","high",300,3000,-1,0.268941421369995,0.612,0.573333333333333,0.65,1969,0.638395124428644
7,12,4,"low","high",300,3000,-1,0.268941421369995,0.614,0.573333333333333,0.65,1977,0.640870005058169
7,13,4,"low","high",300,3000,-1,0.268941421369995,0.615333333333333,0.573333333333333,0.65,1992,0.643072289156627
7,14,4,"low","high",300,3000,-1,0.268941421369995,0.618,0.573333333333333,0.66,1991,0.642390758412858
7,15,4,"low","high",300,3000,-1,0.268941421369995,0.618,0.573333333333333,0.66,1982,0.642280524722503
7,16,4,"low","high",300,3000,-1,0.268941421369995,0.617666666666667,0.573333333333333,0.66,1973,0.6431829700963
7,17,4,"low","high",300,3000,-1,0.268941421369995,0.616,0.573333333333333,0.66,1981,0.640080767289248
7,18,4,"low","high",300,3000,-1,0.268941421369995,0.610666666666667,0.55,0.66,1982,0.630676084762866
7,19,4,"low","high",300,3000,-1,0.268941421369995,0.611666666666667,0.55,0.66,1998,0.632632632632633
7,20,4,"low","high",300,3000,-1,0.268941421369995,0.61,0.55,0.66,1984,0.632560483870968
7,21,4,"low","high",300,3000,-1,0.268941421369995,0.614666666666667,0.55,0.66,1994,0.635907723169508
7,22,4,"low","high",300,3000,-1,0.268941421369995,0.617333333333333,0.55,0.66,1997,0.638958437656485
7,23,4,"low","high",300,3000,-1,0.268941421369995,0.616,0.55,0.66,1977,0.632271117855336
7,24,4,"low","high",300,3000,-1,0.268941421369995,0.611333333333333,0.55,0.656666666666667,1985,0.629219143576826
7,25,4,"low","high",300,3000,-1,0.268941421369995,0.615,0.55,0.656666666666667,1997,0.629944917376064
7,26,4,"low","high",300,3000,-1,0.268941421369995,0.614333333333333,0.55,0.656666666666667,1988,0.630281690140845
7,27,4,"low","high",300,3000,-1,0.268941421369995,0.615333333333333,0.55,0.656666666666667,1991,0.633350075339026
7,28,4,"low","high",300,3000,-1,0.268941421369995,0.622333333333333,0.596666666666667,0.656666666666667,1988,0.63933601609658
7,29,4,"low","high",300,3000,-1,0.268941421369995,0.619666666666667,0.596666666666667,0.656666666666667,1981,0.633013629480061
7,30,4,"low","high",300,3000,-1,0.268941421369995,0.62,0.596666666666667,0.656666666666667,1974,0.630192502532928
7,31,4,"low","high",300,3000,-1,0.268941421369995,0.615333333333333,0.573333333333333,0.656666666666667,1976,0.624493927125506
7,32,4,"low","high",300,3000,-1,0.268941421369995,0.604,0.543333333333333,0.636666666666667,1977,0.614567526555387
7,33,4,"low","high",300,3000,-1,0.268941421369995,0.608,0.543333333333333,0.64,1977,0.621143146181082
7,34,4,"low","high",300,3000,-1,0.268941421369995,0.608666666666667,0.543333333333333,0.64,1979,0.620010106114199
7,35,4,"low","high",300,3000,-1,0.268941421369995,0.605333333333333,0.543333333333333,0.64,1972,0.620689655172414
7,36,4,"low","high",300,3000,-1,0.268941421369995,0.603,0.543333333333333,0.64,2000,0.617
7,37,4,"low","high",300,3000,-1,0.268941421369995,0.602,0.543333333333333,0.64,2010,0.612935323383085
7,38,4,"low","high",300,3000,-1,0.268941421369995,0.603333333333333,0.543333333333333,0.64,2017,0.622211204759544
7,39,4,"low","high",300,3000,-1,0.268941421369995,0.605666666666667,0.543333333333333,0.64,2011,0.625062158130283
7,40,4,"low","high",300,3000,-1,0.268941421369995,0.600333333333333,0.543333333333333,0.64,2012,0.620278330019881
7,41,4,"low","high",300,3000,-1,0.268941421369995,0.608333333333333,0.543333333333333,0.653333333333333,2020,0.627722772277228
7,42,4,"low","high",300,3000,-1,0.268941421369995,0.609,0.55,0.653333333333333,2023,0.624814631735047
7,43,4,"low","high",300,3000,-1,0.268941421369995,0.605333333333333,0.55,0.653333333333333,2039,0.620892594409024
7,44,4,"low","high",300,3000,-1,0.268941421369995,0.602,0.55,0.653333333333333,2040,0.617647058823529
7,45,4,"low","high",300,3000,-1,0.268941421369995,0.601,0.55,0.653333333333333,2055,0.614111922141119
7,46,4,"low","high",300,3000,-1,0.268941421369995,0.605333333333333,0.55,0.653333333333333,2046,0.612414467253177
7,47,4,"low","high",300,3000,-1,0.268941421369995,0.603666666666667,0.55,0.653333333333333,2046,0.612414467253177
7,48,4,"low","high",300,3000,-1,0.268941421369995,0.600666666666667,0.55,0.653333333333333,2030,0.60935960591133
7,49,4,"low","high",300,3000,-1,0.268941421369995,0.6,0.55,0.653333333333333,2044,0.61105675146771
7,50,4,"low","high",300,3000,-1,0.268941421369995,0.604333333333333,0.55,0.653333333333333,2055,0.614598540145985
7,51,4,"low","high",300,3000,-1,0.268941421369995,0.602,0.55,0.63,2041,0.615874571288584
7,52,4,"low","high",300,3000,-1,0.268941421369995,0.602666666666667,0.556666666666667,0.63,2041,0.614894659480647
7,53,4,"low","high",300,3000,-1,0.268941421369995,0.602333333333333,0.556666666666667,0.63,2038,0.614818449460255
7,54,4,"low","high",300,3000,-1,0.268941421369995,0.605333333333333,0.556666666666667,0.63,2017,0.616261774913238
7,55,4,"low","high",300,3000,-1,0.268941421369995,0.607,0.556666666666667,0.63,2012,0.618787276341948
7,56,4,"low","high",300,3000,-1,0.268941421369995,0.606,0.556666666666667,0.63,1996,0.622745490981964
7,57,4,"low","high",300,3000,-1,0.268941421369995,0.601,0.546666666666667,0.63,1974,0.615501519756839
7,58,4,"low","high",300,3000,-1,0.268941421369995,0.597333333333333,0.546666666666667,0.63,1980,0.613131313131313
7,59,4,"low","high",300,3000,-1,0.268941421369995,0.599,0.546666666666667,0.636666666666667,1969,0.608938547486033
7,60,4,"low","high",300,3000,-1,0.268941421369995,0.589,0.526666666666667,0.636666666666667,1963,0.603158430973
7,61,4,"low","high",300,3000,-1,0.268941421369995,0.586666666666667,0.526666666666667,0.636666666666667,1965,0.595419847328244
7,62,4,"low","high",300,3000,-1,0.268941421369995,0.594666666666667,0.526666666666667,0.636666666666667,1954,0.604401228249744
7,63,4,"low","high",300,3000,-1,0.268941421369995,0.596666666666667,0.526666666666667,0.636666666666667,1952,0.607581967213115
7,64,4,"low","high",300,3000,-1,0.268941421369995,0.596666666666667,0.526666666666667,0.636666666666667,1977,0.608497723823976
7,65,4,"low","high",300,3000,-1,0.268941421369995,0.595,0.526666666666667,0.636666666666667,1989,0.606837606837607
7,66,4,"low","high",300,3000,-1,0.268941421369995,0.594,0.526666666666667,0.636666666666667,2000,0.612
7,67,4,"low","high",300,3000,-1,0.268941421369995,0.598666666666667,0.526666666666667,0.636666666666667,2024,0.615118577075099
7,68,4,"low","high",300,3000,-1,0.268941421369995,0.597333333333333,0.526666666666667,0.636666666666667,2019,0.608221892025755
7,69,4,"low","high",300,3000,-1,0.268941421369995,0.589666666666667,0.526666666666667,0.636666666666667,2031,0.605120630231413
7,70,4,"low","high",300,3000,-1,0.268941421369995,0.594333333333333,0.553333333333333,0.636666666666667,2043,0.608418991678904
7,71,4,"low","high",300,3000,-1,0.268941421369995,0.592333333333333,0.553333333333333,0.636666666666667,2038,0.605004906771344
7,72,4,"low","high",300,3000,-1,0.268941421369995,0.585333333333333,0.553333333333333,0.62,2046,0.601173020527859
7,73,4,"low","high",300,3000,-1,0.268941421369995,0.584333333333333,0.553333333333333,0.616666666666667,2051,0.599707459775719
7,74,4,"low","high",300,3000,-1,0.268941421369995,0.581333333333333,0.553333333333333,0.61,2026,0.59822309970385
7,75,4,"low","high",300,3000,-1,0.268941421369995,0.584666666666667,0.553333333333333,0.62,2025,0.601975308641975
7,76,4,"low","high",300,3000,-1,0.268941421369995,0.587,0.553333333333333,0.62,2000,0.596
7,77,4,"low","high",300,3000,-1,0.268941421369995,0.589333333333333,0.553333333333333,0.62,1973,0.602128737962494
7,78,4,"low","high",300,3000,-1,0.268941421369995,0.596,0.56,0.62,1995,0.607518796992481
7,79,4,"low","high",300,3000,-1,0.268941421369995,0.604,0.566666666666667,0.64,1999,0.612806403201601
7,80,4,"low","high",300,3000,-1,0.268941421369995,0.608,0.566666666666667,0.64,2004,0.619261477045908
7,81,4,"low","high",300,3000,-1,0.268941421369995,0.614,0.566666666666667,0.646666666666667,2016,0.624007936507937
7,82,4,"low","high",300,3000,-1,0.268941421369995,0.621666666666667,0.586666666666667,0.646666666666667,2015,0.628287841191067
7,83,4,"low","high",300,3000,-1,0.268941421369995,0.621333333333333,0.586666666666667,0.646666666666667,2010,0.627860696517413
7,84,4,"low","high",300,3000,-1,0.268941421369995,0.624,0.606666666666667,0.646666666666667,2021,0.630380999505195
7,85,4,"low","high",300,3000,-1,0.268941421369995,0.624,0.606666666666667,0.646666666666667,2014,0.633068520357497
7,86,4,"low","high",300,3000,-1,0.268941421369995,0.617333333333333,0.553333333333333,0.646666666666667,2032,0.62992125984252
7,87,4,"low","high",300,3000,-1,0.268941421369995,0.620666666666667,0.553333333333333,0.65,2038,0.630520117762512
7,88,4,"low","high",300,3000,-1,0.268941421369995,0.619333333333333,0.553333333333333,0.65,2017,0.63262270699058
7,89,4,"low","high",300,3000,-1,0.268941421369995,0.615333333333333,0.553333333333333,0.65,2015,0.629776674937965
7,90,4,"low","high",300,3000,-1,0.268941421369995,0.618666666666667,0.553333333333333,0.65,2008,0.62699203187251
7,91,4,"low","high",300,3000,-1,0.268941421369995,0.616,0.553333333333333,0.65,2002,0.627372627372627
7,92,4,"low","high",300,3000,-1,0.268941421369995,0.614,0.553333333333333,0.65,2002,0.623876123876124
7,93,4,"low","high",300,3000,-1,0.268941421369995,0.613666666666667,0.553333333333333,0.65,2005,0.622942643391521
7,94,4,"low","high",300,3000,-1,0.268941421369995,0.613666666666667,0.553333333333333,0.65,2018,0.623389494549058
7,95,4,"low","high",300,3000,-1,0.268941421369995,0.613666666666667,0.553333333333333,0.65,2012,0.622266401590457
7,96,4,"low","high",300,3000,-1,0.268941421369995,0.621,0.6,0.65,2009,0.628670980587357
7,97,4,"low","high",300,3000,-1,0.268941421369995,0.62,0.6,0.646666666666667,2021,0.630875804057397
7,98,4,"low","high",300,3000,-1,0.268941421369995,0.620666666666667,0.6,0.646666666666667,2036,0.630157170923379
7,99,4,"low","high",300,3000,-1,0.268941421369995,0.623333333333333,0.603333333333333,0.646666666666667,2035,0.631449631449631
7,100,4,"low","high",300,3000,-1,0.268941421369995,0.615666666666667,0.57,0.64,2037,0.624447717231222
7,101,4,"low","high",300,3000,-1,0.268941421369995,0.614333333333333,0.57,0.64,2045,0.624938875305623
7,102,4,"low","high",300,3000,-1,0.268941421369995,0.610666666666667,0.57,0.64,2050,0.624878048780488
7,103,4,"low","high",300,3000,-1,0.268941421369995,0.612333333333333,0.57,0.64,2059,0.62408936376882
7,104,4,"low","high",300,3000,-1,0.268941421369995,0.613,0.57,0.64,2064,0.623062015503876
7,105,4,"low","high",300,3000,-1,0.268941421369995,0.609333333333333,0.57,0.64,2058,0.614674441205053
7,106,4,"low","high",300,3000,-1,0.268941421369995,0.607,0.57,0.64,2053,0.613248904042864
7,107,4,"low","high",300,3000,-1,0.268941421369995,0.602333333333333,0.57,0.626666666666667,2049,0.605173255246462
7,108,4,"low","high",300,3000,-1,0.268941421369995,0.603,0.57,0.626666666666667,2037,0.602356406480118
7,109,4,"low","high",300,3000,-1,0.268941421369995,0.607333333333333,0.57,0.67,2035,0.608845208845209
7,110,4,"low","high",300,3000,-1,0.268941421369995,0.609666666666667,0.583333333333333,0.67,2019,0.611193660227836
7,111,4,"low","high",300,3000,-1,0.268941421369995,0.613333333333333,0.583333333333333,0.67,2012,0.611332007952286
7,112,4,"low","high",300,3000,-1,0.268941421369995,0.619666666666667,0.583333333333333,0.67,2005,0.61645885286783
7,113,4,"low","high",300,3000,-1,0.268941421369995,0.617333333333333,0.583333333333333,0.67,1996,0.6187374749499
7,114,4,"low","high",300,3000,-1,0.268941421369995,0.615333333333333,0.583333333333333,0.67,1983,0.616742309631871
7,115,4,"low","high",300,3000,-1,0.268941421369995,0.62,0.593333333333333,0.67,1974,0.624620060790274
7,116,4,"low","high",300,3000,-1,0.268941421369995,0.616333333333333,0.566666666666667,0.67,1983,0.624306606152294
7,117,4,"low","high",300,3000,-1,0.268941421369995,0.617666666666667,0.566666666666667,0.67,1980,0.62979797979798
7,118,4,"low","high",300,3000,-1,0.268941421369995,0.618,0.566666666666667,0.67,1986,0.631923464249748
7,119,4,"low","high",300,3000,-1,0.268941421369995,0.604666666666667,0.536666666666667,0.65,1975,0.617215189873418
7,120,4,"low","high",300,3000,-1,0.268941421369995,0.605333333333333,0.536666666666667,0.65,1973,0.624936644703497
7,121,4,"low","high",300,3000,-1,0.268941421369995,0.604666666666667,0.536666666666667,0.65,1963,0.620478858889455
7,122,4,"low","high",300,3000,-1,0.268941421369995,0.602333333333333,0.536666666666667,0.636666666666667,1962,0.618756371049949
7,123,4,"low","high",300,3000,-1,0.268941421369995,0.602666666666667,0.536666666666667,0.636666666666667,1954,0.614124872057318
7,124,4,"low","high",300,3000,-1,0.268941421369995,0.601666666666667,0.536666666666667,0.636666666666667,1955,0.614833759590793
7,125,4,"low","high",300,3000,-1,0.268941421369995,0.600333333333333,0.536666666666667,0.636666666666667,1957,0.615227388860501
7,126,4,"low","high",300,3000,-1,0.268941421369995,0.607666666666667,0.536666666666667,0.64,1952,0.619364754098361
7,127,4,"low","high",300,3000,-1,0.268941421369995,0.612,0.536666666666667,0.65,1969,0.622143219908583
7,128,4,"low","high",300,3000,-1,0.268941421369995,0.614666666666667,0.536666666666667,0.65,1968,0.623983739837398
7,129,4,"low","high",300,3000,-1,0.268941421369995,0.623666666666667,0.59,0.65,1978,0.632962588473205
7,130,4,"low","high",300,3000,-1,0.268941421369995,0.627,0.59,0.65,1988,0.630281690140845
7,131,4,"low","high",300,3000,-1,0.268941421369995,0.625333333333333,0.59,0.65,1992,0.633534136546185
7,132,4,"low","high",300,3000,-1,0.268941421369995,0.621333333333333,0.586666666666667,0.65,2000,0.63
7,133,4,"low","high",300,3000,-1,0.268941421369995,0.624666666666667,0.586666666666667,0.65,2001,0.637181409295352
7,134,4,"low","high",300,3000,-1,0.268941421369995,0.625666666666667,0.586666666666667,0.65,2011,0.641969169567379
7,135,4,"low","high",300,3000,-1,0.268941421369995,0.627,0.586666666666667,0.65,2031,0.642048252092565
7,136,4,"low","high",300,3000,-1,0.268941421369995,0.625,0.586666666666667,0.65,2040,0.637745098039216
7,137,4,"low","high",300,3000,-1,0.268941421369995,0.622666666666667,0.586666666666667,0.65,2018,0.635282457879088
7,138,4,"low","high",300,3000,-1,0.268941421369995,0.619666666666667,0.586666666666667,0.633333333333333,2019,0.633481921743437
7,139,4,"low","high",300,3000,-1,0.268941421369995,0.620666666666667,0.586666666666667,0.636666666666667,2008,0.637450199203187
7,140,4,"low","high",300,3000,-1,0.268941421369995,0.618,0.586666666666667,0.636666666666667,2016,0.634920634920635
7,141,4,"low","high",300,3000,-1,0.268941421369995,0.619333333333333,0.586666666666667,0.636666666666667,2026,0.639190523198421
7,142,4,"low","high",300,3000,-1,0.268941421369995,0.621,0.6,0.636666666666667,2011,0.641969169567379
7,143,4,"low","high",300,3000,-1,0.268941421369995,0.618333333333333,0.6,0.636666666666667,1999,0.638819409704852
7,144,4,"low","high",300,3000,-1,0.268941421369995,0.623,0.603333333333333,0.646666666666667,1988,0.637323943661972
7,145,4,"low","high",300,3000,-1,0.268941421369995,0.626,0.603333333333333,0.66,1986,0.639979859013092
7,146,4,"low","high",300,3000,-1,0.268941421369995,0.624333333333333,0.603333333333333,0.66,1985,0.638287153652393
7,147,4,"low","high",300,3000,-1,0.268941421369995,0.619666666666667,0.58,0.66,1999,0.630815407703852
7,148,4,"low","high",300,3000,-1,0.268941421369995,0.623666666666667,0.58,0.66,2005,0.636907730673317
7,149,4,"low","high",300,3000,-1,0.268941421369995,0.621333333333333,0.58,0.66,2016,0.635416666666667
7,150,4,"low","high",300,3000,-1,0.268941421369995,0.620333333333333,0.58,0.66,2015,0.635235732009926
7,151,4,"low","high",300,3000,-1,0.268941421369995,0.613666666666667,0.566666666666667,0.66,2011,0.623570363003481
7,152,4,"low","high",300,3000,-1,0.268941421369995,0.618666666666667,0.566666666666667,0.66,2010,0.628358208955224
7,153,4,"low","high",300,3000,-1,0.268941421369995,0.615333333333333,0.566666666666667,0.66,2040,0.624019607843137
7,154,4,"low","high",300,3000,-1,0.268941421369995,0.61,0.566666666666667,0.66,2053,0.619094008767657
7,155,4,"low","high",300,3000,-1,0.268941421369995,0.604,0.566666666666667,0.66,2047,0.61113825109917
7,156,4,"low","high",300,3000,-1,0.268941421369995,0.605,0.566666666666667,0.66,2053,0.611787627861666
7,157,4,"low","high",300,3000,-1,0.268941421369995,0.607,0.566666666666667,0.66,2039,0.616969102501226
7,158,4,"low","high",300,3000,-1,0.268941421369995,0.597333333333333,0.563333333333333,0.653333333333333,2026,0.608588351431392
7,159,4,"low","high",300,3000,-1,0.268941421369995,0.595666666666667,0.563333333333333,0.653333333333333,2006,0.603190428713858
7,160,4,"low","high",300,3000,-1,0.268941421369995,0.593666666666667,0.563333333333333,0.653333333333333,2005,0.599501246882793
7,161,4,"low","high",300,3000,-1,0.268941421369995,0.595666666666667,0.563333333333333,0.653333333333333,2015,0.603473945409429
7,162,4,"low","high",300,3000,-1,0.268941421369995,0.591,0.563333333333333,0.613333333333333,2032,0.59744094488189
7,163,4,"low","high",300,3000,-1,0.268941421369995,0.593,0.563333333333333,0.613333333333333,2024,0.600790513833992
7,164,4,"low","high",300,3000,-1,0.268941421369995,0.600333333333333,0.563333333333333,0.666666666666667,2021,0.610094012864918
7,165,4,"low","high",300,3000,-1,0.268941421369995,0.600333333333333,0.563333333333333,0.666666666666667,2015,0.613399503722084
7,166,4,"low","high",300,3000,-1,0.268941421369995,0.598666666666667,0.563333333333333,0.666666666666667,2017,0.613287059990084
7,167,4,"low","high",300,3000,-1,0.268941421369995,0.600666666666667,0.563333333333333,0.666666666666667,2035,0.614742014742015
7,168,4,"low","high",300,3000,-1,0.268941421369995,0.605666666666667,0.576666666666667,0.666666666666667,2035,0.617199017199017
7,169,4,"low","high",300,3000,-1,0.268941421369995,0.604666666666667,0.576666666666667,0.666666666666667,2065,0.618401937046005
7,170,4,"low","high",300,3000,-1,0.268941421369995,0.611,0.586666666666667,0.666666666666667,2061,0.625909752547307
7,171,4,"low","high",300,3000,-1,0.268941421369995,0.614333333333333,0.586666666666667,0.666666666666667,2052,0.629142300194932
7,172,4,"low","high",300,3000,-1,0.268941421369995,0.613333333333333,0.586666666666667,0.666666666666667,2040,0.629411764705882
7,173,4,"low","high",300,3000,-1,0.268941421369995,0.609666666666667,0.556666666666667,0.666666666666667,2028,0.624260355029586
7,174,4,"low","high",300,3000,-1,0.268941421369995,0.606666666666667,0.556666666666667,0.64,2035,0.621621621621622
7,175,4,"low","high",300,3000,-1,0.268941421369995,0.606666666666667,0.556666666666667,0.64,2049,0.620790629575403
