"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","misspec","mean_est","truth","bias","emp_sd","rmse","coverage","n_reps"
"CC-Gcomp","RD",8,-0.5,"strong",2,25,"coarse_L",-0.0346037066758918,-0.0495488313631018,0.01494512468721,0.00688366475490339,0.0164398218959201,NA,100
"Federated CCW","RR",2,-1,"small",0.4,25,"correct",0.821029351688729,0.812875296768163,0.00815405492056665,0.035645222263227,0.0363918213770694,0.94,100
"Federated CCW","RR",2,-1,"small",0.4,25,"no_tv",0.79453092690281,0.812875296768163,-0.0183443698653528,0.0368246787268381,0.0409757525795239,0.96,100
"Federated CCW","RR",2,-1,"small",0.4,25,"coarse_L",0.806981161496824,0.812875296768163,-0.00589413527133855,0.0375401546929203,0.0378141694715294,0.96,100
"Federated CCW","RR",5,-1,"small",0.4,25,"correct",0.863181349883478,0.857532775183329,0.00564857470014937,0.0226994880923031,0.0232813334712436,0.92,100
"Federated CCW","RR",5,-1,"small",0.4,25,"no_tv",0.852272377164694,0.857532775183329,-0.00526039801863478,0.0211777353166768,0.0217182710114375,0.97,100
"Federated CCW","RR",5,-1,"small",0.4,25,"coarse_L",0.857207892338485,0.857532775183329,-0.000324882844843811,0.0219947583317515,0.0218869195866916,0.94,100
"Federated CCW","RR",8,-1,"small",0.4,25,"correct",0.883658296895723,0.880160884950332,0.00349741194539109,0.0131052479960792,0.0135004422188354,0.99,100
"Federated CCW","RR",8,-1,"small",0.4,25,"no_tv",0.877950147756892,0.880160884950332,-0.00221073719344068,0.0132936724304156,0.0134105133517991,0.99,100
"Federated CCW","RR",8,-1,"small",0.4,25,"coarse_L",0.8796114614892,0.880160884950332,-0.000549423461132437,0.0133620393657075,0.0133064090268656,0.99,100
"Federated CCW","RR",2,-0.7,"small",0.4,25,"correct",0.882384591456163,0.875904798386529,0.00647979306963456,0.0360317411107169,0.0364320082073485,0.94,100
"Federated CCW","RR",2,-0.7,"small",0.4,25,"no_tv",0.861195007988354,0.875904798386529,-0.0147097903981749,0.0336737930155332,0.0365918437120991,0.96,100
"Federated CCW","RR",2,-0.7,"small",0.4,25,"coarse_L",0.870500808453201,0.875904798386529,-0.00540398993332761,0.0362217854252633,0.0364431155254238,0.95,100
"Federated CCW","RR",5,-0.7,"small",0.4,25,"correct",0.903489442089176,0.903269582479312,0.00021985960986429,0.0186888536730337,0.0185964743256348,0.98,100
"Federated CCW","RR",5,-0.7,"small",0.4,25,"no_tv",0.892498380041046,0.903269582479312,-0.0107712024382659,0.0189502993515143,0.0217150065397869,0.96,100
"Federated CCW","RR",5,-0.7,"small",0.4,25,"coarse_L",0.897420229390905,0.903269582479312,-0.00584935308840685,0.0195968653281816,0.0203571041883867,0.98,100
"Federated CCW","RR",8,-0.7,"small",0.4,25,"correct",0.915318508616582,0.91775550544168,-0.00243699682509789,0.0144049489835433,0.0145384484451346,0.97,100
"Federated CCW","RR",8,-0.7,"small",0.4,25,"no_tv",0.908722760298821,0.91775550544168,-0.00903274514285893,0.0141010035222687,0.0166865335569592,0.96,100
"Federated CCW","RR",8,-0.7,"small",0.4,25,"coarse_L",0.911126369942166,0.91775550544168,-0.00662913549951378,0.0145418659622973,0.0159152959281215,0.96,100
"Federated CCW","RR",2,-0.5,"small",0.4,25,"correct",0.922517608114949,0.915401656935726,0.00711595117922339,0.0380611836369094,0.0385331535697405,0.95,100
"Federated CCW","RR",2,-0.5,"small",0.4,25,"no_tv",0.901203048321113,0.915401656935726,-0.0141986086146122,0.0387068457016521,0.0410467805280844,0.96,100
"Federated CCW","RR",2,-0.5,"small",0.4,25,"coarse_L",0.910392194755338,0.915401656935726,-0.00500946218038791,0.0395943417855083,0.039713089702894,0.95,100
"Federated CCW","RR",5,-0.5,"small",0.4,25,"correct",0.937971437604195,0.932909472527854,0.00506196507634102,0.0229889511577492,0.0234271305757692,0.91,100
"Federated CCW","RR",5,-0.5,"small",0.4,25,"no_tv",0.929130533448764,0.932909472527854,-0.00377893907908956,0.0211986688635258,0.0214282548643849,1,100
"Federated CCW","RR",5,-0.5,"small",0.4,25,"coarse_L",0.932167831051942,0.932909472527854,-0.000741641475911641,0.0219195048682472,0.0218222381714437,0.95,100
"Federated CCW","RR",8,-0.5,"small",0.4,25,"correct",0.940124532681643,0.942342495189099,-0.00221796250745591,0.0142053941238235,0.0143071537237672,0.97,100
"Federated CCW","RR",8,-0.5,"small",0.4,25,"no_tv",0.933613957522102,0.942342495189099,-0.0087285376669968,0.0135286722420239,0.0160431322599413,0.95,100
"Federated CCW","RR",8,-0.5,"small",0.4,25,"coarse_L",0.935870602416604,0.942342495189099,-0.0064718927724952,0.014185735968201,0.015527657581509,0.96,100
"Federated CCW","RR",2,-1,"medium",1,25,"correct",0.822397804135536,0.81443192717203,0.00796587696350611,0.0490751693264674,0.049474677540889,0.94,100
"Federated CCW","RR",2,-1,"medium",1,25,"no_tv",0.793908429216462,0.81443192717203,-0.0205234979555677,0.0434925130139659,0.0478946413466005,0.98,100
"Federated CCW","RR",2,-1,"medium",1,25,"coarse_L",0.808651438012032,0.81443192717203,-0.00578048915999821,0.0444860230985421,0.0446388871225711,0.99,100
"Federated CCW","RR",5,-1,"medium",1,25,"correct",0.854988438486514,0.854391316429979,0.000597122056535351,0.0296100162876915,0.0294676447762997,0.95,100
"Federated CCW","RR",5,-1,"medium",1,25,"no_tv",0.843163660840807,0.854391316429979,-0.0112276555891721,0.0233191763708119,0.0257760818740159,0.98,100
"Federated CCW","RR",5,-1,"medium",1,25,"coarse_L",0.843214664812288,0.854391316429979,-0.0111766516176905,0.0273146629295376,0.0293861777750687,0.97,100
"Federated CCW","RR",8,-1,"medium",1,25,"correct",0.877155164897198,0.873643531949712,0.0035116329474858,0.0300077817486594,0.0300631645336663,0.92,100
"Federated CCW","RR",8,-1,"medium",1,25,"no_tv",0.872986495486689,0.873643531949712,-0.00065703646302266,0.0209513198397856,0.0208566517426083,0.97,100
"Federated CCW","RR",8,-1,"medium",1,25,"coarse_L",0.867343864912975,0.873643531949712,-0.00629966703673657,0.0275236232310856,0.028100892195495,0.95,100
"Federated CCW","RR",2,-0.7,"medium",1,25,"correct",0.888687286019459,0.878445879711798,0.0102414063076606,0.0520568866831531,0.0527987372935168,0.9,100
"Federated CCW","RR",2,-0.7,"medium",1,25,"no_tv",0.860566866222079,0.878445879711798,-0.0178790134897192,0.0591932348788936,0.0615504653779251,0.95,100
"Federated CCW","RR",2,-0.7,"medium",1,25,"coarse_L",0.866827792805478,0.878445879711798,-0.0116180869063196,0.0589740754824787,0.0598175735598307,0.92,100
"Federated CCW","RR",5,-0.7,"medium",1,25,"correct",0.907963431376316,0.902036657016575,0.00592677435974147,0.0405100532948149,0.0407404028954126,0.91,100
"Federated CCW","RR",5,-0.7,"medium",1,25,"no_tv",0.890630458781719,0.902036657016575,-0.0114061982348558,0.0335306308494401,0.0352584958737981,0.92,100
"Federated CCW","RR",5,-0.7,"medium",1,25,"coarse_L",0.894459421494037,0.902036657016575,-0.00757723552253759,0.0378712675701679,0.0384357265634662,0.92,100
"Federated CCW","RR",8,-0.7,"medium",1,25,"correct",0.911086572910882,0.91398519774654,-0.00289862483565792,0.0239286999122686,0.0239845550018003,0.99,100
"Federated CCW","RR",8,-0.7,"medium",1,25,"no_tv",0.905236838286936,0.91398519774654,-0.00874835945960385,0.0192319738549545,0.021040530492564,0.98,100
"Federated CCW","RR",8,-0.7,"medium",1,25,"coarse_L",0.900311282904907,0.91398519774654,-0.0136739148416332,0.0228740663524674,0.0265512076839896,0.99,100
"Federated CCW","RR",2,-0.5,"medium",1,25,"correct",0.909165350793476,0.916995969857005,-0.00783061906352844,0.0657045149638793,0.0658424714655393,0.93,100
"Federated CCW","RR",2,-0.5,"medium",1,25,"no_tv",0.884886119847191,0.916995969857005,-0.0321098500098137,0.0559168758391095,0.0642376252769594,0.93,100
"Federated CCW","RR",2,-0.5,"medium",1,25,"coarse_L",0.893214430630593,0.916995969857005,-0.0237815392264117,0.0637097549978053,0.0677045431344082,0.92,100
"Federated CCW","RR",5,-0.5,"medium",1,25,"correct",0.920289337236124,0.932168839759687,-0.0118795025235624,0.0386139387247679,0.0402150280543114,0.9,100
"Federated CCW","RR",5,-0.5,"medium",1,25,"no_tv",0.907766719641092,0.932168839759687,-0.0244021201185947,0.0355368997674789,0.0429616805876507,0.9,100
"Federated CCW","RR",5,-0.5,"medium",1,25,"coarse_L",0.909368178656737,0.932168839759687,-0.0228006611029493,0.0371961087488403,0.0434693587222832,0.93,100
"Federated CCW","RR",8,-0.5,"medium",1,25,"correct",0.934761528793156,0.939691720155475,-0.00493019136231892,0.027417944732977,0.027722428524858,0.98,100
"Federated CCW","RR",8,-0.5,"medium",1,25,"no_tv",0.928353373764439,0.939691720155475,-0.011338346391036,0.0208737063640499,0.0236624724000255,0.98,100
"Federated CCW","RR",8,-0.5,"medium",1,25,"coarse_L",0.925129153066026,0.939691720155475,-0.0145625670894493,0.0255885919348588,0.0293308137812667,0.98,100
"Federated CCW","RR",2,-1,"strong",2,25,"correct",0.85917537986652,0.813498147909376,0.0456772319571444,0.0671440845629046,0.0809299346974861,0.85,100
"Federated CCW","RR",2,-1,"strong",2,25,"no_tv",0.838403034035986,0.813498147909376,0.0249048861266103,0.0562882905570233,0.061293892764883,0.84,100
"Federated CCW","RR",2,-1,"strong",2,25,"coarse_L",0.837553939891935,0.813498147909376,0.0240557919825596,0.0869077789533437,0.0897558552412343,0.82,100
"Federated CCW","RR",5,-1,"strong",2,25,"correct",0.853924218046878,0.847647016881975,0.00627720116490321,0.109169721752378,0.108803727511889,0.85,100
"Federated CCW","RR",5,-1,"strong",2,25,"no_tv",0.86131019230415,0.847647016881975,0.0136631754221749,0.0466081144773522,0.0483453775908282,0.87,100
"Federated CCW","RR",5,-1,"strong",2,25,"coarse_L",0.853108962474454,0.847647016881975,0.00546194559247891,0.089417004505478,0.0891362975304705,0.81,100
"Federated CCW","RR",8,-1,"strong",2,25,"correct",0.870797336950009,0.868015909419281,0.00278142753072845,0.0691450341636347,0.0688546420447017,0.86,100
"Federated CCW","RR",8,-1,"strong",2,25,"no_tv",0.891505999282369,0.868015909419281,0.0234900898630882,0.0356333310684053,0.0425302393830111,0.91,100
"Federated CCW","RR",8,-1,"strong",2,25,"coarse_L",0.880922250412758,0.868015909419281,0.0129063409934773,0.0503335697116237,0.0517175714371397,0.86,100
"Federated CCW","RR",2,-0.7,"strong",2,25,"correct",0.911299518435162,0.878937516259128,0.0323620021760343,0.103978190119699,0.10840040851032,0.77,100
"Federated CCW","RR",2,-0.7,"strong",2,25,"no_tv",0.910135585285755,0.878937516259128,0.0311980690266272,0.0698520797509726,0.0761829339555196,0.75,100
"Federated CCW","RR",2,-0.7,"strong",2,25,"coarse_L",0.920895257081241,0.878937516259128,0.041957740822113,0.0821984416505622,0.091920998616087,0.76,100
"Federated CCW","RR",5,-0.7,"strong",2,25,"correct",0.882639843389764,0.898264705974939,-0.0156248625851745,0.136355932648318,0.1365692033202,0.8,100
"Federated CCW","RR",5,-0.7,"strong",2,25,"no_tv",0.891319565961585,0.898264705974939,-0.00694514001335381,0.0900967696117309,0.089913784178677,0.84,100
"Federated CCW","RR",5,-0.7,"strong",2,25,"coarse_L",0.894884325745239,0.898264705974939,-0.00338038022969965,0.103699663784741,0.10323522188127,0.78,100
"Federated CCW","RR",8,-0.7,"strong",2,25,"correct",0.928585165099454,0.912870188119348,0.0157149769801066,0.0774527295813093,0.078650470868805,0.83,100
"Federated CCW","RR",8,-0.7,"strong",2,25,"no_tv",0.931000425815941,0.912870188119348,0.0181302376965937,0.033343040543847,0.0378066963396239,0.86,100
"Federated CCW","RR",8,-0.7,"strong",2,25,"coarse_L",0.934818459717026,0.912870188119348,0.021948271597679,0.0541990507790861,0.0582227477917858,0.8,100
"Federated CCW","RR",2,-0.5,"strong",2,25,"correct",0.971456234399939,0.919944439439018,0.0515117949609204,0.112853260066597,0.123539324689259,0.56,100
"Federated CCW","RR",2,-0.5,"strong",2,25,"no_tv",0.947431159920212,0.919944439439018,0.027486720481193,0.0608181229382674,0.0664633390657444,0.78,100
"Federated CCW","RR",2,-0.5,"strong",2,25,"coarse_L",0.961381415559876,0.919944439439018,0.0414369761208572,0.100842644238022,0.108556757035146,0.65,100
"Federated CCW","RR",5,-0.5,"strong",2,25,"correct",0.951174895220729,0.930220082076693,0.0209548131440359,0.0683891420712579,0.0711997766823164,0.76,100
"Federated CCW","RR",5,-0.5,"strong",2,25,"no_tv",0.950502486347373,0.930220082076693,0.0202824042706807,0.0458664569339534,0.049940669558555,0.8,100
"Federated CCW","RR",5,-0.5,"strong",2,25,"coarse_L",0.948178367566168,0.930220082076693,0.0179582854894754,0.0594250779691651,0.0617942271611713,0.79,100
"Federated CCW","RR",8,-0.5,"strong",2,25,"correct",0.949982917360253,0.941418510637448,0.0085644067228047,0.0687821246081804,0.0689711528211087,0.79,100
"Federated CCW","RR",8,-0.5,"strong",2,25,"no_tv",0.961752186895994,0.941418510637448,0.0203336762585454,0.0456883724358675,0.0497997137769634,0.83,100
"Federated CCW","RR",8,-0.5,"strong",2,25,"coarse_L",0.956461154984476,0.941418510637448,0.0150426443470282,0.0497345368241379,0.0517210794602316,0.85,100
"CC-Gcomp","RR",2,-1,"small",0.4,25,"correct",0.81230982858498,0.812875296768163,-0.000565468183182244,0.0189259824578286,0.0188396029188591,NA,100
"CC-Gcomp","RR",2,-1,"small",0.4,25,"no_tv",0.824815554636612,0.812875296768163,0.0119402578684496,0.0199306081630469,0.0231479288122392,NA,100
"CC-Gcomp","RR",2,-1,"small",0.4,25,"coarse_L",0.825963334355475,0.812875296768163,0.013088037587312,0.0183093048356553,0.0224315640341059,NA,100
"CC-Gcomp","RR",5,-1,"small",0.4,25,"correct",0.844829793799541,0.857532775183329,-0.0127029813837879,0.0111164857127342,0.0168435812133962,NA,100
"CC-Gcomp","RR",5,-1,"small",0.4,25,"no_tv",0.856306101175454,0.857532775183329,-0.00122667400787523,0.013230859608153,0.0132215664212885,NA,100
"CC-Gcomp","RR",5,-1,"small",0.4,25,"coarse_L",0.855032922322165,0.857532775183329,-0.00249985286116369,0.0115599290781716,0.0117705099726776,NA,100
"CC-Gcomp","RR",8,-1,"small",0.4,25,"correct",0.868995444182948,0.880160884950332,-0.0111654407673842,0.00705272429235715,0.0131875160009203,NA,100
"CC-Gcomp","RR",8,-1,"small",0.4,25,"no_tv",0.880203822735586,0.880160884950332,4.29377852536872e-05,0.0082863771899223,0.00824495300882488,NA,100
"CC-Gcomp","RR",8,-1,"small",0.4,25,"coarse_L",0.877064380780347,0.880160884950332,-0.00309650416998529,0.00719603341101604,0.00780085930899096,NA,100
"CC-Gcomp","RR",2,-0.7,"small",0.4,25,"correct",0.875108539781901,0.875904798386529,-0.000796258604628214,0.0169746302560615,0.0169083032670976,NA,100
"CC-Gcomp","RR",2,-0.7,"small",0.4,25,"no_tv",0.888758846549959,0.875904798386529,0.0128540481634305,0.0171657280765824,0.0213762052849183,NA,100
"CC-Gcomp","RR",2,-0.7,"small",0.4,25,"coarse_L",0.885512007245073,0.875904798386529,0.00960720885854375,0.0164682872259571,0.0189944966073528,NA,100
"CC-Gcomp","RR",5,-0.7,"small",0.4,25,"correct",0.891388826578978,0.903269582479312,-0.0118807559003335,0.00902945393210137,0.0148952371143306,NA,100
"CC-Gcomp","RR",5,-0.7,"small",0.4,25,"no_tv",0.904344209935307,0.903269582479312,0.00107462745599523,0.010776271335665,0.0107759717812388,NA,100
"CC-Gcomp","RR",5,-0.7,"small",0.4,25,"coarse_L",0.899829572294738,0.903269582479312,-0.00344001018457418,0.0095325020702653,0.0100892804417555,NA,100
"CC-Gcomp","RR",8,-0.7,"small",0.4,25,"correct",0.908505777552548,0.91775550544168,-0.00924972788913179,0.00708164356556081,0.0116277962166842,NA,100
"CC-Gcomp","RR",8,-0.7,"small",0.4,25,"no_tv",0.920889104290292,0.91775550544168,0.00313359884861187,0.00745666539518788,0.00805389855732341,NA,100
"CC-Gcomp","RR",8,-0.7,"small",0.4,25,"coarse_L",0.915912439306334,0.91775550544168,-0.00184306613534562,0.00724892581722061,0.00744435014140184,NA,100
"CC-Gcomp","RR",2,-0.5,"small",0.4,25,"correct",0.914196426532997,0.915401656935726,-0.00120523040272817,0.0162916360393117,0.0162547165805094,NA,100
"CC-Gcomp","RR",2,-0.5,"small",0.4,25,"no_tv",0.926015193116627,0.915401656935726,0.0106135361809019,0.0177530926912051,0.0206074677572187,NA,100
"CC-Gcomp","RR",2,-0.5,"small",0.4,25,"coarse_L",0.922870374206644,0.915401656935726,0.00746871727091879,0.0161165667213026,0.0176897717149289,NA,100
"CC-Gcomp","RR",5,-0.5,"small",0.4,25,"correct",0.9281163919175,0.932909472527854,-0.0047930806103535,0.0083161578397232,0.00956245356278316,NA,100
"CC-Gcomp","RR",5,-0.5,"small",0.4,25,"no_tv",0.943244142266543,0.932909472527854,0.0103346697386891,0.00996601159247161,0.0143224848332418,NA,100
"CC-Gcomp","RR",5,-0.5,"small",0.4,25,"coarse_L",0.935930212624291,0.932909472527854,0.00302074009643703,0.00861474741634406,0.00908826743924028,NA,100
"CC-Gcomp","RR",8,-0.5,"small",0.4,25,"correct",0.934516664826819,0.942342495189099,-0.00782583036228002,0.00610097723409922,0.00990420743109062,NA,100
"CC-Gcomp","RR",8,-0.5,"small",0.4,25,"no_tv",0.948052382866286,0.942342495189099,0.00570988767718739,0.00654300438973625,0.00865942346035596,NA,100
"CC-Gcomp","RR",8,-0.5,"small",0.4,25,"coarse_L",0.941750211248642,0.942342495189099,-0.000592283940456566,0.00583215299450535,0.00583306683760158,NA,100
"CC-Gcomp","RR",2,-1,"medium",1,25,"correct",0.809619470904903,0.81443192717203,-0.0048124562671268,0.0170373835192132,0.0176218457640497,NA,100
"CC-Gcomp","RR",2,-1,"medium",1,25,"no_tv",0.842205989610098,0.81443192717203,0.0277740624380683,0.0176353530423529,0.0328526127495646,NA,100
"CC-Gcomp","RR",2,-1,"medium",1,25,"coarse_L",0.832095351009277,0.81443192717203,0.0176634238372465,0.0160639055874569,0.0238215262682665,NA,100
"CC-Gcomp","RR",5,-1,"medium",1,25,"correct",0.840285685919417,0.854391316429979,-0.0141056305105622,0.00974683321978961,0.0171178141810441,NA,100
"CC-Gcomp","RR",5,-1,"medium",1,25,"no_tv",0.874050521848344,0.854391316429979,0.0196592054183651,0.0118785875292759,0.0229384871112991,NA,100
"CC-Gcomp","RR",5,-1,"medium",1,25,"coarse_L",0.8606714178213,0.854391316429979,0.00628010139132105,0.0107269162827682,0.0123836884284697,NA,100
"CC-Gcomp","RR",8,-1,"medium",1,25,"correct",0.867287333039905,0.873643531949712,-0.00635619890980634,0.00750072824726876,0.00980303930309397,NA,100
"CC-Gcomp","RR",8,-1,"medium",1,25,"no_tv",0.898583672888538,0.873643531949712,0.0249401409388259,0.00918479927817233,0.0265617688125436,NA,100
"CC-Gcomp","RR",8,-1,"medium",1,25,"coarse_L",0.884563407252381,0.873643531949712,0.0109198753026696,0.00799746006149455,0.0135116042861942,NA,100
"CC-Gcomp","RR",2,-0.7,"medium",1,25,"correct",0.872403073645415,0.878445879711798,-0.00604280606638288,0.0152822020091485,0.016362327047882,NA,100
"CC-Gcomp","RR",2,-0.7,"medium",1,25,"no_tv",0.904512567484919,0.878445879711798,0.0260666877731209,0.0152768539741227,0.0301748348153651,NA,100
"CC-Gcomp","RR",2,-0.7,"medium",1,25,"coarse_L",0.892848504520604,0.878445879711798,0.0144026248088064,0.0146781608785722,0.0205116923751484,NA,100
"CC-Gcomp","RR",5,-0.7,"medium",1,25,"correct",0.893762890145341,0.902036657016575,-0.00827376687123386,0.00889698885696945,0.0121169329804763,NA,100
"CC-Gcomp","RR",5,-0.7,"medium",1,25,"no_tv",0.929405961350157,0.902036657016575,0.0273693043335818,0.0113920742690414,0.0296236456617693,NA,100
"CC-Gcomp","RR",5,-0.7,"medium",1,25,"coarse_L",0.913257699211328,0.902036657016575,0.0112210421947535,0.00954160002248753,0.0146984182011426,NA,100
"CC-Gcomp","RR",8,-0.7,"medium",1,25,"correct",0.909199820058953,0.91398519774654,-0.00478537768758649,0.0067341050476223,0.00823374329799871,NA,100
"CC-Gcomp","RR",8,-0.7,"medium",1,25,"no_tv",0.944106189964037,0.91398519774654,0.0301209922174966,0.00873351429977061,0.0313494130961099,NA,100
"CC-Gcomp","RR",8,-0.7,"medium",1,25,"coarse_L",0.925960662203941,0.91398519774654,0.0119754644574011,0.00731147309053699,0.0140119524455583,NA,100
"CC-Gcomp","RR",2,-0.5,"medium",1,25,"correct",0.912781311844473,0.916995969857005,-0.0042146580125319,0.0118304688386155,0.0125029490591075,NA,100
"CC-Gcomp","RR",2,-0.5,"medium",1,25,"no_tv",0.944083064576552,0.916995969857005,0.0270870947195474,0.0132151794076604,0.0301098863739905,NA,100
"CC-Gcomp","RR",2,-0.5,"medium",1,25,"coarse_L",0.931613534885223,0.916995969857005,0.0146175650282185,0.0112916683818598,0.0184363761203668,NA,100
"CC-Gcomp","RR",5,-0.5,"medium",1,25,"correct",0.924299450378168,0.932168839759687,-0.00786938938151884,0.00795899599049028,0.011164203968167,NA,100
"CC-Gcomp","RR",5,-0.5,"medium",1,25,"no_tv",0.962141084836961,0.932168839759687,0.0299722450772742,0.0102336705394299,0.031654639589714,NA,100
"CC-Gcomp","RR",5,-0.5,"medium",1,25,"coarse_L",0.942956103435508,0.932168839759687,0.0107872636758215,0.008473636268541,0.0136912214249539,NA,100
"CC-Gcomp","RR",8,-0.5,"medium",1,25,"correct",0.935954514842243,0.939691720155475,-0.00373720531323189,0.00673888204050696,0.00767626923691172,NA,100
"CC-Gcomp","RR",8,-0.5,"medium",1,25,"no_tv",0.973459115834737,0.939691720155475,0.0337673956792622,0.00786814035516052,0.0346630288244099,NA,100
"CC-Gcomp","RR",8,-0.5,"medium",1,25,"coarse_L",0.953090223291639,0.939691720155475,0.0133985031361635,0.00678155762414165,0.0150016504045802,NA,100
"CC-Gcomp","RR",2,-1,"strong",2,25,"correct",0.807190077607949,0.813498147909376,-0.00630807030142662,0.0109565200160366,0.0125951033533247,NA,100
"CC-Gcomp","RR",2,-1,"strong",2,25,"no_tv",0.855478425719566,0.813498147909376,0.0419802778101902,0.0136891613502032,0.0441346001693447,NA,100
"CC-Gcomp","RR",2,-1,"strong",2,25,"coarse_L",0.835496890495427,0.813498147909376,0.021998742586051,0.0120307315858147,0.0250446759378586,NA,100
"CC-Gcomp","RR",5,-1,"strong",2,25,"correct",0.84046934830268,0.847647016881975,-0.00717766857929569,0.00830163445527465,0.0109428921915973,NA,100
"CC-Gcomp","RR",5,-1,"strong",2,25,"no_tv",0.894211241736202,0.847647016881975,0.0465642248542263,0.0117231201788167,0.0480029610288225,NA,100
"CC-Gcomp","RR",5,-1,"strong",2,25,"coarse_L",0.864351437400315,0.847647016881975,0.0167044205183399,0.00934874782452137,0.0191196956011638,NA,100
"CC-Gcomp","RR",8,-1,"strong",2,25,"correct",0.865028838346018,0.868015909419281,-0.00298707107326324,0.00699450535902119,0.00757340529497322,NA,100
"CC-Gcomp","RR",8,-1,"strong",2,25,"no_tv",0.920038858559443,0.868015909419281,0.0520229491401615,0.0101016212407963,0.0529849937379954,NA,100
"CC-Gcomp","RR",8,-1,"strong",2,25,"coarse_L",0.887243795705682,0.868015909419281,0.019227886286401,0.00797335228413668,0.0208002455327635,NA,100
"CC-Gcomp","RR",2,-0.7,"strong",2,25,"correct",0.8706879388508,0.878937516259128,-0.00824957740832728,0.0109322590602253,0.0136519109539384,NA,100
"CC-Gcomp","RR",2,-0.7,"strong",2,25,"no_tv",0.922865977185679,0.878937516259128,0.0439284609265515,0.0128470914928046,0.0457504859165649,NA,100
"CC-Gcomp","RR",2,-0.7,"strong",2,25,"coarse_L",0.897364166801598,0.878937516259128,0.0184266505424708,0.0112002923281212,0.0215344731295511,NA,100
"CC-Gcomp","RR",5,-0.7,"strong",2,25,"correct",0.892370769769179,0.898264705974939,-0.00589393620575954,0.00870815713100213,0.0104791299548008,NA,100
"CC-Gcomp","RR",5,-0.7,"strong",2,25,"no_tv",0.951964920274453,0.898264705974939,0.053700214299514,0.0100659646071454,0.054626215527449,NA,100
"CC-Gcomp","RR",5,-0.7,"strong",2,25,"coarse_L",0.917683286820861,0.898264705974939,0.0194185808459222,0.0085226820562893,0.0211894084487483,NA,100
"CC-Gcomp","RR",8,-0.7,"strong",2,25,"correct",0.906206841110527,0.912870188119348,-0.00666334700882025,0.00734291188684736,0.00988834489629978,NA,100
"CC-Gcomp","RR",8,-0.7,"strong",2,25,"no_tv",0.968059559578827,0.912870188119348,0.0551893714594796,0.00937820863886565,0.055972654139265,NA,100
"CC-Gcomp","RR",8,-0.7,"strong",2,25,"coarse_L",0.930853383034026,0.912870188119348,0.0179831949146788,0.00818029492383093,0.019739385809335,NA,100
"CC-Gcomp","RR",2,-0.5,"strong",2,25,"correct",0.913185363302003,0.919944439439018,-0.00675907613701567,0.0124564611212286,0.0141172553867247,NA,100
"CC-Gcomp","RR",2,-0.5,"strong",2,25,"no_tv",0.962316398827051,0.919944439439018,0.0423719593880327,0.0136730614666738,0.0445024271939612,NA,100
"CC-Gcomp","RR",2,-0.5,"strong",2,25,"coarse_L",0.937124625557692,0.919944439439018,0.017180186118674,0.0124521837452026,0.0211817163208349,NA,100
"CC-Gcomp","RR",5,-0.5,"strong",2,25,"correct",0.929240585395688,0.930220082076693,-0.000979496681004312,0.00944564573025851,0.00944920286463539,NA,100
"CC-Gcomp","RR",5,-0.5,"strong",2,25,"no_tv",0.994572200701321,0.930220082076693,0.0643521186246287,0.0118975564074599,0.0654318844407089,NA,100
"CC-Gcomp","RR",5,-0.5,"strong",2,25,"coarse_L",0.955807180676097,0.930220082076693,0.0255870985994045,0.0099826466482239,0.0274473371476708,NA,100
"CC-Gcomp","RR",8,-0.5,"strong",2,25,"correct",0.933539470784798,0.941418510637448,-0.00787903985264987,0.00687428768161917,0.0104337213791633,NA,100
"CC-Gcomp","RR",8,-0.5,"strong",2,25,"no_tv",0.999426079319171,0.941418510637448,0.0580075686817229,0.0102577551979443,0.0588986192592725,NA,100
"CC-Gcomp","RR",8,-0.5,"strong",2,25,"coarse_L",0.958952346159362,0.941418510637448,0.0175338355219139,0.00805055409680288,0.0192768953714654,NA,100
"Federated CCW","OR",2,-1,"small",0.4,25,"correct",0.412358202292133,0.395980211524218,0.0163779907679141,0.0689155195969573,0.0704988931437884,0.95,100
"Federated CCW","OR",2,-1,"small",0.4,25,"no_tv",0.369463360855093,0.395980211524218,-0.0265168506691256,0.0603936032533536,0.0656814799634795,0.93,100
"Federated CCW","OR",2,-1,"small",0.4,25,"coarse_L",0.389278551506396,0.395980211524218,-0.00670166001782209,0.0655320605867285,0.0655470724143321,0.97,100
"Federated CCW","OR",5,-1,"small",0.4,25,"correct",0.490402157148713,0.475944887890831,0.0144572692578818,0.0513769438832362,0.0531244491128923,0.96,100
"Federated CCW","OR",5,-1,"small",0.4,25,"no_tv",0.465448473629174,0.475944887890831,-0.0104964142616567,0.045591821034897,0.0465618160747367,0.96,100
"Federated CCW","OR",5,-1,"small",0.4,25,"coarse_L",0.476372049097809,0.475944887890831,0.000427161206978614,0.0481656767513933,0.047926146928866,0.96,100
"Federated CCW","OR",8,-1,"small",0.4,25,"correct",0.535044676194642,0.52550094078331,0.00954373541133228,0.0385837387343915,0.0395588262133504,0.99,100
"Federated CCW","OR",8,-1,"small",0.4,25,"no_tv",0.519930451993004,0.52550094078331,-0.00557048879030539,0.0372570348420535,0.037486479217615,0.99,100
"Federated CCW","OR",8,-1,"small",0.4,25,"coarse_L",0.524069257382689,0.52550094078331,-0.00143168340062098,0.0381745774074578,0.0380101972369945,0.97,100
