"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","mean_est","truth","bias","emp_sd","rmse","coverage","n_reps"
"Pooled CCW","OR",5,-1,"small",0.4,25,0.490789483015381,0.475944887890831,0.0148445951245505,0.0504040973546597,0.052302287753486,0.97,100
"Pooled CCW","OR",8,-1,"small",0.4,25,0.535019690793024,0.52550094078331,0.00951875000971435,0.0383192671494482,0.0392974448821996,0.99,100
"Pooled CCW","OR",2,-0.7,"small",0.4,25,0.544882352125591,0.515785553758757,0.0290967983668331,0.0953512061350186,0.0992348611199155,0.93,100
"Pooled CCW","OR",5,-0.7,"small",0.4,25,0.590344140757023,0.584882879899219,0.0054612608578033,0.0538211855415247,0.0538291573696008,0.99,100
"Pooled CCW","OR",8,-0.7,"small",0.4,25,0.620841762537879,0.627234826617113,-0.00639306407923387,0.0440688909819777,0.0443115983595584,0.97,100
"Pooled CCW","OR",2,-0.5,"small",0.4,25,0.661346322885564,0.620201383623443,0.0411449392621215,0.144561307693948,0.149605808684844,0.95,100
"Pooled CCW","OR",5,-0.5,"small",0.4,25,0.702138827881678,0.677219536705431,0.0249192911762475,0.0916967119611596,0.0945789362774271,0.92,100
"Pooled CCW","OR",8,-0.5,"small",0.4,25,0.705826954397453,0.711357484010723,-0.00553052961327065,0.0583136674525035,0.0582843523722004,0.96,100
"Pooled CCW","OR",2,-1,"medium",1,25,0.420776505228399,0.398450887254619,0.0223256179737798,0.0831385235267412,0.0856815451026392,0.95,100
"Pooled CCW","OR",5,-1,"medium",1,25,0.479060995099928,0.46965661300255,0.00940438209737757,0.05990357736198,0.060340671172838,0.96,100
"Pooled CCW","OR",8,-1,"medium",1,25,0.524608834909329,0.510506292913528,0.0141025419958011,0.0700501806872884,0.0711114563690118,0.96,100
"Pooled CCW","OR",2,-0.7,"medium",1,25,0.579750433704005,0.521686810592693,0.0580636231113126,0.14910399210077,0.159314358375493,0.93,100
"Pooled CCW","OR",5,-0.7,"medium",1,25,0.613564370725869,0.581533658138423,0.0320307125874461,0.115311075892685,0.119120293527815,0.87,100
"Pooled CCW","OR",8,-0.7,"medium",1,25,0.610958735284407,0.615800458666507,-0.00484172338209977,0.0756624095316198,0.0754386803919449,1,100
"Pooled CCW","OR",2,-0.5,"medium",1,25,0.654482554808258,0.625092641725385,0.029389913082873,0.237493847317325,0.238124045886735,0.9,100
"Pooled CCW","OR",5,-0.5,"medium",1,25,0.65770916819791,0.674696170529515,-0.016987002331605,0.131855752713265,0.132289978367826,0.89,100
"Pooled CCW","OR",8,-0.5,"medium",1,25,0.690415367021489,0.70152040342131,-0.0111050363998211,0.100090527713936,0.100206059867231,0.97,100
"Pooled CCW","OR",2,-1,"strong",2,25,0.513933575687579,0.397593206336786,0.116340369350792,0.159855249713372,0.197061526922416,0.89,100
"Pooled CCW","OR",5,-1,"strong",2,25,0.530650122536523,0.455656781888052,0.0749933406484707,0.191999415356677,0.205229478593964,0.83,100
"Pooled CCW","OR",8,-1,"strong",2,25,0.541878308282838,0.503489084518633,0.038389223764205,0.16474137199834,0.168350987382417,0.88,100
"Pooled CCW","OR",2,-0.7,"strong",2,25,0.739962525662758,0.523482950163268,0.21647957549949,0.430641051787388,0.48006312599297,0.88,100
"Pooled CCW","OR",5,-0.7,"strong",2,25,0.665134631124537,0.570523220850352,0.0946114102741848,0.309705432679893,0.322350119334856,0.79,100
"Pooled CCW","OR",8,-0.7,"strong",2,25,0.746735415735326,0.617658730232718,0.129076685502608,0.250415713970322,0.280609586873957,0.83,100
"Pooled CCW","OR",2,-0.5,"strong",2,25,1.10151732343744,0.634874527339976,0.466642796097465,0.597120756291155,0.755475456098637,0.72,100
"Pooled CCW","OR",5,-0.5,"strong",2,25,0.837636045147633,0.667293803841424,0.170342241306209,0.333878374991136,0.373331623047227,0.81,100
"Pooled CCW","OR",8,-0.5,"strong",2,25,0.835423982587463,0.712467200321173,0.12295678226629,0.295077058561904,0.318305099063665,0.83,100
"CC-Gcomp","OR",2,-1,"small",0.4,25,0.393565291693931,0.395980211524218,-0.00241491983028769,0.0293155474102742,0.0292683983940207,NA,100
"CC-Gcomp","OR",5,-1,"small",0.4,25,0.450704997658132,0.475944887890831,-0.0252398902326989,0.0223239919358737,0.0336218540350189,NA,100
"CC-Gcomp","OR",8,-1,"small",0.4,25,0.499191180888479,0.52550094078331,-0.0263097598948311,0.019568132318617,0.0327305079419519,NA,100
"CC-Gcomp","OR",2,-0.7,"small",0.4,25,0.517754417634205,0.515785553758757,0.00196886387544788,0.0391152650664457,0.0389689664549391,NA,100
"CC-Gcomp","OR",5,-0.7,"small",0.4,25,0.554785102349841,0.584882879899219,-0.0300977775493784,0.0245702785976164,0.0387754795956505,NA,100
"CC-Gcomp","OR",8,-0.7,"small",0.4,25,0.599702108030506,0.627234826617113,-0.0275327185866066,0.0204639011522456,0.034243745861609,NA,100
"CC-Gcomp","OR",2,-0.5,"small",0.4,25,0.616961675853312,0.620201383623443,-0.00323970777013053,0.0517625629212683,0.051604893153773,NA,100
"CC-Gcomp","OR",5,-0.5,"small",0.4,25,0.659640395542786,0.677219536705431,-0.0175791411626444,0.0314442657943684,0.0358870538892453,NA,100
"CC-Gcomp","OR",8,-0.5,"small",0.4,25,0.683986247183531,0.711357484010723,-0.0273712368271922,0.0240240618682755,0.0363396284875681,NA,100
"CC-Gcomp","OR",2,-1,"medium",1,25,0.389709440619233,0.398450887254619,-0.00874144663538616,0.025789765696137,0.0271085555460694,NA,100
"CC-Gcomp","OR",5,-1,"medium",1,25,0.445711797614221,0.46965661300255,-0.023944815388329,0.0195497302105646,0.0308500278083174,NA,100
"CC-Gcomp","OR",8,-1,"medium",1,25,0.495271819605191,0.510506292913528,-0.0152344733083375,0.0178185129572419,0.0233754911595408,NA,100
"CC-Gcomp","OR",2,-0.7,"medium",1,25,0.513331787069285,0.521686810592693,-0.00835502352340731,0.0339236200642975,0.0347722633195027,NA,100
"CC-Gcomp","OR",5,-0.7,"medium",1,25,0.56191188013218,0.581533658138423,-0.0196217780062432,0.0274016119100594,0.0335909812902675,NA,100
"CC-Gcomp","OR",8,-0.7,"medium",1,25,0.601906912681082,0.615800458666507,-0.0138935459854251,0.023495778835368,0.0271948842045493,NA,100
"CC-Gcomp","OR",2,-0.5,"medium",1,25,0.613986764008117,0.625092641725385,-0.0111058777172681,0.0356530794160982,0.0371721827581191,NA,100
"CC-Gcomp","OR",5,-0.5,"medium",1,25,0.651553551184324,0.674696170529515,-0.023142619345191,0.0280357178799374,0.0362453071780253,NA,100
"CC-Gcomp","OR",8,-0.5,"medium",1,25,0.6896777288462,0.70152040342131,-0.0118426745751098,0.0271838054706402,0.0295265749479838,NA,100
"CC-Gcomp","OR",2,-1,"strong",2,25,0.392959750334044,0.397593206336786,-0.00463345600274227,0.0168161477679487,0.0173615642159715,NA,100
"CC-Gcomp","OR",5,-1,"strong",2,25,0.445546749885345,0.455656781888052,-0.0101100320027071,0.0187126483726656,0.0211866543872221,NA,100
"CC-Gcomp","OR",8,-1,"strong",2,25,0.493346717783676,0.503489084518633,-0.0101423667349571,0.0167929655374602,0.0195461315255287,NA,100
"CC-Gcomp","OR",2,-0.7,"strong",2,25,0.504347900524334,0.523482950163268,-0.0191350496389338,0.0268432607352597,0.0328558239147428,NA,100
"CC-Gcomp","OR",5,-0.7,"strong",2,25,0.55566053117341,0.570523220850352,-0.0148626896769414,0.0247639741203805,0.028775361240575,NA,100
"CC-Gcomp","OR",8,-0.7,"strong",2,25,0.596322014130821,0.617658730232718,-0.0213367161018963,0.0235602194917809,0.0316983999136992,NA,100
"CC-Gcomp","OR",2,-0.5,"strong",2,25,0.613461402049843,0.634874527339976,-0.0214131252901326,0.0398118228845877,0.0450294721673568,NA,100
"CC-Gcomp","OR",5,-0.5,"strong",2,25,0.664786596478532,0.667293803841424,-0.00250720736289118,0.0335175619389664,0.0334436657307428,NA,100
"CC-Gcomp","OR",8,-0.5,"strong",2,25,0.682974493036184,0.712467200321173,-0.0294927072849889,0.0274420104330154,0.0401914553137568,NA,100
"G-comp (no cloning)","OR",2,-1,"small",0.4,25,0.393565291693931,0.395980211524218,-0.00241491983028769,0.0293155474102742,0.0292683983940207,NA,100
"G-comp (no cloning)","OR",5,-1,"small",0.4,25,0.450704997658132,0.475944887890831,-0.0252398902326989,0.0223239919358737,0.0336218540350189,NA,100
"G-comp (no cloning)","OR",8,-1,"small",0.4,25,0.499191180888479,0.52550094078331,-0.0263097598948311,0.019568132318617,0.0327305079419519,NA,100
"G-comp (no cloning)","OR",2,-0.7,"small",0.4,25,0.517754417634205,0.515785553758757,0.00196886387544788,0.0391152650664457,0.0389689664549391,NA,100
"G-comp (no cloning)","OR",5,-0.7,"small",0.4,25,0.554785102349841,0.584882879899219,-0.0300977775493784,0.0245702785976164,0.0387754795956505,NA,100
"G-comp (no cloning)","OR",8,-0.7,"small",0.4,25,0.599702108030506,0.627234826617113,-0.0275327185866066,0.0204639011522456,0.034243745861609,NA,100
"G-comp (no cloning)","OR",2,-0.5,"small",0.4,25,0.616961675853312,0.620201383623443,-0.00323970777013053,0.0517625629212683,0.051604893153773,NA,100
"G-comp (no cloning)","OR",5,-0.5,"small",0.4,25,0.659640395542786,0.677219536705431,-0.0175791411626444,0.0314442657943684,0.0358870538892453,NA,100
"G-comp (no cloning)","OR",8,-0.5,"small",0.4,25,0.683986247183531,0.711357484010723,-0.0273712368271922,0.0240240618682755,0.0363396284875681,NA,100
"G-comp (no cloning)","OR",2,-1,"medium",1,25,0.389709440619233,0.398450887254619,-0.00874144663538616,0.025789765696137,0.0271085555460694,NA,100
"G-comp (no cloning)","OR",5,-1,"medium",1,25,0.445711797614221,0.46965661300255,-0.023944815388329,0.0195497302105646,0.0308500278083174,NA,100
"G-comp (no cloning)","OR",8,-1,"medium",1,25,0.495271819605191,0.510506292913528,-0.0152344733083375,0.0178185129572419,0.0233754911595408,NA,100
"G-comp (no cloning)","OR",2,-0.7,"medium",1,25,0.513331787069285,0.521686810592693,-0.00835502352340731,0.0339236200642975,0.0347722633195027,NA,100
"G-comp (no cloning)","OR",5,-0.7,"medium",1,25,0.56191188013218,0.581533658138423,-0.0196217780062432,0.0274016119100594,0.0335909812902675,NA,100
"G-comp (no cloning)","OR",8,-0.7,"medium",1,25,0.601906912681082,0.615800458666507,-0.0138935459854251,0.023495778835368,0.0271948842045493,NA,100
"G-comp (no cloning)","OR",2,-0.5,"medium",1,25,0.613986764008117,0.625092641725385,-0.0111058777172681,0.0356530794160982,0.0371721827581191,NA,100
"G-comp (no cloning)","OR",5,-0.5,"medium",1,25,0.651553551184324,0.674696170529515,-0.023142619345191,0.0280357178799374,0.0362453071780253,NA,100
"G-comp (no cloning)","OR",8,-0.5,"medium",1,25,0.6896777288462,0.70152040342131,-0.0118426745751098,0.0271838054706402,0.0295265749479838,NA,100
"G-comp (no cloning)","OR",2,-1,"strong",2,25,0.392959750334044,0.397593206336786,-0.00463345600274227,0.0168161477679487,0.0173615642159715,NA,100
"G-comp (no cloning)","OR",5,-1,"strong",2,25,0.445546749885345,0.455656781888052,-0.0101100320027071,0.0187126483726656,0.0211866543872221,NA,100
"G-comp (no cloning)","OR",8,-1,"strong",2,25,0.493346717783676,0.503489084518633,-0.0101423667349571,0.0167929655374602,0.0195461315255287,NA,100
"G-comp (no cloning)","OR",2,-0.7,"strong",2,25,0.504347900524334,0.523482950163268,-0.0191350496389338,0.0268432607352597,0.0328558239147428,NA,100
"G-comp (no cloning)","OR",5,-0.7,"strong",2,25,0.55566053117341,0.570523220850352,-0.0148626896769414,0.0247639741203805,0.028775361240575,NA,100
"G-comp (no cloning)","OR",8,-0.7,"strong",2,25,0.596322014130821,0.617658730232718,-0.0213367161018963,0.0235602194917809,0.0316983999136992,NA,100
"G-comp (no cloning)","OR",2,-0.5,"strong",2,25,0.613461402049843,0.634874527339976,-0.0214131252901326,0.0398118228845877,0.0450294721673568,NA,100
"G-comp (no cloning)","OR",5,-0.5,"strong",2,25,0.664786596478532,0.667293803841424,-0.00250720736289118,0.0335175619389664,0.0334436657307428,NA,100
"G-comp (no cloning)","OR",8,-0.5,"strong",2,25,0.682974493036184,0.712467200321173,-0.0294927072849889,0.0274420104330154,0.0401914553137568,NA,100
"IPTW (no cloning)","OR",2,-1,"small",0.4,25,0.402860576698305,0.395980211524218,0.00688036517408629,0.070589979696198,0.0705723402339991,NA,100
"IPTW (no cloning)","OR",5,-1,"small",0.4,25,0.49978387051926,0.475944887890831,0.0238389826284288,0.0551763959452361,0.0598522131217296,NA,100
"IPTW (no cloning)","OR",8,-1,"small",0.4,25,0.584161267425115,0.52550094078331,0.0586603266418049,0.0480891313945465,0.0756998866209348,NA,100
"IPTW (no cloning)","OR",2,-0.7,"small",0.4,25,0.548125955206486,0.515785553758757,0.0323404014477286,0.101616619705624,0.106153566083263,NA,100
"IPTW (no cloning)","OR",5,-0.7,"small",0.4,25,0.621259161867067,0.584882879899219,0.0363762819678476,0.0630351176053976,0.0725046597179478,NA,100
"IPTW (no cloning)","OR",8,-0.7,"small",0.4,25,0.709333702171941,0.627234826617113,0.0820988755548276,0.0541056953554551,0.0981752380927361,NA,100
"IPTW (no cloning)","OR",2,-0.5,"small",0.4,25,0.665717222472236,0.620201383623443,0.0455158388487936,0.146665961009255,0.152864275302276,NA,100
"IPTW (no cloning)","OR",5,-0.5,"small",0.4,25,0.762380954124649,0.677219536705431,0.0851614174192179,0.101234968747841,0.131903376474042,NA,100
"IPTW (no cloning)","OR",8,-0.5,"small",0.4,25,0.842661441663224,0.711357484010723,0.131303957652501,0.0805394162453625,0.153826073500763,NA,100
"IPTW (no cloning)","OR",2,-1,"medium",1,25,0.440453541551039,0.398450887254619,0.0420026542964196,0.0909422443892586,0.0997597607472803,NA,100
"IPTW (no cloning)","OR",5,-1,"medium",1,25,0.597723798718075,0.46965661300255,0.128067185715524,0.0864056780451133,0.154248130761919,NA,100
"IPTW (no cloning)","OR",8,-1,"medium",1,25,0.768820989172166,0.510506292913528,0.258314696258638,0.117465404545326,0.283525346936635,NA,100
"IPTW (no cloning)","OR",2,-0.7,"medium",1,25,0.611835538394077,0.521686810592693,0.0901487278013846,0.162885906353379,0.185454289321882,NA,100
"IPTW (no cloning)","OR",5,-0.7,"medium",1,25,0.799360233115446,0.581533658138423,0.217826574977023,0.159818486454336,0.269694171039438,NA,100
"IPTW (no cloning)","OR",8,-0.7,"medium",1,25,0.9333008137063,0.615800458666507,0.317500355039793,0.151098019467359,0.351295859387046,NA,100
"IPTW (no cloning)","OR",2,-0.5,"medium",1,25,0.694811062051314,0.625092641725385,0.0697184203259287,0.246667914536275,0.25514166181516,NA,100
"IPTW (no cloning)","OR",5,-0.5,"medium",1,25,0.874990301703384,0.674696170529515,0.200294131173869,0.191622166339648,0.27653137809129,NA,100
"IPTW (no cloning)","OR",8,-0.5,"medium",1,25,1.07057810917806,0.70152040342131,0.369057705756751,0.187206110945441,0.413399633374293,NA,100
"IPTW (no cloning)","OR",2,-1,"strong",2,25,0.560469223401467,0.397593206336786,0.162876017064681,0.176172960482252,0.239280462679017,NA,100
"IPTW (no cloning)","OR",5,-1,"strong",2,25,0.750157229753323,0.455656781888052,0.294500447865272,0.306029076234038,0.423612761066634,NA,100
"IPTW (no cloning)","OR",8,-1,"strong",2,25,0.937794458694015,0.503489084518633,0.434305374175381,0.311897184006491,0.533786673583076,NA,100
"IPTW (no cloning)","OR",2,-0.7,"strong",2,25,0.81125746819528,0.523482950163268,0.287774518032011,0.477438525351824,0.555411778110421,NA,100
"IPTW (no cloning)","OR",5,-0.7,"strong",2,25,0.951079535373618,0.570523220850352,0.380556314523266,0.474001354855534,0.606014537849022,NA,100
"IPTW (no cloning)","OR",8,-0.7,"strong",2,25,1.24099742307712,0.617658730232718,0.623338692844401,0.429480146070158,0.755751142841826,NA,100
"IPTW (no cloning)","OR",2,-0.5,"strong",2,25,1.20320848513401,0.634874527339976,0.568333957794033,0.650721961921508,0.861515042579952,NA,100
"IPTW (no cloning)","OR",5,-0.5,"strong",2,25,1.27677915550674,0.667293803841424,0.60948535166532,0.710040646288314,0.933053340427175,NA,100
"IPTW (no cloning)","OR",8,-0.5,"strong",2,25,1.44468897210093,0.712467200321173,0.732221771779756,0.555501646529528,0.917412111088758,NA,100
"Per-protocol (no IPTW)","OR",2,-1,"small",0.4,25,0.680654878435276,0.395980211524218,0.284674666911057,0.110708969041107,0.305243471754606,NA,100
"Per-protocol (no IPTW)","OR",5,-1,"small",0.4,25,0.857734378009514,0.475944887890831,0.381789490118683,0.0996434382139327,0.394452457713711,NA,100
"Per-protocol (no IPTW)","OR",8,-1,"small",0.4,25,0.968964518658105,0.52550094078331,0.443463577874795,0.0734842278860383,0.449450639483405,NA,100
"Per-protocol (no IPTW)","OR",2,-0.7,"small",0.4,25,0.98758641891785,0.515785553758757,0.471800865159093,0.170397312250578,0.501339154611793,NA,100
"Per-protocol (no IPTW)","OR",5,-0.7,"small",0.4,25,1.08868765065739,0.584882879899219,0.503804770758168,0.109478268562621,0.515446295372549,NA,100
"Per-protocol (no IPTW)","OR",8,-0.7,"small",0.4,25,1.21801312001078,0.627234826617113,0.590778293393663,0.106599779352047,0.600224016325118,NA,100
"Per-protocol (no IPTW)","OR",2,-0.5,"small",0.4,25,1.21711207588729,0.620201383623443,0.596910692263851,0.233917654526174,0.640681409865267,NA,100
"Per-protocol (no IPTW)","OR",5,-0.5,"small",0.4,25,1.35098629825637,0.677219536705431,0.673766761550944,0.159289803526714,0.692156888330493,NA,100
"Per-protocol (no IPTW)","OR",8,-0.5,"small",0.4,25,1.45476363261999,0.711357484010723,0.743406148609264,0.153715886353604,0.758976277475363,NA,100
"Per-protocol (no IPTW)","OR",2,-1,"medium",1,25,1.46718735909458,0.398450887254619,1.06873647183996,0.217876464605618,1.09050130606602,NA,100
"Per-protocol (no IPTW)","OR",5,-1,"medium",1,25,1.78294940910581,0.46965661300255,1.31329279610326,0.163569873195331,1.32333877774351,NA,100
"Per-protocol (no IPTW)","OR",8,-1,"medium",1,25,2.08202532418695,0.510506292913528,1.57151903127342,0.205928906186181,1.58482008850013,NA,100
"Per-protocol (no IPTW)","OR",2,-0.7,"medium",1,25,2.10391366876968,0.521686810592693,1.58222685817699,0.325956727011367,1.61512449697902,NA,100
"Per-protocol (no IPTW)","OR",5,-0.7,"medium",1,25,2.54695738329663,0.581533658138423,1.96542372515821,0.349845203204065,1.99601056333818,NA,100
"Per-protocol (no IPTW)","OR",8,-0.7,"medium",1,25,2.81863111375275,0.615800458666507,2.20283065508624,0.31085663174841,2.22443890049482,NA,100
"Per-protocol (no IPTW)","OR",2,-0.5,"medium",1,25,2.68654121050376,0.625092641725385,2.06144856877837,0.510212016962942,2.1230363494178,NA,100
"Per-protocol (no IPTW)","OR",5,-0.5,"medium",1,25,3.15841114350574,0.674696170529515,2.48371497297622,0.450607475028197,2.52385750242997,NA,100
"Per-protocol (no IPTW)","OR",8,-0.5,"medium",1,25,3.43030507427228,0.70152040342131,2.72878467085097,0.367828652385051,2.75321824747176,NA,100
"Per-protocol (no IPTW)","OR",2,-1,"strong",2,25,2.53657637239765,0.397593206336786,2.13898316606086,0.327067541035445,2.16359710420557,NA,100
"Per-protocol (no IPTW)","OR",5,-1,"strong",2,25,2.76253393194058,0.455656781888052,2.30687715005253,0.275816431002895,2.32314359048457,NA,100
"Per-protocol (no IPTW)","OR",8,-1,"strong",2,25,3.06121158311257,0.503489084518633,2.55772249859394,0.34274480745573,2.58035727038352,NA,100
"Per-protocol (no IPTW)","OR",2,-0.7,"strong",2,25,3.76983192341675,0.523482950163268,3.24634897325348,0.481675115664059,3.28153507737209,NA,100
"Per-protocol (no IPTW)","OR",5,-0.7,"strong",2,25,4.11968195439377,0.570523220850352,3.54915873354342,0.54336619078369,3.59010056474765,NA,100
"Per-protocol (no IPTW)","OR",8,-0.7,"strong",2,25,4.39769685511821,0.617658730232718,3.78003812488549,0.379572542853058,3.79885808996899,NA,100
"Per-protocol (no IPTW)","OR",2,-0.5,"strong",2,25,5.49321561841975,0.634874527339976,4.85834109107977,0.98385263476115,4.95598269812672,NA,100
"Per-protocol (no IPTW)","OR",5,-0.5,"strong",2,25,5.76540691507166,0.667293803841424,5.09811311123024,0.813918468364554,5.16203408893346,NA,100
"Per-protocol (no IPTW)","OR",8,-0.5,"strong",2,25,5.74598391766939,0.712467200321173,5.03351671734821,0.595316983093106,5.06824908928906,NA,100
"Federated CCW","RMST_diff",2,-1,"small",0.4,25,3.72022123429961,3.79861853657404,-0.078397302274431,0.550891859433146,0.553708550941486,0.95,100
"Federated CCW","RMST_diff",5,-1,"small",0.4,25,2.2499954601302,2.29737493833465,-0.047379478204457,0.300924156042642,0.303141236337129,0.94,100
"Federated CCW","RMST_diff",8,-1,"small",0.4,25,1.66917955133642,1.69602919128171,-0.0268496399452853,0.166565443443382,0.167891362628299,0.97,100
"Federated CCW","RMST_diff",2,-0.7,"small",0.4,25,2.58846808540683,2.63492614076516,-0.046458055358328,0.558696499426887,0.557833946255349,0.96,100
"Federated CCW","RMST_diff",5,-0.7,"small",0.4,25,1.63124717548318,1.61557277851707,0.0156743969661132,0.257092269560952,0.256283353805066,0.98,100
"Federated CCW","RMST_diff",8,-0.7,"small",0.4,25,1.23681140113931,1.20128404026569,0.03552736087362,0.169006414253441,0.171871259228709,0.97,100
"Federated CCW","RMST_diff",2,-0.5,"small",0.4,25,1.82873389449338,1.85122454220699,-0.0224906477136113,0.646641096370923,0.643792738134883,0.95,100
"Federated CCW","RMST_diff",5,-0.5,"small",0.4,25,1.07803059152993,1.14714745904953,-0.0691168675196009,0.290725554604445,0.297410954732309,0.98,100
"Federated CCW","RMST_diff",8,-0.5,"small",0.4,25,0.881453713689662,0.858500773417477,0.0229529402721853,0.173549091623985,0.174197967263151,0.97,100
"Federated CCW","RMST_diff",2,-1,"medium",1,25,3.787914754732,3.80085387894506,-0.0129391242130615,0.652350155482976,0.649209164322622,0.99,100
"Federated CCW","RMST_diff",5,-1,"medium",1,25,2.4117125485126,2.42954199126714,-0.0178294427545328,0.322655417331473,0.321532801093373,1,100
"Federated CCW","RMST_diff",8,-1,"medium",1,25,1.89864767895343,1.91150841078624,-0.0128607318328056,0.309077559064977,0.307797086675076,0.94,100
"Federated CCW","RMST_diff",2,-0.7,"medium",1,25,2.44700755156972,2.61874108299344,-0.171733531423717,0.840244705054823,0.853488991460465,0.91,100
"Federated CCW","RMST_diff",5,-0.7,"medium",1,25,1.62570681823089,1.69836049771415,-0.0726536794832666,0.580258063907111,0.58190289882797,0.85,100
"Federated CCW","RMST_diff",8,-0.7,"medium",1,25,1.35570765618964,1.34562023897707,0.0100874172125626,0.353936207321182,0.352306523428667,0.96,100
"Federated CCW","RMST_diff",2,-0.5,"medium",1,25,1.9298204628731,1.84038146532659,0.0894389975465197,0.876051218596317,0.876236506036,0.95,100
"Federated CCW","RMST_diff",5,-0.5,"medium",1,25,1.36427438763271,1.20547707966547,0.158797307967239,0.487607751877609,0.510490246245574,0.95,100
"Federated CCW","RMST_diff",8,-0.5,"medium",1,25,1.11064283814655,0.961489413733808,0.149153424412743,0.312040339409595,0.344444807913713,0.97,100
"Federated CCW","RMST_diff",2,-1,"strong",2,25,3.12298477221921,3.81340268711301,-0.690417914893794,0.98252055546642,1.19681664122003,0.88,100
"Federated CCW","RMST_diff",5,-1,"strong",2,25,2.60773948127461,2.68750354122519,-0.0797640599505835,1.47731354938695,1.47207101568846,0.87,100
"Federated CCW","RMST_diff",8,-1,"strong",2,25,2.0622562169824,2.15938097189966,-0.097124754917259,0.917268782489988,0.917824284465766,0.87,100
"Federated CCW","RMST_diff",2,-0.7,"strong",2,25,2.26278766462799,2.63829403421436,-0.375506369586364,1.36497845077642,1.40909174398727,0.87,100
"Federated CCW","RMST_diff",5,-0.7,"strong",2,25,2.14862154157288,1.89353651644522,0.255085025127657,1.9363037066998,1.94341135485464,0.77,100
"Federated CCW","RMST_diff",8,-0.7,"strong",2,25,1.15012666705509,1.49856180557954,-0.348435138524451,0.976392835035987,1.03209330217043,0.76,100
"Federated CCW","RMST_diff",2,-0.5,"strong",2,25,1.29130372884285,1.83320062381724,-0.541896894974394,1.74019523605356,1.81429019447567,0.75,100
"Federated CCW","RMST_diff",5,-0.5,"strong",2,25,0.969681656891379,1.34794250784726,-0.378260850955885,1.03694793063351,1.09890385025376,0.82,100
"Federated CCW","RMST_diff",8,-0.5,"strong",2,25,0.887153645106373,1.03856783340449,-0.151414188298118,0.760204051618796,0.771399607541147,0.87,100
"Pooled CCW","RMST_diff",2,-1,"small",0.4,25,3.71413212368923,3.79861853657404,-0.0844864128848086,0.545404068389127,0.549207516153412,0.94,100
"Pooled CCW","RMST_diff",5,-1,"small",0.4,25,2.24823433099176,2.29737493833465,-0.0491406073428937,0.294080546662592,0.296704117828087,0.96,100
"Pooled CCW","RMST_diff",8,-1,"small",0.4,25,1.66785523121813,1.69602919128171,-0.0281739600635806,0.16684626017517,0.1683836981859,0.97,100
"Pooled CCW","RMST_diff",2,-0.7,"small",0.4,25,2.58575206932614,2.63492614076516,-0.0491740714390138,0.553307640245807,0.552725918162636,0.96,100
"Pooled CCW","RMST_diff",5,-0.7,"small",0.4,25,1.63361159041323,1.61557277851707,0.0180388118961601,0.247281637501403,0.246702502819787,1,100
"Pooled CCW","RMST_diff",8,-0.7,"small",0.4,25,1.23528351842286,1.20128404026569,0.0339994781571646,0.167534029499502,0.170126244433057,0.97,100
"Pooled CCW","RMST_diff",2,-0.5,"small",0.4,25,1.82370518261693,1.85122454220699,-0.0275193595900629,0.638911909866512,0.636304690722792,0.95,100
"Pooled CCW","RMST_diff",5,-0.5,"small",0.4,25,1.07663529074031,1.14714745904953,-0.0705121683092239,0.291197072189348,0.298194137069796,0.99,100
"Pooled CCW","RMST_diff",8,-0.5,"small",0.4,25,0.881979306287389,0.858500773417477,0.0234785328699122,0.17634372927011,0.177023674264445,0.96,100
"Pooled CCW","RMST_diff",2,-1,"medium",1,25,3.78149756116762,3.80085387894506,-0.0193563177774451,0.61340536442364,0.610637492077388,0.99,100
"Pooled CCW","RMST_diff",5,-1,"medium",1,25,2.40347907039721,2.42954199126714,-0.0260629208699274,0.310261190538684,0.309804231951742,0.99,100
"Pooled CCW","RMST_diff",8,-1,"medium",1,25,1.88977477290612,1.91150841078624,-0.0217336378801139,0.301743987615919,0.301017093762525,0.93,100
"Pooled CCW","RMST_diff",2,-0.7,"medium",1,25,2.41387903713566,2.61874108299344,-0.204862045857781,0.830953045982606,0.851790228175065,0.91,100
"Pooled CCW","RMST_diff",5,-0.7,"medium",1,25,1.62152126554487,1.69836049771415,-0.0768392321692785,0.573548817382764,0.57582369789921,0.84,100
"Pooled CCW","RMST_diff",8,-0.7,"medium",1,25,1.36397698490043,1.34562023897707,0.0183567459233618,0.358815232608397,0.357488262130653,0.96,100
"Pooled CCW","RMST_diff",2,-0.5,"medium",1,25,1.93504943382927,1.84038146532659,0.0946679685026859,0.89272587647848,0.893281545700656,0.95,100
"Pooled CCW","RMST_diff",5,-0.5,"medium",1,25,1.36378658590062,1.20547707966547,0.158309506235152,0.489925665223254,0.512531741099438,0.95,100
"Pooled CCW","RMST_diff",8,-0.5,"medium",1,25,1.12286447393807,0.961489413733808,0.161375060204257,0.318409881014163,0.355545937763472,0.97,100
"Pooled CCW","RMST_diff",2,-1,"strong",2,25,3.15620023774112,3.81340268711301,-0.65720244937189,0.984371794733264,1.17949693150264,0.87,100
"Pooled CCW","RMST_diff",5,-1,"strong",2,25,2.62515602293826,2.68750354122519,-0.0623475182869331,1.49544790489305,1.48925753478808,0.85,100
