"task_id","rep","tau","size_scenario","mix_scenario","total_n","site_sizes","site_weights","target_x1_mean","target_x2_prob","observed_x1_mean","observed_x1_sd","observed_x2_prob","site1_x1_mean","site1_x1_sd","site1_x2_prob","site2_x1_mean","site2_x1_sd","site2_x2_prob","site3_x1_mean","site3_x1_sd","site3_x2_prob","observed_death_rate","min_site_death_rate","max_site_death_rate","observed_init_rate","min_site_init_rate","max_site_init_rate","landmark_n","landmark_event_n","landmark_event_rate","landmark_treated_rate"
5,93,6,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0409834632916284,0.974314657812044,0.41,0.0124752489679588,1.02092140658262,0.38,0.0993108044633872,0.945045839697135,0.4,-0.0533555835793921,0.974537471185888,0.411851851851852,0.836666666666667,0.8,0.838518518518519,0.114666666666667,0.08,0.12,751,506,0.673768308921438,0.109187749667111
5,94,6,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0203806955704533,0.991265168802521,0.413333333333333,0.0310655633318648,0.922987499554263,0.5,-0.124604006298688,1.00082758182932,0.45,0.0307245672733004,0.992846100079586,0.407407407407407,0.849333333333333,0.84,0.9,0.113333333333333,0.04,0.119259259259259,738,512,0.693766937669377,0.12059620596206
5,95,6,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0375461128890978,1.00749808264866,0.380666666666667,-0.339999334464062,0.907041308288025,0.4,0.121651431519815,1.01399546927833,0.4,-0.0381365524166112,1.00861772516792,0.378518518518519,0.832,0.8,0.84,0.116,0.04,0.121481481481481,767,515,0.671447196870926,0.119947848761408
5,96,6,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0206195555316128,1.00142983891664,0.408666666666667,0.269657897421834,0.974675694942542,0.38,0.0189991293105895,1.07661857754728,0.44,0.0115159448113101,0.996203051298654,0.407407407407407,0.833333333333333,0.82,0.9,0.131333333333333,0.128888888888889,0.16,736,486,0.660326086956522,0.138586956521739
5,97,6,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.00817260246824548,1.03923221806446,0.380666666666667,0.302350439045793,1.05349535088084,0.34,0.113261074000583,0.926998175127872,0.34,-0.0105072041851702,1.04515080738423,0.385185185185185,0.822,0.818518518518519,0.86,0.130666666666667,0.127407407407407,0.17,747,480,0.642570281124498,0.112449799196787
5,98,6,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0508314947184241,0.995051902237857,0.396666666666667,0.143942360960946,0.877634534177873,0.56,-0.0720042306210347,1.10810676650851,0.42,-0.0564769904174667,0.990283996685855,0.388888888888889,0.832666666666667,0.83,0.88,0.126666666666667,0.124444444444444,0.16,751,500,0.66577896138482,0.131824234354194
5,99,6,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0102761580004075,1.00273560329227,0.389333333333333,-0.217379905566542,1.0722619785858,0.38,-0.103075104980037,0.883266635102385,0.4,0.027104253908846,1.00752567220591,0.388888888888889,0.850666666666667,0.84,0.88,0.118,0.1,0.15,705,481,0.682269503546099,0.120567375886525
5,100,6,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0281016869687155,0.971746198497368,0.398666666666667,-0.0276778513260048,0.877739541391724,0.3,0.0275368897499452,1.06933037754072,0.49,0.0302094326254659,0.96812656272587,0.395555555555556,0.841333333333333,0.78,0.85,0.116666666666667,0.04,0.14,757,519,0.68560105680317,0.132100396301189
6,1,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0155037194242762,0.989174833286846,0.4,0.106173757325283,0.976317618639474,0.46,-0.00216389335767538,1.07173366289976,0.46,0.0134542819303094,0.983878413401667,0.393333333333333,0.833333333333333,0.8,0.837037037037037,0.123333333333333,0.1,0.17,603,353,0.585406301824212,0.139303482587065
6,2,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0184252096538021,0.994743824516476,0.392,0.00912357564450846,1.03521304281067,0.42,-0.212737013198903,1.07945782439296,0.39,0.0358928422358281,0.985308777849509,0.391111111111111,0.856666666666667,0.78,0.861481481481482,0.123333333333333,0.07,0.18,591,376,0.636209813874788,0.115059221658206
6,3,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.020493890034138,0.979700177581173,0.428,-0.19771255875454,1.18090609494881,0.4,0.0253471752874245,1.10011779284858,0.46,0.02821610774829,0.961893365695222,0.426666666666667,0.847333333333333,0.78,0.86,0.151333333333333,0.13,0.2,593,364,0.613827993254637,0.166947723440135
6,4,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0216228032986325,1.00170907687299,0.402666666666667,0.12025312005627,1.06848760263652,0.38,0.0639077092359239,0.949621821017383,0.43,0.0148376133492911,1.00339780030657,0.401481481481481,0.836,0.831851851851852,0.92,0.14,0.1,0.15,593,347,0.585160202360877,0.15008431703204
6,5,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0361148458698225,0.986211502942549,0.390666666666667,0.124934254538164,0.950644388986393,0.4,-0.07078062897432,0.810019509739849,0.36,0.0407434214631538,0.999310921618663,0.392592592592593,0.847333333333333,0.8,0.9,0.147333333333333,0.145185185185185,0.18,632,403,0.637658227848101,0.139240506329114
6,6,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.00660298426368463,1.00993815250589,0.407333333333333,-0.05030395767118,0.87284911693305,0.32,-0.0380716494725832,1.02264557594635,0.42,-0.00265341745534044,1.01430138627561,0.40962962962963,0.833333333333333,0.83,0.86,0.134666666666667,0.12,0.17,622,372,0.598070739549839,0.139871382636656
6,7,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0120335789991733,0.998440541544513,0.401333333333333,-0.225442885394578,0.973518335450327,0.46,-0.040009529818633,0.972770387192255,0.23,-0.00205723796086493,1.00100671532238,0.411851851851852,0.845333333333333,0.78,0.851111111111111,0.140666666666667,0.136296296296296,0.22,597,365,0.611390284757119,0.149078726968174
6,8,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0256892778974741,1.01340415643983,0.400666666666667,-0.021094005798169,0.972253685994512,0.4,-0.0789370326747015,1.09975063898078,0.43,0.0351720891878443,1.00851644508195,0.398518518518518,0.844666666666667,0.82,0.847407407407407,0.132666666666667,0.12,0.14,628,395,0.628980891719745,0.132165605095541
6,9,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-5.432222881509e-05,0.989370778535293,0.372666666666667,0.0232039820029061,1.13156080662613,0.36,-0.025171725545371,0.850350211366384,0.32,0.000944807489754957,0.994008721042582,0.377037037037037,0.83,0.76,0.84,0.156,0.151851851851852,0.2,631,376,0.595879556259905,0.163232963549921
6,10,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.00687651429648111,1.02178285428172,0.388666666666667,0.0555102755073452,0.907884892744596,0.34,0.0334575037568259,1.04453746182925,0.41,-0.0121748411820529,1.02461107954,0.388888888888889,0.835333333333333,0.78,0.88,0.14,0.12,0.141481481481481,623,376,0.603531300160514,0.138041733547352
6,11,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0165024394854094,0.99503955007527,0.397333333333333,-0.0185982868995986,1.05225298873668,0.34,-0.00511072567373153,1.06423127471682,0.43,0.0194034415855313,0.988317588901251,0.397037037037037,0.833333333333333,0.81,0.835555555555556,0.136666666666667,0.1,0.16,624,374,0.599358974358974,0.166666666666667
6,12,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0363012483184432,0.994340701886921,0.415333333333333,0.0964487147435336,1.12503521028949,0.4,0.118868500021506,0.884665647822509,0.45,0.0279574716580279,0.997262607331885,0.413333333333333,0.856,0.8,0.88,0.14,0.133333333333333,0.26,585,369,0.630769230769231,0.164102564102564
6,13,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0382741175958664,0.972613640557272,0.412666666666667,-0.0726233863660923,0.936654527867431,0.36,0.0328460918727479,0.959452197308531,0.45,0.0427835085369106,0.975326288039275,0.411851851851852,0.845333333333333,0.84,0.86,0.139333333333333,0.08,0.145185185185185,620,388,0.625806451612903,0.158064516129032
6,14,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.00450379623418439,1.00350001542879,0.410666666666667,0.0849030305468523,0.93383970738568,0.4,0.0410907339744251,0.91636557866828,0.35,-0.00118409672111742,1.01257733112818,0.415555555555556,0.849333333333333,0.78,0.9,0.127333333333333,0.06,0.18,615,389,0.632520325203252,0.136585365853659
6,15,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0219794531054158,0.985147560714461,0.406666666666667,0.0353843350927364,0.942119573926075,0.42,-0.0712652424699695,1.00252496232295,0.42,-0.0204532386413064,0.98596527385049,0.405185185185185,0.82,0.8,0.84,0.134666666666667,0.12,0.18,666,396,0.594594594594595,0.13963963963964
6,16,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0166948943514141,0.998685938872156,0.386,-0.0661892263177594,1.07835254568481,0.4,-0.052684972165078,0.914979395103274,0.38,-0.0121958392553521,1.0021928461325,0.385925925925926,0.842666666666667,0.82,0.88,0.129333333333333,0.07,0.135555555555556,617,381,0.617504051863857,0.139384116693679
6,17,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0342764839287512,0.98193462418447,0.394,-0.0718331349918166,0.852182206596071,0.44,0.0693834435473166,0.989205329555777,0.35,0.035605954287397,0.986259157540957,0.395555555555556,0.843333333333333,0.84,0.86,0.147333333333333,0.145925925925926,0.16,613,378,0.616639477977161,0.154975530179445
6,18,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.00312767645889225,0.987329215669126,0.392,0.198590337561237,0.928102715958072,0.44,0.138425466966705,0.971205921266332,0.38,-0.0141337399158475,0.989763158388754,0.391111111111111,0.836,0.82962962962963,0.91,0.142,0.138518518518519,0.22,644,398,0.618012422360248,0.159937888198758
6,19,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.00601133645357485,0.986508052443834,0.400666666666667,0.113380912656787,0.956575458959247,0.48,-0.0897663304428035,0.941504973736863,0.42,-0.00422919797697874,0.990994282259101,0.396296296296296,0.835333333333333,0.82,0.85,0.148666666666667,0.12,0.151111111111111,607,360,0.593080724876441,0.163097199341021
6,20,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.00440509820205589,1.00767995667825,0.405333333333333,-0.202332879534043,0.946554479127333,0.36,-0.100109606555566,0.990922530096125,0.34,0.019803890322476,1.0104899485108,0.411851851851852,0.845333333333333,0.8,0.85,0.132666666666667,0.13,0.18,593,361,0.608768971332209,0.131534569983137
6,21,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.015842134375231,0.98861541227439,0.397333333333333,0.0801812621562713,0.900512507853932,0.28,0.172854856117946,1.04871383258577,0.48,0.00182863173573211,0.986758295167345,0.395555555555556,0.850666666666667,0.82,0.9,0.134666666666667,0.12,0.2,609,385,0.632183908045977,0.164203612479475
6,22,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0548898540627659,0.977963608326677,0.405333333333333,0.257832932714431,0.935209900280768,0.48,-0.0446213759081142,1.02812299941049,0.45,0.0547446459623991,0.975272606688097,0.399259259259259,0.856666666666667,0.82,0.94,0.141333333333333,0.1,0.145925925925926,614,399,0.649837133550489,0.153094462540717
6,23,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0384470318441743,1.02319248644962,0.401333333333333,0.0405939010175697,0.962434267528726,0.44,-0.0763222192387042,1.09302365865486,0.44,-0.0385689043653848,1.02062440000272,0.397037037037037,0.829333333333333,0.8,0.831851851851852,0.118,0.114814814814815,0.16,634,378,0.596214511041009,0.110410094637224
6,24,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0301160578022565,1.02362888244869,0.404666666666667,-0.110028236159009,1.08812586575452,0.34,0.00417810099398424,1.02202217435202,0.28,-0.029696655551728,1.021929269264,0.416296296296296,0.831333333333333,0.828888888888889,0.86,0.141333333333333,0.135555555555556,0.22,646,393,0.608359133126935,0.136222910216718
6,25,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.00791889858587864,0.991738090042395,0.413333333333333,0.0487301700509479,0.924656609462848,0.34,-0.0241042194844875,1.11554757385005,0.34,0.00877945283312545,0.985082053486039,0.421481481481481,0.836,0.78,0.842222222222222,0.128,0.1,0.13,609,363,0.596059113300493,0.134646962233169
6,26,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0102795085486549,0.976012757021779,0.398,0.143252004781553,1.14355966683702,0.28,0.00621016460143408,0.878054885535446,0.45,-0.0171873181645951,0.976473732129023,0.398518518518518,0.84,0.74,0.89,0.14,0.137037037037037,0.2,638,398,0.623824451410658,0.144200626959248
6,27,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.000289197319320612,1.00439244969223,0.384666666666667,-0.0215961625203233,0.954281872246802,0.38,0.0807107411454797,0.973245427489686,0.42,-0.0048573851922599,1.00889135267641,0.382222222222222,0.842666666666667,0.78,0.86,0.146,0.141481481481481,0.24,646,410,0.634674922600619,0.162538699690402
6,28,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0570439404153208,0.961979700512517,0.412,0.124619067929779,0.958485048014082,0.4,-0.00757936401856862,1.08141674924206,0.4,0.0593280693543327,0.953218685705271,0.413333333333333,0.838,0.81,0.84,0.133333333333333,0.12,0.14,604,361,0.597682119205298,0.150662251655629
6,29,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.017979150528273,1.00152679359698,0.394666666666667,0.0413233450000655,1.15202182842107,0.46,0.032167452947496,0.877451833163309,0.43,0.0160635653686345,1.0049085161627,0.38962962962963,0.836666666666667,0.82,0.88,0.142666666666667,0.06,0.148888888888889,610,365,0.598360655737705,0.154098360655738
6,30,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0274288825076017,0.976423316347422,0.386666666666667,-0.0557063993109348,0.821747650837882,0.4,-0.00518746762262409,0.955281839102829,0.41,0.0329239929549716,0.983641457969186,0.384444444444444,0.851333333333333,0.82,0.86,0.138,0.13,0.2,608,385,0.633223684210526,0.151315789473684
6,31,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.00925464815723994,0.985060573653466,0.406666666666667,-0.0379191021725674,0.890889705699577,0.32,0.122746614605382,0.999646931140705,0.39,-0.0179708730279776,0.987257372330781,0.411111111111111,0.838666666666667,0.836296296296296,0.87,0.147333333333333,0.146666666666667,0.16,640,398,0.621875,0.1609375
6,32,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0237894893462819,1.01314990980863,0.402,0.144796644761652,0.946178299156412,0.38,-0.0492038774770449,1.00167388556493,0.37,-0.0281508729702229,1.01653205653893,0.405185185185185,0.837333333333333,0.833333333333333,0.9,0.156,0.14,0.157037037037037,629,385,0.6120826709062,0.160572337042925
6,33,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.00382102819429402,1.0500569952096,0.391333333333333,-0.0957364983692891,0.926991051240283,0.46,0.149036817058746,1.03113029228105,0.25,-0.011739554873223,1.05540272276964,0.399259259259259,0.824666666666667,0.76,0.85,0.149333333333333,0.08,0.16,656,393,0.599085365853659,0.155487804878049
6,34,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0336808504897489,1.00829599046079,0.398666666666667,0.363066364394059,0.979636194334827,0.42,-0.0638878793480479,1.100129543975,0.37,0.0287087003331298,1.00063789188398,0.4,0.845333333333333,0.8,0.96,0.137333333333333,0.12,0.17,597,365,0.611390284757119,0.150753768844221
6,35,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0172748672876183,0.999208710182697,0.398,0.018421939403942,1.21665154344537,0.4,-0.255458724681965,0.947308136262713,0.34,-0.000953722543279931,0.992618600766335,0.402222222222222,0.834666666666667,0.81,0.837037037037037,0.131333333333333,0.08,0.136296296296296,616,368,0.597402597402597,0.12987012987013
6,36,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.00417772909195906,1.0354664351419,0.402,-0.276018280024016,1.04331040425327,0.36,-0.0543963827611461,0.972645698199193,0.48,0.0188941821594474,1.03878054034855,0.397777777777778,0.823333333333333,0.76,0.83,0.148666666666667,0.144444444444444,0.2,667,402,0.602698650674663,0.15592203898051
6,37,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0304655998944867,1.00931595371546,0.428666666666667,-0.030059844072961,0.870674266217736,0.38,0.0403993377743543,1.1254445890105,0.38,-0.0357298825300129,1.00553626188493,0.434074074074074,0.842,0.82,0.85,0.145333333333333,0.14,0.22,641,404,0.630265210608424,0.14820592823713
6,38,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0323396808376753,1.03164038133715,0.421333333333333,0.103833988758717,1.11232444795692,0.42,0.01846714250531,1.00897925782983,0.39,-0.0411466184777628,1.03054054409006,0.423703703703704,0.832666666666667,0.83037037037037,0.86,0.128,0.1,0.12962962962963,633,382,0.60347551342812,0.127962085308057
6,39,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.012845770206596,0.997595684861038,0.408,0.0220755801084441,0.951597056384361,0.32,-0.135649196025612,0.987219091032275,0.35,0.0235035525237281,0.999844682733943,0.415555555555556,0.842666666666667,0.81,0.845925925925926,0.138,0.09,0.16,606,370,0.61056105610561,0.153465346534653
6,40,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0288966126258891,1.00271028669603,0.386666666666667,-0.0220678226435525,0.93541863041425,0.38,0.0184835286944156,0.980999595234742,0.36,-0.0326591708711833,1.00729049860735,0.388888888888889,0.831333333333333,0.8,0.86,0.121333333333333,0.12,0.14,628,375,0.597133757961783,0.122611464968153
6,41,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0054958604935544,0.997982340080062,0.426,-0.11509944268721,0.995576444907877,0.44,-0.0309489825082301,0.971436035539301,0.38,0.000448947885075515,1.00046373789112,0.428888888888889,0.835333333333333,0.8,0.837037037037037,0.144,0.13,0.145185185185185,586,339,0.578498293515358,0.155290102389079
6,42,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.00274723157560148,0.996420813385483,0.379333333333333,0.0919506915300275,0.912538913023856,0.26,-0.0148680796573333,0.998141356801284,0.38,-0.00535672146234837,0.999770383477634,0.383703703703704,0.838666666666667,0.83,0.88,0.133333333333333,0.131111111111111,0.18,612,370,0.604575163398693,0.13562091503268
6,43,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0546258738504508,0.994569970013185,0.417333333333333,-0.0805985861046101,0.806991843956018,0.36,0.151844480435541,0.898208966875569,0.44,0.0524328089165574,1.00742879481487,0.417777777777778,0.854,0.851851851851852,0.88,0.137333333333333,0.11,0.14,592,373,0.630067567567568,0.152027027027027
6,44,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0369608894345029,0.995037117865029,0.384666666666667,0.129534660304222,0.956945131134778,0.38,0.129025051962439,1.02992894549128,0.29,0.0267126636594811,0.993997654469627,0.391851851851852,0.838,0.82,0.84,0.135333333333333,0.06,0.140740740740741,616,373,0.605519480519481,0.13961038961039
6,45,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0520205878573676,1.01431704264546,0.402,0.154272793226114,1.1114068096598,0.46,0.0247107125029065,1.19993714617151,0.35,0.0502564228699667,0.996121871909275,0.403703703703704,0.844666666666667,0.81,0.88,0.145333333333333,0.14,0.16,604,371,0.614238410596026,0.135761589403974
6,46,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.00148861251189304,1.02421632438353,0.389333333333333,0.0200037299136026,1.195679250685,0.46,0.12357515596229,1.05941538199132,0.34,-0.0115486080442584,1.01493270850252,0.39037037037037,0.834666666666667,0.78,0.84,0.134,0.11,0.18,620,372,0.6,0.143548387096774
6,47,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.003264760412719,0.982620321962995,0.392,0.129125010893152,1.1298181722135,0.32,-0.128572184289597,1.0566618718137,0.43,0.00111394612238781,0.970961331498085,0.391851851851852,0.843333333333333,0.84,0.88,0.14,0.1,0.2,613,378,0.616639477977161,0.151712887438825
6,48,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.00875836506112895,1.03462614373413,0.374666666666667,-0.110804483615873,1.0853893656406,0.38,-0.0782156215391834,0.978571782412922,0.3,0.000166102772606367,1.03710540705201,0.38,0.828666666666667,0.78,0.831111111111111,0.15,0.147407407407407,0.22,639,382,0.597809076682316,0.173708920187793
6,49,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0057532783077167,1.03226003169602,0.408,-0.150504390295546,1.04247595922277,0.36,0.117184498222213,0.997283312055516,0.4,0.003286434928986,1.0342865643014,0.41037037037037,0.833333333333333,0.74,0.91,0.158,0.15,0.22,623,373,0.598715890850722,0.152487961476726
6,50,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0199638886657819,1.01034813431581,0.389333333333333,0.163893478553359,0.979542716392041,0.42,0.00316307086118729,1.03549363025632,0.44,0.0158776681369527,1.0099319677094,0.384444444444444,0.841333333333333,0.837037037037037,0.88,0.136,0.06,0.15,597,359,0.601340033500838,0.150753768844221
6,51,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0352368674487277,1.01282960844138,0.422666666666667,0.0846848280983917,0.870659294074196,0.44,-0.0140361180500149,1.10728155077369,0.33,-0.0412488376096367,1.01082781153175,0.428888888888889,0.837333333333333,0.81,0.88,0.134,0.13,0.2,628,384,0.611464968152866,0.128980891719745
6,52,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0136093364953579,0.999445797028333,0.399333333333333,-0.111838300598702,1.07234716575884,0.58,-0.109820375619038,1.11429388168591,0.28,-0.00284448307496136,0.98788228390843,0.401481481481481,0.829333333333333,0.72,0.92,0.136,0.08,0.138518518518519,643,387,0.601866251944012,0.149300155520995
6,53,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.031154431088351,0.976967305778943,0.391333333333333,-0.163770420653655,1.19164935658652,0.36,-0.135568973560983,0.94365393272206,0.37,-0.0185083172175893,0.970589967302987,0.394074074074074,0.828666666666667,0.7,0.837777777777778,0.148666666666667,0.1,0.2,612,355,0.580065359477124,0.147058823529412
6,54,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0167112645015872,1.00736526185103,0.414666666666667,-0.207642648011496,0.900382621885936,0.44,0.0745081526632406,0.891035112800887,0.44,0.0207394176938011,1.01871498449015,0.411851851851852,0.851333333333333,0.848888888888889,0.88,0.14,0.1,0.144444444444444,613,390,0.636215334420881,0.151712887438825
6,55,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.00325523311054813,1.02103234141294,0.412,0.214052644052777,0.936538259241738,0.34,0.177753713742227,0.96506514621813,0.41,-0.0247117431427286,1.02643963761017,0.414814814814815,0.838,0.834074074074074,0.89,0.141333333333333,0.09,0.22,615,372,0.604878048780488,0.136585365853659
6,56,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0267755764144558,1.00718517970168,0.392,0.0849584130180559,1.04690210696757,0.52,-0.15742804026239,0.998576884395461,0.48,-0.0212359120343315,1.00621614204673,0.380740740740741,0.813333333333333,0.78,0.86,0.142,0.139259259259259,0.17,650,370,0.569230769230769,0.132307692307692
6,57,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.00809715469599552,0.99372702568285,0.406,-0.0703524627521954,0.952235968448807,0.34,0.0479173102013847,0.947056723474718,0.41,0.00805305493441812,0.999095470742242,0.408148148148148,0.842666666666667,0.84,0.87,0.129333333333333,0.1,0.18,633,397,0.627172195892575,0.14218009478673
6,58,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.0147197048402577,0.982339673561631,0.389333333333333,0.0912242013571647,1.02639957042395,0.38,-0.184580408349874,0.914062974571985,0.46,0.0266491763166783,0.984583963602619,0.384444444444444,0.846,0.844444444444444,0.88,0.136666666666667,0.1,0.139259259259259,626,395,0.630990415335463,0.145367412140575
6,59,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.00903980103298872,1.00266815554351,0.4,-0.246371718555403,0.848787238401124,0.32,-0.0257343706020415,0.966899884978898,0.36,0.0210753515092277,1.00980198989819,0.405925925925926,0.838666666666667,0.83,0.86,0.156666666666667,0.13,0.159259259259259,633,391,0.617693522906793,0.157977883096367
6,60,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,0.00160158245647175,1.00348715852906,0.422666666666667,0.0747450424291433,0.898126326933627,0.34,-0.0429578468144999,1.05967420604638,0.5,0.00219326388496328,1.0034459742,0.42,0.846666666666667,0.84,0.92,0.130666666666667,0.128888888888889,0.16,630,400,0.634920634920635,0.13968253968254
6,61,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.0492013477603793,1.00265568670215,0.389333333333333,0.00107320679324711,1.07058420712099,0.36,-0.0876369499998579,0.890114908584292,0.38,-0.0482162866520336,1.00852459133766,0.391111111111111,0.838666666666667,0.8,0.841481481481481,0.132666666666667,0.1,0.2,624,382,0.612179487179487,0.137820512820513
6,62,8,"unbalanced","homogeneous",1500,"50/100/1350","0.033333/0.066667/0.9",0,0.4,-0.00802602740609515,1.02636737392937,0.402,-0.261149678760846,0.93027848373445,0.38,0.184584436588785,0.970622218484962,0.37,-0.0129185191333178,1.03191174341685,0.405185185185185,0.832,0.828148148148148,0.87,0.150666666666667,0.08,0.25,628,376,0.598726114649682,0.162420382165605
