"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","mean_est","truth","bias","emp_sd","rmse","coverage","n_reps"
"CC-Gcomp","OR",2,-0.5,"medium",1,25,0.61555691991163,0.666763929890905,-0.0512070099792755,0.0446688421901872,0.0678049428803192,NA,100
"CC-Gcomp","OR",5,-0.5,"medium",1,25,0.665898842219874,0.714250496540489,-0.0483516543206149,0.0368568341398144,0.0606854548975447,NA,100
"CC-Gcomp","OR",8,-0.5,"medium",1,25,0.696408643987735,0.749233666175105,-0.0528250221873696,0.028107487479221,0.0597713435767234,NA,100
"CC-Gcomp","OR",2,-1,"strong",2,25,0.389620164216462,0.445682873142494,-0.056062708926032,0.0257348717467757,0.061633498356898,NA,100
"CC-Gcomp","OR",5,-1,"strong",2,25,0.444542956005373,0.49302717169416,-0.0484842156887875,0.0179019016028451,0.0516526134009194,NA,100
"CC-Gcomp","OR",8,-1,"strong",2,25,0.495528513537478,0.544638023400319,-0.0491095098628418,0.0239258228857756,0.0545753104409168,NA,100
"CC-Gcomp","OR",2,-0.7,"strong",2,25,0.511013152157656,0.571076837535732,-0.0600636853780761,0.0278754619451664,0.066158274358287,NA,100
"CC-Gcomp","OR",5,-0.7,"strong",2,25,0.558135792966267,0.609288510137556,-0.0511527171712887,0.024151103528965,0.0565158696089512,NA,100
"CC-Gcomp","OR",8,-0.7,"strong",2,25,0.603364060788016,0.656531839465181,-0.0531677786771648,0.021807647456773,0.0574249984082445,NA,100
"CC-Gcomp","OR",2,-0.5,"strong",2,25,0.615283802957389,0.689782906657282,-0.0744991036998925,0.0370203429820901,0.0831078647821842,NA,100
"CC-Gcomp","OR",5,-0.5,"strong",2,25,0.654437547767457,0.712947599381096,-0.0585100516136396,0.0388388311428908,0.0701198716223247,NA,100
"CC-Gcomp","OR",8,-0.5,"strong",2,25,0.681011863231553,0.753873563873397,-0.0728617006418445,0.0240168864605398,0.0766803113408366,NA,100
"IPCW (no cloning)","OR",2,-1,"small",0.4,25,0.35202214510933,0.44064845161737,-0.0886263065080392,0.0589333189623314,0.106268654495734,NA,100
"IPCW (no cloning)","OR",5,-1,"small",0.4,25,0.278114251445344,0.517599903911689,-0.239485652466344,0.0396667543524859,0.242716078215026,NA,100
"IPCW (no cloning)","OR",8,-1,"small",0.4,25,0.232289107469919,0.57558968224295,-0.343300574773031,0.0272605176143565,0.344370424255467,NA,100
"IPCW (no cloning)","OR",2,-0.7,"small",0.4,25,0.508818395954451,0.557741997348922,-0.0489236013944708,0.0967112620670351,0.107949322841312,NA,100
"IPCW (no cloning)","OR",5,-0.7,"small",0.4,25,0.365058186875598,0.622333710255199,-0.257275523379601,0.0468159429430284,0.261458429045147,NA,100
"IPCW (no cloning)","OR",8,-0.7,"small",0.4,25,0.2832815222696,0.670712942262974,-0.387431419993373,0.0297400688320132,0.388559818014258,NA,100
"IPCW (no cloning)","OR",2,-0.5,"small",0.4,25,0.538383119364909,0.655040310660453,-0.116657191295544,0.0924128428039191,0.148538319840087,NA,100
"IPCW (no cloning)","OR",5,-0.5,"small",0.4,25,0.454401313399255,0.708533899301728,-0.254132585902473,0.0647985966990828,0.262183601261228,NA,100
"IPCW (no cloning)","OR",8,-0.5,"small",0.4,25,0.357021962237494,0.747285735720708,-0.390263773483214,0.0416330884131393,0.392456104301698,NA,100
"IPCW (no cloning)","OR",2,-1,"medium",1,25,0.37787659972073,0.440902769278821,-0.0630261695580907,0.101002822115402,0.118624838982769,NA,100
"IPCW (no cloning)","OR",5,-1,"medium",1,25,0.268766674402479,0.51163390392311,-0.242867229520631,0.0511702223910093,0.248146527112464,NA,100
"IPCW (no cloning)","OR",8,-1,"medium",1,25,0.212461950725631,0.563907302704039,-0.351445351978408,0.0314416318918574,0.352834983924624,NA,100
"IPCW (no cloning)","OR",2,-0.7,"medium",1,25,0.49247458599957,0.562734875449812,-0.0702602894502417,0.148598673276341,0.163698681473387,NA,100
"IPCW (no cloning)","OR",5,-0.7,"medium",1,25,0.383797150968632,0.621600814394796,-0.237803663426164,0.0722875804013985,0.248442793569043,NA,100
"IPCW (no cloning)","OR",8,-0.7,"medium",1,25,0.283937892495535,0.66527345142489,-0.381335558929355,0.0584007617168383,0.385737411957123,NA,100
"IPCW (no cloning)","OR",2,-0.5,"medium",1,25,0.614149437979068,0.666763929890905,-0.0526144919118379,0.211233641660586,0.216660424661824,NA,100
"IPCW (no cloning)","OR",5,-0.5,"medium",1,25,0.458044265854275,0.714250496540489,-0.256206230686214,0.108745276231122,0.27811672440541,NA,100
"IPCW (no cloning)","OR",8,-0.5,"medium",1,25,0.362733598656606,0.749233666175105,-0.386500067518499,0.0677661533313814,0.392337394615608,NA,100
"IPCW (no cloning)","OR",2,-1,"strong",2,25,0.454971869287211,0.445682873142494,0.00928899614471706,0.205419974738556,0.204601265418251,NA,100
"IPCW (no cloning)","OR",5,-1,"strong",2,25,0.297503976390085,0.49302717169416,-0.195523195304075,0.138956492831004,0.23946844830334,NA,100
"IPCW (no cloning)","OR",8,-1,"strong",2,25,0.240919606623038,0.544638023400319,-0.303718416777281,0.0886985612957761,0.31628094649833,NA,100
"IPCW (no cloning)","OR",2,-0.7,"strong",2,25,0.685318015783411,0.571076837535732,0.114241178247679,0.428936261791329,0.441811611798674,NA,100
"IPCW (no cloning)","OR",5,-0.7,"strong",2,25,0.384303931823666,0.609288510137556,-0.22498457831389,0.204705471671561,0.303485332940543,NA,100
"IPCW (no cloning)","OR",8,-0.7,"strong",2,25,0.342656166806565,0.656531839465181,-0.313875672658616,0.142092036186978,0.344247270384505,NA,100
"IPCW (no cloning)","OR",2,-0.5,"strong",2,25,0.763899657772316,0.689782906657282,0.0741167511150343,0.624152883373023,0.625431408229933,NA,100
"IPCW (no cloning)","OR",5,-0.5,"strong",2,25,0.541872553108956,0.712947599381096,-0.17107504627214,0.27705843723688,0.324438646472203,NA,100
"IPCW (no cloning)","OR",8,-0.5,"strong",2,25,0.383118068376408,0.753873563873397,-0.370755495496989,0.18754836949356,0.415069011649767,NA,100
"Per-protocol (no IPTW)","OR",2,-1,"small",0.4,25,0.562190067591375,0.44064845161737,0.121541615974006,0.0953531463115343,0.154187109383263,NA,100
"Per-protocol (no IPTW)","OR",5,-1,"small",0.4,25,0.471236336552934,0.517599903911689,-0.0463635673587545,0.0558249650066217,0.0723522137120931,NA,100
"Per-protocol (no IPTW)","OR",8,-1,"small",0.4,25,0.399158676549689,0.57558968224295,-0.176431005693261,0.0472879852493652,0.182597074958473,NA,100
"Per-protocol (no IPTW)","OR",2,-0.7,"small",0.4,25,0.866940329993575,0.557741997348922,0.309198332644653,0.174129626869544,0.354431269210863,NA,100
"Per-protocol (no IPTW)","OR",5,-0.7,"small",0.4,25,0.63954643211393,0.622333710255199,0.0172127218587311,0.0738341312769284,0.0754535747714484,NA,100
"Per-protocol (no IPTW)","OR",8,-0.7,"small",0.4,25,0.508691827957189,0.670712942262974,-0.162021114305785,0.0531077802274235,0.170420284703334,NA,100
"Per-protocol (no IPTW)","OR",2,-0.5,"small",0.4,25,0.944457456075051,0.655040310660453,0.289417145414598,0.153847634094865,0.327405998160321,NA,100
"Per-protocol (no IPTW)","OR",5,-0.5,"small",0.4,25,0.813913981561631,0.708533899301728,0.105380082259903,0.108480557845312,0.150848642198827,NA,100
"Per-protocol (no IPTW)","OR",8,-0.5,"small",0.4,25,0.646382480251798,0.747285735720708,-0.10090325546891,0.0799737350065099,0.128504113833786,NA,100
"Per-protocol (no IPTW)","OR",2,-1,"medium",1,25,1.13990108207852,0.440902769278821,0.6989983127997,0.202535932138514,0.727467687987564,NA,100
"Per-protocol (no IPTW)","OR",5,-1,"medium",1,25,0.948706594069102,0.51163390392311,0.437072690145992,0.129452225772225,0.455656489519533,NA,100
"Per-protocol (no IPTW)","OR",8,-1,"medium",1,25,0.792027823302211,0.563907302704039,0.228120520598172,0.0791877721221587,0.241344086604821,NA,100
"Per-protocol (no IPTW)","OR",2,-0.7,"medium",1,25,1.68413703741978,0.562734875449812,1.12140216196997,0.406356272482366,1.19206416557786,NA,100
"Per-protocol (no IPTW)","OR",5,-0.7,"medium",1,25,1.39979362543004,0.621600814394796,0.778192811035239,0.182942039880148,0.799197824823668,NA,100
"Per-protocol (no IPTW)","OR",8,-0.7,"medium",1,25,1.15849788675476,0.66527345142489,0.493224435329867,0.131294724580245,0.510231580032089,NA,100
"Per-protocol (no IPTW)","OR",2,-0.5,"medium",1,25,2.1997016956886,0.666763929890905,1.5329377657977,0.488534898497117,1.6081597798067,NA,100
"Per-protocol (no IPTW)","OR",5,-0.5,"medium",1,25,1.83146320852692,0.714250496540489,1.11721271198643,0.261464551853932,1.14710257544018,NA,100
"Per-protocol (no IPTW)","OR",8,-0.5,"medium",1,25,1.46005559378567,0.749233666175105,0.710821927610561,0.192357277783625,0.73613797746425,NA,100
"Per-protocol (no IPTW)","OR",2,-1,"strong",2,25,1.9569691549122,0.445682873142494,1.51128628176971,0.390704818669362,1.56048389233707,NA,100
"Per-protocol (no IPTW)","OR",5,-1,"strong",2,25,1.682414560065,0.49302717169416,1.18938738837084,0.191152987313162,1.20449841408312,NA,100
"Per-protocol (no IPTW)","OR",8,-1,"strong",2,25,1.52361963329493,0.544638023400319,0.97898160989461,0.184818822625818,0.996103112000292,NA,100
"Per-protocol (no IPTW)","OR",2,-0.7,"strong",2,25,3.23798232951891,0.571076837535732,2.66690549198318,0.557013647626721,2.72388444409377,NA,100
"Per-protocol (no IPTW)","OR",5,-0.7,"strong",2,25,2.52777805463984,0.609288510137556,1.91848954450228,0.302185228752184,1.94190753789047,NA,100
"Per-protocol (no IPTW)","OR",8,-0.7,"strong",2,25,2.28213268488065,0.656531839465181,1.62560084541547,0.254111617770885,1.64514591929068,NA,100
"Per-protocol (no IPTW)","OR",2,-0.5,"strong",2,25,4.32066652097019,0.689782906657282,3.6308836143129,0.863500913769752,3.73115174047992,NA,100
"Per-protocol (no IPTW)","OR",5,-0.5,"strong",2,25,3.48860652481422,0.712947599381096,2.77565892543313,0.452162427868704,2.81188350094753,NA,100
"Per-protocol (no IPTW)","OR",8,-0.5,"strong",2,25,2.92678555432364,0.753873563873397,2.17291199045024,0.351670348172089,2.2009047756975,NA,100
"Federated CCW","RMST_diff",2,-1,"small",0.4,25,2.99325082592945,3.01983577701183,-0.0265849510823863,0.523568698543292,0.52162218117851,0.95,100
"Federated CCW","RMST_diff",5,-1,"small",0.4,25,1.91402316831122,1.8717908450197,0.0422323232915201,0.293419579310539,0.294987572887648,0.91,100
"Federated CCW","RMST_diff",8,-1,"small",0.4,25,1.41380459419417,1.33334448502673,0.0804601091674436,0.163973690995438,0.181912964882984,0.94,100
"Federated CCW","RMST_diff",2,-0.7,"small",0.4,25,1.98304026595047,2.09389013097688,-0.110849865026413,0.551497218588695,0.559817276319988,0.95,100
"Federated CCW","RMST_diff",5,-0.7,"small",0.4,25,1.38160643966096,1.31718466346507,0.0644217761958924,0.216516378555257,0.224857096861741,0.98,100
"Federated CCW","RMST_diff",8,-0.7,"small",0.4,25,1.07418989830527,0.945036628311399,0.129153269993867,0.16747601854502,0.210827658930046,0.94,100
"Federated CCW","RMST_diff",2,-0.5,"small",0.4,25,1.49614866211232,1.47247848918241,0.0236701729299076,0.501418897985695,0.49946669481673,0.96,100
"Federated CCW","RMST_diff",5,-0.5,"small",0.4,25,0.921309108583736,0.935613400447487,-0.0143042918637505,0.278616416724648,0.277588633336312,0.95,100
"Federated CCW","RMST_diff",8,-0.5,"small",0.4,25,0.731824004343697,0.676368437274919,0.055455567068778,0.14019049323969,0.15010716361906,0.98,100
"Federated CCW","RMST_diff",2,-1,"medium",1,25,2.88619242700325,3.05663735085482,-0.170444923851571,0.707173075355936,0.72397810256254,0.94,100
"Federated CCW","RMST_diff",5,-1,"medium",1,25,2.1557813173234,1.98530657908157,0.170474738241835,0.430153767704863,0.46069900977819,0.9,100
"Federated CCW","RMST_diff",8,-1,"medium",1,25,1.79897993972508,1.49224327092466,0.306736668800424,0.273046483835539,0.409751415492836,0.88,100
"Federated CCW","RMST_diff",2,-0.7,"medium",1,25,1.9971206486996,2.10248491019738,-0.105364261497777,0.806081673530367,0.808932392328601,0.93,100
"Federated CCW","RMST_diff",5,-0.7,"medium",1,25,1.3021065428751,1.3820587737377,-0.0799522308625999,0.373337194288554,0.379972648032413,0.95,100
"Federated CCW","RMST_diff",8,-0.7,"medium",1,25,1.23990680300474,1.04519767873732,0.194709124267421,0.307261595327768,0.362459975937644,0.94,100
"Federated CCW","RMST_diff",2,-0.5,"medium",1,25,1.58199913940926,1.46523489915309,0.116764240256166,0.793195350768248,0.797810230341877,0.95,100
"Federated CCW","RMST_diff",5,-0.5,"medium",1,25,1.01485936796919,0.967859404239366,0.0469999637298223,0.492281733903434,0.492063907506156,0.93,100
"Federated CCW","RMST_diff",8,-0.5,"medium",1,25,0.836262414619828,0.734699670898843,0.101562743720984,0.29334919693376,0.309044017480357,0.96,100
"Federated CCW","RMST_diff",2,-1,"strong",2,25,2.67637287491202,3.14072409379865,-0.464351218886636,1.14638477522979,1.23153486626704,0.83,100
"Federated CCW","RMST_diff",5,-1,"strong",2,25,2.4116911581048,2.30595209792564,0.105739060179155,1.36583679166201,1.36309786475167,0.87,100
"Federated CCW","RMST_diff",8,-1,"strong",2,25,2.02005517919021,1.83532350121892,0.184731677971295,0.77131718676306,0.789371074600666,0.97,100
"Federated CCW","RMST_diff",2,-0.7,"strong",2,25,1.7111137836043,2.14149051448157,-0.430376730877271,1.56259514018916,1.61322988656359,0.79,100
"Federated CCW","RMST_diff",5,-0.7,"strong",2,25,1.99379446565525,1.59392299945459,0.399871466200661,1.81008855497405,1.84487223421055,0.82,100
"Federated CCW","RMST_diff",8,-0.7,"strong",2,25,1.35532624952628,1.25882801602078,0.0964982335054995,1.17487592638186,1.17296292227734,0.88,100
"Federated CCW","RMST_diff",2,-0.5,"strong",2,25,1.55686675894715,1.43377116022913,0.123095598718018,1.93921383260465,1.93341596975491,0.81,100
"Federated CCW","RMST_diff",5,-0.5,"strong",2,25,1.08522132559458,1.09071924190252,-0.00549791630794365,1.08430650355797,1.07888535758219,0.93,100
"Federated CCW","RMST_diff",8,-0.5,"strong",2,25,1.00806433566692,0.849258928656777,0.158805407010148,1.06800990835624,1.07445701170372,0.92,100
"Pooled CCW","RMST_diff",2,-1,"small",0.4,25,3.00236173741977,3.01983577701183,-0.0174740395920694,0.525526346068305,0.523184004980514,0.94,100
"Pooled CCW","RMST_diff",5,-1,"small",0.4,25,1.91488477997771,1.8717908450197,0.0430939349580179,0.293382710589118,0.295075868132346,0.92,100
"Pooled CCW","RMST_diff",8,-1,"small",0.4,25,1.41654779198371,1.33334448502673,0.0832033069569804,0.161147742289127,0.180642462297799,0.94,100
"Pooled CCW","RMST_diff",2,-0.7,"small",0.4,25,2.00373093543595,2.09389013097688,-0.0901591955409384,0.546394158439386,0.551080566844366,0.96,100
"Pooled CCW","RMST_diff",5,-0.7,"small",0.4,25,1.38190783810415,1.31718466346507,0.0647231746390817,0.21071652594581,0.219423173568713,0.98,100
"Pooled CCW","RMST_diff",8,-0.7,"small",0.4,25,1.07468682088425,0.945036628311399,0.129650192572846,0.165642296201213,0.209695419649735,0.94,100
"Pooled CCW","RMST_diff",2,-0.5,"small",0.4,25,1.48710706054638,1.47247848918241,0.0146285713639696,0.489803282456905,0.487567613824641,0.96,100
"Pooled CCW","RMST_diff",5,-0.5,"small",0.4,25,0.912106415312227,0.935613400447487,-0.0235069851352602,0.272595091242558,0.272245443087653,0.96,100
"Pooled CCW","RMST_diff",8,-0.5,"small",0.4,25,0.736028619941758,0.676368437274919,0.059660182666839,0.139623662860797,0.151192450056871,0.98,100
"Pooled CCW","RMST_diff",2,-1,"medium",1,25,2.91297767633741,3.05663735085482,-0.143659674517417,0.681485323207541,0.693120570588021,0.93,100
"Pooled CCW","RMST_diff",5,-1,"medium",1,25,2.16268421252504,1.98530657908157,0.177377633443476,0.413754697968159,0.448267604713773,0.91,100
"Pooled CCW","RMST_diff",8,-1,"medium",1,25,1.80174549625436,1.49224327092466,0.3095022253297,0.266490941569573,0.407552297507066,0.89,100
"Pooled CCW","RMST_diff",2,-0.7,"medium",1,25,1.94788787174223,2.10248491019738,-0.154597038455154,0.80038802380121,0.811242887831423,0.93,100
"Pooled CCW","RMST_diff",5,-0.7,"medium",1,25,1.31745582194398,1.3820587737377,-0.0646029517937179,0.367727553087996,0.371543885897138,0.97,100
"Pooled CCW","RMST_diff",8,-0.7,"medium",1,25,1.24018746088623,1.04519767873732,0.194989782148908,0.297210575994206,0.354219988651768,0.95,100
"Pooled CCW","RMST_diff",2,-0.5,"medium",1,25,1.61191798055182,1.46523489915309,0.146683081398727,0.821160702806734,0.830107087793096,0.94,100
"Pooled CCW","RMST_diff",5,-0.5,"medium",1,25,1.01641284581046,0.967859404239366,0.0485534415710984,0.474298122921843,0.474411803185281,0.96,100
"Pooled CCW","RMST_diff",8,-0.5,"medium",1,25,0.840218409728236,0.734699670898843,0.105518738829393,0.279891771399654,0.297809022536943,0.96,100
"Pooled CCW","RMST_diff",2,-1,"strong",2,25,2.68152500652321,3.14072409379865,-0.459199087275448,1.10586584448749,1.19229764534641,0.85,100
"Pooled CCW","RMST_diff",5,-1,"strong",2,25,2.4131345709531,2.30595209792564,0.107182473027459,1.47944608595936,1.47592723281744,0.86,100
"Pooled CCW","RMST_diff",8,-1,"strong",2,25,1.98428331850066,1.83532350121892,0.148959817281746,0.77935238594485,0.789623497135034,0.95,100
"Pooled CCW","RMST_diff",2,-0.7,"strong",2,25,1.64172047976025,2.14149051448157,-0.499770034721328,1.4232429736646,1.5017105060797,0.79,100
"Pooled CCW","RMST_diff",5,-0.7,"strong",2,25,1.94673479783476,1.59392299945459,0.352811798380167,1.76086330467233,1.78720713601989,0.79,100
"Pooled CCW","RMST_diff",8,-0.7,"strong",2,25,1.36222295021106,1.25882801602078,0.103394934190281,1.1214222683138,1.1205813389699,0.88,100
"Pooled CCW","RMST_diff",2,-0.5,"strong",2,25,1.55343737517503,1.43377116022913,0.119666214945904,1.93182122889509,1.92585927076853,0.81,100
"Pooled CCW","RMST_diff",5,-0.5,"strong",2,25,1.07136754579411,1.09071924190252,-0.0193516961084073,0.997024487343387,0.992215570438699,0.92,100
"Pooled CCW","RMST_diff",8,-0.5,"strong",2,25,0.979045755240013,0.849258928656777,0.129786826583236,0.988609575310856,0.992179431265784,0.93,100
"CC-Gcomp","RMST_diff",2,-1,"small",0.4,25,4.00322197375867,3.01983577701183,0.983386196746835,0.314376177050636,1.03193627169618,NA,100
"CC-Gcomp","RMST_diff",5,-1,"small",0.4,25,2.49475458081352,1.8717908450197,0.62296373579382,0.164405063825226,0.644082720522337,NA,100
"CC-Gcomp","RMST_diff",8,-1,"small",0.4,25,1.72895732835084,1.33334448502673,0.395612843324111,0.107001883718637,0.409688211803966,NA,100
"CC-Gcomp","RMST_diff",2,-0.7,"small",0.4,25,2.72530571664944,2.09389013097688,0.631415585672553,0.36656968175642,0.729188069086012,NA,100
"CC-Gcomp","RMST_diff",5,-0.7,"small",0.4,25,1.76976605776676,1.31718466346507,0.452581394301692,0.167621586183618,0.482333851871532,NA,100
"CC-Gcomp","RMST_diff",8,-0.7,"small",0.4,25,1.24408751799023,0.945036628311399,0.299050889678827,0.113626094661903,0.319708015401448,NA,100
"CC-Gcomp","RMST_diff",2,-0.5,"small",0.4,25,1.92950473515497,1.47247848918241,0.45702624597256,0.331213645139785,0.563452254807172,NA,100
"CC-Gcomp","RMST_diff",5,-0.5,"small",0.4,25,1.25235877836788,0.935613400447487,0.316745377920398,0.177045525316431,0.362435237370983,NA,100
"CC-Gcomp","RMST_diff",8,-0.5,"small",0.4,25,0.887374820091959,0.676368437274919,0.211006382817041,0.0840078484353174,0.22695911306285,NA,100
"CC-Gcomp","RMST_diff",2,-1,"medium",1,25,4.02340901732754,3.05663735085482,0.966771666472719,0.317986068690675,1.01722733131635,NA,100
"CC-Gcomp","RMST_diff",5,-1,"medium",1,25,2.60805307448327,1.98530657908157,0.622746495401705,0.161795251414336,0.643217788841021,NA,100
"CC-Gcomp","RMST_diff",8,-1,"medium",1,25,1.89147589619137,1.49224327092466,0.399232625266714,0.108530616053204,0.413579248454309,NA,100
"CC-Gcomp","RMST_diff",2,-0.7,"medium",1,25,2.79790912206505,2.10248491019738,0.695424211867667,0.360665553872502,0.782555863682857,NA,100
"CC-Gcomp","RMST_diff",5,-0.7,"medium",1,25,1.83219575062642,1.3820587737377,0.450136976888721,0.15390745888223,0.475472321805493,NA,100
"CC-Gcomp","RMST_diff",8,-0.7,"medium",1,25,1.33795313154173,1.04519767873732,0.292755452804411,0.109868967738529,0.312499973308681,NA,100
"CC-Gcomp","RMST_diff",2,-0.5,"medium",1,25,1.93172726298838,1.46523489915309,0.466492363835294,0.299412776516631,0.553503980248222,NA,100
"CC-Gcomp","RMST_diff",5,-0.5,"medium",1,25,1.25783173834,0.967859404239366,0.28997233410063,0.17538781797414,0.338433497707541,NA,100
"CC-Gcomp","RMST_diff",8,-0.5,"medium",1,25,0.935039921372812,0.734699670898843,0.200340250473969,0.105379837418417,0.226119607714504,NA,100
"CC-Gcomp","RMST_diff",2,-1,"strong",2,25,3.98474288737617,3.14072409379865,0.844018793577513,0.283121691062338,0.889788759730386,NA,100
"CC-Gcomp","RMST_diff",5,-1,"strong",2,25,2.82130255605527,2.30595209792564,0.515350458129622,0.140140549325292,0.533881142693722,NA,100
"CC-Gcomp","RMST_diff",8,-1,"strong",2,25,2.17220418639807,1.83532350121892,0.336880685179156,0.148304197838058,0.367780899167158,NA,100
"CC-Gcomp","RMST_diff",2,-0.7,"strong",2,25,2.76185811877558,2.14149051448157,0.62036760429401,0.242574841412161,0.66566515051245,NA,100
"CC-Gcomp","RMST_diff",5,-0.7,"strong",2,25,1.97087106976179,1.59392299945459,0.376948070307193,0.155461806541443,0.407451269808445,NA,100
"CC-Gcomp","RMST_diff",8,-0.7,"strong",2,25,1.51398435537805,1.25882801602078,0.255156339357263,0.104278089701352,0.275444982357719,NA,100
"CC-Gcomp","RMST_diff",2,-0.5,"strong",2,25,1.95043821936691,1.43377116022913,0.516667059137777,0.244026827165451,0.570875162755179,NA,100
"CC-Gcomp","RMST_diff",5,-0.5,"strong",2,25,1.39255698087572,1.09071924190252,0.301837738973199,0.19424936877847,0.358415275576501,NA,100
"CC-Gcomp","RMST_diff",8,-0.5,"strong",2,25,1.12620852012376,0.849258928656777,0.276949591466982,0.0999394187350272,0.294260233053419,NA,100
"IPCW (no cloning)","RMST_diff",2,-1,"small",0.4,25,5.06884020531063,3.01983577701183,2.04900442829879,0.643166671318708,2.14661265267218,NA,100
"IPCW (no cloning)","RMST_diff",5,-1,"small",0.4,25,6.61223075841361,1.8717908450197,4.74043991339391,0.476745554381227,4.76411419183925,NA,100
"IPCW (no cloning)","RMST_diff",8,-1,"small",0.4,25,7.76055613053663,1.33334448502673,6.4272116455099,0.389983349570444,6.43891416925174,NA,100
"IPCW (no cloning)","RMST_diff",2,-0.7,"small",0.4,25,3.60833492013719,2.09389013097688,1.5144447891603,0.671736885046119,1.655373419419,NA,100
"IPCW (no cloning)","RMST_diff",5,-0.7,"small",0.4,25,5.33250220671413,1.31718466346507,4.01531754324905,0.43464358162186,4.03853944709449,NA,100
"IPCW (no cloning)","RMST_diff",8,-0.7,"small",0.4,25,6.71626401932396,0.945036628311399,5.77122739101256,0.369506437986297,5.78292618458941,NA,100
"IPCW (no cloning)","RMST_diff",2,-0.5,"small",0.4,25,2.86760887345716,1.47247848918241,1.39513038427475,0.627449057038479,1.52844502194658,NA,100
"IPCW (no cloning)","RMST_diff",5,-0.5,"small",0.4,25,4.39102700873966,0.935613400447487,3.45541360829217,0.429981086258231,3.48179811326923,NA,100
"IPCW (no cloning)","RMST_diff",8,-0.5,"small",0.4,25,5.77499086990099,0.676368437274919,5.09862243262607,0.34723475593149,5.1103147619738,NA,100
"IPCW (no cloning)","RMST_diff",2,-1,"medium",1,25,4.89039607581407,3.05663735085482,1.83375872495925,0.868127480372157,2.02701256294077,NA,100
"IPCW (no cloning)","RMST_diff",5,-1,"medium",1,25,6.84839416115403,1.98530657908157,4.86308758207247,0.646409847870677,4.90543454399479,NA,100
"IPCW (no cloning)","RMST_diff",8,-1,"medium",1,25,7.96717410235139,1.49224327092466,6.47493083142673,0.549451029523924,6.49796943215855,NA,100
"IPCW (no cloning)","RMST_diff",2,-0.7,"medium",1,25,3.60522003446846,2.10248491019738,1.50273512427108,0.962017368800899,1.7816945578336,NA,100
"IPCW (no cloning)","RMST_diff",5,-0.7,"medium",1,25,5.15409701473942,1.3820587737377,3.77203824100171,0.612465854346232,3.8209469729495,NA,100
"IPCW (no cloning)","RMST_diff",8,-0.7,"medium",1,25,6.7234650932208,1.04519767873732,5.67826741448347,0.620321434478868,5.71171353672766,NA,100
"IPCW (no cloning)","RMST_diff",2,-0.5,"medium",1,25,2.89142580785204,1.46523489915309,1.42619090869895,0.954001438554413,1.71319527940389,NA,100
"IPCW (no cloning)","RMST_diff",5,-0.5,"medium",1,25,4.44699066069454,0.967859404239366,3.47913125645517,0.77608917874595,3.56379651058759,NA,100
"IPCW (no cloning)","RMST_diff",8,-0.5,"medium",1,25,5.6775766042325,0.734699670898843,4.94287693333366,0.548503811444084,4.97291466294556,NA,100
"IPCW (no cloning)","RMST_diff",2,-1,"strong",2,25,4.52243917375153,3.14072409379865,1.38171507995288,1.39367475050918,1.95756036414563,NA,100
"IPCW (no cloning)","RMST_diff",5,-1,"strong",2,25,6.76416266978844,2.30595209792564,4.4582105718628,1.88622586913471,4.83713872575186,NA,100
"IPCW (no cloning)","RMST_diff",8,-1,"strong",2,25,7.98469436022467,1.83532350121892,6.14937085900575,1.26651694412511,6.27716388822593,NA,100
"IPCW (no cloning)","RMST_diff",2,-0.7,"strong",2,25,3.20099292107689,2.14149051448157,1.05950240659532,1.92763295008211,2.19115413696096,NA,100
"IPCW (no cloning)","RMST_diff",5,-0.7,"strong",2,25,5.82762776669428,1.59392299945459,4.23370476723968,2.19323968085458,4.76302984987984,NA,100
"IPCW (no cloning)","RMST_diff",8,-0.7,"strong",2,25,6.3309949380471,1.25882801602078,5.07216692202631,1.51686201775854,5.29195039300325,NA,100
"IPCW (no cloning)","RMST_diff",2,-0.5,"strong",2,25,2.85628787107389,1.43377116022913,1.42251671084476,2.26207065073786,2.66258291613104,NA,100
"IPCW (no cloning)","RMST_diff",5,-0.5,"strong",2,25,4.64277173070012,1.09071924190252,3.5520524887976,1.56209478284273,3.8772175064925,NA,100
"IPCW (no cloning)","RMST_diff",8,-0.5,"strong",2,25,5.65176451784049,0.849258928656777,4.80250558918371,1.74439431358241,5.10651959167757,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-1,"small",0.4,25,2.8378451753727,3.01983577701183,-0.18199060163914,0.634451877138149,0.656981332798015,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-1,"small",0.4,25,4.2397469722898,1.8717908450197,2.36795612727011,0.425262460155513,2.40546375967159,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-1,"small",0.4,25,5.46829392188913,1.33334448502673,4.13494943686241,0.460824858259298,4.16029359539667,NA,100
"Per-protocol (no IPTW)","RMST_diff",2,-0.7,"small",0.4,25,1.24225330721945,2.09389013097688,-0.851636823757439,0.690464883482404,1.09419359226272,NA,100
"Per-protocol (no IPTW)","RMST_diff",5,-0.7,"small",0.4,25,2.84945126848977,1.31718466346507,1.5322666050247,0.431011793368547,1.59114876841748,NA,100
"Per-protocol (no IPTW)","RMST_diff",8,-0.7,"small",0.4,25,4.31485931812482,0.945036628311399,3.36982268981342,0.400758091138344,3.39333257107494,NA,100
