"method","estimand","tau","beta_trt","scenario","conf_mult","sample_size_scenario","outcome_scenario","n_sites","n_per_site","total_n","event_intercept","init_intercept","mean_est","median_est","truth","mean_bias","median_bias","emp_sd","rmse","coverage","mean_observed_death_rate","mean_min_site_death_rate","mean_max_site_death_rate","mean_observed_init_rate","mean_landmark_n","mean_landmark_event_n","mean_landmark_event_rate","mean_landmark_treated_rate","n_reps"
"pooled_ccw_tvipcw","RMST1",8,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,24.2783114870067,24.3491135894744,24.3014422919797,-0.0231308049729568,0.04767129749467,0.282628287360729,0.28310337415704,NA,0.0640033333333333,0.0289333333333333,0.103533333333333,0.436016666666667,980.373333333333,44.3766666666667,0.0452636006781888,0.434662604135091,300
"fed_ccw_tvipcw","RMST_diff",4,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,1.94374918684191,1.95829101137827,2.08925791586102,-0.145508729019111,-0.130966904482747,0.325294072983581,0.355859949080079,0.966666666666667,0.743688,0.70956,0.774646666666667,0.235289333333333,3602.80333333333,2321.24333333333,0.644278204237654,0.235365834666581,300
"fed_ccw_tvipcw","RMST_diff",6,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,1.69444895412172,1.69967033994157,1.68577660684487,0.00867234727684936,0.0138937330966984,0.35808731111988,0.357595176493017,0.913333333333333,0.738585333333333,0.70724,0.76812,0.284996,3120.55333333333,1813.48,0.581137505205074,0.291088024585598,300
"fed_ccw_tvipcw","RMST_diff",8,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,1.40437921477995,1.41499699784029,1.43579405973817,-0.031414844958221,-0.0207970618978877,0.264824258209351,0.266242384418337,0.943333333333333,0.736172666666667,0.70202,0.7663,0.316197333333333,2758.8,1439.66333333333,0.521854847817825,0.328205901309744,300
"fed_ccw_tvipcw","RMST_diff",4,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,2.1496199108353,2.06227458892735,2.08925791586102,0.0603619949742756,-0.0269833269336726,1.2148279760445,1.21430277324605,0.89,0.747856666666667,0.674466666666667,0.8127,0.234956666666667,718.236666666667,466.093333333333,0.648951717977514,0.234844424464582,300
"fed_ccw_tvipcw","RMST_diff",6,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,1.75387400850661,1.70550506069177,1.68577660684487,0.0680974016617347,0.0197284538468994,1.10461024901514,1.10486824810394,0.84,0.74083,0.6658,0.8138,0.280433333333333,618.436666666667,359.266666666667,0.580998000011258,0.285968866882874,300
"fed_ccw_tvipcw","RMST_diff",8,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,1.31477630027331,1.44171220797716,1.43579405973817,-0.121017759464859,0.00591814823898407,0.725106188649712,0.733942563357614,0.92,0.735933333333333,0.665,0.7994,0.31839,554.226666666667,290.16,0.523409018076687,0.333834966688967,300
"fed_ccw_tvipcw","RMST_diff",4,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.42936822907317,0.422164086181944,0.40033120465483,0.0290370244183403,0.0218328815271143,0.135689856499173,0.138540656439358,0.97,0.0674393333333333,0.0510666666666667,0.08458,0.275262,4956.23666666667,293.433333333333,0.059204311502672,0.274832179691644,300
"fed_ccw_tvipcw","RMST_diff",6,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.285122221718621,0.285765298012684,0.340194850266009,-0.0550726285473878,-0.0544295522533247,0.195867586424517,0.203148284402088,0.76,0.0626566666666667,0.04512,0.0810733333333333,0.365666,4932.87666666667,246.16,0.049902764821515,0.364770776629118,300
"fed_ccw_tvipcw","RMST_diff",8,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.246890803577028,0.222566213600361,0.314293721421993,-0.0674029178449655,-0.0917275078216324,0.152920818156809,0.166883134870915,0.853333333333333,0.0606946666666667,0.0436666666666667,0.0790733333333333,0.433404,4905.93333333333,209.406666666667,0.0426846609272303,0.432268742241349,300
"fed_ccw_tvipcw","RMST_diff",4,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.306515190984726,0.322581903205164,0.40033120465483,-0.093816013670104,-0.077749301449666,0.210604095102349,0.230233973047525,0.946666666666667,0.06893,0.0324,0.1067,0.278816666666667,990.566666666667,59.4966666666667,0.0600637569699212,0.277626205150898,300
"fed_ccw_tvipcw","RMST_diff",6,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.256472320899217,0.264615676960272,0.340194850266009,-0.083722529366792,-0.0755791733057372,0.207805473103827,0.223715517700432,0.876666666666667,0.06274,0.0297666666666667,0.1051,0.36521,986.276666666667,49.0166666666667,0.0496955991149219,0.364436333420635,300
"fed_ccw_tvipcw","RMST_diff",8,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.206577105461464,0.153215427077116,0.314293721421993,-0.107716615960529,-0.161078294344877,0.265860132350693,0.286441746190979,0.72,0.0640033333333333,0.0289333333333333,0.103533333333333,0.436016666666667,980.373333333333,44.3766666666667,0.0452636006781888,0.434662604135091,300
"fed_ipw_no_clone","RMST_diff",4,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,4.58632067210965,4.6002263391581,2.08925791586102,2.49706275624863,2.51096842329708,0.392259063326265,2.52758317189162,NA,0.743688,0.70956,0.774646666666667,0.235289333333333,3602.80333333333,2321.24333333333,0.644278204237654,0.235365834666581,300
"fed_ipw_no_clone","RMST_diff",6,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,5.83030162305221,5.84128340629998,1.68577660684487,4.14452501620734,4.15550679945511,0.499662521026788,4.17443625368795,NA,0.738585333333333,0.70724,0.76812,0.284996,3120.55333333333,1813.48,0.581137505205074,0.291088024585598,300
"fed_ipw_no_clone","RMST_diff",8,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,6.46740341820197,6.47617536574673,1.43579405973817,5.03160935846379,5.04038130600856,0.400426833382073,5.04746470150212,NA,0.736172666666667,0.70202,0.7663,0.316197333333333,2758.8,1439.66333333333,0.521854847817825,0.328205901309744,300
"fed_ipw_no_clone","RMST_diff",4,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,4.74345594815058,4.52954235029693,2.08925791586102,2.65419803228956,2.44028443443591,1.51604218467283,3.05540338100088,NA,0.747856666666667,0.674466666666667,0.8127,0.234956666666667,718.236666666667,466.093333333333,0.648951717977514,0.234844424464582,300
"fed_ipw_no_clone","RMST_diff",6,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,5.92083774078777,6.02001768422667,1.68577660684487,4.23506113394289,4.3342410773818,1.52003042584403,4.49872578204914,NA,0.74083,0.6658,0.8138,0.280433333333333,618.436666666667,359.266666666667,0.580998000011258,0.285968866882874,300
"fed_ipw_no_clone","RMST_diff",8,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,6.47792593781728,6.69270381202119,1.43579405973817,5.0421318780791,5.25690975228302,1.03550164162298,5.14701693348481,NA,0.735933333333333,0.665,0.7994,0.31839,554.226666666667,290.16,0.523409018076687,0.333834966688967,300
"fed_ipw_no_clone","RMST_diff",4,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.577506841194778,0.571983461168482,0.40033120465483,0.177175636539948,0.171652256513653,0.131282303276596,0.220383300622117,NA,0.0674393333333333,0.0510666666666667,0.08458,0.275262,4956.23666666667,293.433333333333,0.059204311502672,0.274832179691644,300
"fed_ipw_no_clone","RMST_diff",6,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.546586562442965,0.576513643067758,0.340194850266009,0.206391712176956,0.236318792801749,0.267117460011579,0.33721126489719,NA,0.0626566666666667,0.04512,0.0810733333333333,0.365666,4932.87666666667,246.16,0.049902764821515,0.364770776629118,300
"fed_ipw_no_clone","RMST_diff",8,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.651045601084963,0.614826361087447,0.314293721421993,0.33675187966297,0.300532639665454,0.211250320756369,0.397340874836892,NA,0.0606946666666667,0.0436666666666667,0.0790733333333333,0.433404,4905.93333333333,209.406666666667,0.0426846609272303,0.432268742241349,300
"fed_ipw_no_clone","RMST_diff",4,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.414304507844723,0.434199366308823,0.40033120465483,0.0139733031898933,0.0338681616539933,0.245617427949026,0.245605539523489,NA,0.06893,0.0324,0.1067,0.278816666666667,990.566666666667,59.4966666666667,0.0600637569699212,0.277626205150898,300
"fed_ipw_no_clone","RMST_diff",6,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.528934950143052,0.494459326983817,0.340194850266009,0.188740099877043,0.154264476717808,0.345562300960131,0.393240492320293,NA,0.06274,0.0297666666666667,0.1051,0.36521,986.276666666667,49.0166666666667,0.0496955991149219,0.364436333420635,300
"fed_ipw_no_clone","RMST_diff",8,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.571926226170622,0.501424564930266,0.314293721421993,0.257632504748629,0.187130843508273,0.40564162272154,0.479969946802509,NA,0.0640033333333333,0.0289333333333333,0.103533333333333,0.436016666666667,980.373333333333,44.3766666666667,0.0452636006781888,0.434662604135091,300
"fed_landmark_ipw","RMST_diff",4,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,2.79887796209127,2.76633906870637,2.08925791586102,0.709620046230248,0.677081152845346,0.42194439758478,0.825229802993986,NA,0.743688,0.70956,0.774646666666667,0.235289333333333,3602.80333333333,2321.24333333333,0.644278204237654,0.235365834666581,300
"fed_landmark_ipw","RMST_diff",6,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,2.39288529896019,2.3934882172461,1.68577660684487,0.707108692115313,0.70771161040123,0.471419828624882,0.849410718343216,NA,0.738585333333333,0.70724,0.76812,0.284996,3120.55333333333,1813.48,0.581137505205074,0.291088024585598,300
"fed_landmark_ipw","RMST_diff",8,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,1.88117877888346,1.90944019530519,1.43579405973817,0.445384719145287,0.473646135567018,0.321580123226293,0.549032431753216,NA,0.736172666666667,0.70202,0.7663,0.316197333333333,2758.8,1439.66333333333,0.521854847817825,0.328205901309744,300
"fed_landmark_ipw","RMST_diff",4,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,2.27084558757363,2.36330838001001,2.08925791586102,0.181587671712608,0.274050464148994,1.12082881702908,1.13359772206775,NA,0.747856666666667,0.674466666666667,0.8127,0.234956666666667,718.236666666667,466.093333333333,0.648951717977514,0.234844424464582,300
"fed_landmark_ipw","RMST_diff",6,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,2.09957388915661,2.05328916785458,1.68577660684487,0.413797282311733,0.367512561009711,1.09747950338958,1.17118511787887,NA,0.74083,0.6658,0.8138,0.280433333333333,618.436666666667,359.266666666667,0.580998000011258,0.285968866882874,300
"fed_landmark_ipw","RMST_diff",8,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,1.52416860464254,1.65179886266437,1.43579405973817,0.0883745449043641,0.216004802926195,0.697706222667197,0.702126332477581,NA,0.735933333333333,0.665,0.7994,0.31839,554.226666666667,290.16,0.523409018076687,0.333834966688967,300
"fed_landmark_ipw","RMST_diff",4,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.325515579914834,0.327051999095184,0.40033120465483,-0.0748156247399953,-0.0732792055596452,0.101903013826638,0.126281383629699,NA,0.0674393333333333,0.0510666666666667,0.08458,0.275262,4956.23666666667,293.433333333333,0.059204311502672,0.274832179691644,300
"fed_landmark_ipw","RMST_diff",6,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.195459031814059,0.1981790385205,0.340194850266009,-0.14473581845195,-0.142015811745509,0.106097973463787,0.17935360190464,NA,0.0626566666666667,0.04512,0.0810733333333333,0.365666,4932.87666666667,246.16,0.049902764821515,0.364770776629118,300
"fed_landmark_ipw","RMST_diff",8,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.139259757270581,0.132381760307812,0.314293721421993,-0.175033964151413,-0.181911961114182,0.0682783350775069,0.187838440893705,NA,0.0606946666666667,0.0436666666666667,0.0790733333333333,0.433404,4905.93333333333,209.406666666667,0.0426846609272303,0.432268742241349,300
"fed_landmark_ipw","RMST_diff",4,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.260242768645352,0.286912512442264,0.40033120465483,-0.140088436009477,-0.113418692212566,0.25239645999105,0.288299143846934,NA,0.06893,0.0324,0.1067,0.278816666666667,990.566666666667,59.4966666666667,0.0600637569699212,0.277626205150898,300
"fed_landmark_ipw","RMST_diff",6,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.182793185367927,0.162705769557617,0.340194850266009,-0.157401664898082,-0.177489080708392,0.175092958316312,0.235224650815214,NA,0.06274,0.0297666666666667,0.1051,0.36521,986.276666666667,49.0166666666667,0.0496955991149219,0.364436333420635,300
"fed_landmark_ipw","RMST_diff",8,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.145252077224391,0.120233657513886,0.314293721421993,-0.169041644197602,-0.194060063908108,0.211235423254372,0.270271616767943,NA,0.0640033333333333,0.0289333333333333,0.103533333333333,0.436016666666667,980.373333333333,44.3766666666667,0.0452636006781888,0.434662604135091,300
"fed_perprotocol_naive","RMST_diff",4,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,-1.39939094395162,-1.42361401121991,2.08925791586102,-3.48864885981264,-3.51287192708093,0.287821907649448,3.50046228081757,NA,0.743688,0.70956,0.774646666666667,0.235289333333333,3602.80333333333,2321.24333333333,0.644278204237654,0.235365834666581,300
"fed_perprotocol_naive","RMST_diff",6,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,-0.47339545680481,-0.473885566246204,1.68577660684487,-2.15917206364968,-2.15966217309108,0.299386650028054,2.17976090250885,NA,0.738585333333333,0.70724,0.76812,0.284996,3120.55333333333,1813.48,0.581137505205074,0.291088024585598,300
"fed_perprotocol_naive","RMST_diff",8,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,0.170048902235246,0.205077405911456,1.43579405973817,-1.26574515750293,-1.23071665382672,0.235135357185162,1.2873286854905,NA,0.736172666666667,0.70202,0.7663,0.316197333333333,2758.8,1439.66333333333,0.521854847817825,0.328205901309744,300
"fed_perprotocol_naive","RMST_diff",4,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,-1.49290360238524,-1.45934297551887,2.08925791586102,-3.58216151824626,-3.54860089137989,0.749338275221434,3.65944221168752,NA,0.747856666666667,0.674466666666667,0.8127,0.234956666666667,718.236666666667,466.093333333333,0.648951717977514,0.234844424464582,300
"fed_perprotocol_naive","RMST_diff",6,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,-0.505736227293353,-0.470330478220448,1.68577660684487,-2.19151283413823,-2.15610708506532,0.632751935675606,2.28073868098038,NA,0.74083,0.6658,0.8138,0.280433333333333,618.436666666667,359.266666666667,0.580998000011258,0.285968866882874,300
"fed_perprotocol_naive","RMST_diff",8,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,0.258162068053625,0.209917758073473,1.43579405973817,-1.17763199168455,-1.2258763016647,0.458193982421817,1.26335229750641,NA,0.735933333333333,0.665,0.7994,0.31839,554.226666666667,290.16,0.523409018076687,0.333834966688967,300
"fed_perprotocol_naive","RMST_diff",4,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,-0.440393098268463,-0.430014634716784,0.40033120465483,-0.840724302923292,-0.830345839371613,0.125961420972448,0.85007690563894,NA,0.0674393333333333,0.0510666666666667,0.08458,0.275262,4956.23666666667,293.433333333333,0.059204311502672,0.274832179691644,300
"fed_perprotocol_naive","RMST_diff",6,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,-0.406471777312348,-0.387462368706524,0.340194850266009,-0.746666627578357,-0.727657218972533,0.104274212269394,0.75388853312619,NA,0.0626566666666667,0.04512,0.0810733333333333,0.365666,4932.87666666667,246.16,0.049902764821515,0.364770776629118,300
"fed_perprotocol_naive","RMST_diff",8,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,-0.330488671100441,-0.341718877172891,0.314293721421993,-0.644782392522435,-0.656012598594884,0.0817165235215346,0.649922814870617,NA,0.0606946666666667,0.0436666666666667,0.0790733333333333,0.433404,4905.93333333333,209.406666666667,0.0426846609272303,0.432268742241349,300
"fed_perprotocol_naive","RMST_diff",4,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,-0.550340524447694,-0.561397949129006,0.40033120465483,-0.950671729102523,-0.961729153783835,0.2988205163472,0.9963798431496,NA,0.06893,0.0324,0.1067,0.278816666666667,990.566666666667,59.4966666666667,0.0600637569699212,0.277626205150898,300
"fed_perprotocol_naive","RMST_diff",6,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,-0.378383420938185,-0.364981917098214,0.340194850266009,-0.718578271204195,-0.705176767364224,0.2041332871009,0.746917819722995,NA,0.06274,0.0297666666666667,0.1051,0.36521,986.276666666667,49.0166666666667,0.0496955991149219,0.364436333420635,300
"fed_perprotocol_naive","RMST_diff",8,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,-0.361148485030939,-0.377643290895909,0.314293721421993,-0.675442206452933,-0.691937012317903,0.258050568089827,0.72290407590762,NA,0.0640033333333333,0.0289333333333333,0.103533333333333,0.436016666666667,980.373333333333,44.3766666666667,0.0452636006781888,0.434662604135091,300
"local_ccw_meta","RMST_diff",4,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,1.88147762974797,1.88778132570554,2.08925791586102,-0.207780286113052,-0.201476590155483,0.31292225343501,0.375188729667817,NA,0.743688,0.70956,0.774646666666667,0.235289333333333,3602.80333333333,2321.24333333333,0.644278204237654,0.235365834666581,300
"local_ccw_meta","RMST_diff",6,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,1.62345196505698,1.60856771517669,1.68577660684487,-0.062324641787894,-0.0772088916681799,0.329717216516022,0.33501556038216,NA,0.738585333333333,0.70724,0.76812,0.284996,3120.55333333333,1813.48,0.581137505205074,0.291088024585598,300
"local_ccw_meta","RMST_diff",8,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,1.35037540288062,1.35536433214567,1.43579405973817,-0.085418656857558,-0.080429727592505,0.241494345679188,0.255776205964742,NA,0.736172666666667,0.70202,0.7663,0.316197333333333,2758.8,1439.66333333333,0.521854847817825,0.328205901309744,300
"local_ccw_meta","RMST_diff",4,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,1.6876452925667,1.62203563882213,2.08925791586102,-0.401612623294317,-0.467222277038892,0.960739919280551,1.03982554035771,NA,0.747856666666667,0.674466666666667,0.8127,0.234956666666667,718.236666666667,466.093333333333,0.648951717977514,0.234844424464582,300
"local_ccw_meta","RMST_diff",6,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,1.38806431951352,1.44858339391023,1.68577660684487,-0.297712287331352,-0.23719321293464,0.884725855568828,0.932074735598861,NA,0.74083,0.6658,0.8138,0.280433333333333,618.436666666667,359.266666666667,0.580998000011258,0.285968866882874,300
"local_ccw_meta","RMST_diff",8,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,1.1028775085567,1.1218146803185,1.43579405973817,-0.33291655118147,-0.313979379419676,0.585617647297664,0.672783991174676,NA,0.735933333333333,0.665,0.7994,0.31839,554.226666666667,290.16,0.523409018076687,0.333834966688967,300
"local_ccw_meta","RMST_diff",4,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.41846452791304,0.418136042490968,0.40033120465483,0.0181333232582105,0.0178048378361382,0.131323356855003,0.132352390941258,NA,0.0674393333333333,0.0510666666666667,0.08458,0.275262,4956.23666666667,293.433333333333,0.059204311502672,0.274832179691644,300
"local_ccw_meta","RMST_diff",6,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.272633905798324,0.27887057766956,0.340194850266009,-0.0675609444676847,-0.0613242725964493,0.182867156305512,0.194662297538873,NA,0.0626566666666667,0.04512,0.0810733333333333,0.365666,4932.87666666667,246.16,0.049902764821515,0.364770776629118,300
"local_ccw_meta","RMST_diff",8,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.235685183768836,0.215526360270157,0.314293721421993,-0.078608537653157,-0.098767361151836,0.134769556663726,0.155825520430043,NA,0.0606946666666667,0.0436666666666667,0.0790733333333333,0.433404,4905.93333333333,209.406666666667,0.0426846609272303,0.432268742241349,300
"local_ccw_meta","RMST_diff",4,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.27377609589212,0.267724878570135,0.40033120465483,-0.12655510876271,-0.132606326084694,0.20360985151577,0.239447232773251,NA,0.06893,0.0324,0.1067,0.278816666666667,990.566666666667,59.4966666666667,0.0600637569699212,0.277626205150898,300
"local_ccw_meta","RMST_diff",6,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.225296048692376,0.229230589695989,0.340194850266009,-0.114898801573633,-0.11096426057002,0.200608652862091,0.23089265926152,NA,0.06274,0.0297666666666667,0.1051,0.36521,986.276666666667,49.0166666666667,0.0496955991149219,0.364436333420635,300
"local_ccw_meta","RMST_diff",8,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.169029213579411,0.130312434595048,0.314293721421993,-0.145264507842582,-0.183981286826945,0.245481807500818,0.284889845367007,NA,0.0640033333333333,0.0289333333333333,0.103533333333333,0.436016666666667,980.373333333333,44.3766666666667,0.0452636006781888,0.434662604135091,300
"pooled_ccw_tvipcw","RMST_diff",4,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,1.95298427396192,1.95830754162977,2.08925791586102,-0.136273641899098,-0.130950374231253,0.327055038430635,0.353806378751757,0.963333333333333,0.743688,0.70956,0.774646666666667,0.235289333333333,3602.80333333333,2321.24333333333,0.644278204237654,0.235365834666581,300
"pooled_ccw_tvipcw","RMST_diff",6,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,1.70658530871274,1.68719578199507,1.68577660684487,0.0208087018678676,0.00141917515019774,0.330440919683683,0.330545356650923,0.913333333333333,0.738585333333333,0.70724,0.76812,0.284996,3120.55333333333,1813.48,0.581137505205074,0.291088024585598,300
"pooled_ccw_tvipcw","RMST_diff",8,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,1.42575597347162,1.40783776727768,1.43579405973817,-0.0100380862665578,-0.0279562924604884,0.268868834791195,0.268607977041133,0.956666666666667,0.736172666666667,0.70202,0.7663,0.316197333333333,2758.8,1439.66333333333,0.521854847817825,0.328205901309744,300
"pooled_ccw_tvipcw","RMST_diff",4,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,2.03443070846625,1.98773203217038,2.08925791586102,-0.0548272073947709,-0.101525883690645,0.946328710577876,0.946339751026633,0.9,0.747856666666667,0.674466666666667,0.8127,0.234956666666667,718.236666666667,466.093333333333,0.648951717977514,0.234844424464582,300
"pooled_ccw_tvipcw","RMST_diff",6,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,1.76197042502383,1.82423937245193,1.68577660684487,0.0761938181789556,0.138462765607057,0.753027176698194,0.755622432399445,0.943333333333333,0.74083,0.6658,0.8138,0.280433333333333,618.436666666667,359.266666666667,0.580998000011258,0.285968866882874,300
"pooled_ccw_tvipcw","RMST_diff",8,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,1.32922892492536,1.38635739000558,1.43579405973817,-0.106565134812813,-0.0494366697325921,0.581950220646705,0.590671905886891,0.95,0.735933333333333,0.665,0.7994,0.31839,554.226666666667,290.16,0.523409018076687,0.333834966688967,300
"pooled_ccw_tvipcw","RMST_diff",4,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.426128545856111,0.419560320437494,0.40033120465483,0.0257973412012817,0.0192291157826645,0.134157236150474,0.136395281973208,0.98,0.0674393333333333,0.0510666666666667,0.08458,0.275262,4956.23666666667,293.433333333333,0.059204311502672,0.274832179691644,300
"pooled_ccw_tvipcw","RMST_diff",6,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.308357415074966,0.287683005331839,0.340194850266009,-0.0318374351910425,-0.0525118449341697,0.209645922661172,0.211703874452901,0.786666666666667,0.0626566666666667,0.04512,0.0810733333333333,0.365666,4932.87666666667,246.16,0.049902764821515,0.364770776629118,300
"pooled_ccw_tvipcw","RMST_diff",8,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.24987162589019,0.223800320824623,0.314293721421993,-0.0644220955318031,-0.0904934005973708,0.147473452361755,0.160705105126435,0.863333333333333,0.0606946666666667,0.0436666666666667,0.0790733333333333,0.433404,4905.93333333333,209.406666666667,0.0426846609272303,0.432268742241349,300
"pooled_ccw_tvipcw","RMST_diff",4,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.360473296493447,0.337216188554018,0.40033120465483,-0.0398579081613823,-0.0631150161008112,0.284486466251737,0.286795096119978,0.956666666666667,0.06893,0.0324,0.1067,0.278816666666667,990.566666666667,59.4966666666667,0.0600637569699212,0.277626205150898,300
"pooled_ccw_tvipcw","RMST_diff",6,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.277503588851553,0.265420881553553,0.340194850266009,-0.0626912614144566,-0.0747739687124565,0.273664622698364,0.280308542304104,0.853333333333333,0.06274,0.0297666666666667,0.1051,0.36521,986.276666666667,49.0166666666667,0.0496955991149219,0.364436333420635,300
"pooled_ccw_tvipcw","RMST_diff",8,-0.7,"medium",1,"low","rare",10,100,1000,-7,-3,0.1798532941158,0.140880892378084,0.314293721421993,-0.134440427306194,-0.17341282904391,0.28056780990681,0.310692983715955,0.69,0.0640033333333333,0.0289333333333333,0.103533333333333,0.436016666666667,980.373333333333,44.3766666666667,0.0452636006781888,0.434662604135091,300
"fed_ccw_tvipcw","RR",4,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,0.877639608191846,0.875916891390251,0.857994566203389,0.0196450419884577,0.0179223251868618,0.029522503285222,0.0354203418149344,0.9,0.743688,0.70956,0.774646666666667,0.235289333333333,3602.80333333333,2321.24333333333,0.644278204237654,0.235365834666581,300
"fed_ccw_tvipcw","RR",6,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,0.873567116499879,0.878062771037023,0.873910609021097,-0.000343492521218457,0.004152162015926,0.0315670552134659,0.0315162714384063,0.93,0.738585333333333,0.70724,0.76812,0.284996,3120.55333333333,1813.48,0.581137505205074,0.291088024585598,300
"fed_ccw_tvipcw","RR",8,-0.7,"medium",1,"large","common",10,500,5000,-3,-3,0.893309575973128,0.889695002793147,0.885373516231272,0.00793605974185591,0.00432148656187531,0.0297521331247007,0.030744427759807,0.87,0.736172666666667,0.70202,0.7663,0.316197333333333,2758.8,1439.66333333333,0.521854847817825,0.328205901309744,300
"fed_ccw_tvipcw","RR",4,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,0.842754919729801,0.858108083307823,0.857994566203389,-0.0152396464735879,0.000113517104434413,0.105789355066457,0.106706746949442,0.82,0.747856666666667,0.674466666666667,0.8127,0.234956666666667,718.236666666667,466.093333333333,0.648951717977514,0.234844424464582,300
"fed_ccw_tvipcw","RR",6,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,0.865065229094444,0.869575072887539,0.873910609021097,-0.00884537992665312,-0.00433553613355803,0.102285356305558,0.102497124578627,0.84,0.74083,0.6658,0.8138,0.280433333333333,618.436666666667,359.266666666667,0.580998000011258,0.285968866882874,300
"fed_ccw_tvipcw","RR",8,-0.7,"medium",1,"low","common",10,100,1000,-3,-3,0.901960799456332,0.893985694647298,0.885373516231272,0.01658728322506,0.00861217841602568,0.0779674047323089,0.0795851186559254,0.866666666666667,0.735933333333333,0.665,0.7994,0.31839,554.226666666667,290.16,0.523409018076687,0.333834966688967,300
"fed_ccw_tvipcw","RR",4,-0.7,"medium",1,"large","rare",10,500,5000,-7,-3,0.584317389225173,0.574012220584633,0.587214539257474,-0.00289715003230089,-0.0132023186728408,0.07581114857621,0.0757401211991309,0.983333333333333,0.0674393333333333,0.0510666666666667,0.08458,0.275262,4956.23666666667,293.433333333333,0.059204311502672,0.274832179691644,300
