"task_id","rep","tau","sample_size_scenario","outcome_scenario","n_per_site","total_n","event_intercept","init_intercept","observed_death_rate","min_site_death_rate","max_site_death_rate","observed_init_rate","min_site_init_rate","max_site_init_rate","landmark_n","landmark_event_n","landmark_event_rate","landmark_treated_rate"
7,172,4,"low","common",100,1000,-3,-3,0.728,0.66,0.8,0.213,0.18,0.26,732,460,0.628415300546448,0.210382513661202
7,173,4,"low","common",100,1000,-3,-3,0.727,0.66,0.79,0.208,0.18,0.23,733,460,0.627557980900409,0.207366984993179
7,174,4,"low","common",100,1000,-3,-3,0.732,0.66,0.79,0.2,0.15,0.23,735,467,0.635374149659864,0.194557823129252
7,175,4,"low","common",100,1000,-3,-3,0.741,0.68,0.79,0.203,0.15,0.23,729,470,0.644718792866941,0.203017832647462
7,176,4,"low","common",100,1000,-3,-3,0.739,0.68,0.79,0.204,0.15,0.23,741,480,0.647773279352227,0.202429149797571
7,177,4,"low","common",100,1000,-3,-3,0.74,0.68,0.79,0.205,0.15,0.23,740,480,0.648648648648649,0.204054054054054
7,178,4,"low","common",100,1000,-3,-3,0.736,0.68,0.79,0.212,0.15,0.25,744,480,0.645161290322581,0.213709677419355
7,179,4,"low","common",100,1000,-3,-3,0.733,0.68,0.79,0.209,0.15,0.25,749,482,0.643524699599466,0.208277703604806
7,180,4,"low","common",100,1000,-3,-3,0.742,0.68,0.81,0.209,0.15,0.25,740,482,0.651351351351351,0.210810810810811
7,181,4,"low","common",100,1000,-3,-3,0.754,0.68,0.81,0.213,0.15,0.25,736,490,0.665760869565217,0.214673913043478
7,182,4,"low","common",100,1000,-3,-3,0.753,0.68,0.81,0.214,0.15,0.25,745,498,0.668456375838926,0.220134228187919
7,183,4,"low","common",100,1000,-3,-3,0.755,0.68,0.81,0.214,0.15,0.25,744,499,0.670698924731183,0.21505376344086
7,184,4,"low","common",100,1000,-3,-3,0.764,0.68,0.84,0.226,0.2,0.27,741,505,0.681511470985155,0.229419703103914
7,185,4,"low","common",100,1000,-3,-3,0.764,0.68,0.84,0.227,0.2,0.27,742,506,0.681940700808625,0.226415094339623
7,186,4,"low","common",100,1000,-3,-3,0.769,0.68,0.84,0.238,0.2,0.31,729,498,0.683127572016461,0.238683127572016
7,187,4,"low","common",100,1000,-3,-3,0.76,0.68,0.84,0.244,0.2,0.31,733,493,0.672578444747613,0.248294679399727
7,188,4,"low","common",100,1000,-3,-3,0.762,0.68,0.84,0.243,0.2,0.31,725,487,0.671724137931034,0.24551724137931
7,189,4,"low","common",100,1000,-3,-3,0.766,0.68,0.84,0.249,0.21,0.31,712,478,0.671348314606742,0.25561797752809
7,190,4,"low","common",100,1000,-3,-3,0.762,0.68,0.84,0.242,0.16,0.31,711,473,0.665260196905767,0.247538677918425
7,191,4,"low","common",100,1000,-3,-3,0.754,0.68,0.84,0.241,0.16,0.31,711,465,0.654008438818565,0.244725738396624
7,192,4,"low","common",100,1000,-3,-3,0.757,0.68,0.84,0.241,0.16,0.31,703,460,0.654338549075391,0.241820768136558
7,193,4,"low","common",100,1000,-3,-3,0.75,0.68,0.84,0.244,0.16,0.31,702,452,0.643874643874644,0.249287749287749
7,194,4,"low","common",100,1000,-3,-3,0.738,0.68,0.79,0.251,0.16,0.34,694,432,0.622478386167147,0.259365994236311
7,195,4,"low","common",100,1000,-3,-3,0.737,0.68,0.79,0.25,0.16,0.34,697,434,0.622668579626973,0.258249641319943
7,196,4,"low","common",100,1000,-3,-3,0.73,0.68,0.79,0.241,0.16,0.34,712,442,0.620786516853933,0.251404494382022
7,197,4,"low","common",100,1000,-3,-3,0.741,0.69,0.79,0.232,0.16,0.34,704,445,0.632102272727273,0.240056818181818
7,198,4,"low","common",100,1000,-3,-3,0.74,0.69,0.79,0.239,0.16,0.34,714,454,0.635854341736695,0.249299719887955
7,199,4,"low","common",100,1000,-3,-3,0.74,0.69,0.79,0.242,0.16,0.34,726,466,0.641873278236915,0.25068870523416
7,200,4,"low","common",100,1000,-3,-3,0.732,0.69,0.79,0.249,0.18,0.34,728,460,0.631868131868132,0.260989010989011
7,201,4,"low","common",100,1000,-3,-3,0.74,0.69,0.8,0.245,0.18,0.34,728,468,0.642857142857143,0.256868131868132
7,202,4,"low","common",100,1000,-3,-3,0.741,0.69,0.8,0.248,0.18,0.34,730,471,0.645205479452055,0.253424657534247
7,203,4,"low","common",100,1000,-3,-3,0.744,0.69,0.8,0.255,0.18,0.34,735,479,0.651700680272109,0.262585034013605
7,204,4,"low","common",100,1000,-3,-3,0.748,0.69,0.8,0.248,0.18,0.31,740,488,0.65945945945946,0.252702702702703
7,205,4,"low","common",100,1000,-3,-3,0.747,0.69,0.8,0.252,0.18,0.31,744,491,0.65994623655914,0.254032258064516
7,206,4,"low","common",100,1000,-3,-3,0.749,0.69,0.8,0.26,0.18,0.31,738,487,0.659891598915989,0.258807588075881
7,207,4,"low","common",100,1000,-3,-3,0.737,0.67,0.8,0.267,0.2,0.31,736,473,0.642663043478261,0.262228260869565
7,208,4,"low","common",100,1000,-3,-3,0.738,0.67,0.8,0.257,0.2,0.31,730,468,0.641095890410959,0.249315068493151
7,209,4,"low","common",100,1000,-3,-3,0.736,0.67,0.8,0.244,0.16,0.31,727,463,0.636863823933975,0.236588720770289
7,210,4,"low","common",100,1000,-3,-3,0.743,0.67,0.8,0.239,0.16,0.31,722,465,0.64404432132964,0.229916897506925
7,211,4,"low","common",100,1000,-3,-3,0.742,0.67,0.79,0.241,0.16,0.31,716,458,0.639664804469274,0.23463687150838
7,212,4,"low","common",100,1000,-3,-3,0.745,0.67,0.79,0.239,0.16,0.31,713,458,0.642356241234222,0.241234221598878
7,213,4,"low","common",100,1000,-3,-3,0.752,0.67,0.84,0.23,0.16,0.3,708,460,0.649717514124294,0.230225988700565
7,214,4,"low","common",100,1000,-3,-3,0.749,0.67,0.84,0.225,0.16,0.3,714,463,0.648459383753501,0.222689075630252
7,215,4,"low","common",100,1000,-3,-3,0.759,0.67,0.84,0.222,0.16,0.3,694,453,0.652737752161383,0.226224783861671
7,216,4,"low","common",100,1000,-3,-3,0.763,0.67,0.84,0.21,0.16,0.25,690,453,0.656521739130435,0.217391304347826
7,217,4,"low","common",100,1000,-3,-3,0.766,0.7,0.84,0.207,0.16,0.24,703,469,0.667140825035562,0.217638691322902
7,218,4,"low","common",100,1000,-3,-3,0.771,0.7,0.84,0.208,0.16,0.24,706,477,0.675637393767705,0.222379603399433
7,219,4,"low","common",100,1000,-3,-3,0.772,0.7,0.84,0.214,0.18,0.24,704,476,0.676136363636364,0.227272727272727
7,220,4,"low","common",100,1000,-3,-3,0.771,0.7,0.84,0.22,0.18,0.24,707,478,0.676096181046676,0.229137199434229
7,221,4,"low","common",100,1000,-3,-3,0.76,0.68,0.84,0.221,0.18,0.24,719,479,0.666203059805285,0.230876216968011
7,222,4,"low","common",100,1000,-3,-3,0.757,0.68,0.84,0.22,0.18,0.24,717,474,0.661087866108787,0.228730822873082
7,223,4,"low","common",100,1000,-3,-3,0.75,0.68,0.83,0.217,0.18,0.24,711,461,0.648382559774965,0.223628691983122
7,224,4,"low","common",100,1000,-3,-3,0.758,0.68,0.83,0.218,0.18,0.24,704,462,0.65625,0.231534090909091
7,225,4,"low","common",100,1000,-3,-3,0.755,0.68,0.81,0.22,0.18,0.24,715,470,0.657342657342657,0.227972027972028
7,226,4,"low","common",100,1000,-3,-3,0.754,0.68,0.81,0.228,0.19,0.26,721,475,0.65880721220527,0.228848821081831
7,227,4,"low","common",100,1000,-3,-3,0.752,0.68,0.81,0.231,0.19,0.26,701,453,0.646219686162625,0.228245363766049
7,228,4,"low","common",100,1000,-3,-3,0.75,0.68,0.81,0.232,0.19,0.26,695,445,0.640287769784173,0.22589928057554
7,229,4,"low","common",100,1000,-3,-3,0.753,0.68,0.81,0.236,0.19,0.26,692,445,0.643063583815029,0.23121387283237
7,230,4,"low","common",100,1000,-3,-3,0.754,0.68,0.81,0.225,0.13,0.26,697,451,0.647058823529412,0.226685796269727
7,231,4,"low","common",100,1000,-3,-3,0.76,0.68,0.81,0.235,0.13,0.33,689,449,0.65166908563135,0.236574746008708
7,232,4,"low","common",100,1000,-3,-3,0.759,0.68,0.81,0.242,0.13,0.33,699,458,0.655221745350501,0.244635193133047
7,233,4,"low","common",100,1000,-3,-3,0.745,0.63,0.81,0.245,0.13,0.33,716,461,0.643854748603352,0.248603351955307
7,234,4,"low","common",100,1000,-3,-3,0.742,0.63,0.81,0.243,0.13,0.33,704,446,0.633522727272727,0.25
7,235,4,"low","common",100,1000,-3,-3,0.736,0.63,0.81,0.245,0.13,0.33,698,434,0.621776504297994,0.24785100286533
7,236,4,"low","common",100,1000,-3,-3,0.734,0.63,0.81,0.245,0.13,0.33,696,430,0.617816091954023,0.25
7,237,4,"low","common",100,1000,-3,-3,0.741,0.63,0.81,0.244,0.13,0.33,702,443,0.631054131054131,0.249287749287749
7,238,4,"low","common",100,1000,-3,-3,0.741,0.63,0.81,0.249,0.13,0.33,706,447,0.63314447592068,0.247875354107649
7,239,4,"low","common",100,1000,-3,-3,0.742,0.63,0.82,0.25,0.13,0.33,712,454,0.637640449438202,0.251404494382022
7,240,4,"low","common",100,1000,-3,-3,0.748,0.63,0.82,0.259,0.21,0.33,713,461,0.64656381486676,0.255259467040673
7,241,4,"low","common",100,1000,-3,-3,0.753,0.63,0.82,0.247,0.21,0.3,713,466,0.653576437587658,0.242636746143057
7,242,4,"low","common",100,1000,-3,-3,0.748,0.63,0.82,0.242,0.21,0.28,715,463,0.647552447552448,0.230769230769231
7,243,4,"low","common",100,1000,-3,-3,0.758,0.7,0.82,0.244,0.21,0.28,712,470,0.660112359550562,0.231741573033708
7,244,4,"low","common",100,1000,-3,-3,0.748,0.68,0.82,0.242,0.19,0.28,724,472,0.651933701657459,0.223756906077348
7,245,4,"low","common",100,1000,-3,-3,0.738,0.64,0.82,0.241,0.19,0.28,743,481,0.647375504710633,0.227456258411844
7,246,4,"low","common",100,1000,-3,-3,0.743,0.64,0.82,0.23,0.15,0.28,742,485,0.653638814016173,0.21832884097035
7,247,4,"low","common",100,1000,-3,-3,0.74,0.64,0.82,0.235,0.15,0.29,749,489,0.652870493991989,0.225634178905207
7,248,4,"low","common",100,1000,-3,-3,0.743,0.64,0.82,0.231,0.15,0.29,751,494,0.657789613848202,0.230359520639148
7,249,4,"low","common",100,1000,-3,-3,0.742,0.64,0.82,0.227,0.15,0.29,746,488,0.654155495978552,0.222520107238606
7,250,4,"low","common",100,1000,-3,-3,0.74,0.64,0.81,0.228,0.15,0.29,747,487,0.65194109772423,0.228915662650602
7,251,4,"low","common",100,1000,-3,-3,0.736,0.64,0.81,0.229,0.15,0.29,754,490,0.649867374005305,0.224137931034483
7,252,4,"low","common",100,1000,-3,-3,0.744,0.64,0.81,0.227,0.15,0.29,743,487,0.655450874831763,0.224764468371467
7,253,4,"low","common",100,1000,-3,-3,0.741,0.64,0.81,0.226,0.15,0.29,736,477,0.648097826086957,0.221467391304348
7,254,4,"low","common",100,1000,-3,-3,0.751,0.64,0.81,0.228,0.15,0.29,731,482,0.6593707250342,0.229822161422709
7,255,4,"low","common",100,1000,-3,-3,0.762,0.7,0.81,0.23,0.15,0.29,721,483,0.669902912621359,0.228848821081831
7,256,4,"low","common",100,1000,-3,-3,0.772,0.7,0.87,0.245,0.21,0.3,712,484,0.679775280898876,0.241573033707865
7,257,4,"low","common",100,1000,-3,-3,0.773,0.7,0.87,0.235,0.19,0.3,706,479,0.678470254957507,0.229461756373938
7,258,4,"low","common",100,1000,-3,-3,0.782,0.7,0.87,0.233,0.19,0.3,704,486,0.690340909090909,0.225852272727273
7,259,4,"low","common",100,1000,-3,-3,0.774,0.7,0.87,0.233,0.19,0.3,710,484,0.68169014084507,0.228169014084507
7,260,4,"low","common",100,1000,-3,-3,0.762,0.68,0.87,0.229,0.19,0.3,709,471,0.664315937940762,0.218617771509168
7,261,4,"low","common",100,1000,-3,-3,0.763,0.68,0.87,0.233,0.19,0.3,706,469,0.664305949008499,0.230878186968839
7,262,4,"low","common",100,1000,-3,-3,0.757,0.68,0.87,0.228,0.18,0.3,713,470,0.659186535764376,0.228611500701262
7,263,4,"low","common",100,1000,-3,-3,0.765,0.68,0.87,0.232,0.18,0.3,704,469,0.666193181818182,0.232954545454545
7,264,4,"low","common",100,1000,-3,-3,0.761,0.68,0.87,0.227,0.16,0.3,710,471,0.663380281690141,0.22112676056338
7,265,4,"low","common",100,1000,-3,-3,0.759,0.68,0.87,0.214,0.14,0.3,708,467,0.659604519774011,0.214689265536723
7,266,4,"low","common",100,1000,-3,-3,0.746,0.68,0.85,0.204,0.14,0.27,714,460,0.644257703081233,0.210084033613445
7,267,4,"low","common",100,1000,-3,-3,0.748,0.68,0.85,0.202,0.14,0.27,717,465,0.648535564853556,0.210599721059972
7,268,4,"low","common",100,1000,-3,-3,0.738,0.68,0.78,0.2,0.14,0.27,715,453,0.633566433566434,0.205594405594406
7,269,4,"low","common",100,1000,-3,-3,0.74,0.68,0.78,0.203,0.14,0.27,709,449,0.633286318758815,0.205923836389281
7,270,4,"low","common",100,1000,-3,-3,0.748,0.72,0.78,0.204,0.14,0.27,709,457,0.644569816643159,0.21015514809591
7,271,4,"low","common",100,1000,-3,-3,0.738,0.66,0.78,0.203,0.14,0.27,716,454,0.634078212290503,0.208100558659218
7,272,4,"low","common",100,1000,-3,-3,0.736,0.66,0.78,0.203,0.14,0.27,714,450,0.630252100840336,0.208683473389356
7,273,4,"low","common",100,1000,-3,-3,0.728,0.66,0.76,0.2,0.14,0.26,726,454,0.62534435261708,0.210743801652893
7,274,4,"low","common",100,1000,-3,-3,0.725,0.66,0.76,0.216,0.14,0.32,720,445,0.618055555555556,0.226388888888889
7,275,4,"low","common",100,1000,-3,-3,0.73,0.66,0.78,0.224,0.17,0.32,713,443,0.621318373071529,0.228611500701262
7,276,4,"low","common",100,1000,-3,-3,0.734,0.66,0.78,0.229,0.17,0.32,715,449,0.627972027972028,0.232167832167832
7,277,4,"low","common",100,1000,-3,-3,0.738,0.66,0.79,0.238,0.18,0.32,717,455,0.634588563458856,0.238493723849372
7,278,4,"low","common",100,1000,-3,-3,0.742,0.66,0.79,0.237,0.18,0.32,713,455,0.638148667601683,0.239831697054698
7,279,4,"low","common",100,1000,-3,-3,0.748,0.66,0.81,0.232,0.18,0.32,715,463,0.647552447552448,0.236363636363636
7,280,4,"low","common",100,1000,-3,-3,0.749,0.66,0.81,0.235,0.18,0.32,714,463,0.648459383753501,0.238095238095238
7,281,4,"low","common",100,1000,-3,-3,0.753,0.7,0.81,0.236,0.18,0.32,706,459,0.65014164305949,0.232294617563739
7,282,4,"low","common",100,1000,-3,-3,0.753,0.7,0.81,0.238,0.19,0.32,710,463,0.652112676056338,0.230985915492958
7,283,4,"low","common",100,1000,-3,-3,0.748,0.65,0.81,0.229,0.15,0.32,714,462,0.647058823529412,0.217086834733894
7,284,4,"low","common",100,1000,-3,-3,0.753,0.65,0.81,0.216,0.15,0.26,716,469,0.655027932960894,0.206703910614525
7,285,4,"low","common",100,1000,-3,-3,0.75,0.65,0.81,0.217,0.15,0.26,724,474,0.654696132596685,0.212707182320442
7,286,4,"low","common",100,1000,-3,-3,0.753,0.65,0.81,0.217,0.15,0.26,718,471,0.655988857938719,0.214484679665738
7,287,4,"low","common",100,1000,-3,-3,0.744,0.65,0.81,0.212,0.15,0.26,716,460,0.642458100558659,0.208100558659218
7,288,4,"low","common",100,1000,-3,-3,0.737,0.65,0.81,0.215,0.15,0.26,715,452,0.632167832167832,0.212587412587413
7,289,4,"low","common",100,1000,-3,-3,0.736,0.65,0.81,0.217,0.15,0.26,715,451,0.630769230769231,0.218181818181818
7,290,4,"low","common",100,1000,-3,-3,0.742,0.65,0.83,0.219,0.15,0.26,713,455,0.638148667601683,0.217391304347826
7,291,4,"low","common",100,1000,-3,-3,0.748,0.65,0.83,0.215,0.15,0.25,714,462,0.647058823529412,0.218487394957983
7,292,4,"low","common",100,1000,-3,-3,0.754,0.65,0.83,0.215,0.15,0.25,709,463,0.653032440056417,0.218617771509168
7,293,4,"low","common",100,1000,-3,-3,0.764,0.7,0.83,0.224,0.19,0.25,701,465,0.663338088445078,0.2339514978602
7,294,4,"low","common",100,1000,-3,-3,0.769,0.7,0.83,0.225,0.2,0.25,701,470,0.670470756062768,0.2339514978602
7,295,4,"low","common",100,1000,-3,-3,0.763,0.69,0.83,0.22,0.18,0.25,705,468,0.663829787234043,0.228368794326241
7,296,4,"low","common",100,1000,-3,-3,0.754,0.69,0.83,0.226,0.18,0.31,711,465,0.654008438818565,0.233473980309423
7,297,4,"low","common",100,1000,-3,-3,0.759,0.69,0.83,0.228,0.18,0.31,714,473,0.662464985994398,0.245098039215686
7,298,4,"low","common",100,1000,-3,-3,0.762,0.69,0.83,0.23,0.18,0.31,720,482,0.669444444444444,0.244444444444444
7,299,4,"low","common",100,1000,-3,-3,0.759,0.69,0.83,0.233,0.18,0.31,711,470,0.661040787623066,0.246132208157525
7,300,4,"low","common",100,1000,-3,-3,0.748,0.69,0.81,0.227,0.18,0.31,715,463,0.647552447552448,0.240559440559441
8,1,6,"low","common",100,1000,-3,-3,0.74,0.67,0.79,0.287,0.16,0.34,623,363,0.582664526484751,0.301765650080257
8,2,6,"low","common",100,1000,-3,-3,0.735,0.67,0.79,0.293,0.16,0.35,619,354,0.5718901453958,0.303715670436187
8,3,6,"low","common",100,1000,-3,-3,0.739,0.67,0.79,0.291,0.16,0.35,603,342,0.567164179104478,0.308457711442786
8,4,6,"low","common",100,1000,-3,-3,0.739,0.67,0.79,0.293,0.16,0.35,598,337,0.563545150501672,0.309364548494983
8,5,6,"low","common",100,1000,-3,-3,0.744,0.67,0.79,0.284,0.16,0.35,601,345,0.574043261231281,0.29450915141431
8,6,6,"low","common",100,1000,-3,-3,0.759,0.71,0.82,0.277,0.16,0.35,595,354,0.594957983193277,0.285714285714286
8,7,6,"low","common",100,1000,-3,-3,0.75,0.62,0.82,0.284,0.16,0.35,594,344,0.579124579124579,0.292929292929293
8,8,6,"low","common",100,1000,-3,-3,0.749,0.62,0.82,0.279,0.16,0.35,604,353,0.584437086092715,0.289735099337748
8,9,6,"low","common",100,1000,-3,-3,0.738,0.62,0.82,0.287,0.16,0.36,610,348,0.570491803278689,0.295081967213115
8,10,6,"low","common",100,1000,-3,-3,0.738,0.62,0.82,0.282,0.16,0.36,609,347,0.569786535303777,0.293924466338259
8,11,6,"low","common",100,1000,-3,-3,0.731,0.62,0.82,0.295,0.22,0.36,618,349,0.564724919093851,0.297734627831715
8,12,6,"low","common",100,1000,-3,-3,0.729,0.62,0.82,0.289,0.22,0.36,627,356,0.567783094098884,0.298245614035088
8,13,6,"low","common",100,1000,-3,-3,0.732,0.62,0.82,0.284,0.22,0.36,618,350,0.566343042071197,0.288025889967638
8,14,6,"low","common",100,1000,-3,-3,0.728,0.62,0.82,0.283,0.22,0.36,624,352,0.564102564102564,0.290064102564103
8,15,6,"low","common",100,1000,-3,-3,0.729,0.62,0.82,0.285,0.22,0.36,620,349,0.562903225806452,0.298387096774194
8,16,6,"low","common",100,1000,-3,-3,0.722,0.62,0.81,0.288,0.23,0.36,614,336,0.547231270358306,0.301302931596091
8,17,6,"low","common",100,1000,-3,-3,0.734,0.68,0.81,0.279,0.23,0.36,606,340,0.561056105610561,0.285478547854785
8,18,6,"low","common",100,1000,-3,-3,0.734,0.68,0.81,0.281,0.23,0.36,617,351,0.568881685575365,0.283630470016207
8,19,6,"low","common",100,1000,-3,-3,0.745,0.68,0.81,0.27,0.23,0.31,609,354,0.58128078817734,0.280788177339901
8,20,6,"low","common",100,1000,-3,-3,0.753,0.68,0.84,0.269,0.23,0.31,602,355,0.589700996677741,0.282392026578073
8,21,6,"low","common",100,1000,-3,-3,0.761,0.69,0.84,0.267,0.23,0.31,595,356,0.598319327731092,0.289075630252101
8,22,6,"low","common",100,1000,-3,-3,0.765,0.7,0.84,0.268,0.23,0.31,595,360,0.605042016806723,0.289075630252101
8,23,6,"low","common",100,1000,-3,-3,0.757,0.7,0.84,0.279,0.23,0.34,619,376,0.607431340872375,0.30048465266559
8,24,6,"low","common",100,1000,-3,-3,0.758,0.71,0.84,0.271,0.22,0.34,619,377,0.609046849757674,0.2859450726979
8,25,6,"low","common",100,1000,-3,-3,0.762,0.71,0.84,0.272,0.22,0.34,617,379,0.614262560777958,0.283630470016207
8,26,6,"low","common",100,1000,-3,-3,0.76,0.71,0.84,0.281,0.22,0.34,625,385,0.616,0.2976
8,27,6,"low","common",100,1000,-3,-3,0.759,0.71,0.84,0.28,0.22,0.34,634,393,0.6198738170347,0.29179810725552
8,28,6,"low","common",100,1000,-3,-3,0.754,0.69,0.84,0.276,0.22,0.34,622,376,0.604501607717042,0.287781350482315
8,29,6,"low","common",100,1000,-3,-3,0.75,0.69,0.84,0.274,0.22,0.34,633,383,0.605055292259084,0.281200631911532
8,30,6,"low","common",100,1000,-3,-3,0.742,0.69,0.83,0.27,0.22,0.34,647,389,0.601236476043277,0.276661514683153
8,31,6,"low","common",100,1000,-3,-3,0.739,0.69,0.83,0.272,0.22,0.34,650,389,0.598461538461538,0.272307692307692
8,32,6,"low","common",100,1000,-3,-3,0.745,0.69,0.83,0.279,0.22,0.37,638,383,0.600313479623824,0.280564263322884
8,33,6,"low","common",100,1000,-3,-3,0.745,0.69,0.83,0.271,0.22,0.37,632,377,0.596518987341772,0.270569620253165
8,34,6,"low","common",100,1000,-3,-3,0.751,0.69,0.83,0.272,0.22,0.37,621,372,0.599033816425121,0.270531400966184
8,35,6,"low","common",100,1000,-3,-3,0.736,0.68,0.79,0.268,0.22,0.37,621,357,0.57487922705314,0.260869565217391
8,36,6,"low","common",100,1000,-3,-3,0.743,0.68,0.8,0.264,0.22,0.37,620,363,0.585483870967742,0.254838709677419
8,37,6,"low","common",100,1000,-3,-3,0.739,0.68,0.8,0.269,0.23,0.37,620,359,0.579032258064516,0.264516129032258
8,38,6,"low","common",100,1000,-3,-3,0.737,0.67,0.8,0.271,0.23,0.37,631,368,0.583201267828843,0.267828843106181
8,39,6,"low","common",100,1000,-3,-3,0.735,0.67,0.8,0.272,0.23,0.37,623,358,0.574638844301766,0.269662921348315
8,40,6,"low","common",100,1000,-3,-3,0.734,0.67,0.8,0.273,0.23,0.37,618,352,0.56957928802589,0.266990291262136
8,41,6,"low","common",100,1000,-3,-3,0.739,0.67,0.8,0.271,0.23,0.37,623,362,0.581059390048154,0.271268057784912
8,42,6,"low","common",100,1000,-3,-3,0.736,0.67,0.8,0.261,0.23,0.3,621,357,0.57487922705314,0.260869565217391
8,43,6,"low","common",100,1000,-3,-3,0.72,0.57,0.8,0.266,0.23,0.31,630,350,0.555555555555556,0.271428571428571
8,44,6,"low","common",100,1000,-3,-3,0.714,0.57,0.8,0.269,0.24,0.31,636,350,0.550314465408805,0.279874213836478
8,45,6,"low","common",100,1000,-3,-3,0.717,0.57,0.8,0.273,0.24,0.31,640,357,0.5578125,0.290625
8,46,6,"low","common",100,1000,-3,-3,0.718,0.57,0.81,0.272,0.24,0.31,639,357,0.55868544600939,0.28169014084507
8,47,6,"low","common",100,1000,-3,-3,0.724,0.57,0.81,0.265,0.2,0.31,630,354,0.561904761904762,0.285714285714286
8,48,6,"low","common",100,1000,-3,-3,0.722,0.57,0.81,0.263,0.2,0.31,620,342,0.551612903225806,0.279032258064516
8,49,6,"low","common",100,1000,-3,-3,0.724,0.57,0.81,0.262,0.2,0.31,622,346,0.556270096463023,0.282958199356913
8,50,6,"low","common",100,1000,-3,-3,0.726,0.57,0.81,0.266,0.2,0.31,624,350,0.560897435897436,0.286858974358974
8,51,6,"low","common",100,1000,-3,-3,0.729,0.57,0.81,0.273,0.2,0.34,605,334,0.552066115702479,0.299173553719008
8,52,6,"low","common",100,1000,-3,-3,0.729,0.57,0.81,0.276,0.2,0.34,610,339,0.555737704918033,0.295081967213115
8,53,6,"low","common",100,1000,-3,-3,0.745,0.65,0.81,0.274,0.2,0.34,601,346,0.575707154742097,0.29450915141431
8,54,6,"low","common",100,1000,-3,-3,0.744,0.65,0.81,0.279,0.2,0.34,604,348,0.576158940397351,0.293046357615894
8,55,6,"low","common",100,1000,-3,-3,0.746,0.65,0.81,0.277,0.2,0.34,602,348,0.578073089700997,0.289036544850498
8,56,6,"low","common",100,1000,-3,-3,0.737,0.65,0.81,0.275,0.2,0.34,597,334,0.559463986599665,0.293132328308208
8,57,6,"low","common",100,1000,-3,-3,0.735,0.65,0.81,0.276,0.21,0.34,595,330,0.554621848739496,0.287394957983193
8,58,6,"low","common",100,1000,-3,-3,0.739,0.69,0.81,0.274,0.21,0.34,604,343,0.567880794701987,0.286423841059603
8,59,6,"low","common",100,1000,-3,-3,0.743,0.69,0.81,0.28,0.21,0.34,606,349,0.575907590759076,0.287128712871287
8,60,6,"low","common",100,1000,-3,-3,0.745,0.69,0.81,0.277,0.21,0.34,606,351,0.579207920792079,0.283828382838284
8,61,6,"low","common",100,1000,-3,-3,0.741,0.69,0.79,0.273,0.21,0.31,613,354,0.577487765089723,0.265905383360522
8,62,6,"low","common",100,1000,-3,-3,0.734,0.69,0.79,0.271,0.21,0.31,621,355,0.571658615136876,0.26731078904992
8,63,6,"low","common",100,1000,-3,-3,0.734,0.69,0.79,0.275,0.21,0.33,617,351,0.568881685575365,0.26904376012966
8,64,6,"low","common",100,1000,-3,-3,0.738,0.69,0.79,0.268,0.21,0.33,612,350,0.571895424836601,0.266339869281046
8,65,6,"low","common",100,1000,-3,-3,0.746,0.69,0.81,0.271,0.21,0.33,613,359,0.585644371941272,0.269168026101142
8,66,6,"low","common",100,1000,-3,-3,0.747,0.69,0.81,0.278,0.21,0.34,614,361,0.587947882736156,0.280130293159609
8,67,6,"low","common",100,1000,-3,-3,0.749,0.69,0.81,0.285,0.24,0.34,615,364,0.591869918699187,0.292682926829268
8,68,6,"low","common",100,1000,-3,-3,0.755,0.69,0.81,0.291,0.24,0.34,606,361,0.595709570957096,0.295379537953795
8,69,6,"low","common",100,1000,-3,-3,0.752,0.69,0.81,0.29,0.24,0.34,607,359,0.591433278418451,0.294892915980231
8,70,6,"low","common",100,1000,-3,-3,0.749,0.69,0.81,0.299,0.24,0.34,605,354,0.585123966942149,0.297520661157025
8,71,6,"low","common",100,1000,-3,-3,0.746,0.69,0.81,0.296,0.24,0.34,609,355,0.582922824302135,0.308702791461412
8,72,6,"low","common",100,1000,-3,-3,0.746,0.69,0.81,0.291,0.23,0.34,607,353,0.581548599670511,0.301482701812191
8,73,6,"low","common",100,1000,-3,-3,0.745,0.69,0.81,0.281,0.23,0.34,611,356,0.58265139116203,0.288052373158756
8,74,6,"low","common",100,1000,-3,-3,0.752,0.69,0.81,0.286,0.23,0.34,616,368,0.597402597402597,0.293831168831169
8,75,6,"low","common",100,1000,-3,-3,0.746,0.69,0.81,0.278,0.21,0.34,609,355,0.582922824302135,0.280788177339901
8,76,6,"low","common",100,1000,-3,-3,0.745,0.69,0.81,0.274,0.21,0.34,621,366,0.589371980676328,0.265700483091787
8,77,6,"low","common",100,1000,-3,-3,0.742,0.69,0.81,0.279,0.21,0.34,627,369,0.588516746411483,0.266347687400319
8,78,6,"low","common",100,1000,-3,-3,0.748,0.69,0.81,0.268,0.2,0.34,625,373,0.5968,0.2656
8,79,6,"low","common",100,1000,-3,-3,0.74,0.68,0.81,0.267,0.2,0.34,633,373,0.589257503949447,0.260663507109005
8,80,6,"low","common",100,1000,-3,-3,0.742,0.68,0.81,0.262,0.2,0.33,625,367,0.5872,0.2656
8,81,6,"low","common",100,1000,-3,-3,0.746,0.68,0.81,0.259,0.2,0.33,625,371,0.5936,0.2528
