"scenario","conf_mult","iteration","seed","covariate","covariate_label","n_arm1","n_arm0","smd_before","smd_after","abs_smd_before","abs_smd_after","weight_sum_arm1_before","weight_sum_arm1_after","weight_sum_arm0_before","weight_sum_arm0_after","ess_arm1_before","ess_arm1_after","ess_arm0_before","ess_arm0_after"
"medium",1,7,109026,"x1","Baseline x1",395,1302,1.20615472707745,0.386155597127977,1.20615472707745,0.386155597127977,395,518.258978541729,1302,1090.31458233585,395,147.776287581338,1302,1200.45111508432
"medium",1,7,109026,"L1","L1 at tau=5",395,1302,0.615989194771441,0.0801002910728175,0.615989194771441,0.0801002910728175,395,518.258978541729,1302,1090.31458233585,395,147.776287581338,1302,1200.45111508432
"medium",1,7,109026,"L2","L2 at tau=5",395,1302,0.63167199096623,0.192142124911869,0.63167199096623,0.192142124911869,395,518.258978541729,1302,1090.31458233585,395,147.776287581338,1302,1200.45111508432
"medium",1,7,109026,"L1lag","L1 at tau-1=4",395,1302,0.691491376454348,0.155518073596986,0.691491376454348,0.155518073596986,395,518.258978541729,1302,1090.31458233585,395,147.776287581338,1302,1200.45111508432
"medium",1,7,109026,"L2lag","L2 at tau-1=4",395,1302,0.651351203524328,0.164345205945248,0.651351203524328,0.164345205945248,395,518.258978541729,1302,1090.31458233585,395,147.776287581338,1302,1200.45111508432
"medium",1,8,110026,"x1","Baseline x1",438,1238,1.17193943811816,0.387736484020708,1.17193943811816,0.387736484020708,438,571.397147057523,1238,1023.56082963157,438,187.946677405628,1238,1149.47263973308
"medium",1,8,110026,"L1","L1 at tau=5",438,1238,0.692512987834044,0.228806310394103,0.692512987834044,0.228806310394103,438,571.397147057523,1238,1023.56082963157,438,187.946677405628,1238,1149.47263973308
"medium",1,8,110026,"L2","L2 at tau=5",438,1238,0.638797338240565,0.328873485314223,0.638797338240565,0.328873485314223,438,571.397147057523,1238,1023.56082963157,438,187.946677405628,1238,1149.47263973308
"medium",1,8,110026,"L1lag","L1 at tau-1=4",438,1238,0.660491840444758,0.182024565182154,0.660491840444758,0.182024565182154,438,571.397147057523,1238,1023.56082963157,438,187.946677405628,1238,1149.47263973308
"medium",1,8,110026,"L2lag","L2 at tau-1=4",438,1238,0.703042016628234,0.349760681573688,0.703042016628234,0.349760681573688,438,571.397147057523,1238,1023.56082963157,438,187.946677405628,1238,1149.47263973308
"medium",1,9,111026,"x1","Baseline x1",427,1228,1.07549492661001,-0.142599203541865,1.07549492661001,0.142599203541865,427,699.774869433687,1228,1036.26291689602,427,90.5089980362733,1228,1021.97590442857
"medium",1,9,111026,"L1","L1 at tau=5",427,1228,0.701635358504415,0.0446536404187864,0.701635358504415,0.0446536404187864,427,699.774869433687,1228,1036.26291689602,427,90.5089980362733,1228,1021.97590442857
"medium",1,9,111026,"L2","L2 at tau=5",427,1228,0.580489528967577,0.0675075997908196,0.580489528967577,0.0675075997908196,427,699.774869433687,1228,1036.26291689602,427,90.5089980362733,1228,1021.97590442857
"medium",1,9,111026,"L1lag","L1 at tau-1=4",427,1228,0.700140521595158,-0.0651847442409457,0.700140521595158,0.0651847442409457,427,699.774869433687,1228,1036.26291689602,427,90.5089980362733,1228,1021.97590442857
"medium",1,9,111026,"L2lag","L2 at tau-1=4",427,1228,0.568326978750492,0.0336713038850342,0.568326978750492,0.0336713038850342,427,699.774869433687,1228,1036.26291689602,427,90.5089980362733,1228,1021.97590442857
"medium",1,10,112026,"x1","Baseline x1",415,1257,1.16093898863284,0.012180506838394,1.16093898863284,0.012180506838394,415,742.586829917277,1257,1041.38390765685,415,75.8430769983329,1257,1117.26653648324
"medium",1,10,112026,"L1","L1 at tau=5",415,1257,0.573585391709772,-0.111646457320727,0.573585391709772,0.111646457320727,415,742.586829917277,1257,1041.38390765685,415,75.8430769983329,1257,1117.26653648324
"medium",1,10,112026,"L2","L2 at tau=5",415,1257,0.589280082494834,-0.0947975960915291,0.589280082494834,0.0947975960915291,415,742.586829917277,1257,1041.38390765685,415,75.8430769983329,1257,1117.26653648324
"medium",1,10,112026,"L1lag","L1 at tau-1=4",415,1257,0.602970383389592,-0.146653613563906,0.602970383389592,0.146653613563906,415,742.586829917277,1257,1041.38390765685,415,75.8430769983329,1257,1117.26653648324
"medium",1,10,112026,"L2lag","L2 at tau-1=4",415,1257,0.61939067091738,-0.0978786650885668,0.61939067091738,0.0978786650885668,415,742.586829917277,1257,1041.38390765685,415,75.8430769983329,1257,1117.26653648324
"medium",1,11,113026,"x1","Baseline x1",387,1259,1.18290718842066,0.0714080278191414,1.18290718842066,0.0714080278191414,387,591.769601926264,1259,1035.75363607914,387,79.8351012974727,1259,1153.39868897923
"medium",1,11,113026,"L1","L1 at tau=5",387,1259,0.695176762767642,0.043297430613605,0.695176762767642,0.043297430613605,387,591.769601926264,1259,1035.75363607914,387,79.8351012974727,1259,1153.39868897923
"medium",1,11,113026,"L2","L2 at tau=5",387,1259,0.586218865362743,0.00938911004677833,0.586218865362743,0.00938911004677833,387,591.769601926264,1259,1035.75363607914,387,79.8351012974727,1259,1153.39868897923
"medium",1,11,113026,"L1lag","L1 at tau-1=4",387,1259,0.758851842075311,0.0656289386584144,0.758851842075311,0.0656289386584144,387,591.769601926264,1259,1035.75363607914,387,79.8351012974727,1259,1153.39868897923
"medium",1,11,113026,"L2lag","L2 at tau-1=4",387,1259,0.586044062912704,-0.0266902177470031,0.586044062912704,0.0266902177470031,387,591.769601926264,1259,1035.75363607914,387,79.8351012974727,1259,1153.39868897923
"medium",1,12,114026,"x1","Baseline x1",421,1308,1.14894408570353,0.233268629516963,1.14894408570353,0.233268629516963,421,546.500541191132,1308,1098.07478289387,421,163.140732087992,1308,1213.33582760059
"medium",1,12,114026,"L1","L1 at tau=5",421,1308,0.598809449712424,0.0555759047389388,0.598809449712424,0.0555759047389388,421,546.500541191132,1308,1098.07478289387,421,163.140732087992,1308,1213.33582760059
"medium",1,12,114026,"L2","L2 at tau=5",421,1308,0.61101445048589,0.263296567054653,0.61101445048589,0.263296567054653,421,546.500541191132,1308,1098.07478289387,421,163.140732087992,1308,1213.33582760059
"medium",1,12,114026,"L1lag","L1 at tau-1=4",421,1308,0.706047712554982,0.224270303818577,0.706047712554982,0.224270303818577,421,546.500541191132,1308,1098.07478289387,421,163.140732087992,1308,1213.33582760059
"medium",1,12,114026,"L2lag","L2 at tau-1=4",421,1308,0.661407554543054,0.168433709507241,0.661407554543054,0.168433709507241,421,546.500541191132,1308,1098.07478289387,421,163.140732087992,1308,1213.33582760059
"medium",1,13,115026,"x1","Baseline x1",411,1222,1.18352706031026,0.147837900610176,1.18352706031026,0.147837900610176,411,584.103929633796,1222,1031.54194268165,411,117.437522838154,1222,809.049716107788
"medium",1,13,115026,"L1","L1 at tau=5",411,1222,0.670256865371114,0.140295473538356,0.670256865371114,0.140295473538356,411,584.103929633796,1222,1031.54194268165,411,117.437522838154,1222,809.049716107788
"medium",1,13,115026,"L2","L2 at tau=5",411,1222,0.657376039194663,0.228401289779938,0.657376039194663,0.228401289779938,411,584.103929633796,1222,1031.54194268165,411,117.437522838154,1222,809.049716107788
"medium",1,13,115026,"L1lag","L1 at tau-1=4",411,1222,0.640544992843279,0.0303642308079038,0.640544992843279,0.0303642308079038,411,584.103929633796,1222,1031.54194268165,411,117.437522838154,1222,809.049716107788
"medium",1,13,115026,"L2lag","L2 at tau-1=4",411,1222,0.67915986126724,0.246943010811107,0.67915986126724,0.246943010811107,411,584.103929633796,1222,1031.54194268165,411,117.437522838154,1222,809.049716107788
"medium",1,14,116026,"x1","Baseline x1",389,1297,1.10629879205888,-0.0952599296091872,1.10629879205888,0.0952599296091872,389,664.330079643503,1297,1086.08065351713,389,67.2972905999677,1297,1116.88560575379
"medium",1,14,116026,"L1","L1 at tau=5",389,1297,0.754728822486973,0.0343503586153561,0.754728822486973,0.0343503586153561,389,664.330079643503,1297,1086.08065351713,389,67.2972905999677,1297,1116.88560575379
"medium",1,14,116026,"L2","L2 at tau=5",389,1297,0.57752053772252,-0.0229109872108454,0.57752053772252,0.0229109872108454,389,664.330079643503,1297,1086.08065351713,389,67.2972905999677,1297,1116.88560575379
"medium",1,14,116026,"L1lag","L1 at tau-1=4",389,1297,0.720740025551387,0.181440483726372,0.720740025551387,0.181440483726372,389,664.330079643503,1297,1086.08065351713,389,67.2972905999677,1297,1116.88560575379
"medium",1,14,116026,"L2lag","L2 at tau-1=4",389,1297,0.568816544651782,-0.0210519232736831,0.568816544651782,0.0210519232736831,389,664.330079643503,1297,1086.08065351713,389,67.2972905999677,1297,1116.88560575379
"medium",1,15,117026,"x1","Baseline x1",362,1276,1.11591003787442,0.119861798089119,1.11591003787442,0.119861798089119,362,535.32651710766,1276,1072.74028385073,362,117.751577817433,1276,1202.24902565854
"medium",1,15,117026,"L1","L1 at tau=5",362,1276,0.651429527111446,0.0403975840632054,0.651429527111446,0.0403975840632054,362,535.32651710766,1276,1072.74028385073,362,117.751577817433,1276,1202.24902565854
"medium",1,15,117026,"L2","L2 at tau=5",362,1276,0.574962073787071,0.0812394007545079,0.574962073787071,0.0812394007545079,362,535.32651710766,1276,1072.74028385073,362,117.751577817433,1276,1202.24902565854
"medium",1,15,117026,"L1lag","L1 at tau-1=4",362,1276,0.740974004673353,0.205577326652436,0.740974004673353,0.205577326652436,362,535.32651710766,1276,1072.74028385073,362,117.751577817433,1276,1202.24902565854
"medium",1,15,117026,"L2lag","L2 at tau-1=4",362,1276,0.648598519333512,0.0728999897684925,0.648598519333512,0.0728999897684925,362,535.32651710766,1276,1072.74028385073,362,117.751577817433,1276,1202.24902565854
"medium",1,16,118026,"x1","Baseline x1",424,1283,1.11856352593132,0.122166789170651,1.11856352593132,0.122166789170651,424,595.798169457372,1283,1078.53068065922,424,140.805685518979,1283,1186.52060577441
"medium",1,16,118026,"L1","L1 at tau=5",424,1283,0.645040250511017,0.170743448502459,0.645040250511017,0.170743448502459,424,595.798169457372,1283,1078.53068065922,424,140.805685518979,1283,1186.52060577441
"medium",1,16,118026,"L2","L2 at tau=5",424,1283,0.569086854281554,0.0288981652430403,0.569086854281554,0.0288981652430403,424,595.798169457372,1283,1078.53068065922,424,140.805685518979,1283,1186.52060577441
"medium",1,16,118026,"L1lag","L1 at tau-1=4",424,1283,0.66467091005048,0.236284690963998,0.66467091005048,0.236284690963998,424,595.798169457372,1283,1078.53068065922,424,140.805685518979,1283,1186.52060577441
"medium",1,16,118026,"L2lag","L2 at tau-1=4",424,1283,0.66253186223491,0.143837583344531,0.66253186223491,0.143837583344531,424,595.798169457372,1283,1078.53068065922,424,140.805685518979,1283,1186.52060577441
"medium",1,17,119026,"x1","Baseline x1",444,1283,1.14239647669757,0.0683608208741579,1.14239647669757,0.0683608208741579,444,620.735827784201,1283,1074.52031936256,444,115.785602727188,1283,1176.72335814777
"medium",1,17,119026,"L1","L1 at tau=5",444,1283,0.637314446397949,0.0459696895854913,0.637314446397949,0.0459696895854913,444,620.735827784201,1283,1074.52031936256,444,115.785602727188,1283,1176.72335814777
"medium",1,17,119026,"L2","L2 at tau=5",444,1283,0.746443038931242,0.0711746601677207,0.746443038931242,0.0711746601677207,444,620.735827784201,1283,1074.52031936256,444,115.785602727188,1283,1176.72335814777
"medium",1,17,119026,"L1lag","L1 at tau-1=4",444,1283,0.692036474290145,0.101754204610284,0.692036474290145,0.101754204610284,444,620.735827784201,1283,1074.52031936256,444,115.785602727188,1283,1176.72335814777
"medium",1,17,119026,"L2lag","L2 at tau-1=4",444,1283,0.742225631316737,0.13848417751817,0.742225631316737,0.13848417751817,444,620.735827784201,1283,1074.52031936256,444,115.785602727188,1283,1176.72335814777
"medium",1,18,120026,"x1","Baseline x1",432,1247,1.14691599073296,0.213434189515543,1.14691599073296,0.213434189515543,432,652.254223374822,1247,1043.61817354302,432,123.481010136495,1247,1151.70274355927
"medium",1,18,120026,"L1","L1 at tau=5",432,1247,0.673860726445784,0.1895938555461,0.673860726445784,0.1895938555461,432,652.254223374822,1247,1043.61817354302,432,123.481010136495,1247,1151.70274355927
"medium",1,18,120026,"L2","L2 at tau=5",432,1247,0.527674788152676,0.0656792395775101,0.527674788152676,0.0656792395775101,432,652.254223374822,1247,1043.61817354302,432,123.481010136495,1247,1151.70274355927
"medium",1,18,120026,"L1lag","L1 at tau-1=4",432,1247,0.646857829240426,0.131802754397474,0.646857829240426,0.131802754397474,432,652.254223374822,1247,1043.61817354302,432,123.481010136495,1247,1151.70274355927
"medium",1,18,120026,"L2lag","L2 at tau-1=4",432,1247,0.582606965486742,0.114270273417134,0.582606965486742,0.114270273417134,432,652.254223374822,1247,1043.61817354302,432,123.481010136495,1247,1151.70274355927
"medium",1,19,121026,"x1","Baseline x1",392,1290,1.09986655957353,0.240714735965267,1.09986655957353,0.240714735965267,392,625.660221699075,1290,1078.40147842398,392,138.150679237137,1290,1218.28858282721
"medium",1,19,121026,"L1","L1 at tau=5",392,1290,0.496241888220748,-0.0304803893638206,0.496241888220748,0.0304803893638206,392,625.660221699075,1290,1078.40147842398,392,138.150679237137,1290,1218.28858282721
"medium",1,19,121026,"L2","L2 at tau=5",392,1290,0.570063115018744,0.153758947932025,0.570063115018744,0.153758947932025,392,625.660221699075,1290,1078.40147842398,392,138.150679237137,1290,1218.28858282721
"medium",1,19,121026,"L1lag","L1 at tau-1=4",392,1290,0.506548673530785,-0.0107666278524214,0.506548673530785,0.0107666278524214,392,625.660221699075,1290,1078.40147842398,392,138.150679237137,1290,1218.28858282721
"medium",1,19,121026,"L2lag","L2 at tau-1=4",392,1290,0.560963778457187,0.142783355455582,0.560963778457187,0.142783355455582,392,625.660221699075,1290,1078.40147842398,392,138.150679237137,1290,1218.28858282721
"medium",1,20,122026,"x1","Baseline x1",417,1238,1.03592262530874,0.0778970056273749,1.03592262530874,0.0778970056273749,417,609.139880109373,1238,1035.90515365928,417,137.247924023716,1238,1011.91292270879
"medium",1,20,122026,"L1","L1 at tau=5",417,1238,0.683143778447796,0.217296226033729,0.683143778447796,0.217296226033729,417,609.139880109373,1238,1035.90515365928,417,137.247924023716,1238,1011.91292270879
"medium",1,20,122026,"L2","L2 at tau=5",417,1238,0.589883615366243,0.225442504729206,0.589883615366243,0.225442504729206,417,609.139880109373,1238,1035.90515365928,417,137.247924023716,1238,1011.91292270879
"medium",1,20,122026,"L1lag","L1 at tau-1=4",417,1238,0.694562961113723,0.082735742872711,0.694562961113723,0.082735742872711,417,609.139880109373,1238,1035.90515365928,417,137.247924023716,1238,1011.91292270879
"medium",1,20,122026,"L2lag","L2 at tau-1=4",417,1238,0.591156097309305,0.189506927853555,0.591156097309305,0.189506927853555,417,609.139880109373,1238,1035.90515365928,417,137.247924023716,1238,1011.91292270879
"strong",1.5,1,203026,"x1","Baseline x1",470,1250,1.45921420575623,0.476829263334466,1.45921420575623,0.476829263334466,470,751.544721264763,1250,968.522773094344,470,49.087500937624,1250,1042.54681910424
"strong",1.5,1,203026,"L1","L1 at tau=5",470,1250,0.774096341238655,0.37935455611866,0.774096341238655,0.37935455611866,470,751.544721264763,1250,968.522773094344,470,49.087500937624,1250,1042.54681910424
"strong",1.5,1,203026,"L2","L2 at tau=5",470,1250,0.681654164600798,0.0207796973483038,0.681654164600798,0.0207796973483038,470,751.544721264763,1250,968.522773094344,470,49.087500937624,1250,1042.54681910424
"strong",1.5,1,203026,"L1lag","L1 at tau-1=4",470,1250,0.805049057747411,0.389503394232547,0.805049057747411,0.389503394232547,470,751.544721264763,1250,968.522773094344,470,49.087500937624,1250,1042.54681910424
"strong",1.5,1,203026,"L2lag","L2 at tau-1=4",470,1250,0.727426214410594,0.178897883312216,0.727426214410594,0.178897883312216,470,751.544721264763,1250,968.522773094344,470,49.087500937624,1250,1042.54681910424
"strong",1.5,2,204026,"x1","Baseline x1",490,1249,1.53532757757324,0.509050088086205,1.53532757757324,0.509050088086205,490,601.026525863403,1249,971.656824537857,490,119.415985310332,1249,879.524229647528
"strong",1.5,2,204026,"L1","L1 at tau=5",490,1249,0.852311547428519,0.2332054498151,0.852311547428519,0.2332054498151,490,601.026525863403,1249,971.656824537857,490,119.415985310332,1249,879.524229647528
"strong",1.5,2,204026,"L2","L2 at tau=5",490,1249,0.854832401301073,0.306232987155137,0.854832401301073,0.306232987155137,490,601.026525863403,1249,971.656824537857,490,119.415985310332,1249,879.524229647528
"strong",1.5,2,204026,"L1lag","L1 at tau-1=4",490,1249,0.84559141063777,0.380341815152863,0.84559141063777,0.380341815152863,490,601.026525863403,1249,971.656824537857,490,119.415985310332,1249,879.524229647528
"strong",1.5,2,204026,"L2lag","L2 at tau-1=4",490,1249,0.808223161864099,0.192598787364731,0.808223161864099,0.192598787364731,490,601.026525863403,1249,971.656824537857,490,119.415985310332,1249,879.524229647528
"strong",1.5,3,205026,"x1","Baseline x1",425,1249,1.42546227237081,0.0320275823758036,1.42546227237081,0.0320275823758036,425,691.001880198717,1249,971.814469363288,425,51.4677270718028,1249,769.675482852745
"strong",1.5,3,205026,"L1","L1 at tau=5",425,1249,0.639500377704992,0.0843538885158613,0.639500377704992,0.0843538885158613,425,691.001880198717,1249,971.814469363288,425,51.4677270718028,1249,769.675482852745
"strong",1.5,3,205026,"L2","L2 at tau=5",425,1249,0.709442064417595,0.133614513013123,0.709442064417595,0.133614513013123,425,691.001880198717,1249,971.814469363288,425,51.4677270718028,1249,769.675482852745
"strong",1.5,3,205026,"L1lag","L1 at tau-1=4",425,1249,0.74824990223525,0.0739575009387793,0.74824990223525,0.0739575009387793,425,691.001880198717,1249,971.814469363288,425,51.4677270718028,1249,769.675482852745
"strong",1.5,3,205026,"L2lag","L2 at tau-1=4",425,1249,0.689439405056888,0.067219811729273,0.689439405056888,0.067219811729273,425,691.001880198717,1249,971.814469363288,425,51.4677270718028,1249,769.675482852745
"strong",1.5,4,206026,"x1","Baseline x1",462,1247,1.47614909291652,0.08515167555465,1.47614909291652,0.08515167555465,462,732.84182541686,1247,962.407808002358,462,25.5677602714209,1247,1019.330442134
"strong",1.5,4,206026,"L1","L1 at tau=5",462,1247,0.925487746246934,-0.189013922265344,0.925487746246934,0.189013922265344,462,732.84182541686,1247,962.407808002358,462,25.5677602714209,1247,1019.330442134
"strong",1.5,4,206026,"L2","L2 at tau=5",462,1247,0.852323915569181,0.0637716489678114,0.852323915569181,0.0637716489678114,462,732.84182541686,1247,962.407808002358,462,25.5677602714209,1247,1019.330442134
"strong",1.5,4,206026,"L1lag","L1 at tau-1=4",462,1247,0.925698397420835,-0.0268682098017588,0.925698397420835,0.0268682098017588,462,732.84182541686,1247,962.407808002358,462,25.5677602714209,1247,1019.330442134
"strong",1.5,4,206026,"L2lag","L2 at tau-1=4",462,1247,0.845646315345144,-0.113146820805127,0.845646315345144,0.113146820805127,462,732.84182541686,1247,962.407808002358,462,25.5677602714209,1247,1019.330442134
"strong",1.5,5,207026,"x1","Baseline x1",509,1222,1.44715547281176,-0.022804311654648,1.44715547281176,0.022804311654648,509,792.465299133268,1222,960.403644535664,509,61.5026226401467,1222,868.596392688715
"strong",1.5,5,207026,"L1","L1 at tau=5",509,1222,0.796648863688877,0.292032405375919,0.796648863688877,0.292032405375919,509,792.465299133268,1222,960.403644535664,509,61.5026226401467,1222,868.596392688715
"strong",1.5,5,207026,"L2","L2 at tau=5",509,1222,0.699568931493564,-0.0799591349975885,0.699568931493564,0.0799591349975885,509,792.465299133268,1222,960.403644535664,509,61.5026226401467,1222,868.596392688715
"strong",1.5,5,207026,"L1lag","L1 at tau-1=4",509,1222,0.818372239783579,0.303122042165462,0.818372239783579,0.303122042165462,509,792.465299133268,1222,960.403644535664,509,61.5026226401467,1222,868.596392688715
"strong",1.5,5,207026,"L2lag","L2 at tau-1=4",509,1222,0.719100522310296,-0.116089577421689,0.719100522310296,0.116089577421689,509,792.465299133268,1222,960.403644535664,509,61.5026226401467,1222,868.596392688715
"strong",1.5,6,208026,"x1","Baseline x1",470,1277,1.48988239830901,0.365181793090137,1.48988239830901,0.365181793090137,470,694.50578425728,1277,959.305971806268,470,92.9755806584798,1277,1094.75224725369
"strong",1.5,6,208026,"L1","L1 at tau=5",470,1277,0.785065659204675,0.0930999654278446,0.785065659204675,0.0930999654278446,470,694.50578425728,1277,959.305971806268,470,92.9755806584798,1277,1094.75224725369
"strong",1.5,6,208026,"L2","L2 at tau=5",470,1277,0.746942977845513,0.17357507759243,0.746942977845513,0.17357507759243,470,694.50578425728,1277,959.305971806268,470,92.9755806584798,1277,1094.75224725369
"strong",1.5,6,208026,"L1lag","L1 at tau-1=4",470,1277,0.82918481312684,0.22017299153034,0.82918481312684,0.22017299153034,470,694.50578425728,1277,959.305971806268,470,92.9755806584798,1277,1094.75224725369
"strong",1.5,6,208026,"L2lag","L2 at tau-1=4",470,1277,0.807412105851202,0.244688679850563,0.807412105851202,0.244688679850563,470,694.50578425728,1277,959.305971806268,470,92.9755806584798,1277,1094.75224725369
"strong",1.5,7,209026,"x1","Baseline x1",493,1222,1.4878866571092,0.0986466676073156,1.4878866571092,0.0986466676073156,493,829.389552963159,1222,928.830770847898,493,34.5911848823656,1222,986.103974177225
"strong",1.5,7,209026,"L1","L1 at tau=5",493,1222,0.780074486293205,0.155963009024016,0.780074486293205,0.155963009024016,493,829.389552963159,1222,928.830770847898,493,34.5911848823656,1222,986.103974177225
"strong",1.5,7,209026,"L2","L2 at tau=5",493,1222,0.709222849320229,-0.138999902001731,0.709222849320229,0.138999902001731,493,829.389552963159,1222,928.830770847898,493,34.5911848823656,1222,986.103974177225
"strong",1.5,7,209026,"L1lag","L1 at tau-1=4",493,1222,0.813266160456032,0.00460827507210446,0.813266160456032,0.00460827507210446,493,829.389552963159,1222,928.830770847898,493,34.5911848823656,1222,986.103974177225
"strong",1.5,7,209026,"L2lag","L2 at tau-1=4",493,1222,0.762726223612399,0.029562347787571,0.762726223612399,0.029562347787571,493,829.389552963159,1222,928.830770847898,493,34.5911848823656,1222,986.103974177225
"strong",1.5,8,210026,"x1","Baseline x1",486,1238,1.56444495194453,0.653789701869358,1.56444495194453,0.653789701869358,486,522.85355665997,1238,935.371155748979,486,167.574018343787,1238,1010.18284766949
"strong",1.5,8,210026,"L1","L1 at tau=5",486,1238,0.876847484374835,0.407569724587607,0.876847484374835,0.407569724587607,486,522.85355665997,1238,935.371155748979,486,167.574018343787,1238,1010.18284766949
"strong",1.5,8,210026,"L2","L2 at tau=5",486,1238,0.817758595539783,0.387154621191279,0.817758595539783,0.387154621191279,486,522.85355665997,1238,935.371155748979,486,167.574018343787,1238,1010.18284766949
"strong",1.5,8,210026,"L1lag","L1 at tau-1=4",486,1238,0.912113334138808,0.557654219452695,0.912113334138808,0.557654219452695,486,522.85355665997,1238,935.371155748979,486,167.574018343787,1238,1010.18284766949
"strong",1.5,8,210026,"L2lag","L2 at tau-1=4",486,1238,0.824154170948637,0.255321807646486,0.824154170948637,0.255321807646486,486,522.85355665997,1238,935.371155748979,486,167.574018343787,1238,1010.18284766949
"strong",1.5,9,211026,"x1","Baseline x1",500,1210,1.3326840367836,0.278501658307235,1.3326840367836,0.278501658307235,500,695.080201185237,1210,931.909487523847,500,99.1275115624308,1210,1009.42912838873
"strong",1.5,9,211026,"L1","L1 at tau=5",500,1210,0.701319059334747,0.109886015631879,0.701319059334747,0.109886015631879,500,695.080201185237,1210,931.909487523847,500,99.1275115624308,1210,1009.42912838873
"strong",1.5,9,211026,"L2","L2 at tau=5",500,1210,0.68706432086457,0.0303015119348775,0.68706432086457,0.0303015119348775,500,695.080201185237,1210,931.909487523847,500,99.1275115624308,1210,1009.42912838873
"strong",1.5,9,211026,"L1lag","L1 at tau-1=4",500,1210,0.740668645847757,0.0824053888295512,0.740668645847757,0.0824053888295512,500,695.080201185237,1210,931.909487523847,500,99.1275115624308,1210,1009.42912838873
"strong",1.5,9,211026,"L2lag","L2 at tau-1=4",500,1210,0.685300610777541,0.232840861520785,0.685300610777541,0.232840861520785,500,695.080201185237,1210,931.909487523847,500,99.1275115624308,1210,1009.42912838873
"strong",1.5,10,212026,"x1","Baseline x1",468,1249,1.48073780894534,-0.196909364628122,1.48073780894534,0.196909364628122,468,809.671076435125,1249,1014.46023810748,468,20.1276800769927,1249,183.049794551666
"strong",1.5,10,212026,"L1","L1 at tau=5",468,1249,0.86551365385379,0.136726544617593,0.86551365385379,0.136726544617593,468,809.671076435125,1249,1014.46023810748,468,20.1276800769927,1249,183.049794551666
"strong",1.5,10,212026,"L2","L2 at tau=5",468,1249,0.783841372541646,-0.332996863517892,0.783841372541646,0.332996863517892,468,809.671076435125,1249,1014.46023810748,468,20.1276800769927,1249,183.049794551666
"strong",1.5,10,212026,"L1lag","L1 at tau-1=4",468,1249,0.732806241183125,-0.230968771351621,0.732806241183125,0.230968771351621,468,809.671076435125,1249,1014.46023810748,468,20.1276800769927,1249,183.049794551666
"strong",1.5,10,212026,"L2lag","L2 at tau-1=4",468,1249,0.837145744228745,-0.132392327309497,0.837145744228745,0.132392327309497,468,809.671076435125,1249,1014.46023810748,468,20.1276800769927,1249,183.049794551666
"strong",1.5,11,213026,"x1","Baseline x1",455,1243,1.389001152397,0.0215228747866529,1.389001152397,0.0215228747866529,455,701.764604279087,1243,980.290145845632,455,51.083693421565,1243,1058.32962269258
"strong",1.5,11,213026,"L1","L1 at tau=5",455,1243,0.776925247970413,0.197904336687316,0.776925247970413,0.197904336687316,455,701.764604279087,1243,980.290145845632,455,51.083693421565,1243,1058.32962269258
"strong",1.5,11,213026,"L2","L2 at tau=5",455,1243,0.744059855213344,0.277003155528123,0.744059855213344,0.277003155528123,455,701.764604279087,1243,980.290145845632,455,51.083693421565,1243,1058.32962269258
"strong",1.5,11,213026,"L1lag","L1 at tau-1=4",455,1243,0.862337342510614,0.336323072432943,0.862337342510614,0.336323072432943,455,701.764604279087,1243,980.290145845632,455,51.083693421565,1243,1058.32962269258
"strong",1.5,11,213026,"L2lag","L2 at tau-1=4",455,1243,0.702810804770807,0.139542786049547,0.702810804770807,0.139542786049547,455,701.764604279087,1243,980.290145845632,455,51.083693421565,1243,1058.32962269258
"strong",1.5,12,214026,"x1","Baseline x1",494,1226,1.48155619580571,-0.00611531749470574,1.48155619580571,0.00611531749470574,494,917.484134075149,1226,963.187718514998,494,31.4250833799739,1226,822.35501418736
"strong",1.5,12,214026,"L1","L1 at tau=5",494,1226,0.85212887802802,-0.0300030914550081,0.85212887802802,0.0300030914550081,494,917.484134075149,1226,963.187718514998,494,31.4250833799739,1226,822.35501418736
"strong",1.5,12,214026,"L2","L2 at tau=5",494,1226,0.677117725416357,-0.0782504070710233,0.677117725416357,0.0782504070710233,494,917.484134075149,1226,963.187718514998,494,31.4250833799739,1226,822.35501418736
"strong",1.5,12,214026,"L1lag","L1 at tau-1=4",494,1226,0.858853189568486,-0.177833505220166,0.858853189568486,0.177833505220166,494,917.484134075149,1226,963.187718514998,494,31.4250833799739,1226,822.35501418736
"strong",1.5,12,214026,"L2lag","L2 at tau-1=4",494,1226,0.701336854610575,-0.0457947359423006,0.701336854610575,0.0457947359423006,494,917.484134075149,1226,963.187718514998,494,31.4250833799739,1226,822.35501418736
"strong",1.5,13,215026,"x1","Baseline x1",483,1225,1.56180513313925,0.397338155118518,1.56180513313925,0.397338155118518,483,634.869306137372,1225,956.837432868811,483,109.509118432057,1225,936.520122365134
"strong",1.5,13,215026,"L1","L1 at tau=5",483,1225,0.81786887047755,0.213539393573021,0.81786887047755,0.213539393573021,483,634.869306137372,1225,956.837432868811,483,109.509118432057,1225,936.520122365134
"strong",1.5,13,215026,"L2","L2 at tau=5",483,1225,0.707744683914095,0.337954014327925,0.707744683914095,0.337954014327925,483,634.869306137372,1225,956.837432868811,483,109.509118432057,1225,936.520122365134
