"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","site_sizes","init_intercepts","mean_est","truth","rmse","bias","emp_sd","coverage","n_reps"
"Federated CCW","RR",9,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.917750111873591,0.916417214001374,0.0554060831000428,0.00133289787221698,0.055669092922548,0.95,100
"Federated CCW","RR",3,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.946165293674253,0.921954776898632,0.0986769288338124,0.024210516775621,0.0961427135839398,0.79,100
"Federated CCW","RR",6,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.911508857480473,0.935003377481636,0.103758161747173,-0.0234945200011635,0.101572304241643,0.95,100
"Federated CCW","RR",9,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.945505321958709,0.941395670025365,0.0481305916940369,0.00410965193334393,0.0481964060209705,0.96,100
"Federated CCW","RR",3,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.869894176715594,0.832354176434642,0.0783026522380315,0.0375400002809516,0.0690633856598726,0.78,100
"Federated CCW","RR",6,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.851564101471831,0.865506219238952,0.0488537451358177,-0.013942117767121,0.0470579458609241,0.91,100
"Federated CCW","RR",9,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.88846801676948,0.882500029239267,0.0370319040944129,0.00596798753021376,0.0367319672750585,0.94,100
"Federated CCW","RR",3,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.905924162587806,0.888634387495729,0.0597865982646652,0.0172897750920771,0.0575203170897634,0.93,100
"Federated CCW","RR",6,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.903944599931771,0.90919002764239,0.0428064607554414,-0.00524542771061924,0.0426978883226317,0.97,100
"Federated CCW","RR",9,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.926246070798883,0.919840125447511,0.038657169607377,0.00640594535137168,0.0383147600090917,0.93,100
"Federated CCW","RR",3,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.908314501874746,0.923154674685791,0.0645875694252186,-0.0148401728110444,0.0631762277500248,0.96,100
"Federated CCW","RR",6,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.969379138650572,0.936731519503118,0.0484454678052463,0.0326476191474545,0.0359727213550603,0.85,100
"Federated CCW","RR",9,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.930777083708254,0.943779533974132,0.0475777093961884,-0.013002450265878,0.0459970872866982,0.96,100
"Federated CCW","RR",3,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.815092213024791,0.826804695212482,0.136013717543505,-0.0117124821876913,0.13619115028209,0.85,100
"Federated CCW","RR",6,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.8567362491971,0.853061199876405,0.0989333288644917,0.00367504932069523,0.0993631111188264,0.81,100
"Federated CCW","RR",9,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.89620591392464,0.871705363209443,0.0754003467779121,0.0245005507151968,0.0716679725665479,0.8,100
"Federated CCW","RR",3,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.853236850873902,0.885266424148435,0.208847085003396,-0.0320295732745324,0.207416068823827,0.77,100
"Federated CCW","RR",6,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.903234984043396,0.899902538577233,0.0966631294273014,0.00333244546616267,0.0970923511113911,0.85,100
"Federated CCW","RR",9,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.902214928750406,0.913483834188673,0.0894133488610083,-0.0112689054382672,0.0891472435643129,0.89,100
"Federated CCW","RR",3,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.934704451962516,0.921637417645176,0.128317607918142,0.0130670343173397,0.1282936228053,0.72,100
"Federated CCW","RR",6,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.922815726370003,0.929926402583444,0.109738516341315,-0.00711067621344094,0.110059580983406,0.86,100
"Federated CCW","RR",9,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.960828546160153,0.940476464166616,0.0837632464174127,0.0203520819935367,0.0816624872703765,0.79,100
"Pooled CCW","RR",3,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.853786080808607,0.829987773390293,0.0799244563203933,0.0237983074183139,0.076683524379402,0.85,100
"Pooled CCW","RR",6,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.881867447807423,0.861546250131635,0.0526988862309102,0.0203211976757883,0.0488682162617586,0.94,100
"Pooled CCW","RR",9,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.882287409406324,0.877120616840684,0.0485627841705864,0.00516679256564033,0.0485304055579467,0.92,100
"Pooled CCW","RR",3,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.870213550346999,0.887227058069777,0.126235398264048,-0.0170135077227779,0.125713785595444,0.88,100
"Pooled CCW","RR",6,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.910752826686257,0.906556298155936,0.0589729303380016,0.00419652853032136,0.059119769386117,0.87,100
"Pooled CCW","RR",9,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.922612064812599,0.916417214001374,0.0484266133021775,0.00619485081122478,0.048270708638573,0.91,100
"Pooled CCW","RR",3,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.956184959670875,0.921954776898632,0.0896837023673,0.0342301827722421,0.0833118824372474,0.78,100
"Pooled CCW","RR",6,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.926582008355641,0.935003377481636,0.0583921323266858,-0.00842136912599502,0.0580727657418692,0.97,100
"Pooled CCW","RR",9,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.938219125334765,0.941395670025365,0.0455105675910238,-0.00317654469060014,0.0456282887430811,0.98,100
"Pooled CCW","RR",3,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.858173401202832,0.832354176434642,0.0749481530770671,0.0258192247681895,0.070714915504305,0.8,100
"Pooled CCW","RR",6,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.844878510630189,0.865506219238952,0.0471160188677464,-0.0206277086087635,0.0425739626349509,0.92,100
"Pooled CCW","RR",9,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.882011022524023,0.882500029239267,0.0295088844828471,-0.000489006715243309,0.0296534723102542,0.98,100
"Pooled CCW","RR",3,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.895666983997789,0.888634387495729,0.0527803233578761,0.00703259650205969,0.0525732305062165,0.98,100
"Pooled CCW","RR",6,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.898985906251124,0.90919002764239,0.0405506597992686,-0.0102041213912661,0.0394435015552334,0.96,100
"Pooled CCW","RR",9,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.925067021000982,0.919840125447511,0.0320685936541237,0.00522689555347086,0.0317991528669708,0.96,100
"Pooled CCW","RR",3,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.906351723805328,0.923154674685791,0.0618587366330616,-0.0168029508804632,0.0598327985081797,0.94,100
"Pooled CCW","RR",6,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.957486200702708,0.936731519503118,0.0405055478744999,0.0207546811995907,0.0349594659500381,0.93,100
"Pooled CCW","RR",9,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.937901504045089,0.943779533974132,0.0358631619370703,-0.00587802992904266,0.0355564020330114,0.96,100
"Pooled CCW","RR",3,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.835882006772774,0.826804695212482,0.110000232448338,0.00907731156029156,0.110177329761891,0.86,100
"Pooled CCW","RR",6,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.853056792524962,0.853061199876405,0.093646910375657,-4.40735144264251e-06,0.0941186861054903,0.86,100
"Pooled CCW","RR",9,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.891489702471276,0.871705363209443,0.069639174837539,0.0197843392618329,0.0671060866139008,0.85,100
"Pooled CCW","RR",3,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.846185263047732,0.885266424148435,0.182178387771644,-0.0390811611007031,0.178833560162799,0.8,100
"Pooled CCW","RR",6,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.912967799727051,0.899902538577233,0.0764193490590563,0.0130652611498181,0.0756735136516122,0.88,100
"Pooled CCW","RR",9,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.895807057358665,0.913483834188673,0.0855226775296125,-0.0176767768300084,0.0840974658978531,0.92,100
"Pooled CCW","RR",3,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.921376671933659,0.921637417645176,0.157925056590375,-0.000260745711517608,0.158720437510684,0.71,100
"Pooled CCW","RR",6,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.925787775076882,0.929926402583444,0.0813205752399889,-0.00413862750656213,0.0816243410400776,0.87,100
"Pooled CCW","RR",9,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.956304140180637,0.940476464166616,0.0792424949014639,0.0158276760140211,0.0780368837308871,0.83,100
"Federated IPW (no cloning)","RR",3,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.84214819661471,0.829987773390293,0.102612181088172,0.0121604232244172,0.102402374374081,NA,100
"Federated IPW (no cloning)","RR",6,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.925850497840247,0.861546250131635,0.0895271960765458,0.0643042477086122,0.0626041158162066,NA,100
"Federated IPW (no cloning)","RR",9,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.928599776417844,0.877120616840684,0.106496727612278,0.05147915957716,0.0936976068889718,NA,100
"Federated IPW (no cloning)","RR",3,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.900964945204605,0.887227058069777,0.104269082228504,0.0137378871348283,0.103880817324108,NA,100
"Federated IPW (no cloning)","RR",6,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.951419117300579,0.906556298155936,0.0969837414235207,0.0448628191446434,0.086416734951607,NA,100
"Federated IPW (no cloning)","RR",9,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.990683750545755,0.916417214001374,0.0978840094324852,0.0742665365443807,0.0640845468402345,NA,100
"Federated IPW (no cloning)","RR",3,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.968403608953853,0.921954776898632,0.106095176037755,0.0464488320552207,0.0958676085172478,NA,100
"Federated IPW (no cloning)","RR",6,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.963250798331194,0.935003377481636,0.118534420938833,0.0282474208495581,0.115699419704037,NA,100
"Federated IPW (no cloning)","RR",9,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.01448214083388,0.941395670025365,0.0919874021939407,0.0730864708085132,0.0561388065706596,NA,100
"Federated IPW (no cloning)","RR",3,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.868732880433863,0.832354176434642,0.0805700266769164,0.0363787039992207,0.0722517980207302,NA,100
"Federated IPW (no cloning)","RR",6,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.863439748765347,0.865506219238952,0.0544616155459595,-0.00206647047360547,0.0546965667274955,NA,100
"Federated IPW (no cloning)","RR",9,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.914628005598457,0.882500029239267,0.0547586242311228,0.0321279763591908,0.044566373865775,NA,100
"Federated IPW (no cloning)","RR",3,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.911597505334387,0.888634387495729,0.0625850419283709,0.0229631178386582,0.058513424966558,NA,100
"Federated IPW (no cloning)","RR",6,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.926615800314725,0.90919002764239,0.0507740654425416,0.0174257726723348,0.0479303805759685,NA,100
"Federated IPW (no cloning)","RR",9,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.957830051043542,0.919840125447511,0.0597165400060192,0.0379899255960307,0.0463063001963806,NA,100
"Federated IPW (no cloning)","RR",3,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.914556390370889,0.923154674685791,0.063495361413149,-0.00859828431490214,0.0632274268245599,NA,100
"Federated IPW (no cloning)","RR",6,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.991645084775286,0.936731519503118,0.0660658663537123,0.0549135652721684,0.0369164911571979,NA,100
"Federated IPW (no cloning)","RR",9,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.97348460169386,0.943779533974132,0.0565555357446311,0.029705067719728,0.0483687182398947,NA,100
"Federated IPW (no cloning)","RR",3,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.835969483645283,0.826804695212482,0.135874061279229,0.00916478843280018,0.136247573165279,NA,100
"Federated IPW (no cloning)","RR",6,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.915791868112816,0.853061199876405,0.128805294024097,0.0627306682364118,0.113064150161601,NA,100
"Federated IPW (no cloning)","RR",9,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.985991844906731,0.871705363209443,0.140856624866581,0.114286481697288,0.0827506225071057,NA,100
"Federated IPW (no cloning)","RR",3,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.874192747605843,0.885266424148435,0.21599394915454,-0.0110736765425923,0.216796603833039,NA,100
"Federated IPW (no cloning)","RR",6,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.959407951216077,0.899902538577233,0.119450568172356,0.0595054126388439,0.104095644167884,NA,100
"Federated IPW (no cloning)","RR",9,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.984983980149956,0.913483834188673,0.121655953805944,0.0715001459612832,0.0989229892490558,NA,100
"Federated IPW (no cloning)","RR",3,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.958052340792037,0.921637417645176,0.133775491851238,0.036414923146861,0.129372360529358,NA,100
"Federated IPW (no cloning)","RR",6,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.986735589377578,0.929926402583444,0.129601852615043,0.056809186794134,0.117074423782829,NA,100
"Federated IPW (no cloning)","RR",9,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.06189750789593,0.940476464166616,0.151749193656509,0.121421043729313,0.0914791355307827,NA,100
"Federated per-protocol (unweighted)","RR",3,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.05046374096615,0.829987773390293,0.222315190492605,0.220475967575858,0.0286813148842167,NA,100
"Federated per-protocol (unweighted)","RR",6,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.08412928417315,0.861546250131635,0.224072181950703,0.222583034041511,0.0259201509111537,NA,100
"Federated per-protocol (unweighted)","RR",9,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.10565219374624,0.877120616840684,0.230569537342046,0.228531576905559,0.0307421650884743,NA,100
"Federated per-protocol (unweighted)","RR",3,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.09545993978583,0.887227058069777,0.209467617856518,0.208232881716051,0.022824537184574,NA,100
