"task_id","rep","fragmentation","initiation","init_intercept","n_sites","n_per_site","total_n","observed_init_rate","observed_death_rate","zero_initiation_sites","mean_initiators_per_site","min_initiators_per_site","max_initiators_per_site","empty_g1_at_tau","empty_g1_at_tstar","empty_g0_at_tstar","any_post_tau_empty_g1","fit_warning_count"
4,300,"100_sites_x_50","moderate",-2.5,100,50,5000,0.2322,0.821,0,11.61,4,20,0,6,0,6,0
5,1,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0394,0.8474,0,19.7,12,31,0,0,0,0,0
5,2,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0376,0.8464,0,18.8,12,31,0,0,0,0,0
5,3,"10_sites_x_500","sparse",-4.5,10,500,5000,0.037,0.8482,0,18.5,12,31,0,0,0,0,0
5,4,"10_sites_x_500","sparse",-4.5,10,500,5000,0.038,0.8466,0,19,12,31,0,0,0,0,0
5,5,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0372,0.8482,0,18.6,12,27,0,0,0,0,0
5,6,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0392,0.847,0,19.6,12,27,0,0,0,0,0
5,7,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0384,0.849,0,19.2,12,27,0,0,0,0,0
5,8,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0366,0.8524,0,18.3,12,27,0,0,0,0,0
5,9,"10_sites_x_500","sparse",-4.5,10,500,5000,0.037,0.852,0,18.5,12,27,0,0,0,0,0
5,10,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0382,0.8496,0,19.1,14,27,0,0,0,0,0
5,11,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0396,0.8502,0,19.8,14,27,0,0,0,0,0
5,12,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0396,0.8486,0,19.8,14,27,0,0,0,0,0
5,13,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0398,0.8442,0,19.9,14,27,0,0,0,0,0
5,14,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0384,0.8428,0,19.2,14,27,0,0,0,0,0
5,15,"10_sites_x_500","sparse",-4.5,10,500,5000,0.036,0.846,0,18,14,26,0,0,0,0,0
5,16,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0346,0.8464,0,17.3,14,26,0,0,0,0,0
5,17,"10_sites_x_500","sparse",-4.5,10,500,5000,0.036,0.844,0,18,14,26,0,0,0,0,0
5,18,"10_sites_x_500","sparse",-4.5,10,500,5000,0.037,0.8408,0,18.5,14,26,0,0,0,0,0
5,19,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0374,0.843,0,18.7,14,26,0,0,0,0,0
5,20,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0366,0.844,0,18.3,14,26,0,0,0,0,0
5,21,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0356,0.8422,0,17.8,14,25,0,0,0,0,0
5,22,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0364,0.8422,0,18.2,14,25,0,0,0,0,0
5,23,"10_sites_x_500","sparse",-4.5,10,500,5000,0.038,0.8432,0,19,14,25,0,0,0,0,0
5,24,"10_sites_x_500","sparse",-4.5,10,500,5000,0.038,0.8444,0,19,14,25,0,0,0,0,0
5,25,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0388,0.8446,0,19.4,14,25,0,0,0,0,0
5,26,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0396,0.8442,0,19.8,14,25,0,0,0,0,0
5,27,"10_sites_x_500","sparse",-4.5,10,500,5000,0.039,0.846,0,19.5,14,24,0,0,0,0,0
5,28,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0392,0.8454,0,19.6,14,24,0,0,0,0,0
5,29,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0392,0.8434,0,19.6,14,24,0,0,0,0,0
5,30,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0392,0.8466,0,19.6,14,24,0,0,0,0,0
5,31,"10_sites_x_500","sparse",-4.5,10,500,5000,0.038,0.8498,0,19,14,24,0,0,0,0,0
5,32,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0378,0.852,0,18.9,14,24,0,0,0,0,0
5,33,"10_sites_x_500","sparse",-4.5,10,500,5000,0.037,0.8506,0,18.5,14,22,0,0,0,0,0
5,34,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0372,0.8504,0,18.6,14,22,0,0,0,0,0
5,35,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0364,0.8458,0,18.2,14,22,0,0,0,0,0
5,36,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0364,0.8458,0,18.2,14,22,0,0,0,0,0
5,37,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0358,0.8436,0,17.9,14,22,0,0,0,0,0
5,38,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0346,0.8436,0,17.3,14,20,0,0,0,0,0
5,39,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0346,0.8478,0,17.3,14,20,0,0,0,0,0
5,40,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0358,0.8422,0,17.9,15,20,0,0,0,0,0
5,41,"10_sites_x_500","sparse",-4.5,10,500,5000,0.037,0.8394,0,18.5,15,21,0,0,0,0,0
5,42,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0386,0.8406,0,19.3,15,25,0,0,0,0,0
5,43,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0386,0.8408,0,19.3,15,25,0,0,0,0,0
5,44,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0396,0.841,0,19.8,15,25,0,0,0,0,0
5,45,"10_sites_x_500","sparse",-4.5,10,500,5000,0.04,0.8414,0,20,16,25,0,0,0,0,0
5,46,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0402,0.8424,0,20.1,16,25,0,0,0,0,0
5,47,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0388,0.8428,0,19.4,12,25,0,0,0,0,0
5,48,"10_sites_x_500","sparse",-4.5,10,500,5000,0.04,0.8448,0,20,12,25,0,0,0,0,0
5,49,"10_sites_x_500","sparse",-4.5,10,500,5000,0.04,0.84,0,20,12,25,0,0,0,0,0
5,50,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0396,0.842,0,19.8,12,25,0,0,0,0,0
5,51,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0388,0.8424,0,19.4,12,25,0,0,0,0,0
5,52,"10_sites_x_500","sparse",-4.5,10,500,5000,0.037,0.8398,0,18.5,12,23,0,0,0,0,0
5,53,"10_sites_x_500","sparse",-4.5,10,500,5000,0.037,0.8408,0,18.5,12,23,0,0,0,0,0
5,54,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0368,0.8382,0,18.4,12,22,0,0,0,0,0
5,55,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0368,0.8404,0,18.4,12,22,0,0,0,0,0
5,56,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0362,0.8382,0,18.1,12,22,0,0,0,0,0
5,57,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0366,0.8392,0,18.3,14,22,0,0,0,0,0
5,58,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0362,0.8394,0,18.1,14,22,0,0,0,0,0
5,59,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0364,0.8442,0,18.2,14,22,0,0,0,0,0
5,60,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0352,0.847,0,17.6,12,22,0,0,0,0,0
5,61,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0368,0.8488,0,18.4,12,25,0,0,0,0,0
5,62,"10_sites_x_500","sparse",-4.5,10,500,5000,0.036,0.8492,0,18,12,25,0,0,0,0,0
5,63,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0356,0.8522,0,17.8,12,25,0,0,0,0,0
5,64,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0348,0.8528,0,17.4,12,25,0,0,0,0,0
5,65,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0344,0.8508,0,17.2,12,25,0,0,0,0,0
5,66,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0342,0.851,0,17.1,12,25,0,0,0,0,0
5,67,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0358,0.8502,0,17.9,12,25,0,0,0,0,0
5,68,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0362,0.8502,0,18.1,12,25,0,0,0,0,0
5,69,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0366,0.8482,0,18.3,12,25,0,0,0,0,0
5,70,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0382,0.8472,0,19.1,12,25,0,0,0,0,0
5,71,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0356,0.8448,0,17.8,12,23,0,0,0,0,0
5,72,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0376,0.8452,0,18.8,12,23,0,0,0,0,0
5,73,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0368,0.8436,0,18.4,12,23,0,0,0,0,0
5,74,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0364,0.8456,0,18.2,12,23,0,0,0,0,0
5,75,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0368,0.8494,0,18.4,12,23,0,0,0,0,0
5,76,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0374,0.8496,0,18.7,12,23,0,0,0,0,0
5,77,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0364,0.8472,0,18.2,12,23,0,0,0,0,0
5,78,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0352,0.8472,0,17.6,12,23,0,0,0,0,0
5,79,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0342,0.8472,0,17.1,12,22,0,0,0,0,0
5,80,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0326,0.8484,0,16.3,12,22,0,0,0,0,0
5,81,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0346,0.849,0,17.3,12,22,0,0,0,0,0
5,82,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0336,0.8482,0,16.8,12,22,0,0,0,0,0
5,83,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0344,0.8454,0,17.2,12,22,0,0,0,0,0
5,84,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0338,0.8472,0,16.9,12,22,0,0,0,0,0
5,85,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0326,0.842,0,16.3,11,22,0,0,0,0,0
5,86,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0312,0.8434,0,15.6,11,22,0,0,0,0,0
5,87,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0322,0.846,0,16.1,11,22,0,0,0,0,0
5,88,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0328,0.8444,0,16.4,11,22,0,0,0,0,0
5,89,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0328,0.8442,0,16.4,11,22,0,0,0,0,0
5,90,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0346,0.8452,0,17.3,11,22,0,0,0,0,0
5,91,"10_sites_x_500","sparse",-4.5,10,500,5000,0.034,0.8472,0,17,11,22,0,0,0,0,0
5,92,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0336,0.8512,0,16.8,11,22,0,0,0,0,0
5,93,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0348,0.8516,0,17.4,11,24,0,0,0,0,0
5,94,"10_sites_x_500","sparse",-4.5,10,500,5000,0.036,0.8514,0,18,11,24,0,0,0,0,0
5,95,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0372,0.8532,0,18.6,12,24,0,0,0,0,0
5,96,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0388,0.8518,0,19.4,15,24,0,0,0,0,0
5,97,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0378,0.8508,0,18.9,15,24,0,0,0,0,0
5,98,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0356,0.8498,0,17.8,8,24,0,0,0,0,0
5,99,"10_sites_x_500","sparse",-4.5,10,500,5000,0.034,0.8494,0,17,8,24,0,0,0,0,0
5,100,"10_sites_x_500","sparse",-4.5,10,500,5000,0.033,0.8466,0,16.5,8,24,0,0,0,0,0
5,101,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0332,0.8434,0,16.6,8,24,0,0,0,0,0
5,102,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0334,0.84,0,16.7,8,24,0,0,0,0,0
5,103,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0332,0.8432,0,16.6,8,23,0,0,0,0,0
5,104,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0346,0.8416,0,17.3,8,26,0,0,0,0,0
5,105,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0352,0.8414,0,17.6,8,26,0,0,0,0,0
5,106,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0336,0.841,0,16.8,8,26,0,0,0,0,0
5,107,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0348,0.8406,0,17.4,8,26,0,0,0,0,0
5,108,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0364,0.8406,0,18.2,10,26,0,0,0,0,0
5,109,"10_sites_x_500","sparse",-4.5,10,500,5000,0.038,0.8376,0,19,12,26,0,0,0,0,0
5,110,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0382,0.8378,0,19.1,12,26,0,0,0,0,0
5,111,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0388,0.839,0,19.4,12,26,0,0,0,0,0
5,112,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0414,0.8378,0,20.7,12,29,0,0,0,0,0
5,113,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0412,0.8406,0,20.6,12,29,0,0,0,0,0
5,114,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0396,0.8396,0,19.8,12,29,0,0,0,0,0
5,115,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0382,0.8402,0,19.1,12,29,0,0,0,0,0
5,116,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0396,0.8406,0,19.8,13,29,0,0,0,0,0
5,117,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0392,0.8422,0,19.6,13,29,0,0,0,0,0
5,118,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0378,0.8472,0,18.9,9,29,0,0,0,0,0
5,119,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0382,0.8478,0,19.1,9,29,0,0,0,0,0
5,120,"10_sites_x_500","sparse",-4.5,10,500,5000,0.039,0.8496,0,19.5,9,29,0,0,0,0,0
5,121,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0364,0.8476,0,18.2,9,29,0,0,0,0,0
5,122,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0356,0.8502,0,17.8,9,25,0,0,0,0,0
5,123,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0346,0.847,0,17.3,9,25,0,0,0,0,0
5,124,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0352,0.847,0,17.6,9,25,0,0,0,0,0
5,125,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0368,0.8486,0,18.4,9,25,0,0,0,0,0
5,126,"10_sites_x_500","sparse",-4.5,10,500,5000,0.036,0.8502,0,18,9,25,0,0,0,0,0
5,127,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0344,0.8492,0,17.2,9,25,0,0,0,0,0
5,128,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0358,0.847,0,17.9,10,25,0,0,0,0,0
5,129,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0342,0.8478,0,17.1,10,25,0,0,0,0,0
5,130,"10_sites_x_500","sparse",-4.5,10,500,5000,0.035,0.8472,0,17.5,10,25,0,0,0,0,0
5,131,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0356,0.8536,0,17.8,12,25,0,0,0,0,0
5,132,"10_sites_x_500","sparse",-4.5,10,500,5000,0.034,0.8534,0,17,12,25,0,0,0,0,0
5,133,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0352,0.8538,0,17.6,12,25,0,0,0,0,0
5,134,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0344,0.8512,0,17.2,12,25,0,0,0,0,0
5,135,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0338,0.849,0,16.9,12,25,0,0,0,0,0
5,136,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0328,0.8484,0,16.4,10,25,0,0,0,0,0
5,137,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0344,0.8462,0,17.2,10,25,0,0,0,0,0
5,138,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0348,0.8426,0,17.4,10,25,0,0,0,0,0
5,139,"10_sites_x_500","sparse",-4.5,10,500,5000,0.036,0.8428,0,18,10,25,0,0,0,0,0
5,140,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0358,0.8404,0,17.9,10,24,0,0,0,0,0
5,141,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0354,0.8378,0,17.7,10,24,0,0,0,0,0
5,142,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0356,0.8354,0,17.8,10,24,0,0,0,0,0
5,143,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0346,0.8352,0,17.3,10,24,0,0,0,0,0
5,144,"10_sites_x_500","sparse",-4.5,10,500,5000,0.035,0.8384,0,17.5,10,24,0,0,0,0,0
5,145,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0338,0.84,0,16.9,10,24,0,0,0,0,0
5,146,"10_sites_x_500","sparse",-4.5,10,500,5000,0.035,0.839,0,17.5,11,24,0,0,0,0,0
5,147,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0352,0.8396,0,17.6,11,24,0,0,0,0,0
5,148,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0348,0.8448,0,17.4,11,24,0,0,0,0,0
5,149,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0344,0.845,0,17.2,11,24,0,0,0,0,0
5,150,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0324,0.843,0,16.2,11,22,0,0,0,0,0
5,151,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0346,0.8404,0,17.3,12,22,0,0,0,0,0
5,152,"10_sites_x_500","sparse",-4.5,10,500,5000,0.034,0.8426,0,17,12,22,0,0,0,0,0
5,153,"10_sites_x_500","sparse",-4.5,10,500,5000,0.035,0.8428,0,17.5,12,23,0,0,0,0,0
5,154,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0356,0.8464,0,17.8,12,23,0,0,0,0,0
5,155,"10_sites_x_500","sparse",-4.5,10,500,5000,0.037,0.8436,0,18.5,14,23,0,0,0,0,0
5,156,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0376,0.846,0,18.8,14,23,0,0,0,0,0
5,157,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0366,0.8448,0,18.3,14,23,0,0,0,0,0
5,158,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0374,0.8424,0,18.7,14,23,0,0,0,0,0
5,159,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0372,0.8432,0,18.6,14,23,0,0,0,0,0
5,160,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0388,0.8458,0,19.4,15,23,0,0,0,0,0
5,161,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0394,0.8494,0,19.7,15,25,0,0,0,0,0
5,162,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0396,0.851,0,19.8,15,25,0,0,0,0,0
5,163,"10_sites_x_500","sparse",-4.5,10,500,5000,0.037,0.85,0,18.5,10,25,0,0,0,0,0
5,164,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0362,0.8446,0,18.1,10,25,0,0,0,0,0
5,165,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0374,0.8436,0,18.7,10,25,0,0,0,0,0
5,166,"10_sites_x_500","sparse",-4.5,10,500,5000,0.037,0.8398,0,18.5,10,25,0,0,0,0,0
5,167,"10_sites_x_500","sparse",-4.5,10,500,5000,0.037,0.841,0,18.5,10,25,0,0,0,0,0
5,168,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0354,0.84,0,17.7,10,25,0,0,0,0,0
5,169,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0358,0.844,0,17.9,10,25,0,0,0,0,0
5,170,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0346,0.8438,0,17.3,10,25,0,0,0,0,0
5,171,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0324,0.8424,0,16.2,10,25,0,0,0,0,0
5,172,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0326,0.8408,0,16.3,10,25,0,0,0,0,0
5,173,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0354,0.8408,0,17.7,12,25,0,0,0,0,0
5,174,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0354,0.8424,0,17.7,12,25,0,0,0,0,0
5,175,"10_sites_x_500","sparse",-4.5,10,500,5000,0.033,0.8444,0,16.5,12,24,0,0,0,0,0
5,176,"10_sites_x_500","sparse",-4.5,10,500,5000,0.033,0.846,0,16.5,12,24,0,0,0,0,0
5,177,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0332,0.8472,0,16.6,12,24,0,0,0,0,0
5,178,"10_sites_x_500","sparse",-4.5,10,500,5000,0.034,0.8482,0,17,13,24,0,0,0,0,0
5,179,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0346,0.8416,0,17.3,13,24,0,0,0,0,0
5,180,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0338,0.846,0,16.9,12,24,0,1,0,1,0
5,181,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0358,0.848,0,17.9,12,24,0,1,0,1,0
5,182,"10_sites_x_500","sparse",-4.5,10,500,5000,0.036,0.8464,0,18,12,24,0,1,0,1,0
5,183,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0354,0.8436,0,17.7,12,24,0,1,0,1,0
5,184,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0354,0.8424,0,17.7,12,24,0,1,0,1,0
5,185,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0352,0.8408,0,17.6,12,24,0,1,0,1,0
5,186,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0344,0.8434,0,17.2,12,24,0,1,0,1,0
5,187,"10_sites_x_500","sparse",-4.5,10,500,5000,0.034,0.843,0,17,12,24,0,1,0,1,0
5,188,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0338,0.8406,0,16.9,12,24,0,1,0,1,0
5,189,"10_sites_x_500","sparse",-4.5,10,500,5000,0.033,0.843,0,16.5,12,24,0,1,0,1,0
5,190,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0348,0.8402,0,17.4,12,24,0,0,0,0,0
5,191,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0336,0.8384,0,16.8,12,21,0,0,0,0,0
5,192,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0328,0.8386,0,16.4,12,21,0,0,0,0,0
5,193,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0336,0.8424,0,16.8,12,25,0,0,0,0,0
5,194,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0332,0.8458,0,16.6,12,25,0,0,0,0,0
5,195,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0338,0.849,0,16.9,13,25,0,0,0,0,0
5,196,"10_sites_x_500","sparse",-4.5,10,500,5000,0.035,0.8486,0,17.5,14,25,0,0,0,0,0
5,197,"10_sites_x_500","sparse",-4.5,10,500,5000,0.035,0.8498,0,17.5,14,25,0,0,0,0,0
5,198,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0344,0.8536,0,17.2,12,25,0,0,0,0,0
5,199,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0354,0.8528,0,17.7,12,25,0,0,0,0,0
5,200,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0336,0.8518,0,16.8,12,25,0,0,0,0,0
5,201,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0336,0.8522,0,16.8,12,25,0,0,0,0,0
5,202,"10_sites_x_500","sparse",-4.5,10,500,5000,0.036,0.8536,0,18,12,26,0,0,0,0,0
5,203,"10_sites_x_500","sparse",-4.5,10,500,5000,0.035,0.8524,0,17.5,12,26,0,0,0,0,0
5,204,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0344,0.851,0,17.2,12,26,0,0,0,0,0
5,205,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0362,0.848,0,18.1,12,26,0,0,0,0,0
5,206,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0354,0.8456,0,17.7,12,26,0,0,0,0,0
5,207,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0366,0.8458,0,18.3,12,26,0,0,0,0,0
5,208,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0378,0.8438,0,18.9,12,26,0,0,0,0,0
5,209,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0364,0.8406,0,18.2,12,26,0,0,0,0,0
5,210,"10_sites_x_500","sparse",-4.5,10,500,5000,0.037,0.8406,0,18.5,13,26,0,0,0,0,0
5,211,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0374,0.8384,0,18.7,13,26,0,0,0,0,0
5,212,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0366,0.8372,0,18.3,13,24,0,0,0,0,0
5,213,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0354,0.8404,0,17.7,13,24,0,0,0,0,0
5,214,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0366,0.8388,0,18.3,14,24,0,0,0,0,0
5,215,"10_sites_x_500","sparse",-4.5,10,500,5000,0.035,0.8396,0,17.5,14,22,0,0,0,0,0
5,216,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0362,0.8382,0,18.1,14,22,0,0,0,0,0
5,217,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0356,0.835,0,17.8,14,22,0,0,0,0,0
5,218,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0352,0.8344,0,17.6,14,22,0,0,0,0,0
5,219,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0356,0.8376,0,17.8,14,22,0,0,0,0,0
5,220,"10_sites_x_500","sparse",-4.5,10,500,5000,0.038,0.8354,0,19,14,27,0,0,0,0,0
5,221,"10_sites_x_500","sparse",-4.5,10,500,5000,0.037,0.8352,0,18.5,14,27,0,0,0,0,0
5,222,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0382,0.8354,0,19.1,14,28,0,0,0,0,0
5,223,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0396,0.8306,0,19.8,15,28,0,0,0,0,0
5,224,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0394,0.8302,0,19.7,15,28,0,0,0,0,0
5,225,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0398,0.8302,0,19.9,15,28,0,0,0,0,0
5,226,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0404,0.8314,0,20.2,15,28,0,0,0,0,0
5,227,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0408,0.834,0,20.4,15,28,0,0,0,0,0
5,228,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0416,0.836,0,20.8,15,28,0,0,0,0,0
5,229,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0428,0.8384,0,21.4,15,28,0,0,0,0,0
5,230,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0408,0.8428,0,20.4,15,28,0,0,0,0,0
5,231,"10_sites_x_500","sparse",-4.5,10,500,5000,0.0424,0.8444,0,21.2,17,28,0,0,0,0,0
5,232,"10_sites_x_500","sparse",-4.5,10,500,5000,0.041,0.8438,0,20.5,17,24,0,0,0,0,0
