"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","site_sizes","init_intercepts","mean_est","truth","bias","emp_sd","rmse","coverage","n_reps"
"Federated landmark IPW","RR",5,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.784944932554088,0.895573830759285,-0.110628898205197,0.061604322772646,0.110628898205197,NA,100
"Federated landmark IPW","RR",8,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.783098843862898,0.903810150618853,-0.120711306755954,0.0960852908873142,0.120711306755954,NA,100
"Federated landmark IPW","RR",2,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.862431977748258,0.915900781067805,-0.0534688033195463,0.0732891909888646,0.0534688033195463,NA,100
"Federated landmark IPW","RR",5,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.83625504197659,0.928133494447154,-0.0918784524705637,0.0630889796661869,0.0918784524705637,NA,100
"Federated landmark IPW","RR",8,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.828947306381848,0.933579124235235,-0.104631817853387,0.0626451167191033,0.104631817853387,NA,100
"Federated landmark IPW","RR",2,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.758650571151899,0.812059908464513,-0.0534093373126137,0.0415488633163563,0.0534093373126137,NA,100
"Federated landmark IPW","RR",5,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.702520498141639,0.8456509933508,-0.143130495209161,0.042784741045501,0.143130495209161,NA,100
"Federated landmark IPW","RR",8,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.66485524962925,0.858268868303082,-0.193413618673831,0.0408859942073004,0.193413618673831,NA,100
"Federated landmark IPW","RR",2,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.8376318881184,0.875689452534911,-0.0380575644165106,0.0384807959605599,0.0380575644165106,NA,100
"Federated landmark IPW","RR",5,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.787444770514134,0.895952856425777,-0.108508085911643,0.0357824102468832,0.108508085911643,NA,100
"Federated landmark IPW","RR",8,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.761144621896414,0.903770972117579,-0.142626350221165,0.0381928809761773,0.142626350221165,NA,100
"Federated landmark IPW","RR",2,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.888287386183855,0.914637267029666,-0.0263498808458109,0.0395356265888003,0.0263498808458109,NA,100
"Federated landmark IPW","RR",5,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.853406656602821,0.927972137796263,-0.0745654811934421,0.0331793021421385,0.0745654811934421,NA,100
"Federated landmark IPW","RR",8,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.827569928724963,0.93304150406512,-0.105471575340157,0.0465712485378624,0.105471575340157,NA,100
"Federated landmark IPW","RR",2,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.7510651917575,0.802559849407148,-0.0514946576496479,0.13731889158346,0.0514946576496479,NA,100
"Federated landmark IPW","RR",5,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.714258739215967,0.839379196095903,-0.125120456879935,0.11596294148112,0.125120456879935,NA,100
"Federated landmark IPW","RR",8,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.675834582490489,0.85491290773525,-0.179078325244761,0.117694822258719,0.179078325244761,NA,100
"Federated landmark IPW","RR",2,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.819323497586172,0.869119441001656,-0.0497959434154835,0.127644997157528,0.0497959434154835,NA,100
"Federated landmark IPW","RR",5,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.773520436943071,0.893518241611196,-0.119997804668125,0.13581905962036,0.119997804668125,NA,100
"Federated landmark IPW","RR",8,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.772455661692464,0.904955007441672,-0.132499345749208,0.135189374085019,0.132499345749208,NA,100
"Federated landmark IPW","RR",2,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.868176816040339,0.910136664667896,-0.0419598486275568,0.152490435400072,0.0419598486275568,NA,100
"Federated landmark IPW","RR",5,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.844932559686885,0.927896931757546,-0.0829643720706613,0.11211389592193,0.0829643720706613,NA,100
"Federated landmark IPW","RR",8,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.831547501155577,0.936901218386263,-0.105353717230685,0.124105325104247,0.105353717230685,NA,100
"Local CCW + curve meta-analysis","RR",2,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.817352380251094,0.812451817146805,0.00490056310428896,0.0437545762073977,0.00490056310428896,NA,100
"Local CCW + curve meta-analysis","RR",5,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.855684803972331,0.844027088124082,0.0116577158482496,0.0287100452976711,0.0116577158482496,NA,100
"Local CCW + curve meta-analysis","RR",8,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.864611104546133,0.856997915372426,0.00761318917370694,0.0283341516446626,0.00761318917370694,NA,100
"Local CCW + curve meta-analysis","RR",2,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.87456906624725,0.876861008016911,-0.00229194176966125,0.0381647525499185,0.00229194176966125,NA,100
"Local CCW + curve meta-analysis","RR",5,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.900579370043663,0.895573830759285,0.00500553928437771,0.0285748791975175,0.00500553928437771,NA,100
"Local CCW + curve meta-analysis","RR",8,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.910765990784022,0.903810150618853,0.00695584016516908,0.02964342408404,0.00695584016516908,NA,100
"Local CCW + curve meta-analysis","RR",2,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.917618499200617,0.915900781067805,0.00171771813281279,0.0376290267173731,0.00171771813281279,NA,100
"Local CCW + curve meta-analysis","RR",5,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.932874758137185,0.928133494447154,0.0047412636900306,0.0348617002913181,0.0047412636900306,NA,100
"Local CCW + curve meta-analysis","RR",8,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.93855310208883,0.933579124235235,0.00497397785359451,0.0295715452528801,0.00497397785359451,NA,100
"Local CCW + curve meta-analysis","RR",2,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.822083051428978,0.812059908464513,0.0100231429644648,0.0308615654309042,0.0100231429644648,NA,100
"Local CCW + curve meta-analysis","RR",5,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.844440944378477,0.8456509933508,-0.0012100489723235,0.0218854114874526,0.0012100489723235,NA,100
"Local CCW + curve meta-analysis","RR",8,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.86143079490357,0.858268868303082,0.00316192660048865,0.0199074345873213,0.00316192660048865,NA,100
"Local CCW + curve meta-analysis","RR",2,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.878452317887855,0.875689452534911,0.00276286535294489,0.0284445890504157,0.00276286535294489,NA,100
"Local CCW + curve meta-analysis","RR",5,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.893176561072521,0.895952856425777,-0.00277629535325577,0.0221703855429717,0.00277629535325577,NA,100
"Local CCW + curve meta-analysis","RR",8,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.906425845762783,0.903770972117579,0.00265487364520388,0.0158460721748578,0.00265487364520388,NA,100
"Local CCW + curve meta-analysis","RR",2,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.92153640719179,0.914637267029666,0.00689914016212358,0.0341139115035818,0.00689914016212358,NA,100
"Local CCW + curve meta-analysis","RR",5,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.93083575064809,0.927972137796263,0.0028636128518267,0.0210360785953409,0.0028636128518267,NA,100
"Local CCW + curve meta-analysis","RR",8,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.934133648745492,0.93304150406512,0.00109214468037266,0.0162237318347447,0.00109214468037266,NA,100
"Local CCW + curve meta-analysis","RR",2,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.850264794769407,0.802559849407148,0.0477049453622584,0.0664185453020896,0.0477049453622584,NA,100
"Local CCW + curve meta-analysis","RR",5,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.869377164569775,0.839379196095903,0.0299979684738722,0.0584628172863519,0.0299979684738722,NA,100
"Local CCW + curve meta-analysis","RR",8,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.866685101161194,0.85491290773525,0.0117721934259434,0.069893665220298,0.0117721934259434,NA,100
"Local CCW + curve meta-analysis","RR",2,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.900415605036898,0.869119441001656,0.0312961640352424,0.0745725826147408,0.0312961640352424,NA,100
"Local CCW + curve meta-analysis","RR",5,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.914590513930871,0.893518241611196,0.021072272319675,0.0640408166389365,0.021072272319675,NA,100
"Local CCW + curve meta-analysis","RR",8,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.93316454092511,0.904955007441672,0.0282095334834385,0.0613697636860999,0.0282095334834385,NA,100
"Local CCW + curve meta-analysis","RR",2,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.934433548932988,0.910136664667896,0.024296884265092,0.0723847944684863,0.024296884265092,NA,100
"Local CCW + curve meta-analysis","RR",5,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.959420918819701,0.927896931757546,0.0315239870621547,0.070842303318737,0.0315239870621547,NA,100
"Local CCW + curve meta-analysis","RR",8,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.967467730002606,0.936901218386263,0.0305665116163439,0.0598590122590427,0.0305665116163439,NA,100
"Federated CCW","OR",2,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.40005307757153,0.395469331679395,0.00458374589213431,0.0754757461359028,0.00458374589213431,0.96,100
"Federated CCW","OR",5,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.473923897274376,0.450138033819849,0.0237858634545274,0.0728969703719164,0.0237858634545274,0.93,100
"Federated CCW","OR",8,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.495462658362027,0.476195755649489,0.0192669027125382,0.0793939376440028,0.0192669027125382,0.9,100
"Federated CCW","OR",2,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.510746485807081,0.518150714879328,-0.00740422907224642,0.0933627365850151,0.00740422907224642,0.95,100
"Federated CCW","OR",5,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.574959992484572,0.564727027506309,0.0102329649782631,0.0894532393632791,0.0102329649782631,0.95,100
"Federated CCW","OR",8,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.614996286232762,0.587691476909949,0.0273048093228126,0.152486591708187,0.0273048093228126,0.93,100
"Federated CCW","OR",2,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.620871260447222,0.621874176645631,-0.00100291619840948,0.140509084182006,0.00100291619840948,0.93,100
"Federated CCW","OR",5,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.679498827312414,0.661447184128171,0.0180516431842421,0.147145764249384,0.0180516431842421,0.95,100
"Federated CCW","OR",8,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.698119200154293,0.680734436907422,0.017384763246871,0.122882150629291,0.017384763246871,0.91,100
"Federated CCW","OR",2,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.407630725955221,0.39474250642508,0.0128882195301411,0.0567092884790796,0.0128882195301411,0.95,100
"Federated CCW","OR",5,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.45089594282898,0.45263364109822,-0.00173769826924048,0.0452424379074591,0.00173769826924048,0.98,100
"Federated CCW","OR",8,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.482213288920947,0.477098098801716,0.00511519011923066,0.0516141470103103,0.00511519011923066,0.93,100
"Federated CCW","OR",2,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.525697829145841,0.515334564123673,0.010363265022168,0.0779573074929758,0.010363265022168,0.95,100
"Federated CCW","OR",5,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.557991769609245,0.565156870309107,-0.00716510069986202,0.0650169705382197,0.00716510069986202,0.94,100
"Federated CCW","OR",8,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.591688421972163,0.585935408523765,0.0057530134483976,0.0543168885274074,0.0057530134483976,0.98,100
"Federated CCW","OR",2,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.649080517023048,0.61792419588876,0.0311563211342883,0.116923885736714,0.0311563211342883,0.89,100
"Federated CCW","OR",5,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.669251324390073,0.660387828694414,0.0088634956956584,0.0784125292220229,0.0088634956956584,0.96,100
"Federated CCW","OR",8,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.684311291880925,0.677371722489525,0.00693956939139989,0.0673103031092546,0.00693956939139989,0.97,100
"Federated CCW","OR",2,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.469550082706066,0.377370874197078,0.0921792085089885,0.153762962590804,0.0921792085089885,0.82,100
"Federated CCW","OR",5,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.52385041064163,0.44550907855447,0.0783413320871606,0.164596219477701,0.0783413320871606,0.82,100
"Federated CCW","OR",8,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.578934551434451,0.485338014233891,0.0935965372005594,0.541019154535209,0.0935965372005594,0.84,100
"Federated CCW","OR",2,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.608807705442213,0.497525497238449,0.111282208203763,0.249594679303849,0.111282208203763,0.81,100
"Federated CCW","OR",5,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.644864872325389,0.563343819109887,0.0815210532155022,0.23892604229262,0.0815210532155022,0.81,100
"Federated CCW","OR",8,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.714711244630156,0.60377148238686,0.110939762243296,0.220272326401512,0.110939762243296,0.84,100
"Federated CCW","OR",2,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.716083363396036,0.601617973772379,0.114465389623657,0.311392221636417,0.114465389623657,0.87,100
"Federated CCW","OR",5,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.837452986458541,0.664268570788203,0.173184415670338,0.3541475221666,0.173184415670338,0.75,100
"Federated CCW","OR",8,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.846119216691373,0.70381811630858,0.142301100382793,0.269619188096975,0.142301100382793,0.85,100
"Pooled CCW","OR",2,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.401623829186748,0.395469331679395,0.00615449750735316,0.0778397890318137,0.00615449750735316,0.96,100
"Pooled CCW","OR",5,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.472756221458895,0.450138033819849,0.0226181876390461,0.0675680487144094,0.0226181876390461,0.93,100
"Pooled CCW","OR",8,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.495931578492088,0.476195755649489,0.019735822842599,0.0717874700711157,0.019735822842599,0.91,100
"Pooled CCW","OR",2,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.508147858233109,0.518150714879328,-0.010002856646219,0.0932070949477144,0.010002856646219,0.96,100
"Pooled CCW","OR",5,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.576473998781758,0.564727027506309,0.0117469712754485,0.0829646826871085,0.0117469712754485,0.96,100
"Pooled CCW","OR",8,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.602574624930758,0.587691476909949,0.0148831480208087,0.111232821548311,0.0148831480208087,0.96,100
"Pooled CCW","OR",2,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.623763197723051,0.621874176645631,0.00188902107741995,0.137178721369054,0.00188902107741995,0.94,100
"Pooled CCW","OR",5,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.686541951257028,0.661447184128171,0.0250947671288566,0.129294528661245,0.0250947671288566,0.95,100
"Pooled CCW","OR",8,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.702245954482759,0.680734436907422,0.0215115175753369,0.127876883392644,0.0215115175753369,0.89,100
"Pooled CCW","OR",2,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.405854613638664,0.39474250642508,0.0111121072135844,0.0581772649829629,0.0111121072135844,0.94,100
"Pooled CCW","OR",5,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.450750494564675,0.45263364109822,-0.00188314653354506,0.045210746837361,0.00188314653354506,0.98,100
"Pooled CCW","OR",8,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.481558480832142,0.477098098801716,0.00446038203042599,0.0517548605656552,0.00446038203042599,0.93,100
"Pooled CCW","OR",2,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.527079062597709,0.515334564123673,0.0117444984740356,0.0790577943240539,0.0117444984740356,0.96,100
"Pooled CCW","OR",5,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.557124227579978,0.565156870309107,-0.00803264272912822,0.0617176358853208,0.00803264272912822,0.93,100
"Pooled CCW","OR",8,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.589261069071905,0.585935408523765,0.0033256605481397,0.0555356153022578,0.0033256605481397,0.96,100
"Pooled CCW","OR",2,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.649722355603111,0.61792419588876,0.0317981597143512,0.113866918829565,0.0317981597143512,0.86,100
"Pooled CCW","OR",5,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.669792203062826,0.660387828694414,0.00940437436841174,0.0747471265732854,0.00940437436841174,0.96,100
"Pooled CCW","OR",8,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.681981628520584,0.677371722489525,0.00460990603105911,0.0655967083759775,0.00460990603105911,0.97,100
"Pooled CCW","OR",2,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.467994681790281,0.377370874197078,0.0906238075932034,0.151320551362978,0.0906238075932034,0.81,100
"Pooled CCW","OR",5,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.524889076814579,0.44550907855447,0.0793799982601095,0.162547028465502,0.0793799982601095,0.82,100
"Pooled CCW","OR",8,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.56026602972128,0.485338014233891,0.0749280154873883,0.360404024484773,0.0749280154873883,0.88,100
"Pooled CCW","OR",2,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.611749055362621,0.497525497238449,0.114223558124172,0.241800497924585,0.114223558124172,0.79,100
"Pooled CCW","OR",5,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.641523382448859,0.563343819109887,0.0781795633389723,0.233416743769084,0.0781795633389723,0.82,100
"Pooled CCW","OR",8,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.712645845235932,0.60377148238686,0.108874362849072,0.210153310195731,0.108874362849072,0.85,100
"Pooled CCW","OR",2,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.717677300344299,0.601617973772379,0.116059326571919,0.314947994527934,0.116059326571919,0.86,100
"Pooled CCW","OR",5,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.819382918755623,0.664268570788203,0.15511434796742,0.321008399423611,0.15511434796742,0.75,100
"Pooled CCW","OR",8,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.845234132695007,0.70381811630858,0.141416016386428,0.279050118649945,0.141416016386428,0.85,100
"Federated IPW (no cloning)","OR",2,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.415833113178643,0.395469331679395,0.0203637814992478,0.0811593242257063,0.0203637814992478,NA,100
"Federated IPW (no cloning)","OR",5,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.590764490634607,0.450138033819849,0.140626456814758,0.09883591588245,0.140626456814758,NA,100
"Federated IPW (no cloning)","OR",8,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.71427938027239,0.476195755649489,0.238083624622902,0.128459909013516,0.238083624622902,NA,100
"Federated IPW (no cloning)","OR",2,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.532149770991256,0.518150714879328,0.0139990561119285,0.0998720702787484,0.0139990561119285,NA,100
"Federated IPW (no cloning)","OR",5,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.726768177891969,0.564727027506309,0.16204115038566,0.121715501874391,0.16204115038566,NA,100
"Federated IPW (no cloning)","OR",8,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.941994861399198,0.587691476909949,0.354303384489249,0.25332914017276,0.354303384489249,NA,100
"Federated IPW (no cloning)","OR",2,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.650302403998661,0.621874176645631,0.0284282273530293,0.14683789075999,0.0284282273530293,NA,100
"Federated IPW (no cloning)","OR",5,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",0.891677469941995,0.661447184128171,0.230230285813823,0.205923069725378,0.230230285813823,NA,100
"Federated IPW (no cloning)","OR",8,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.07454366361881,0.680734436907422,0.393809226711386,0.207052268681124,0.393809226711386,NA,100
"Federated IPW (no cloning)","OR",2,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.404205863650676,0.39474250642508,0.00946335722559597,0.0578825768665726,0.00946335722559597,NA,100
"Federated IPW (no cloning)","OR",5,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.478632672406994,0.45263364109822,0.0259990313087742,0.0498624963438949,0.0259990313087742,NA,100
"Federated IPW (no cloning)","OR",8,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.561905400206645,0.477098098801716,0.0848073014049286,0.0629174681767333,0.0848073014049286,NA,100
"Federated IPW (no cloning)","OR",2,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.525153545717112,0.515334564123673,0.00981898159343901,0.0788641260771243,0.00981898159343901,NA,100
"Federated IPW (no cloning)","OR",5,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.603946048009893,0.565156870309107,0.0387891777007864,0.0737277382035056,0.0387891777007864,NA,100
"Federated IPW (no cloning)","OR",8,-0.7,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.712038273297214,0.585935408523765,0.126102864773448,0.0714709053949918,0.126102864773448,NA,100
"Federated IPW (no cloning)","OR",2,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.652925528384278,0.61792419588876,0.0350013324955184,0.117841899873952,0.0350013324955184,NA,100
"Federated IPW (no cloning)","OR",5,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.740059985932893,0.660387828694414,0.0796721572384787,0.0915062329248454,0.0796721572384787,NA,100
"Federated IPW (no cloning)","OR",8,-0.5,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.844843877333257,0.677371722489525,0.167472154843732,0.0825083101527397,0.167472154843732,NA,100
"Federated IPW (no cloning)","OR",2,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.50016000887415,0.377370874197078,0.122789134677072,0.168339282035283,0.122789134677072,NA,100
"Federated IPW (no cloning)","OR",5,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.695919362361762,0.44550907855447,0.250410283807292,0.214897648582797,0.250410283807292,NA,100
"Federated IPW (no cloning)","OR",8,-1,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.961808470531561,0.485338014233891,0.47647045629767,0.976715430629039,0.47647045629767,NA,100
"Federated IPW (no cloning)","OR",2,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.656348365724193,0.497525497238449,0.158822868485743,0.26784063843329,0.158822868485743,NA,100
"Federated IPW (no cloning)","OR",5,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.870478377611117,0.563343819109887,0.30713455850123,0.34052271002146,0.30713455850123,NA,100
"Federated IPW (no cloning)","OR",8,-0.7,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.18545417479882,0.60377148238686,0.581682692411957,0.465511649467235,0.581682692411957,NA,100
"Federated IPW (no cloning)","OR",2,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",0.778184026659653,0.601617973772379,0.176566052887274,0.340110577690597,0.176566052887274,NA,100
"Federated IPW (no cloning)","OR",5,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.1487698914204,0.664268570788203,0.484501320632195,0.496478342964565,0.484501320632195,NA,100
"Federated IPW (no cloning)","OR",8,-0.5,"strong",2,25,"200/800/2000","-4.5/-3/-1.5",1.43826837573173,0.70381811630858,0.73445025942315,0.574276102310747,0.73445025942315,NA,100
"Federated per-protocol (unweighted)","OR",2,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.20610574815595,0.395469331679395,0.810636416476558,0.137264371753018,0.810636416476558,NA,100
"Federated per-protocol (unweighted)","OR",5,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.51140379792776,0.450138033819849,1.06126576410791,0.126817847756979,1.06126576410791,NA,100
"Federated per-protocol (unweighted)","OR",8,-1,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.70133945873199,0.476195755649489,1.2251437030825,0.165954266686157,1.2251437030825,NA,100
"Federated per-protocol (unweighted)","OR",2,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",1.70097191307875,0.518150714879328,1.18282119819942,0.193545762972386,1.18282119819942,NA,100
"Federated per-protocol (unweighted)","OR",5,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.0301574438106,0.564727027506309,1.46543041630429,0.218747757930027,1.46543041630429,NA,100
"Federated per-protocol (unweighted)","OR",8,-0.7,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.25588129217734,0.587691476909949,1.66818981526739,0.190244410451668,1.66818981526739,NA,100
"Federated per-protocol (unweighted)","OR",2,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.18952923341538,0.621874176645631,1.56765505676975,0.28318389010464,1.56765505676975,NA,100
"Federated per-protocol (unweighted)","OR",5,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.59376281493783,0.661447184128171,1.93231563080966,0.275379015203585,1.93231563080966,NA,100
"Federated per-protocol (unweighted)","OR",8,-0.5,"medium",1,25,"200/800/2000","-4.5/-3/-1.5",2.77958291809148,0.680734436907422,2.09884848118406,0.300406339481784,2.09884848118406,NA,100
"Federated per-protocol (unweighted)","OR",2,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.65171263508237,0.39474250642508,0.25697012865729,0.0695392261018674,0.25697012865729,NA,100
"Federated per-protocol (unweighted)","OR",5,-1,"small",0.4,25,"200/800/2000","-4.5/-3/-1.5",0.79625282251553,0.45263364109822,0.343619181417311,0.0723850190308762,0.343619181417311,NA,100
