"method","estimand","tau","beta_trt","scenario","conf_mult","t_star","site_sizes","init_intercepts","mean_est","truth","rmse","bias","emp_sd","coverage","n_reps"
"Federated CCW","OR",5,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.769076215046397,0.67702327046217,0.249140672765293,0.0920529445842271,0.231897791072555,0.923333333333333,300
"Federated CCW","OR",10,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.781438031998349,0.727920109813738,0.194118486133588,0.0535179221846104,0.186907105851804,0.946666666666667,300
"Federated CCW","OR",15,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.833101517901075,0.756068809699016,0.222528644251651,0.0770327082020584,0.209118933801914,0.916666666666667,300
"Federated CCW","OR",5,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.625565304832104,0.470593117881227,0.619997655274486,0.154972186950877,0.601320214599351,0.883333333333333,300
"Federated CCW","OR",10,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.647476678794708,0.539679431070658,0.328882622534551,0.10779724772405,0.311233707778978,0.876666666666667,300
"Federated CCW","OR",15,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.688243129419715,0.566056103861187,0.305981748049712,0.122187025558528,0.280995294342913,0.85,300
"Federated CCW","OR",5,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.843624383841172,0.578101829038273,0.598502476546642,0.265522554802899,0.537275724998173,0.81,300
"Federated CCW","OR",10,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.80446812699194,0.636587420415899,0.455836159227721,0.167880706576042,0.424503651637046,0.85,300
"Federated CCW","OR",15,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.867531486700811,0.675807916047227,0.424761409739244,0.191723570653584,0.379664075678372,0.806666666666667,300
"Federated CCW","OR",5,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.983491495349308,0.665442099149971,0.659373054146255,0.318049396199337,0.578561304780541,0.8,300
"Federated CCW","OR",10,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.964853752469892,0.7157332780337,0.636371479307431,0.249120474436192,0.586561588596347,0.83,300
"Federated CCW","OR",15,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",1.01507391035627,0.746506111402707,0.508173541069018,0.268567798953559,0.43212744915775,0.84,300
"Pooled CCW","OR",5,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.498534694596522,0.472870635773413,0.172352110315994,0.0256640588231094,0.170715411883684,0.943333333333333,300
"Pooled CCW","OR",10,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.579990540287354,0.540731833313127,0.152969509597391,0.0392587069742262,0.148092977189402,0.916666666666667,300
"Pooled CCW","OR",15,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.611863926104342,0.58501416360224,0.139982789389087,0.0268497625021026,0.137613212421045,0.906666666666667,300
"Pooled CCW","OR",5,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.645179183585034,0.582920675578134,0.228750386366691,0.0622585080069004,0.220482787633125,0.95,300
"Pooled CCW","OR",10,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.698437475063188,0.639898744824208,0.213554022084998,0.05853873023898,0.205717288415919,0.923333333333333,300
"Pooled CCW","OR",15,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.710396790259783,0.674735830581211,0.188485650596724,0.0356609596785717,0.185390674278324,0.92,300
"Pooled CCW","OR",5,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.727766251285509,0.68016493923945,0.304357295896706,0.0476013120460594,0.301114116286732,0.916666666666667,300
"Pooled CCW","OR",10,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.782437837895345,0.715893883351045,0.248523166920141,0.0665439545443003,0.239848753784398,0.92,300
"Pooled CCW","OR",15,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.81408781171444,0.752883462030452,0.230789532609424,0.0612043496839876,0.222897840799952,0.933333333333333,300
"Pooled CCW","OR",5,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.49134824004148,0.473157202956085,0.128113782506424,0.0181910370853952,0.127027611768859,0.923333333333333,300
"Pooled CCW","OR",10,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.547486017556487,0.549454542959594,0.103189865019454,-0.00196852540310696,0.1033434696835,0.946666666666667,300
"Pooled CCW","OR",15,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.605187372922919,0.592759855902978,0.101460117166378,0.0124275170199408,0.100864385573193,0.953333333333333,300
"Pooled CCW","OR",5,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.634840373730471,0.585871387620653,0.172591963668564,0.0489689861098176,0.165775841891585,0.933333333333333,300
"Pooled CCW","OR",10,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.669851957689897,0.649918634335725,0.128759936408432,0.0199333233541717,0.127420184909493,0.95,300
"Pooled CCW","OR",15,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.698973961332865,0.684552106094747,0.113018158697463,0.0144218552381181,0.112281512638801,0.953333333333333,300
"Pooled CCW","OR",5,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.71996015934057,0.67702327046217,0.197064247221378,0.0429368888784003,0.192651124989113,0.933333333333333,300
"Pooled CCW","OR",10,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.754634348383803,0.727920109813738,0.153330528216474,0.0267142385700642,0.151237704132498,0.946666666666667,300
"Pooled CCW","OR",15,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.785759651815616,0.756068809699016,0.140531603154812,0.0296908421165994,0.137588835564186,0.95,300
"Pooled CCW","OR",5,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.54043808254336,0.470593117881227,0.227911607163462,0.0698449646621332,0.217308055290544,0.913333333333333,300
"Pooled CCW","OR",10,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.594803377023666,0.539679431070658,0.228044392717173,0.0551239459530083,0.221651438448302,0.903333333333333,300
"Pooled CCW","OR",15,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.632341076885549,0.566056103861187,0.220563273574574,0.0662849730243624,0.210718931822749,0.886666666666667,300
"Pooled CCW","OR",5,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.77890437343462,0.578101829038273,0.452175975549048,0.200802544396348,0.405820673563242,0.826666666666667,300
"Pooled CCW","OR",10,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.743486560574516,0.636587420415899,0.34136841780151,0.106899140158617,0.324740653670189,0.876666666666667,300
"Pooled CCW","OR",15,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.751337284984619,0.675807916047227,0.267509376969797,0.0755293689373914,0.257054152503097,0.886666666666667,300
"Pooled CCW","OR",5,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.911325419454535,0.665442099149971,0.53217069364522,0.245883320304564,0.472749419194425,0.836666666666667,300
"Pooled CCW","OR",10,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.877601639495089,0.7157332780337,0.419686278442484,0.161868361461389,0.387861652408093,0.893333333333333,300
"Pooled CCW","OR",15,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.919328465208611,0.746506111402707,0.392534683233309,0.172822353805904,0.35303165495092,0.846666666666667,300
"Federated landmark IPW","OR",5,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.472443316600768,0.472870635773413,0.174576982910016,-0.000427319172645296,0.174868150120915,NA,300
"Federated landmark IPW","OR",10,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",16.7485051722901,0.540731833313127,281.322784874814,16.207773338977,281.324775786547,NA,300
"Federated landmark IPW","OR",15,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",22.6719399130799,0.58501416360224,381.988337924982,22.0869257494776,381.986435375652,NA,300
"Federated landmark IPW","OR",5,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.618493423950097,0.582920675578134,0.26535050556908,0.0355727483719633,0.263394620546448,NA,300
"Federated landmark IPW","OR",10,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.686049674612836,0.639898744824208,0.241176486780357,0.0461509297886276,0.237115164973116,NA,300
"Federated landmark IPW","OR",15,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.780156931400969,0.674735830581211,0.335764165348101,0.105421100819759,0.319317781715314,NA,300
"Federated landmark IPW","OR",5,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",17.4485893745089,0.68016493923945,289.35332239389,16.7684244352695,289.349689126612,NA,300
"Federated landmark IPW","OR",10,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.888549268442925,0.715893883351045,0.449561964132965,0.17265538509188,0.415779170541347,NA,300
"Federated landmark IPW","OR",15,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",66.1190105190999,0.752883462030452,1128.84423290127,65.3661270570694,1128.83307829377,NA,300
"Federated landmark IPW","OR",5,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.42072691933401,0.473157202956085,0.152964956907542,-0.0524302836220752,0.143938892416895,NA,300
"Federated landmark IPW","OR",10,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.455308525728631,0.549454542959594,0.173090969539132,-0.0941460172309638,0.145490789197627,NA,300
"Federated landmark IPW","OR",15,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.544822295658612,0.592759855902978,0.224152917178877,-0.0479375602443662,0.219332799311452,NA,300
"Federated landmark IPW","OR",5,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",16.5124269426609,0.585871387620653,195.380415455999,15.9265555550403,195.055565975367,NA,300
"Federated landmark IPW","OR",10,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.59416445288388,0.649918634335725,0.196180460494752,-0.0557541814518455,0.188405324282412,NA,300
"Federated landmark IPW","OR",15,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",75.3217015791226,0.684552106094747,988.898035094875,74.6371494730279,987.724972755944,NA,300
"Federated landmark IPW","OR",5,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.669406833204307,0.67702327046217,0.232405871865575,-0.00761643725786253,0.232669140463826,NA,300
"Federated landmark IPW","OR",10,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.705840745162041,0.727920109813738,0.25566116792811,-0.0220793646516972,0.255131550649331,NA,300
"Federated landmark IPW","OR",15,-0.5,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",83.513285491227,0.756068809699016,1018.84128266139,82.757216681528,1017.17136920153,NA,300
"Federated landmark IPW","OR",5,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",8.7103259155366,0.470593117881227,141.98622338321,8.23973279765537,141.983775160213,NA,300
"Federated landmark IPW","OR",10,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",8.28734743915146,0.539679431070658,133.178874441061,7.7476680080808,133.175467918616,NA,300
"Federated landmark IPW","OR",15,-1,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",30.5766165503136,0.566056103861187,516.319814959957,30.0105604464524,516.308142399803,NA,300
"Federated landmark IPW","OR",5,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",11.3657063702123,0.578101829038273,184.78075811132,10.787604541174,184.77380954047,NA,300
"Federated landmark IPW","OR",10,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",36.7965783995613,0.636587420415899,623.55272289635,36.1599909791454,623.543482739359,NA,300
"Federated landmark IPW","OR",15,-0.7,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.946962282324472,0.675807916047227,0.483233665273161,0.271154366277244,0.400655923203581,NA,300
"Federated landmark IPW","OR",5,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.926333276003768,0.665442099149971,0.595385824015983,0.260891176853797,0.536076487029153,NA,300
"Federated landmark IPW","OR",10,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.971839238564901,0.7157332780337,0.514386405809669,0.256105960531201,0.446843007898606,NA,300
"Federated landmark IPW","OR",15,-0.5,"strong",1.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",93.0876909008401,0.746506111402707,1000.53259944752,92.3411847894374,997.926908746105,NA,300
"Local CCW + curve meta-analysis","OR",5,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.582457337614911,0.472870635773413,0.209026429941021,0.109586701841499,0.178294042934354,NA,300
"Local CCW + curve meta-analysis","OR",10,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.658602136266546,0.540731833313127,0.200202605168906,0.117870302953418,0.162096449667275,NA,300
"Local CCW + curve meta-analysis","OR",15,-1,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.715150645617903,0.58501416360224,0.209303448430568,0.130136482015664,0.164202021668169,NA,300
"Local CCW + curve meta-analysis","OR",5,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.751439102681044,0.582920675578134,0.311977273587576,0.16851842710291,0.262986498938593,NA,300
"Local CCW + curve meta-analysis","OR",10,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.81184645495253,0.639898744824208,0.276869574376009,0.171947710128322,0.217366603532411,NA,300
"Local CCW + curve meta-analysis","OR",15,-0.7,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.818151308071931,0.674735830581211,0.2419692488183,0.14341547749072,0.195213076767254,NA,300
"Local CCW + curve meta-analysis","OR",5,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.884460238602016,0.68016493923945,0.383547331900951,0.204295299362566,0.325152888864846,NA,300
"Local CCW + curve meta-analysis","OR",10,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.938567634609874,0.715893883351045,0.36401760760425,0.222673751258829,0.288448541366215,NA,300
"Local CCW + curve meta-analysis","OR",15,-0.5,"medium",1,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.967148067335899,0.752883462030452,0.334615965467238,0.214264605305447,0.257447965178963,NA,300
"Local CCW + curve meta-analysis","OR",5,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.542352434044449,0.473157202956085,0.166328500590337,0.0691952310883637,0.151504793471164,NA,300
"Local CCW + curve meta-analysis","OR",10,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.59299658148404,0.549454542959594,0.126624378731299,0.0435420385244461,0.119101250468246,NA,300
"Local CCW + curve meta-analysis","OR",15,-1,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.669778619347691,0.592759855902978,0.140399790137881,0.0770187634447134,0.117585283139138,NA,300
"Local CCW + curve meta-analysis","OR",5,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.70347755008124,0.585871387620653,0.217641869240337,0.117606162460587,0.183436465624453,NA,300
"Local CCW + curve meta-analysis","OR",10,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.72558978140699,0.649918634335725,0.17867916131024,0.0756711470712644,0.162134962322982,NA,300
"Local CCW + curve meta-analysis","OR",15,-0.7,"small",0.5,25,"100/100/100/100/100/100/100/100/100/100","-4.5/-4.16666666666667/-3.83333333333333/-3.5/-3.16666666666667/-2.83333333333333/-2.5/-2.16666666666667/-1.83333333333333/-1.5",0.767099706285868,0.684552106094747,0.162833763273686,0.0825476001911211,0.140593801028054,NA,300
