"model","heterogeneity","replicate","tau","site","interval","eligible_n","initiations","observed_initiation_rate","common_numerator_hazard","denominator_mean","denominator_min","denominator_q01","denominator_q05","denominator_q50","denominator_q95","denominator_q99","denominator_max","prop_den_lt_001","prop_den_gt_099","observed_prob_min","observed_prob_q01","observed_prob_q05","prop_observed_prob_lt_001","prop_observed_prob_lt_005"
"Pooled site FE: shared slopes","low",5,10,"Overall",5,2441,116,0.0475215075788611,0.0475215075788611,0.0475215075791854,0.000225232464312091,0.000746649958909946,0.00200732914043079,0.0234527803812172,0.186624341652619,0.315821119382069,0.750033779299208,0.283900040966817,0,0.00403164663649928,0.0385765750102765,0.645769765067965,0.000819336337566571,0.0151577222449816
"Pooled site FE: shared slopes","low",5,10,"1",5,532,17,0.0319548872180451,0.0475215075788611,0.0331725185181384,0.000257038157179843,0.000524949686690175,0.00147703082708019,0.0162713004739098,0.122082357864333,0.312091359293626,0.432862036495826,0.37593984962406,0,0.0101987605883405,0.022485347495099,0.784489594684364,0,0.0169172932330827
"Pooled site FE: shared slopes","low",5,10,"2",5,506,25,0.0494071146245059,0.0475215075788611,0.041059004685775,0.000225232464312091,0.00052394332650769,0.00177257629662238,0.0194530832329879,0.161260402735328,0.287799605345551,0.473067957732283,0.314229249011858,0,0.0105294652393745,0.0347171249217639,0.457639415017315,0,0.0177865612648221
"Pooled site FE: shared slopes","low",5,10,"3",5,471,20,0.0424628450106157,0.0475215075788611,0.0426085317026579,0.000423393383390316,0.000893192358937008,0.00205483216912958,0.0226792784973998,0.165794077503452,0.300159728920932,0.38983800024472,0.299363057324841,0,0.0112647452037473,0.0420275238497291,0.696533578718302,0,0.0127388535031847
"Pooled site FE: shared slopes","low",5,10,"4",5,464,24,0.0517241379310345,0.0475215075788611,0.0605630570084454,0.00061288510500717,0.00117441064695038,0.00359607709976004,0.0312826377316829,0.21092937683855,0.345424387814249,0.643663029333839,0.191810344827586,0,0.0117519492504646,0.0466214814380057,0.494538084381253,0,0.0107758620689655
"Pooled site FE: shared slopes","low",5,10,"5",5,468,30,0.0641025641025641,0.0475215075788611,0.0628343737057035,0.000716292785810932,0.00106465479361259,0.00266595496345455,0.0339260218210444,0.225115937918805,0.340257202364849,0.750033779299208,0.222222222222222,0,0.00403164663649928,0.035315210472759,0.251550518330648,0.00427350427350427,0.0170940170940171
"Pooled site FE: shared slopes","low",5,10,"Overall",6,2125,86,0.0404705882352941,0.0404705882352941,0.0404705882356145,5.49674628411045e-05,0.000576690836147448,0.00174589122895247,0.0200851544314666,0.152561793936305,0.291033787432376,0.544857751450306,0.307764705882353,0,0.0109784361090838,0.0493710412202994,0.750769903203975,0,0.00988235294117647
"Pooled site FE: shared slopes","low",5,10,"1",6,480,15,0.03125,0.0404705882352941,0.0312791668493122,0.000191315196270552,0.000533730596030192,0.00131515905882023,0.0146134035282535,0.111151098178163,0.271285821627265,0.451376041147442,0.383333333333333,0,0.0109784361090838,0.0426951201419834,0.828265062710463,0,0.0104166666666667
"Pooled site FE: shared slopes","low",5,10,"2",6,435,15,0.0344827586206897,0.0404705882352941,0.0344159499804563,5.49674628411045e-05,0.000425368169903363,0.00139399053905755,0.0176597534685637,0.113470280504554,0.270183303295168,0.401060321602783,0.342528735632184,0,0.0185093920383909,0.0567942011903585,0.794827031421735,0,0.00919540229885057
"Pooled site FE: shared slopes","low",5,10,"3",6,419,18,0.0429594272076372,0.0404705882352941,0.0388633391718146,0.00019567576698498,0.000583699425506594,0.00179073103509535,0.0194477997579086,0.143258799973342,0.25961744150507,0.544857751450306,0.305489260143198,0,0.0284882132023339,0.0462383910247745,0.752790780160115,0,0.0119331742243437
"Pooled site FE: shared slopes","low",5,10,"4",6,389,18,0.0462724935732648,0.0404705882352941,0.0481026994199435,0.000407698383226394,0.00111923880296454,0.00284265660355631,0.0280598302847144,0.169011164557442,0.299538246178938,0.364459514024476,0.249357326478149,0,0.0189247530812968,0.0398400082042103,0.697121258773761,0,0.012853470437018
"Pooled site FE: shared slopes","low",5,10,"5",6,402,20,0.0497512437810945,0.0404705882352941,0.052286996229264,0.000278595390671482,0.000763231874858797,0.00260834422791695,0.0247849702044877,0.208996671786139,0.344631034441963,0.450546430418271,0.238805970149254,0,0.0129415352400976,0.0810032930829492,0.521687159327982,0,0.00497512437810945
"Pooled site FE: shared slopes","low",5,10,"Overall",7,1900,78,0.0410526315789474,0.0410526315789474,0.0410526315792452,6.42334982092813e-05,0.000562145796166226,0.00188689835650961,0.0203104899989868,0.147164691766895,0.274883589828829,0.571528313455603,0.30421052631579,0,0.0018308184747519,0.0296468152519371,0.747122866536148,0.00263157894736842,0.0163157894736842
"Pooled site FE: shared slopes","low",5,10,"1",7,437,19,0.0434782608695652,0.0410526315789474,0.0308900439429637,0.000466454208007996,0.000538883995755117,0.00132935639051745,0.0148120810822627,0.110114616092208,0.228694614578982,0.498961804086722,0.379862700228833,0,0.0067807194597305,0.0282370360890473,0.791445488050583,0.0022883295194508,0.0137299771167048
"Pooled site FE: shared slopes","low",5,10,"2",7,393,16,0.0407124681933842,0.0410526315789474,0.0367590552118415,6.42334982092813e-05,0.000466748608359222,0.00157506084787789,0.0188560405327124,0.132038924711488,0.257651729659893,0.571528313455603,0.356234096692112,0,0.0122969039607856,0.029593908207852,0.777573805389531,0,0.0152671755725191
"Pooled site FE: shared slopes","low",5,10,"3",7,374,14,0.0374331550802139,0.0410526315789474,0.0385548772120587,0.000350487671265984,0.000513832827842706,0.00188785075255014,0.0213659319061323,0.139991813660949,0.200736952577292,0.485693471554952,0.283422459893048,0,0.00192531343847647,0.0195849636936917,0.833931125570523,0.0053475935828877,0.0160427807486631
"Pooled site FE: shared slopes","low",5,10,"4",7,342,10,0.0292397660818713,0.0410526315789474,0.0484718992135894,0.000415398637612819,0.000932632882049938,0.00220106009335127,0.0265704920202917,0.171194529764711,0.274185302544735,0.301374031743774,0.228070175438596,0,0.00622517079992211,0.0317095546130563,0.754058694065817,0.00292397660818713,0.0146198830409357
"Pooled site FE: shared slopes","low",5,10,"5",7,354,19,0.0536723163841808,0.0410526315789474,0.0538356737030495,0.000248393858974338,0.000991415856937132,0.00277350145176984,0.0252922396710869,0.213375697896626,0.431723953018336,0.517007577131462,0.248587570621469,0,0.0018308184747519,0.0301512527641838,0.45138884545518,0.00282485875706215,0.0225988700564972
"Pooled site FE: shared slopes","low",5,10,"Overall",8,1694,50,0.0295159386068477,0.0295159386068477,0.0295159386071319,0.000121716463623153,0.000517691056749653,0.00128887311060758,0.0138700761097477,0.10997720924159,0.224087946714687,0.512914832168795,0.407910271546635,0,0.00824033695871791,0.0594436179827909,0.834867142243396,0.00118063754427391,0.00885478158205431
"Pooled site FE: shared slopes","low",5,10,"1",8,389,8,0.0205655526992288,0.0295159386068477,0.0207807988308728,0.000197580806395379,0.000246497339782091,0.00103595714662644,0.00966830943966479,0.077926456674832,0.16010020780688,0.204340552229628,0.51413881748072,0,0.0280299751552588,0.0731038802073502,0.907785721838519,0,0.0051413881748072
"Pooled site FE: shared slopes","low",5,10,"2",8,349,6,0.0171919770773639,0.0295159386068477,0.0265479448144056,0.000121716463623153,0.000364679125043622,0.000866503373494541,0.0127852960239931,0.0835217688811426,0.18746842704233,0.395862233589354,0.446991404011461,0,0.0379429411017292,0.0738746651244598,0.884243055300603,0,0.00286532951289398
"Pooled site FE: shared slopes","low",5,10,"3",8,332,8,0.0240963855421687,0.0295159386068477,0.0295309906697325,0.000516616492482231,0.000991219502207524,0.00160657430600323,0.014114954143369,0.116952810322027,0.237490145245769,0.294618870877541,0.394578313253012,0,0.0223601899994669,0.0605623522085525,0.835646707516632,0,0.00301204819277108
"Pooled site FE: shared slopes","low",5,10,"4",8,309,13,0.0420711974110032,0.0295159386068477,0.0363833387772513,0.000284564928255224,0.000688508291316665,0.0018928987869372,0.0182662263210673,0.132657796010085,0.259857768906762,0.270739286786257,0.313915857605178,0,0.00877180505787906,0.0204396733435839,0.737574497520703,0.00323624595469256,0.0194174757281553
"Pooled site FE: shared slopes","low",5,10,"5",8,315,15,0.0476190476190476,0.0295159386068477,0.0368390347000714,0.000520500459713876,0.000668689713836711,0.0019075260073253,0.0180101309541084,0.140086536584719,0.263599957555446,0.512914832168795,0.33968253968254,0,0.00824033695871791,0.0215650222523577,0.510046606544617,0.00317460317460317,0.0158730158730159
"Pooled site FE: shared slopes","low",5,10,"Overall",9,1530,56,0.0366013071895425,0.0366013071895425,0.0366013071898797,0.000134802727706161,0.000681153928668197,0.00180603043051416,0.0172878631653618,0.142081596781067,0.258321150193349,0.4359897330198,0.343137254901961,0,0.00429531829372849,0.0426922803186664,0.779096047751678,0.00130718954248366,0.0124183006535948
"Pooled site FE: shared slopes","low",5,10,"1",9,355,6,0.0169014084507042,0.0366013071895425,0.0247848107888283,0.000134802727706161,0.000411832506883228,0.00127185694719214,0.0119585970992323,0.091629045152059,0.198818874659541,0.28082471229296,0.430985915492958,0,0.0230639239343375,0.0705344070389733,0.89784371450582,0,0.00563380281690141
"Pooled site FE: shared slopes","low",5,10,"2",9,313,11,0.0351437699680511,0.0366013071895425,0.0318033249871697,0.000424698759236875,0.000477362696194199,0.00143067124147937,0.0157436960261156,0.127801249506306,0.262862628301881,0.357606778523914,0.376996805111821,0,0.023869047476406,0.0406836835583432,0.837711714701113,0,0.012779552715655
"Pooled site FE: shared slopes","low",5,10,"3",9,301,13,0.0431893687707641,0.0366013071895425,0.0381602250628185,0.000661068133037297,0.00103070764769969,0.00220202672822371,0.0174766258491432,0.151791195319753,0.25753101284481,0.372014365990906,0.315614617940199,0,0.0143710980539197,0.042812751935084,0.759497560231159,0,0.0132890365448505
"Pooled site FE: shared slopes","low",5,10,"4",9,278,10,0.0359712230215827,0.0366013071895425,0.0472569069585829,0.00030121997735248,0.000743253672269982,0.00243060169320222,0.0253337753927709,0.166825274666172,0.357056131683076,0.4359897330198,0.287769784172662,0,0.00658000175340555,0.0456629133162176,0.770631854446379,0.00359712230215827,0.0107913669064748
"Pooled site FE: shared slopes","low",5,10,"5",9,283,16,0.0565371024734982,0.0366013071895425,0.0446053129720965,0.00099349407324406,0.00103962683604003,0.00236545493995332,0.0230924085123157,0.197348890736432,0.290201429002325,0.397579774066215,0.279151943462898,0,0.00429531829372849,0.0275174294371243,0.298693554322493,0.00353356890459364,0.0212014134275618
"Pooled site FE: shared slopes","low",5,10,"Overall",10,1386,41,0.0295815295815296,0.0295815295815296,0.0295815295818439,6.44665432319054e-05,0.000628617281138761,0.00155045436438539,0.0150687566056885,0.104390544138053,0.231486268329375,0.487536691732286,0.375180375180375,0,0.00115369158771798,0.0420355330780675,0.863007723052969,0.00216450216450216,0.0115440115440115
"Pooled site FE: shared slopes","low",5,10,"1",10,331,11,0.0332326283987915,0.0295815295815296,0.0216208025217644,6.44665432319054e-05,0.000418222938466248,0.000901775915860918,0.0113063290202162,0.0723553368484685,0.187095873129956,0.23338612574375,0.441087613293051,0,0.00802979658734661,0.0270602991493625,0.908479978553945,0.00302114803625378,0.0151057401812689
"Pooled site FE: shared slopes","low",5,10,"2",10,280,9,0.0321428571428571,0.0295815295815296,0.025790750538773,0.00027907414878776,0.000472093254678881,0.00148789404994832,0.0129295296396039,0.0971482638016356,0.170415440572561,0.487536691732286,0.446428571428571,0,0.00115369158771798,0.0134369991536461,0.867620303074672,0.00714285714285714,0.0178571428571429
"Pooled site FE: shared slopes","low",5,10,"3",10,273,4,0.0146520146520147,0.0295815295815296,0.0287376491606585,0.000618942628768401,0.000883749871989487,0.00176825922397966,0.0156579390640336,0.0935969182274601,0.225096489282617,0.266852385529519,0.366300366300366,0,0.0156579390640336,0.0777194327107614,0.890509904025482,0,0.00366300366300366
"Pooled site FE: shared slopes","low",5,10,"4",10,250,11,0.044,0.0295815295815296,0.0386897434884585,0.000424925565303456,0.000839610264244671,0.00261994354838931,0.0206807491616183,0.136276411724406,0.300209822436775,0.368121127187428,0.284,0,0.029232944342329,0.0405711080365693,0.669344649289431,0,0.016
"Pooled site FE: shared slopes","low",5,10,"5",10,252,6,0.0238095238095238,0.0295815295815296,0.0361281354043684,0.000676977058415867,0.00100539410000379,0.00212735506272408,0.0181652230281075,0.129507148304328,0.269547365068137,0.41287549857192,0.30952380952381,0,0.0449704531422827,0.0837685323760961,0.836470314521693,0,0.00396825396825397
"Federated: site-specific slopes","moderate",5,10,"1",1,600,7,0.0116666666666667,0.1202,0.0116666666666669,0.000343110583330299,0.000585935523514431,0.00140253559544779,0.00675970107963098,0.035428241568511,0.0794890567344747,0.142605314646827,0.62,0,0.002278244497489,0.0218453553217816,0.962464540480918,0.00333333333333333,0.0116666666666667
"Federated: site-specific slopes","moderate",5,10,"1",2,546,11,0.0201465201465201,0.106327800829876,0.0201465201465205,0.00061946090448825,0.000817492316692647,0.00172301554301052,0.0111702679902132,0.0721742536795509,0.131922958166191,0.300544093865401,0.467032967032967,0,0.012361573662997,0.0548163980904109,0.920858495607543,0,0.00732600732600733
"Federated: site-specific slopes","moderate",5,10,"1",3,492,10,0.0203252032520325,0.0808607760026084,0.0203252032520327,0.000222309292598552,0.000690526361553426,0.00161700838898063,0.0110743386947519,0.0764016585160707,0.115259601573303,0.224502603383144,0.475609756097561,0,0.00265493219595194,0.0242942260357956,0.915388362263139,0.0040650406504065,0.0142276422764228
"Federated: site-specific slopes","moderate",5,10,"1",4,461,7,0.0151843817787419,0.0649862150452934,0.015184381778742,0.000126348484401432,0.000462116180627961,0.00134528995012352,0.00731796668556219,0.0614440819468569,0.120397663028507,0.196075570368869,0.587852494577007,0,0.0148227775308678,0.0570194258364275,0.930713900496898,0,0.00433839479392625
"Federated: site-specific slopes","moderate",5,10,"1",5,418,6,0.0143540669856459,0.0435386753126447,0.0143540669856461,0.000167275070890857,0.000831087723717022,0.00138794445989393,0.00737006694240484,0.0586617563067225,0.096769507393929,0.168655546599601,0.569377990430622,0,0.0140370225604844,0.0540770750054007,0.934123356186392,0,0.00956937799043062
"Federated: site-specific slopes","moderate",5,10,"1",6,396,11,0.0277777777777778,0.0410094637223975,0.0277777777777782,0.000194687545056302,0.00157455950613684,0.00274605963031804,0.0144532486224643,0.0953297836596102,0.183373856210847,0.404432473708171,0.388888888888889,0,0.034418147016328,0.0512034104465546,0.871906668828255,0,0.0101010101010101
"Federated: site-specific slopes","moderate",5,10,"1",7,375,6,0.016,0.032181168057211,0.0160000000000003,0.000479767068000557,0.000571126996973964,0.00140001018904829,0.00861977657175208,0.0616352015264816,0.153480250453978,0.18300929501034,0.573333333333333,0,0.00903664778665715,0.0346612620828608,0.932424598265107,0.00266666666666667,0.0106666666666667
"Federated: site-specific slopes","moderate",5,10,"1",8,351,3,0.00854700854700855,0.0363997352746525,0.00854700854700866,0.000185734287236475,0.000452589564394017,0.000822051175914054,0.00424742419885101,0.0320312815267938,0.058493876622617,0.0907250744944338,0.749287749287749,0,0.00374888311414427,0.775337454978949,0.964142118234045,0.00284900284900285,0.00854700854700855
"Federated: site-specific slopes","moderate",5,10,"1",9,335,2,0.00597014925373134,0.021945866861741,0.00597014925373144,0.000166263947981516,0.00025146788578538,0.000560612621173088,0.0031840308588973,0.0217715763716509,0.0448790003007449,0.0799159549745886,0.832835820895522,0,0.00279638346460677,0.936015348611469,0.97668284609097,0.00298507462686567,0.00597014925373134
"Federated: site-specific slopes","moderate",5,10,"1",10,323,2,0.00619195046439629,0.0181388012618297,0.00619195046439638,0.00010028692948628,0.000223047871412079,0.000528458924068964,0.00289461903328829,0.0192469004196156,0.0543564270181144,0.219125291593807,0.854489164086687,0,0.00598919080601565,0.867370198699648,0.977917263715943,0.00309597523219814,0.00619195046439629
"Federated: site-specific slopes","moderate",5,10,"2",1,800,26,0.0325,0.1202,0.0325,0.000854139332138504,0.00136793385314946,0.00307471956875875,0.0187587718369966,0.108312183849521,0.231799832205362,0.490116162661149,0.285,0,0.00417867822187272,0.029699636569232,0.845020775811549,0.0025,0.01875
"Federated: site-specific slopes","moderate",5,10,"2",2,718,35,0.0487465181058496,0.106327800829876,0.0487465181058496,0.000567895973736875,0.0011124124997808,0.00279036953431613,0.0273979841600598,0.154458895474776,0.353809963945105,0.63478616584937,0.220055710306407,0,0.00599534726795608,0.0386573638326462,0.597014564678935,0.00139275766016713,0.0139275766016713
"Federated: site-specific slopes","moderate",5,10,"2",3,630,20,0.0317460317460317,0.0808607760026084,0.0317460317460319,0.000146788612703002,0.0004051074339424,0.00187048564609493,0.0145017219388294,0.114591962859758,0.253983737727547,0.707848678024268,0.385714285714286,0,0.00644988155365092,0.031421485457803,0.821681728105415,0.00317460317460317,0.0126984126984127
"Federated: site-specific slopes","moderate",5,10,"2",4,555,19,0.0342342342342342,0.0649862150452934,0.0342342342342343,9.25701190224363e-05,0.000797720040955748,0.00166601783992936,0.0176080342440765,0.128551448597865,0.244256526726224,0.372572861407757,0.313513513513514,0,0.00642496028543005,0.0215734223061891,0.842998728657431,0.0018018018018018,0.0198198198198198
"Federated: site-specific slopes","moderate",5,10,"2",5,500,13,0.026,0.0435386753126447,0.0260000000000001,8.56302857081875e-05,0.000433810642107664,0.00132138998449972,0.0119902857101505,0.0877700561526802,0.229357864585198,0.314039945399588,0.436,0,0.0204305601807964,0.0581634333235625,0.882072799367775,0,0.008
"Federated: site-specific slopes","moderate",5,10,"2",6,459,11,0.0239651416122004,0.0410094637223975,0.0239651416122005,9.64850991638431e-05,0.00046185624039443,0.00122997122139809,0.0117712697372568,0.0908107864537234,0.159882879759926,0.1932461258876,0.455337690631808,0,0.0043295434320271,0.0427574640022682,0.882714434659299,0.00217864923747277,0.0108932461873638
"Federated: site-specific slopes","moderate",5,10,"2",7,411,10,0.024330900243309,0.032181168057211,0.0243309002433091,0.00015878264342909,0.000435564990002173,0.00127207553090361,0.0121753884049875,0.081554198464533,0.176260544087611,0.42816211309837,0.469586374695864,0,0.0135487252596083,0.0486771131417981,0.884424255345802,0,0.0097323600973236
"Federated: site-specific slopes","moderate",5,10,"2",8,369,9,0.024390243902439,0.0363997352746525,0.024390243902439,0.000271066680876192,0.00058511589480392,0.00149104150098119,0.0111366911786982,0.0936706849553971,0.162130642539623,0.244388970765229,0.457994579945799,0,0.0128899875756401,0.0552427355155349,0.882127964043359,0,0.00813008130081301
"Federated: site-specific slopes","moderate",5,10,"2",9,344,1,0.00290697674418605,0.021945866861741,0.00290697674418604,4.27359655655518e-05,6.82030244512691e-05,0.000161760051867568,0.0013943268462586,0.0102815172018143,0.0258449316174234,0.0445934194088602,0.947674418604651,0,0.00168625720985409,0.964752339646913,0.989363180924091,0.00290697674418605,0.00290697674418605
"Federated: site-specific slopes","moderate",5,10,"2",10,329,6,0.0182370820668693,0.0181388012618297,0.0182370820668693,0.000203019606494012,0.000297054782782502,0.000745891946646716,0.00860057061623512,0.0627422867899375,0.166716575442956,0.210004273623532,0.537993920972644,0,0.00543523380883597,0.0453961768114101,0.928148183194795,0.0060790273556231,0.00911854103343465
"Federated: site-specific slopes","moderate",5,10,"3",1,1000,86,0.086,0.1202,0.0860000000000004,0.00061979208491005,0.00277396348796044,0.00559398350080865,0.0482293125163089,0.29048196277533,0.521592055804921,0.824783085896494,0.112,0,0.0102761573445987,0.03898919203025,0.175358630093677,0,0.015
"Federated: site-specific slopes","moderate",5,10,"3",2,810,63,0.0777777777777778,0.106327800829876,0.0777777777777781,0.000394046794641072,0.00170500653219403,0.00428743708040539,0.0371893512431059,0.304852566052318,0.538277564425305,0.862986755049052,0.174074074074074,0,0.0062608625259176,0.0335745759807027,0.212024572113837,0.00123456790123457,0.0148148148148148
"Federated: site-specific slopes","moderate",5,10,"3",3,665,45,0.0676691729323308,0.0808607760026084,0.0676691729323311,0.000236633097432691,0.000743364638767944,0.00292606274516327,0.0339485257208878,0.265893250296175,0.455670379389513,0.700990543860431,0.198496240601504,0,0.00448144021310826,0.0449024707909842,0.318969831627949,0.00300751879699248,0.0135338345864662
"Federated: site-specific slopes","moderate",5,10,"3",4,559,34,0.0608228980322004,0.0649862150452934,0.0608228980322006,0.000418848998525991,0.00112461669437653,0.00264542937712625,0.0308955871055339,0.236580342323346,0.442030163296168,0.459566224001312,0.21824686940966,0,0.0219427688896374,0.0727592524734307,0.291839362961521,0,0.00536672629695885
"Federated: site-specific slopes","moderate",5,10,"3",5,478,22,0.0460251046025105,0.0435386753126447,0.0460251046025107,0.000368294657652667,0.000832456291127731,0.0021424501666923,0.0247289556896032,0.163768644575446,0.300079411847858,0.530851499096084,0.284518828451883,0,0.0096305125032194,0.0329234333753183,0.727769477621734,0.00209205020920502,0.0146443514644351
"Federated: site-specific slopes","moderate",5,10,"3",6,417,15,0.0359712230215827,0.0410094637223975,0.0359712230215828,0.000265636389284667,0.000650988875866514,0.00178927703409607,0.0186038569040814,0.136148752701336,0.246039618836575,0.31019423420216,0.309352517985612,0,0.0238053817733149,0.030670125006689,0.81808816922686,0,0.0143884892086331
"Federated: site-specific slopes","moderate",5,10,"3",7,365,10,0.0273972602739726,0.032181168057211,0.0273972602739727,0.000142328877757122,0.000639269659635877,0.00131132263425822,0.0137443508433106,0.0981988632550391,0.22414957185699,0.292876582448731,0.378082191780822,0,0.0175372364936566,0.0364856317311467,0.840221517648093,0,0.010958904109589
"Federated: site-specific slopes","moderate",5,10,"3",8,330,14,0.0424242424242424,0.0363997352746525,0.0424242424242426,0.000607801569815363,0.000881368072367146,0.00203798079655822,0.0229380762551476,0.166221408790177,0.278528238246287,0.321220134330905,0.254545454545455,0,0.023338128492819,0.0617179270017694,0.688660776058567,0,0.00606060606060606
"Federated: site-specific slopes","moderate",5,10,"3",9,293,10,0.0341296928327645,0.021945866861741,0.0341296928327647,0.000372780427701978,0.000605705432741005,0.00127034949639915,0.0172569229488483,0.121327747190985,0.197462123474163,0.302365757495058,0.361774744027304,0,0.00880529273066051,0.0250900005450442,0.828956447352592,0.00341296928327645,0.0136518771331058
"Federated: site-specific slopes","moderate",5,10,"3",10,269,3,0.0111524163568773,0.0181388012618297,0.0111524163568774,0.000127807195000613,0.000168105152186011,0.000574909228848293,0.00520812283291618,0.0395240246766797,0.102156466230491,0.120575771425072,0.695167286245353,0,0.0170049214173315,0.138107142506279,0.958617664712725,0,0.00743494423791822
"Federated: site-specific slopes","moderate",5,10,"4",1,1200,174,0.145,0.1202,0.145,0.00179029532071521,0.00430887987178654,0.0100148173805828,0.0920186392745483,0.474031396994792,0.701347558567469,0.821163987891397,0.05,0,0.00527631758329933,0.0650592599007899,0.174602048770276,0.000833333333333333,0.00666666666666667
"Federated: site-specific slopes","moderate",5,10,"4",2,887,130,0.146561443066516,0.106327800829876,0.146561443066516,0.000740450337122567,0.00276335702958507,0.00629580441729835,0.0817978171990317,0.533153737862564,0.735156142832122,0.92050828032587,0.0856820744081172,0,0.0173648633364119,0.0653460988398925,0.175465510222867,0,0.0056369785794814
"Federated: site-specific slopes","moderate",5,10,"4",3,657,82,0.124809741248097,0.0808607760026084,0.124809741248097,0.000617401693965004,0.00107285684329729,0.00456831731028618,0.0599018080755169,0.444391068263024,0.710832271337365,0.84405065889834,0.13089802130898,0,0.0090480947137435,0.0589002845671406,0.261057487361863,0.0015220700152207,0.0076103500761035
"Federated: site-specific slopes","moderate",5,10,"4",4,497,41,0.0824949698189135,0.0649862150452934,0.0824949698189134,0.00016611294683256,0.00052283335049238,0.00187454760503085,0.040420492484956,0.300402532627476,0.550977112594322,0.842020740290623,0.199195171026157,0,0.00772078879531063,0.0367659175212935,0.261674379727327,0.00201207243460765,0.0140845070422535
"Federated: site-specific slopes","moderate",5,10,"4",5,413,20,0.0484261501210654,0.0435386753126447,0.048426150121065,9.17908374725146e-05,0.000318496598110554,0.00168837368527517,0.0211837517256095,0.180069975979996,0.425477805272502,0.570217077612913,0.331719128329298,0,0.00597847055273706,0.0405906688977642,0.513352936604267,0.00242130750605327,0.0121065375302663
"Federated: site-specific slopes","moderate",5,10,"4",6,349,19,0.0544412607449857,0.0410094637223975,0.0544412607449856,0.000155395017789801,0.000619002730912296,0.00180259459151114,0.0226647553670216,0.225911424606341,0.40200189525809,0.625286180554073,0.286532951289398,0,0.00682946607565138,0.0293847705336586,0.360327238778352,0.00286532951289398,0.0143266475644699
"Federated: site-specific slopes","moderate",5,10,"4",7,297,9,0.0303030303030303,0.032181168057211,0.0303030303030302,9.55892742027891e-05,0.000225978832939115,0.000757405705142158,0.0118807336258044,0.127570694422307,0.228362460729384,0.810940729889287,0.481481481481481,0,0.041312598810267,0.0935161043344753,0.825400814834677,0,0.00673400673400673
"Federated: site-specific slopes","moderate",5,10,"4",8,264,17,0.0643939393939394,0.0363997352746525,0.0643939393939395,0.000238014777033667,0.000358814267063379,0.00157953078070559,0.024361688549933,0.274280877821049,0.537087042935455,0.747944234457443,0.303030303030303,0,0.0222492659136017,0.0501054212650874,0.276532695530428,0,0.00757575757575758
"Federated: site-specific slopes","moderate",5,10,"4",9,223,5,0.0224215246636771,0.021945866861741,0.022421524663677,3.01733019424516e-05,0.000102802309561241,0.000611235635588898,0.0075952147817615,0.103752333939411,0.216488261941992,0.256656088273556,0.547085201793722,0,0.0161848604311747,0.0233270862322102,0.855863668135539,0,0.0134529147982063
"Federated: site-specific slopes","moderate",5,10,"4",10,202,6,0.0297029702970297,0.0181388012618297,0.0297029702970296,1.99743628348962e-05,0.000154904491068428,0.000876223394583179,0.00970133452230889,0.107679054379305,0.274405834985175,0.36593189995177,0.51980198019802,0,0.00805387779101414,0.0320901595505828,0.80593108301222,0.00495049504950495,0.0198019801980198
"Federated: site-specific slopes","moderate",5,10,"5",1,1400,308,0.22,0.1202,0.22,0.000670894560094955,0.00658475154780223,0.0154483429418209,0.150873217055485,0.671132660623833,0.87947787293736,0.981044297509915,0.0192857142857143,0,0.0127896324939046,0.0611224034876266,0.182194449560993,0,0.00785714285714286
"Federated: site-specific slopes","moderate",5,10,"5",2,895,171,0.191061452513966,0.106327800829876,0.191061452513966,0.000711849573158266,0.00560699524476111,0.0110032522982887,0.124928133664482,0.653128823253851,0.811679115419445,0.901347575386357,0.0391061452513966,0,0.0277130080932725,0.0622666489269547,0.179785833692018,0,0.00223463687150838
"Federated: site-specific slopes","moderate",5,10,"5",3,623,91,0.146067415730337,0.0808607760026084,0.146067415730337,0.00131282947372545,0.00304528170107147,0.00915064880381213,0.0800575641298248,0.499229770246414,0.720314381660456,0.863845293258702,0.0593900481540931,0,0.00850950626601468,0.0537254014750987,0.193498250838184,0.00160513643659711,0.00642054574638844
"Federated: site-specific slopes","moderate",5,10,"5",4,467,64,0.137044967880086,0.0649862150452934,0.137044967880085,0.000720875429083074,0.00361542520987686,0.00735010375068338,0.0851688258344739,0.439178362000247,0.693948470506794,0.89632751124997,0.0642398286937901,0,0.0112207532955983,0.0622163416172716,0.228725132574001,0,0.00642398286937901
"Federated: site-specific slopes","moderate",5,10,"5",5,350,33,0.0942857142857143,0.0435386753126447,0.0942857142857143,0.000242184552058383,0.00129435638154842,0.00415141821317678,0.0487099560469842,0.311596193067479,0.493217606068072,0.63304838449369,0.108571428571429,0,0.014368184799007,0.0601669594688492,0.234149499728959,0,0.00857142857142857
"Federated: site-specific slopes","moderate",5,10,"5",6,281,22,0.0782918149466192,0.0410094637223975,0.0782918149466192,0.000878209331680096,0.00153944670941636,0.00410851021668681,0.0468898946635369,0.277260661503734,0.415689114748205,0.434429610804551,0.120996441281139,0,0.0242735830161536,0.0462758291473718,0.213822466773404,0,0.0106761565836299
"Federated: site-specific slopes","moderate",5,10,"5",7,230,19,0.0826086956521739,0.032181168057211,0.0826086956521738,0.000375744463378042,0.000718729596957205,0.0049534759411983,0.0452746503680763,0.274089165960806,0.554103004279585,0.6539045664388,0.117391304347826,0,0.0314697416001791,0.0607334244237596,0.174439685601226,0,0.00869565217391304
