"model","heterogeneity","tau","site","interval","replicates","mean_eligible_n","mean_observed_rate","mean_numerator_hazard","mean_denominator","mean_den_q01","mean_den_q99","mean_observed_prob_q01","min_observed_prob","mean_prop_observed_prob_lt_001","mean_prop_observed_prob_lt_005"
"Pooled site FE: shared slopes","moderate",10,"5",8,10,190.4,0.0625061358508402,0.0324204461080743,0.0667658300913945,0.00164835417342191,0.382307307290633,0.0616027781295551,0.00432669216113404,0.00161046652163403,0.00843439010140758
"Pooled site FE: shared slopes","moderate",10,"5",9,10,166.1,0.0613607693130536,0.0280476862035096,0.0587758889647238,0.00119568510228514,0.362420898022845,0.0420236560030661,0.000922487688168389,0.0019202525378086,0.013061125408985
"Pooled site FE: shared slopes","moderate",10,"5",10,10,145.8,0.0545321603494033,0.0264416420216859,0.0571138808098409,0.0010340912667755,0.36580077255718,0.0383573463956853,0.00616669678212292,0.00211460446247464,0.0142212675720691
"Pooled site FE: shared slopes","moderate",10,"Overall",1,10,5000,0.12678,0.12678,0.126780000017926,0.00165580934616093,0.751773228231317,0.0525293692285054,0.00179015282328114,0.00066,0.00938
"Pooled site FE: shared slopes","moderate",10,"Overall",2,10,3850.3,0.104640710635975,0.104640710635975,0.104640710658689,0.000950791255046043,0.700107294251639,0.0513013659915059,0.00204752990219556,0.000779453692581203,0.00956054155573984
"Pooled site FE: shared slopes","moderate",10,"Overall",3,10,3055.8,0.0790480625223672,0.0790480625223672,0.0790480625461388,0.000699887952720683,0.589471820030215,0.0474788372057492,0.00146965745275395,0.00127297443819651,0.0106961603640814
"Pooled site FE: shared slopes","moderate",10,"Overall",4,10,2541.6,0.064008705207912,0.064008705207912,0.0640087052322903,0.00061557727110955,0.487190639185782,0.0440255371363712,0.000901634192212889,0.00141507031379341,0.0118658844331711
"Pooled site FE: shared slopes","moderate",10,"Overall",5,10,2170.1,0.0505103032806148,0.0505103032806148,0.0505103033060775,0.000498781769686744,0.402452647182256,0.0507561552417536,0.000633570576968012,0.00156839077117203,0.0101090098500993
"Pooled site FE: shared slopes","moderate",10,"Overall",6,10,1905.3,0.0385233526344519,0.0385233526344519,0.038523352657836,0.000396926744081645,0.311666350995378,0.0446107915510664,0.000805073029849218,0.0012671151226991,0.0118135160208646
"Pooled site FE: shared slopes","moderate",10,"Overall",7,10,1704,0.0380325274726285,0.0380325274726285,0.0380325274982824,0.000391279669852142,0.313342477165316,0.0461027154566422,0.000763507338053694,0.00204512660989818,0.011138765157659
"Pooled site FE: shared slopes","moderate",10,"Overall",8,10,1534.6,0.0324204461080743,0.0324204461080743,0.0324204461316673,0.000389444865575754,0.276818120724027,0.046236218600221,0.00138036415784933,0.00222081776426626,0.0100566260705435
"Pooled site FE: shared slopes","moderate",10,"Overall",9,10,1395.6,0.0280476862035096,0.0280476862035096,0.0280476862275969,0.000329074091827282,0.246179633513126,0.0523609647806888,0.000922487688168389,0.00149786385563971,0.00941607589075062
"Pooled site FE: shared slopes","moderate",10,"Overall",10,10,1284.8,0.0264416420216859,0.0264416420216859,0.026441642045004,0.00030164501000517,0.232678356598483,0.0429550189917427,0.00089850811413386,0.00218705965365481,0.0111379740592552
"Pooled site FE: shared slopes","moderate",15,"1",1,10,600,0.018,0.12666,0.0174605683987749,0.000716684616935478,0.12286492756109,0.0418148765376936,0.00275170423618781,0.00283333333333333,0.0116666666666667
"Pooled site FE: shared slopes","moderate",15,"1",2,10,551.5,0.0156196557911021,0.104080310681343,0.0179642121491917,0.000399627808528326,0.150774705652606,0.106467366016049,0.00151209695802536,0.0027219182626691,0.00798512864929411
"Pooled site FE: shared slopes","moderate",15,"1",3,10,509.4,0.0159356772002322,0.0798791117658072,0.0163490300370643,0.00031348095193753,0.143316016288752,0.0723325912678499,0.00156711871478865,0.00253551389658757,0.00903119862567308
"Pooled site FE: shared slopes","moderate",15,"1",4,10,471.2,0.0135614546708666,0.0614882300269012,0.0147396408090844,0.000250293379569171,0.132161680938441,0.146729311653427,0.00259172953899443,0.00253662503065704,0.00889236776242338
"Pooled site FE: shared slopes","moderate",15,"1",5,10,439.7,0.0150230167203801,0.0527917173564725,0.0142087653556205,0.000242066619926786,0.121601459993188,0.124469667309248,0.00160137154855812,0.0025209271371786,0.00983014818902591
"Pooled site FE: shared slopes","moderate",15,"1",6,10,412.4,0.0130623016362545,0.0414268412607906,0.0120381822320715,0.000195427544590518,0.105976103266049,0.367642376927608,0.00257534491106494,0.00194512092181666,0.00751508651859048
"Pooled site FE: shared slopes","moderate",15,"1",7,10,389.1,0.00941064461754947,0.0375155314856464,0.0115960897073624,0.00018613476605888,0.0990745493411779,0.585952550736714,0.000755555259638119,0.00352936098247262,0.00685259232106888
"Pooled site FE: shared slopes","moderate",15,"1",8,10,367.6,0.00996602032192663,0.0337450112325316,0.0119882776269701,0.000203736617090621,0.114270381278181,0.557365164899335,0.00371127570942343,0.00242896759333154,0.00649177323617751
"Pooled site FE: shared slopes","moderate",15,"1",9,10,348.5,0.00922132042525042,0.0291401110146969,0.0105802931875913,0.00020086992918523,0.0838116306276012,0.507399769275264,0.00169671279429099,0.00258928807707772,0.00489032712742805
"Pooled site FE: shared slopes","moderate",15,"1",10,10,331.3,0.00998443539524222,0.0239146329841254,0.00890288653097596,0.000205719508568245,0.0758539813823895,0.43701040189243,0.00146487844960732,0.00332422463290349,0.00787567168131553
"Pooled site FE: shared slopes","moderate",15,"1",11,10,315.8,0.0132194705575917,0.0264197387577498,0.0103430420229221,0.000231332833521394,0.0850436331294571,0.260369809363154,0.000818436362479065,0.00253468974709787,0.0100681588609571
"Pooled site FE: shared slopes","moderate",15,"1",12,10,299.8,0.00965139208202822,0.0218439327340202,0.00847067752992195,0.000169968241149852,0.0668738070172321,0.485246942531095,0.00161921328901937,0.00199722144233343,0.00795130645337117
"Pooled site FE: shared slopes","moderate",15,"1",13,10,285.9,0.00765149983554637,0.0209367540572318,0.00814474787103318,0.000163547061153468,0.0642187532142667,0.641065266109204,0.00424366341224908,0.00206959671530735,0.00484883698337812
"Pooled site FE: shared slopes","moderate",15,"1",14,10,272.5,0.00886684964673603,0.0222074459510111,0.00909152299519786,0.000198570656713619,0.0724251299845236,0.500383740583403,0.00355794715156609,0.00183855340128372,0.00742385629356408
"Pooled site FE: shared slopes","moderate",15,"1",15,10,261.6,0.00615516210797766,0.0217781508027199,0.00891771616291314,0.000190714120422381,0.0727936595715356,0.624922060434481,0.00254973496364886,0.00422066979270554,0.00576605704961191
"Pooled site FE: shared slopes","moderate",15,"2",1,10,800,0.039125,0.12666,0.0380460240583104,0.00143714862408932,0.236725778751719,0.0324239811990134,0.00132311327195497,0.0015,0.016125
"Pooled site FE: shared slopes","moderate",15,"2",2,10,701.6,0.0377913191921752,0.104080310681343,0.0390477157213241,0.00091206709778458,0.28297521286182,0.042246836285449,0.001502982400526,0.00156898760388774,0.0118300974591348
"Pooled site FE: shared slopes","moderate",15,"2",3,10,614,0.03510209328585,0.0798791117658072,0.035161593220148,0.000576815525880373,0.276489269764843,0.0342409473973955,0.00134275689871458,0.00160568045279798,0.0139765828216322
"Pooled site FE: shared slopes","moderate",15,"2",4,10,545.5,0.0296692495736829,0.0614882300269012,0.0304985683805784,0.000465179245177554,0.245970941214052,0.0409587790912022,0.00323173003432734,0.00163793178627179,0.0120673549517226
"Pooled site FE: shared slopes","moderate",15,"2",5,10,489.4,0.0283464526562775,0.0527917173564725,0.0288598281902567,0.000431201314618179,0.21107696349048,0.0608769604449708,0.00132003249266843,0.00242744792394229,0.0112009108040975
"Pooled site FE: shared slopes","moderate",15,"2",6,10,445.8,0.0277520198377762,0.0414268412607906,0.0242589055831693,0.000356134482012361,0.19437173038281,0.0338320044911506,0.000644024989375308,0.00203839239022068,0.0138936496871838
"Pooled site FE: shared slopes","moderate",15,"2",7,10,404.4,0.0191079441349744,0.0375155314856464,0.0225712458487267,0.000350031177781749,0.180581331419433,0.123456627201061,0.0018918732751795,0.0019670598979687,0.00888763512677184
"Pooled site FE: shared slopes","moderate",15,"2",8,10,373.4,0.0261453734361835,0.0337450112325316,0.0216159172562872,0.000357496663573711,0.171243905885009,0.0445304730268075,0.00279651615057032,0.00295347687691461,0.0134387070859149
"Pooled site FE: shared slopes","moderate",15,"2",9,10,343.3,0.0211607468039991,0.0291401110146969,0.0191622736708035,0.000305450924507851,0.149072046858101,0.116439557161887,0.000789143094086822,0.0020202901882789,0.0119277722289159
"Pooled site FE: shared slopes","moderate",15,"2",10,10,319.2,0.0118978705793598,0.0239146329841254,0.016005790983659,0.000298250265804634,0.119122022856978,0.398794521930694,0.00371244453494146,0.00239316701131875,0.00779187453264757
"Pooled site FE: shared slopes","moderate",15,"2",11,10,301.7,0.0169115340164597,0.0264197387577498,0.0181673649461077,0.00036892768876356,0.142864406441681,0.144970708789229,0.00158754426983257,0.00264292075415313,0.00994399068063801
"Pooled site FE: shared slopes","moderate",15,"2",12,10,283,0.0148304295449709,0.0218439327340202,0.015287160741625,0.000277846134982485,0.119085545765012,0.152424409878284,0.00199409130602762,0.00245927286101844,0.0109975921263942
"Pooled site FE: shared slopes","moderate",15,"2",13,10,266.5,0.0185473497027829,0.0209367540572318,0.0151421368646105,0.000319338937277636,0.114938030992548,0.156369050630107,0.000660701041945016,0.00300222663832284,0.010242375001449
"Pooled site FE: shared slopes","moderate",15,"2",14,10,249.2,0.013991191211252,0.0222074459510111,0.0163417354740737,0.000367940350767937,0.134615966381277,0.260322001400545,0.0101619806581814,0,0.00956324819640816
"Pooled site FE: shared slopes","moderate",15,"2",15,10,235.9,0.0171573686800988,0.0217781508027199,0.016229969824331,0.000330299766072774,0.148958773869463,0.231736215143137,0.000958377839819961,0.00385254743531002,0.0119879681593444
"Pooled site FE: shared slopes","moderate",15,"3",1,10,1000,0.0771,0.12666,0.0786354197520952,0.00270991976961219,0.471020477443751,0.04764342907579,0.0038802620085898,7e-04,0.0117
"Pooled site FE: shared slopes","moderate",15,"3",2,10,815.4,0.07565997755761,0.104080310681343,0.0752268343464557,0.0017905636033025,0.481473154915588,0.0428963580614595,0.00498631425649793,0.000733405114200836,0.0124763447569657
"Pooled site FE: shared slopes","moderate",15,"3",3,10,672.7,0.0666450457998287,0.0798791117658072,0.0648336431892101,0.00142740976660557,0.428271077081976,0.045638039823657,0.00599141464827777,0.000886795178159426,0.0115879010995078
"Pooled site FE: shared slopes","moderate",15,"3",4,10,562.2,0.0533505689425352,0.0614882300269012,0.0541263319127234,0.00100937338190351,0.364950121295334,0.0507996201037709,0.00425460128012832,0.000875159661772075,0.0108555618651935
"Pooled site FE: shared slopes","moderate",15,"3",5,10,479.6,0.0467145258626268,0.0527917173564725,0.0501143577707959,0.000869684950602411,0.360242236954483,0.0431141987901261,0.00569822868517725,0.00206667049469334,0.0126572063237891
"Pooled site FE: shared slopes","moderate",15,"3",6,10,419.3,0.0422668021034178,0.0414268412607906,0.0403405720598157,0.000758779871239517,0.28441114979967,0.0507273905029457,0.00240136823649211,0.00141555345704992,0.0104584848934559
"Pooled site FE: shared slopes","moderate",15,"3",7,10,372.2,0.0390083547212856,0.0375155314856464,0.0374963664704175,0.00073125940131829,0.295080669767846,0.040723283905466,0.00575930670785858,0.000508010185991039,0.0123536680498882
"Pooled site FE: shared slopes","moderate",15,"3",8,10,334.6,0.0305836336252623,0.0337450112325316,0.0341203423524551,0.000662019481905033,0.268970341219984,0.0407273127959967,0.00664650507312608,0.000880658309634863,0.0125599704942073
"Pooled site FE: shared slopes","moderate",15,"3",9,10,306,0.027979068460188,0.0291401110146969,0.0306655867111846,0.000706652294340695,0.236978634783773,0.0539923426525096,0.000600691679645917,0.00129490231401059,0.0117008186012554
"Pooled site FE: shared slopes","moderate",15,"3",10,10,281.2,0.0296068469755035,0.0239146329841254,0.0259559950353469,0.000515319910933285,0.199020302118994,0.0435456791593684,0.00454582440444063,0.00220016747002784,0.014308640550846
"Pooled site FE: shared slopes","moderate",15,"3",11,10,257.4,0.0354923032694104,0.0264197387577498,0.029722344008338,0.00054054806523008,0.23182681708167,0.0668165670438844,0.00227603347137064,0.00157459494751291,0.0161211802834626
"Pooled site FE: shared slopes","moderate",15,"3",12,10,237.9,0.0248518061691321,0.0218439327340202,0.0236634392532554,0.000488605566772429,0.180204109048323,0.0461573339643944,0.00422542560596456,0.0037606498228313,0.0114081776800181
"Pooled site FE: shared slopes","moderate",15,"3",13,10,220.9,0.0224127537824026,0.0209367540572318,0.0234853588750505,0.000446930936444579,0.178381494397319,0.095819981592336,0.00197326278827865,0.0023257032811662,0.0112521287028412
"Pooled site FE: shared slopes","moderate",15,"3",14,10,204,0.0259641609836728,0.0222074459510111,0.0243099306226368,0.000546129051630124,0.167419291595628,0.0663337358610395,0.00448386207052166,0.00292536256611317,0.0152546001797558
"Pooled site FE: shared slopes","moderate",15,"3",15,10,188.9,0.0249124009634672,0.0217781508027199,0.0242040218073492,0.000608720710989598,0.171944619982461,0.0634620721281173,0.00691223422359008,0.00163736551830335,0.0149807097949778
"Pooled site FE: shared slopes","moderate",15,"4",1,10,1200,0.14525,0.12666,0.146420835497728,0.00507866688003291,0.688208556704158,0.0592814495250142,0.0067212822913193,0.00025,0.00766666666666667
"Pooled site FE: shared slopes","moderate",15,"4",2,10,890,0.134848849645513,0.104080310681343,0.13669519535071,0.00292308513760005,0.683694098214576,0.0576354300739981,0.00248032648043333,0.000561610861369173,0.00777711115077332
"Pooled site FE: shared slopes","moderate",15,"4",3,10,662.3,0.11139008240655,0.0798791117658072,0.109522462038508,0.00221211425445485,0.608918089110168,0.0500174148917364,0.00409472392248039,0.000599605715393045,0.00997754569786898
"Pooled site FE: shared slopes","moderate",15,"4",4,10,517.9,0.0899513167117848,0.0614882300269012,0.0873180006573301,0.00161258365150273,0.515096045089307,0.0416675364713886,0.00480552160389039,0.000569865351230974,0.0129070414646176
"Pooled site FE: shared slopes","moderate",15,"4",5,10,421.3,0.0753049700242085,0.0527917173564725,0.0774486458363172,0.00167518090708419,0.471876290745037,0.0480279386960622,0.00325616109771778,0.0013941120694302,0.0101586523932507
"Pooled site FE: shared slopes","moderate",15,"4",6,10,354.8,0.0623670853040676,0.0414268412607906,0.0645614393971518,0.00124141611630968,0.413401310464668,0.0375420799436899,0.00536088872607451,0.00111890788905534,0.0134816041472767
"Pooled site FE: shared slopes","moderate",15,"4",7,10,304.2,0.0563983563637407,0.0375155314856464,0.0579130455460946,0.000992171481713094,0.376821222638536,0.0500895246797971,0.00634487282331532,0.000656443368307775,0.0139041092436553
"Pooled site FE: shared slopes","moderate",15,"4",8,10,263.3,0.0579978629670534,0.0337450112325316,0.05271279778664,0.000844689120920816,0.346906658841287,0.041891837071225,0.00833188976273612,0.00110307695085924,0.0141781060661672
"Pooled site FE: shared slopes","moderate",15,"4",9,10,231.4,0.0490040347003843,0.0291401110146969,0.0452037066771944,0.000804525600809409,0.301237517080952,0.0444850889081424,0.00337552295506522,0.00172388539470547,0.0126454279710424
"Pooled site FE: shared slopes","moderate",15,"4",10,10,206.4,0.0452755818901217,0.0239146329841254,0.0376377388289187,0.000753412496080485,0.24689660638582,0.0461062737298486,0.000956537132545077,0.00195542327723185,0.0126659046278782
"Pooled site FE: shared slopes","moderate",15,"4",11,10,186,0.036907822075205,0.0264197387577498,0.0406418671098787,0.000991978874360211,0.265708030647619,0.0509064380308655,0.00767627992989299,0.000485436893203883,0.0138711322123315
"Pooled site FE: shared slopes","moderate",15,"4",12,10,170.3,0.0332425001696273,0.0218439327340202,0.03497488247728,0.000763143311639843,0.253886466679481,0.0391917263339434,0.00306858798190699,0.00345815376719043,0.0115989082932158
"Pooled site FE: shared slopes","moderate",15,"4",13,10,155.1,0.0255563678916344,0.0209367540572318,0.0331529339817633,0.000834172341526608,0.249480373224646,0.172740845245305,0.0063735176103908,0.000588235294117647,0.00511894783244567
"Pooled site FE: shared slopes","moderate",15,"4",14,10,143.7,0.0378002778700584,0.0222074459510111,0.034863301440703,0.000841222080829211,0.251585328046049,0.0696299824256248,0.00656465695561218,0.00353995541893472,0.0146270452439344
"Pooled site FE: shared slopes","moderate",15,"4",15,10,132,0.0428682921980365,0.0217781508027199,0.0349603291276734,0.000867506547605854,0.247927893932205,0.0288253143588337,0.00786086917430369,0.000671140939597315,0.0166654337787835
"Pooled site FE: shared slopes","moderate",15,"5",1,10,1400,0.242714285714286,0.12666,0.241461726723614,0.008857491290836,0.840022633943656,0.0751344609152106,0.00448876078172441,0.000142857142857143,0.00414285714285714
"Pooled site FE: shared slopes","moderate",15,"5",2,10,887.1,0.206831898469947,0.104080310681343,0.202963591070494,0.00528309029701815,0.794239681552227,0.0607350424197808,0.00875885816998738,0.000342215549491083,0.00719515801829089
"Pooled site FE: shared slopes","moderate",15,"5",3,10,600.5,0.160192199625315,0.0798791117658072,0.163989306531363,0.00359551503531897,0.726758559119266,0.0632931173615641,0.0067043340356908,0.000330215388636017,0.00737748534600414
"Pooled site FE: shared slopes","moderate",15,"5",4,10,439.5,0.1291790762578,0.0614882300269012,0.129297641825224,0.00266190324281122,0.665607900715205,0.0550384593242733,0.00677072401805326,0.000901743774459749,0.00939960367672178
"Pooled site FE: shared slopes","moderate",15,"5",5,10,337.7,0.117967637505828,0.0527917173564725,0.111100620594421,0.0023678056397414,0.57232688945371,0.0472772626911089,0.0114574991316658,0,0.0111698291392882
"Pooled site FE: shared slopes","moderate",15,"5",6,10,269.2,0.0791045424441389,0.0414268412607906,0.0863756761319336,0.00179305931089831,0.508904118938326,0.0626186169886284,0.00177862905633004,0.00116088310532755,0.00815323694287293
"Pooled site FE: shared slopes","moderate",15,"5",7,10,228.1,0.0902702210766538,0.0375155314856464,0.0812693108249622,0.00193290704164128,0.466502992817198,0.0367509154124429,0.00768047812938411,0.000858622150977466,0.0141420588812705
"Pooled site FE: shared slopes","moderate",15,"5",8,10,190.7,0.0675745418357797,0.0337450112325316,0.073054426102482,0.00170060339690223,0.460454299897238,0.0552980292752575,0.00681919843930808,0.000497512437810945,0.00936727772567002
"Pooled site FE: shared slopes","moderate",15,"5",9,10,165.2,0.0622879298443802,0.0291401110146969,0.063787974286674,0.00178405832901914,0.40522149130223,0.0486462238724491,0.0137721174417523,0,0.0112327520585436
"Pooled site FE: shared slopes","moderate",15,"5",10,10,144.4,0.0416991464386079,0.0239146329841254,0.0523245710918784,0.00144508385664037,0.349673467186472,0.0664947660665899,0.015393220239649,0,0.00744644034398787
"Pooled site FE: shared slopes","moderate",15,"5",11,10,129.7,0.0459133376692235,0.0264197387577498,0.0575783154687178,0.00148407251972542,0.365285790651729,0.057646013010083,0.00693348328429292,0.000694444444444444,0.0105681517176071
"Pooled site FE: shared slopes","moderate",15,"5",12,10,118.9,0.0468785368899417,0.0218439327340202,0.0487613907182348,0.00127869005356132,0.317161786938367,0.0320212609287894,0.00408012612034636,0.00260510240747395,0.0172179217219742
"Pooled site FE: shared slopes","moderate",15,"5",13,10,106.9,0.0526715055589754,0.0209367540572318,0.0467112817873286,0.00113184970988649,0.283965958478515,0.0492785937386407,0.0042862171802452,0.00281141735656768,0.0163061930499671
"Pooled site FE: shared slopes","moderate",15,"5",14,10,95.6,0.0511329115017508,0.0222074459510111,0.0519131007704056,0.00141920167826342,0.307660156467728,0.103466894564819,0.0147293223550758,0,0.00572464636777751
"Pooled site FE: shared slopes","moderate",15,"5",15,10,86.2,0.0431741962578784,0.0217781508027199,0.0506853509467533,0.00142190411042932,0.329446242061687,0.051256298467335,0.00539094876656255,0.00340963855421687,0.0138783248118414
"Pooled site FE: shared slopes","moderate",15,"Overall",1,10,5000,0.12666,0.12666,0.126660000009668,0.00165725461377427,0.740427871322085,0.0524682843463727,0.00132311327195497,0.00082,0.00932
"Pooled site FE: shared slopes","moderate",15,"Overall",2,10,3845.6,0.104080310681343,0.104080310681343,0.104080310693282,0.000965050738573838,0.676103653359453,0.0531398974553557,0.001502982400526,0.00103828513384402,0.00941339067429803
"Pooled site FE: shared slopes","moderate",15,"Overall",3,10,3058.9,0.0798791117658072,0.0798791117658072,0.0798791117781893,0.000675394517012473,0.588973944126758,0.0481188998618337,0.00134275689871458,0.00114029284877457,0.0104587054393866
"Pooled site FE: shared slopes","moderate",15,"Overall",4,10,2536.3,0.0614882300269012,0.0614882300269012,0.0614882300397614,0.000512945299974526,0.481315277273608,0.0471856658630479,0.00259172953899443,0.00129820464960941,0.0109404875253472
"Pooled site FE: shared slopes","moderate",15,"Overall",5,10,2167.7,0.0527917173564725,0.0527917173564725,0.0527917173690365,0.000472237278918652,0.418369741677883,0.0450830587053464,0.00132003249266843,0.00179390922498306,0.0110683541484178
"Pooled site FE: shared slopes","moderate",15,"Overall",6,10,1901.5,0.0414268412607906,0.0414268412607906,0.0414268412741947,0.000385471908295142,0.337818018306119,0.045410837961713,0.000644024989375308,0.00158455143238796,0.0108862708894655
"Pooled site FE: shared slopes","moderate",15,"Overall",7,10,1698,0.0375155314856464,0.0375155314856464,0.0375155314982187,0.000359436929713543,0.330140607908585,0.0456615513588599,0.000755555259638119,0.00163489206051175,0.0107547053651872
"Pooled site FE: shared slopes","moderate",15,"Overall",8,10,1529.6,0.0337450112325316,0.0337450112325316,0.0337450112450178,0.000352592778391438,0.287525462001355,0.0467120850206948,0.00279651615057032,0.00176540948023413,0.0111773244726199
"Pooled site FE: shared slopes","moderate",15,"Overall",9,10,1394.4,0.0291401110146969,0.0291401110146969,0.0291401110275075,0.000325861748573123,0.24991390765689,0.0467467395753168,0.000600691679645917,0.00172472014068634,0.0101760502373915
"Pooled site FE: shared slopes","moderate",15,"Overall",10,10,1282.5,0.0239146329841254,0.0239146329841254,0.0239146329954829,0.000293129127571481,0.208171075937222,0.0513215144674095,0.000956537132545077,0.00225813155243699,0.00998236267046369
"Pooled site FE: shared slopes","moderate",15,"Overall",11,10,1190.6,0.0264197387577498,0.0264197387577498,0.0264197387712781,0.000329169949374814,0.213994841325322,0.0401087941435062,0.000818436362479065,0.00184563829537696,0.0120242903973795
"Pooled site FE: shared slopes","moderate",15,"Overall",12,10,1109.9,0.0218439327340202,0.0218439327340202,0.0218439327455751,0.000269158623519391,0.180790312849678,0.0435694354442693,0.00161921328901937,0.00280332508891776,0.0109948374371383
"Pooled site FE: shared slopes","moderate",15,"Overall",13,10,1035.3,0.0209367540572318,0.0209367540572318,0.0209367540693153,0.000271050197019048,0.174442717514831,0.0565003006277062,0.000660701041945016,0.00219617185355381,0.00877344802534902
"Pooled site FE: shared slopes","moderate",15,"Overall",14,10,965,0.0222074459510111,0.0222074459510111,0.0222074459649894,0.000316461575896109,0.180680868619913,0.0475173941883803,0.00355794715156609,0.00165024289029728,0.0104473837198286
"Pooled site FE: shared slopes","moderate",15,"Overall",15,10,904.6,0.0217781508027199,0.0217781508027199,0.0217781508172424,0.000321859693168327,0.191485421686743,0.0407529326246745,0.000958377839819961,0.00298444370062538,0.0116251468791342
"Pooled site FE: shared slopes","high",5,"1",1,10,400,0.004,0.27312,0.00354081224504698,0.000228928730057311,0.0214464805617907,0.974636104091805,0.000976686026551325,0.00225,0.00375
"Pooled site FE: shared slopes","high",5,"1",2,10,383.3,0.00339390238512593,0.163787393046605,0.0034250539017128,0.000134373668884968,0.027899441214624,0.964761445305475,0.00203215287591153,0.00234948386619653,0.00339390238512593
"Pooled site FE: shared slopes","high",5,"1",3,10,369.3,0.00430731937306886,0.107161457019384,0.0032629754230813,8.37120018076772e-05,0.0284993889854882,0.783639115671054,0.000555444204883065,0.00323273248671726,0.00377038243613192
"Pooled site FE: shared slopes","high",5,"1",4,10,356.7,0.00305715372713888,0.0694301831350323,0.00260465086900702,7.34288078499843e-05,0.022238705397118,0.876984781572854,0.000299009300061131,0.00250465067463583,0.00305715372713888
"Pooled site FE: shared slopes","high",5,"1",5,10,344.9,0.00230271598916001,0.0522831563513399,0.00227222731825166,6.70436748353628e-05,0.0178669732529156,0.980324779899833,0.000279816817008051,0.00172960773902864,0.00230271598916001
"Pooled site FE: shared slopes","high",5,"2",1,10,600,0.0203333333333333,0.27312,0.0185055918364939,0.00081876040445587,0.136549707064841,0.110826691265974,0.00206258689245606,0.0025,0.0123333333333333
"Pooled site FE: shared slopes","high",5,"2",2,10,545.5,0.017050543943718,0.163787393046605,0.0184399609880473,0.000445461745167708,0.153437736499319,0.131400710476679,0.00301095280559841,0.00219554664191717,0.00917369792483725
"Pooled site FE: shared slopes","high",5,"2",3,10,502.3,0.0177234521064837,0.107161457019384,0.0185998079971778,0.000365912242443472,0.161695980614089,0.0506980411493621,0.00195247538566483,0.00298788156317159,0.00995609440241529
"Pooled site FE: shared slopes","high",5,"2",4,10,462.7,0.01663701351979,0.0694301831350323,0.0153107940693257,0.000268178772041649,0.135715992578304,0.150865763215503,0.000812406943604996,0.00279656989397071,0.00972362506083212
"Pooled site FE: shared slopes","high",5,"2",5,10,429.4,0.014910597314105,0.0522831563513399,0.0134841223189211,0.000214310964818695,0.115729894210385,0.107347599758606,0.00106929641209312,0.00301695937086499,0.00955295138830508
"Pooled site FE: shared slopes","high",5,"3",1,10,800,0.077125,0.27312,0.0762785818670359,0.00230862364506388,0.47518553997927,0.0461353062751703,0.00489993228885151,0.000625,0.01125
"Pooled site FE: shared slopes","high",5,"3",2,10,654.1,0.0738528478005362,0.163787393046605,0.0732762758931503,0.00159209803866444,0.473840161074242,0.0434581193213464,0.00182433671448184,0.000761987236991892,0.0119238149875615
"Pooled site FE: shared slopes","high",5,"3",3,10,537.7,0.064378915397433,0.107161457019384,0.0673594095281566,0.00111080331691067,0.456719094140564,0.0512369184175035,0.00319985741995328,0.00113906291142938,0.00967998341855004
"Pooled site FE: shared slopes","high",5,"3",4,10,453,0.0533551591891844,0.0694301831350323,0.0525381287860138,0.000944045008592588,0.373402800702028,0.0384938794356846,0.000918684446384714,0.00153523625377996,0.0128487938797474
"Pooled site FE: shared slopes","high",5,"3",5,10,391.7,0.0442319504150821,0.0522831563513399,0.0451665497876342,0.000732956622701436,0.324747041644903,0.0441080569540544,0.00286593344040402,0.00150169585003755,0.012280093036092
"Pooled site FE: shared slopes","high",5,"4",1,10,1200,0.240833333333333,0.27312,0.242248114266888,0.00902700862187842,0.841768414875188,0.0798896119112115,0.00882619833763061,8.33333333333333e-05,0.00433333333333333
"Pooled site FE: shared slopes","high",5,"4",2,10,771.8,0.201392157265146,0.163787393046605,0.206471198003658,0.00550090825824258,0.816536543196759,0.0692265419633547,0.00275084362688978,0.000258064516129032,0.00558743975451269
"Pooled site FE: shared slopes","high",5,"4",3,10,520.5,0.170447325100834,0.107161457019384,0.169945517106828,0.00358572628630496,0.736231790102123,0.0578107306054648,0.00457716591076923,0.000568641500041122,0.00891110769414757
"Pooled site FE: shared slopes","high",5,"4",4,10,379.5,0.123369404686854,0.0694301831350323,0.125669986925894,0.00279543764555114,0.6026337379106,0.0659003160741772,0.0127528382608759,0,0.00661714204726118
"Pooled site FE: shared slopes","high",5,"4",5,10,295.2,0.111089368147447,0.0522831563513399,0.105064915346295,0.00242638143322432,0.552838411004546,0.0434457153270114,0.00400384010211922,0.00105458696554587,0.0126071026251698
"Pooled site FE: shared slopes","high",5,"5",1,10,2000,0.50055,0.27312,0.50067985905207,0.0256337025270404,0.971768270116961,0.100256756316784,0.0103727547684451,0,0.002
"Pooled site FE: shared slopes","high",5,"5",2,10,792.9,0.379972060687178,0.163787393046605,0.37461264941547,0.0128807246110281,0.936744906106147,0.0996178837806758,0.0229471766224373,0,0.00203256738082344
"Pooled site FE: shared slopes","high",5,"5",3,10,409.2,0.285276562970444,0.107161457019384,0.282186993407915,0.00774877630241406,0.864914734574863,0.073378169858923,0.0115206657478872,0,0.00613854092255905
