"model","heterogeneity","replicate","tau","site","strategy","interval","risk_n","weight_sum","weight_mean","weight_sd","weight_cv","weight_min","weight_q01","weight_q05","weight_q50","weight_q95","weight_q99","weight_max","prop_weight_gt_5","prop_weight_gt_10","prop_weight_gt_20","ess","ess_fraction","design_effect"
"Federated: site-specific slopes","low",5,10,"3","Do not initiate by tau",3,606,581.870511401457,0.960182362048609,0.344531099513413,0.358818400682068,0.800046759799282,0.801650073486478,0.80768814789237,0.875094209175894,1.31968577436286,2.0762628557772,6.63873603278032,0.00165016501650165,0,0,536.977842779916,0.88610205079194,1.12853818485835
"Federated: site-specific slopes","low",5,10,"3","Do not initiate by tau",4,512,466.39303732556,0.910923901026484,0.194301379795802,0.213301439974131,0.760527606743732,0.76234013675586,0.768773367541746,0.844554853215354,1.28048204698578,1.85226467157392,2.13002268548293,0,0,0,489.760634682829,0.9565637396149,1.04540864198196
"Federated: site-specific slopes","low",5,10,"3","Do not initiate by tau",5,451,404.846552948826,0.897664197225778,0.26305253663695,0.293041136596414,0.724968096725531,0.727030171904529,0.73337490212914,0.815618398083513,1.31664174691525,2.24421572815659,3.17414320826755,0,0,0,415.406821237679,0.921079426247625,1.08568270173387
"Federated: site-specific slopes","low",5,10,"3","Do not initiate by tau",6,401,356.7720191421,0.889705783396757,0.396778233893014,0.44596566786177,0.696014160381061,0.698211662977289,0.705002131040192,0.792837703128042,1.35239509238153,1.99706228796564,7.39602214596527,0.00249376558603491,0,0,334.615775858282,0.834453306379755,1.19838940340289
"Federated: site-specific slopes","low",5,10,"3","Do not initiate by tau",7,360,308.879166922564,0.85799768589601,0.241407634830857,0.281361638614158,0.667752629505349,0.67010282990461,0.678093492803253,0.771641548540778,1.34435971298444,1.90414184030817,2.50012056939361,0,0,0,333.659432707157,0.926831757519881,1.07894447065119
"Federated: site-specific slopes","low",5,10,"3","Do not initiate by tau",8,324,271.749626000845,0.838733413582854,0.260182890925775,0.310209283083573,0.648315735799023,0.650416455925862,0.658256182745685,0.744913875688305,1.37910410581755,1.98257628817426,2.47544818802422,0,0,0,295.638566384213,0.912464711062387,1.09593279375779
"Federated: site-specific slopes","low",5,10,"3","Do not initiate by tau",9,288,237.726144395004,0.825438001371543,0.275307525926307,0.333529017889723,0.624985302981114,0.627439094089773,0.636042258958525,0.729324783524214,1.3244250059302,2.11272269991251,2.53683114915546,0,0,0,259.259677642493,0.900207214036435,1.11085535019888
"Federated: site-specific slopes","low",5,10,"3","Do not initiate by tau",10,269,213.345496286856,0.793105934151881,0.246955646996199,0.311377883284009,0.606929549656546,0.608940464825572,0.618388531312431,0.709276846093346,1.29082382584841,1.88821905371379,2.53190752260458,0,0,0,245.304615625425,0.911913069239497,1.09659575427948
"Federated: site-specific slopes","low",5,10,"4","Initiate by tau",1,1050,1053.74036275081,1.00356225023887,0.277193239846,0.276209313154238,0.116058598624833,0.212382550904355,0.48797375474514,0.983528886150511,1.2934317540166,2.01118194994823,3.90578259991935,0,0,0,975.637925158963,0.92917897634187,1.07621892602107
"Federated: site-specific slopes","low",5,10,"4","Initiate by tau",2,950,968.213401215341,1.01917200127931,0.588017596479735,0.576956191635593,0.116058598624833,0.198349204912658,0.32399270742556,0.951258440411471,1.63954601191768,2.59743834686246,12.4401710308727,0.0031578947368421,0.00105263157894737,0,712.930584032263,0.75045324634975,1.33252804870132
"Federated: site-specific slopes","low",5,10,"4","Initiate by tau",3,819,825.065637962556,1.00740615135843,0.643757748785395,0.639025032671602,0.119510127687632,0.19815951895353,0.329050777304677,0.916695235458233,1.7708410367264,2.86222846227213,12.4401710308727,0.00366300366300366,0.00122100122100122,0,581.736296127462,0.710300727872359,1.40785439287865
"Federated: site-specific slopes","low",5,10,"4","Initiate by tau",4,705,699.069449703708,0.991587871920153,0.675760840834847,0.68149365272719,0.119510127687632,0.207221479721803,0.335966941808968,0.884530073419622,1.75537493601647,3.00940046991826,12.4401710308727,0.00425531914893617,0.00141843971631206,0,481.631454978648,0.683165184366877,1.46377482764545
"Federated: site-specific slopes","low",5,10,"4","Initiate by tau",5,625,615.093332341911,0.984149331747057,0.720147617398545,0.731746285007523,0.157583544339327,0.21667100092371,0.315382009545705,0.859918270989794,1.77140877509,3.65419383624948,12.4401710308727,0.0048,0.0016,0,407.273341093337,0.651637345749339,1.53459590142132
"Federated: site-specific slopes","low",5,10,"4","Initiate by tau",6,556,542.121562066492,0.975038780695131,0.764405375496093,0.783974330693932,0.125391914858298,0.184404337154995,0.324641292805025,0.835384160121584,1.80946929114946,3.68129447232459,12.4401710308727,0.00539568345323741,0.00179856115107914,0,344.590295231507,0.619766718042279,1.61351032717408
"Federated: site-specific slopes","low",5,10,"4","Initiate by tau",7,499,492.359139302903,0.986691661929665,0.808199798628987,0.819100667222015,0.125391914858298,0.186612392899379,0.334674924303157,0.822201174806146,1.93603004106947,4.22422007822975,12.4401710308727,0.00601202404809619,0.00200400801603206,0,298.877318177362,0.5989525414376,1.66958136215569
"Federated: site-specific slopes","low",5,10,"4","Initiate by tau",8,466,463.374742697922,0.994366400639317,0.846981952443599,0.85178054276476,0.124801507684158,0.170075372143887,0.325609560368621,0.810217094237978,2.16563452203519,4.37999572335316,12.4401710308727,0.00643776824034335,0.00214592274678112,0,270.30583213596,0.580055433768156,1.72397316150252
"Federated: site-specific slopes","low",5,10,"4","Initiate by tau",9,431,426.867127390434,0.990410968423282,0.887501557728208,0.896094233630203,0.124801507684158,0.166109959090155,0.312439528929732,0.785673455594679,2.15987926024926,4.74162577403696,12.4401710308727,0.00696055684454756,0.00232018561484919,0,239.295310078402,0.555209536144785,1.80112180158812
"Federated: site-specific slopes","low",5,10,"4","Initiate by tau",10,163,178.389029664627,1.09441122493636,1.32409522983163,1.20986992792277,0.122402167221699,0.124721529668742,0.214201607904418,0.710076859360973,3.1040581196441,6.99157642998882,12.4401710308727,0.0122699386503067,0.00613496932515337,0,66.400387129986,0.407364338220773,2.45480496493055
"Federated: site-specific slopes","low",5,10,"4","Do not initiate by tau",1,937,965.510687114769,1.03042762765717,0.132341882888692,0.128433942701624,0.923713519345039,0.928245994537555,0.934094016711096,0.989729151774888,1.24700064437428,1.62566622165775,2.19022198238123,0,0,0,921.810704381586,0.98378943904118,1.01647767328608
"Federated: site-specific slopes","low",5,10,"4","Do not initiate by tau",2,769,803.595791224309,1.0449880249991,0.228491358350849,0.218654523195178,0.857687744020506,0.864303221023622,0.874050322158549,0.966540693257873,1.45990982603969,2.12803154655811,2.59096440228116,0,0,0,733.955371146663,0.954428310983957,1.04774762912163
"Federated: site-specific slopes","low",5,10,"4","Do not initiate by tau",3,622,639.256062472514,1.02774286571144,0.264783395950187,0.257635839453768,0.807372812636362,0.816080704921694,0.82935683013286,0.933363619131537,1.5089577532713,2.15138420465096,2.82311321263854,0,0,0,583.342197487504,0.937849192102097,1.06626951158171
"Federated: site-specific slopes","low",5,10,"4","Do not initiate by tau",4,512,508.771504764299,0.993694345242772,0.246757661364035,0.248323503646132,0.767470311895529,0.773642375377544,0.792658020496205,0.904001783135431,1.47431782072373,2.08688323806206,2.38977862041451,0,0,0,482.316267868427,0.942023960680522,1.06154412386453
"Federated: site-specific slopes","low",5,10,"4","Do not initiate by tau",5,440,427.711801778618,0.972072276769585,0.254601792052635,0.2619165242514,0.732040289824001,0.734804137421235,0.759742423844331,0.880546658814225,1.45782300504803,2.02631897908185,2.56404454542306,0,0,0,411.813678023431,0.935940177325979,1.06844435598122
"Federated: site-specific slopes","low",5,10,"4","Do not initiate by tau",6,371,352.568078648557,0.95031827128991,0.279188248478592,0.293783942614969,0.704010751944106,0.707375486219722,0.7339442460267,0.854067064294459,1.45059090309533,1.9385321840675,3.25057549513021,0,0,0,341.596605520886,0.920745567441741,1.08607636611107
"Federated: site-specific slopes","low",5,10,"4","Do not initiate by tau",7,332,306.499450996731,0.923191117460033,0.275779689792587,0.298724375242405,0.676212156405526,0.679773174553643,0.69973431570676,0.831985753893883,1.42974009325967,1.90086716881446,3.51347057758847,0,0,0,304.875957833766,0.918301077812547,1.0889674684713
"Federated: site-specific slopes","low",5,10,"4","Do not initiate by tau",8,296,274.458716091205,0.927225392200016,0.333520307253415,0.359697124409067,0.658628747180505,0.660908219160204,0.68034141640129,0.818304844260623,1.43531140557088,2.27108242239947,4.36251411693283,0,0,0,262.191710849987,0.885782806925631,1.12894491988481
"Federated: site-specific slopes","low",5,10,"4","Do not initiate by tau",9,268,241.105319538593,0.899646714696243,0.33547013675139,0.372890970723611,0.635729742867201,0.63696156618252,0.656482935330117,0.794346151090593,1.42859781900604,1.90220553076436,4.72909350971278,0,0,0,235.391489654486,0.87832645393465,1.13852884143508
"Federated: site-specific slopes","low",5,10,"4","Do not initiate by tau",10,239,212.885265524205,0.89073332855316,0.29761778132462,0.334126692899263,0.61916939230284,0.620244092637853,0.641077620000959,0.781644517901554,1.5041793104742,2.10528127362197,2.59735732102561,0,0,0,215.087916767928,0.899949442543631,1.11117353123036
"Federated: site-specific slopes","low",5,10,"5","Initiate by tau",1,1100,1092.28252641205,0.992984114920043,0.438810682648177,0.441911080001024,0.0907861676390784,0.14451601107098,0.330253513070061,0.966572328006091,1.35153021248411,2.15042339388084,10.399645349574,0.000909090909090909,0.000909090909090909,0,920.419007525932,0.836744552296302,1.19510787044346
"Federated: site-specific slopes","low",5,10,"5","Initiate by tau",2,986,980.530369627601,0.994452707533063,0.723833116745078,0.727870829112316,0.116003537758017,0.159856242744262,0.236526619504382,0.922426825520925,1.57869687823027,3.50592529515779,14.6413478086617,0.00304259634888438,0.00202839756592292,0,644.756866874769,0.653911629690435,1.52925862547116
"Federated: site-specific slopes","low",5,10,"5","Initiate by tau",3,849,839.944276949321,0.989333659539836,0.831104396435419,0.840064813747454,0.121230355389496,0.168546738146367,0.239560353295657,0.874999465011755,1.78776941232264,4.6451728178464,14.6413478086617,0.00588928150765607,0.00235571260306243,0,497.982943948865,0.586552348585235,1.70487766763188
"Federated: site-specific slopes","low",5,10,"5","Initiate by tau",4,760,739.958637641021,0.973629786369765,0.939703318166943,0.965154652540655,0.114436570504407,0.178537576733736,0.242232287246956,0.843205258963728,1.7856178340311,4.37323603893967,14.6413478086617,0.00657894736842105,0.00394736842105263,0,393.721629010174,0.518054775013387,1.93029781450072
"Federated: site-specific slopes","low",5,10,"5","Initiate by tau",5,659,637.73970882224,0.967738556634658,1.02391737267544,1.05805164592816,0.121230355389496,0.179061584807463,0.235743611122189,0.807322606967725,1.82157014213061,4.75115855383139,14.6413478086617,0.00758725341426404,0.00455235204855842,0,311.175711846837,0.472193796429192,2.11777453994984
"Federated: site-specific slopes","low",5,10,"5","Initiate by tau",6,593,565.844578610837,0.95420670929315,1.06851489531764,1.11979394497149,0.136947104010056,0.181085712136349,0.237148750180782,0.77602653485772,1.89062008674724,4.89605176697489,14.6413478086617,0.00843170320404722,0.00505902192242833,0,263.342083232535,0.444084457390447,2.25182391177627
"Federated: site-specific slopes","low",5,10,"5","Initiate by tau",7,532,547.777272996195,1.02965652818834,1.62070024386117,1.57402026743108,0.132066075186754,0.185170509023943,0.237048383105168,0.757346757835326,2.10386052210114,5.6969922300618,27.573236019017,0.0112781954887218,0.0075187969924812,0.0018796992481203,153.186857961444,0.287945221732037,3.47288277258028
"Federated: site-specific slopes","low",5,10,"5","Initiate by tau",8,482,506.285855549887,1.05038559242715,1.72307165938603,1.64041821575683,0.134565446493963,0.186721001698455,0.238136219571814,0.745394845900517,2.02564805988576,7.14037994762593,27.573236019017,0.016597510373444,0.00829875518672199,0.0020746887966805,130.786736726568,0.271341777441013,3.68538899328686
"Federated: site-specific slopes","low",5,10,"5","Initiate by tau",9,447,462.318670826659,1.03426995710662,1.74718799843617,1.68929590038944,0.125531258733115,0.151762100309499,0.23813754619058,0.73110121485346,2.15119074334052,6.97805941202639,27.573236019017,0.0134228187919463,0.00894854586129754,0.00223713646532438,116.184275205018,0.259920078758429,3.84733647656904
"Federated: site-specific slopes","low",5,10,"5","Initiate by tau",10,168,206.007293790347,1.2262338916092,2.61732460538829,2.13444158027106,0.125531258733115,0.127499633495843,0.186016729342577,0.617703068990248,4.08641173012849,14.5706527676768,27.573236019017,0.0297619047619048,0.0178571428571429,0.00595238095238095,30.3867651383619,0.180873602014059,5.52872275923533
"Federated: site-specific slopes","low",5,10,"5","Do not initiate by tau",1,979,1005.8297593871,1.02740527005832,0.170341851597635,0.165798109628117,0.91938912663421,0.920950381232919,0.924333939106173,0.973533141189308,1.2987020705321,1.79815072244748,2.94867769034001,0,0,0,952.834280249175,0.973273013533376,1.02746093449113
"Federated: site-specific slopes","low",5,10,"5","Do not initiate by tau",2,786,818.64086511593,1.04152781821365,0.314011358561038,0.30149109132736,0.849828410709264,0.85177739167493,0.857844421355075,0.946668723269391,1.50091596098045,2.671134051736,4.04685411424751,0,0,0,720.584454543762,0.916774115195626,1.09078123326662
"Federated: site-specific slopes","low",5,10,"5","Do not initiate by tau",3,624,651.636189733812,1.04428876559906,0.468464165490041,0.448596385331509,0.799671794503593,0.80253506867467,0.80925545751201,0.912105848559999,1.64658144478818,2.67347608929832,7.29999934676299,0.0032051282051282,0,0,519.603274677627,0.832697555573121,1.20091621898869
"Federated: site-specific slopes","low",5,10,"5","Do not initiate by tau",4,534,546.636337651287,1.0236635536541,0.656910519443889,0.641725024886316,0.760249071402525,0.763396111715616,0.770292602373232,0.877748055160796,1.63971021127653,2.5076545785749,11.4951625545818,0.00374531835205993,0.00187265917602996,0,378.444314750772,0.708697218634405,1.41103982590324
"Federated: site-specific slopes","low",5,10,"5","Do not initiate by tau",5,438,423.376414337704,0.966612818122611,0.351822002383338,0.363974070886685,0.72446244957909,0.728912859975735,0.734458220165659,0.84354947281195,1.6148029441359,2.35952262529801,4.1261835597073,0,0,0,386.866102471204,0.883255941715078,1.13217466508998
"Federated: site-specific slopes","low",5,10,"5","Do not initiate by tau",6,382,355.353788790566,0.930245520394151,0.326886269291756,0.351397842962202,0.695472470375626,0.700265478190631,0.706272501045155,0.813433832374917,1.49908102570364,2.53354683539151,3.23316803403999,0,0,0,340.112676201883,0.890347319900217,1.12315719680278
"Federated: site-specific slopes","low",5,10,"5","Do not initiate by tau",7,335,310.850617822559,0.927912292007641,0.409448416496716,0.441257670604653,0.667082430863869,0.671122344494532,0.680086869726834,0.787132151933939,1.66199202625062,2.60567127907935,4.44745212968221,0,0,0,280.539648051221,0.837431785227525,1.19412711296635
"Federated: site-specific slopes","low",5,10,"5","Do not initiate by tau",8,300,279.451955272378,0.931506517574595,0.594066113058265,0.637747672023876,0.64759379873924,0.65062779919919,0.66067800689288,0.768378739813254,1.65515140359726,3.40590096359711,7.28209853565462,0.00666666666666667,0,0,213.467470164776,0.711558233882587,1.4053663528613
"Federated: site-specific slopes","low",5,10,"5","Do not initiate by tau",9,267,234.866366964848,0.879649314475088,0.332769091970929,0.378297449330137,0.6243470263475,0.626483203576943,0.63945949948812,0.753920626764574,1.63796497213705,2.15686234783753,2.57344101676087,0,0,0,233.683105278313,0.875217622765218,1.14257297155482
"Federated: site-specific slopes","low",5,10,"5","Do not initiate by tau",10,246,211.179598234873,0.858453651361274,0.35163536069034,0.409614846570624,0.60612881522838,0.608290310680745,0.621503716178664,0.730096753910193,1.7123596974243,2.30436245706393,2.60174004259282,0,0,0,210.778443165747,0.856822939698157,1.16710227243949
"Federated: site-specific slopes","moderate",5,10,"1","Initiate by tau",1,600,633.17707086457,1.05529511810762,2.27565825425141,2.15641882086234,0.880101972301106,0.880315808312735,0.881035683960474,0.885827367820244,0.914111612470094,5.50326571420239,52.759921128957,0.0116666666666667,0.005,0.00166666666666667,106.337881391942,0.177229802319904,5.64239189408437
"Federated: site-specific slopes","moderate",5,10,"1","Initiate by tau",2,553,565.20290800255,1.0220667414151,2.40066061431108,2.3488295989235,0.585317569682189,0.787530592449977,0.788866123989146,0.801156025068087,0.904340010368963,7.38533809046116,52.759921128957,0.0144665461121157,0.0054249547920434,0.00180831826401447,84.985086988535,0.153680084970226,6.50702399203996
"Federated: site-specific slopes","moderate",5,10,"1","Initiate by tau",3,506,531.810745297107,1.05100937805752,2.72326059520363,2.59109067155686,0.585317569682189,0.72457937713735,0.726614669307499,0.744185159356685,0.916823172209433,8.34366481653315,52.759921128957,0.0177865612648221,0.00790513833992095,0.00395256916996047,65.7101674286987,0.129861990965808,7.7004825858807
"Federated: site-specific slopes","moderate",5,10,"1","Initiate by tau",4,483,499.789412569345,1.03476068854937,2.79361287434734,2.69976711065793,0.338908077385619,0.677674443134579,0.680595129180355,0.701578134401064,0.966833720359622,8.72316719323986,52.759921128957,0.0186335403726708,0.0082815734989648,0.0041407867494824,58.3780906612217,0.120865612135035,8.27365188770791
"Federated: site-specific slopes","moderate",5,10,"1","Initiate by tau",5,445,462.896780144754,1.04021748347136,2.91282112366277,2.80020396690725,0.338908077385619,0.602927468872623,0.651736866856404,0.674254273337367,1.00437089442277,9.40294443532093,52.759921128957,0.0202247191011236,0.00898876404494382,0.00449438202247191,50.433377344162,0.113333432234072,8.82352171188693
"Federated: site-specific slopes","moderate",5,10,"1","Initiate by tau",6,426,442.689357452381,1.03917689542812,2.97929913733505,2.86697977066515,0.169954268371376,0.287958931725258,0.626478417146732,0.656643460956678,1.30016219959429,9.76344763266938,52.759921128957,0.0211267605633803,0.00938967136150235,0.00469483568075117,46.3029474986782,0.108692365020371,9.20027823309004
"Federated: site-specific slopes","moderate",5,10,"1","Initiate by tau",7,415,432.027908399913,1.0410311045781,3.02106514679875,2.90199316188837,0.132726195634026,0.220323468086204,0.60764888847035,0.64014638905467,1.6082403953061,9.97216001008156,52.759921128957,0.0216867469879518,0.00963855421686747,0.00481927710843374,44.1429656669516,0.106368591968558,9.40127138559468
"Federated: site-specific slopes","moderate",5,10,"1","Initiate by tau",8,393,407.70495440439,1.03741718677962,3.10067270767887,2.98883876919764,0.132726195634026,0.266334861873392,0.586243535560693,0.617799861569202,1.62861438768377,10.3895847649061,52.759921128957,0.0229007633587786,0.0101781170483461,0.00508905852417303,39.6552055219089,0.100903830844552,9.91042650839053
"Federated: site-specific slopes","moderate",5,10,"1","Initiate by tau",9,379,397.625264531512,1.04914317818341,3.16353996513534,3.01535579787404,0.132726195634026,0.257161014057449,0.573686333313889,0.606338614901923,2.01547810251414,10.6552186997944,52.759921128957,0.0237467018469657,0.0105540897097625,0.00527704485488127,37.6425992885077,0.0993208424498884,10.0683801640581
"Federated: site-specific slopes","moderate",5,10,"1","Initiate by tau",10,48,192.325292468091,4.00677692641856,8.38371327888329,2.092383337741,0.132726195634026,0.132726195634026,0.188148490844936,1.00231722360238,16.710182299303,52.759921128957,52.759921128957,0.1875,0.0833333333333333,0.0416666666666667,9.07911607333557,0.189148251527824,5.28685828138833
"Federated: site-specific slopes","moderate",5,10,"1","Do not initiate by tau",1,593,527.98273043715,0.890358735981705,0.013542911497799,0.0152106234829792,0.880101972301106,0.880315397486745,0.881030672758149,0.885747260117847,0.91258141942779,0.955933643541951,1.02613185622628,0,0,0,592.863064692835,0.999769080426366,1.0002309729098
"Federated: site-specific slopes","moderate",5,10,"1","Do not initiate by tau",2,535,433.970785170599,0.81116034611327,0.0336170985651243,0.0414432223249113,0.787116857012624,0.787650429115159,0.788869264485214,0.800840234468335,0.8673401891312,0.937493490350821,1.22873475350037,0,0,0,534.084402914502,0.998288603578508,1.00171433032027
"Federated: site-specific slopes","moderate",5,10,"1","Do not initiate by tau",3,482,365.567179624968,0.758438132002008,0.0424263377765894,0.0559390884851726,0.723815161787259,0.725088230842366,0.72671769717976,0.74339491827799,0.843320128476559,0.917211481871122,1.10151517687167,0,0,0,480.499549082903,0.99688703129233,1.0031226895425
"Federated: site-specific slopes","moderate",5,10,"1","Do not initiate by tau",4,454,326.222885055318,0.718552610254005,0.0561589600521619,0.078155669119774,0.676862674603392,0.678528024223273,0.680712023687002,0.700129074797374,0.828215148515527,0.909992254250453,1.21063636244732,0,0,0,451.249698881451,0.993942068020818,1.0060948541913
"Federated: site-specific slopes","moderate",5,10,"1","Do not initiate by tau",5,412,284.787227467195,0.691231134629114,0.0546401868150211,0.0790476355558532,0.647501281205302,0.649868239303618,0.65193744351637,0.67289680374161,0.783522657015046,0.961090626513845,1.04993403029904,0,0,0,409.447763723184,0.993805251755302,1.00623336235521
"Federated: site-specific slopes","moderate",5,10,"1","Do not initiate by tau",6,385,261.493936911353,0.679205030938578,0.081151804705245,0.119480570679966,0.621068515208045,0.624405833326629,0.628317536729247,0.655023654635756,0.800013031643156,0.969398133954989,1.60392834319032,0,0,0,379.59512446798,0.985961362254493,1.01423852727191
"Federated: site-specific slopes","moderate",5,10,"1","Do not initiate by tau",7,369,245.811271935145,0.666155208496328,0.0962872862597574,0.144541820031852,0.601383542957576,0.605491793394536,0.609783276317014,0.638278423953248,0.79101842414206,0.999186097188399,1.86596440835833,0,0,0,361.468543032921,0.979589547514692,1.02083571893666
"Federated: site-specific slopes","moderate",5,10,"1","Do not initiate by tau",8,348,223.2888559402,0.641634643506321,0.0772047402022901,0.120325080610348,0.579600992972699,0.584181173774811,0.588362636427984,0.61653869954352,0.774412230209153,0.974288230725169,1.30029840192288,0,0,0,343.047586242987,0.985768925985595,1.01443652121635
"Federated: site-specific slopes","moderate",5,10,"1","Do not initiate by tau",9,333,208.27378281515,0.62544679524069,0.0639195779487659,0.102198265999856,0.566982127923581,0.571685617002123,0.576029006959688,0.604290542970531,0.7348995338236,0.906121267662512,1.06273252094061,0,0,0,329.568166882293,0.989694194841721,1.01041312075184
"Federated: site-specific slopes","moderate",5,10,"1","Do not initiate by tau",10,321,198.113798968325,0.617176943826559,0.0717279872749443,0.116219486149667,0.55687856439974,0.561568815699906,0.565982531540868,0.59438369615093,0.726108323622907,0.924290951749043,1.19622088371512,0,0,0,316.735195066825,0.986714003323444,1.01346489117597
"Federated: site-specific slopes","moderate",5,10,"2","Initiate by tau",1,800,815.634649348569,1.01954331168571,1.19093894308206,1.16811020133413,0.245247982330064,0.880685994856862,0.882335509302778,0.896603150883007,1.0258506226325,4.04721157634217,28.765076806065,0.0075,0.0025,0.00125,338.584806156341,0.423231007695426,2.36277584065778
"Federated: site-specific slopes","moderate",5,10,"2","Initiate by tau",2,743,760.326615262234,1.02331980519816,1.38327867328836,1.35175598699616,0.180861447416169,0.562430680243712,0.790647699781225,0.825170459773507,1.4976080345112,4.87708307186087,28.765076806065,0.00942126514131898,0.00403768506056528,0.00134589502018843,263.028870528815,0.354009247010518,2.82478496944541
"Federated: site-specific slopes","moderate",5,10,"2","Initiate by tau",3,680,696.993494083049,1.02499043247507,1.51505653758842,1.47811773611386,0.179301843603421,0.464622763182995,0.727554369532446,0.770198128592881,1.88832584873367,6.57728056642746,28.765076806065,0.0132352941176471,0.00441176470588235,0.00147058823529412,213.727661471035,0.314305384516227,3.18161905351758
"Federated: site-specific slopes","moderate",5,10,"2","Initiate by tau",4,618,647.38297620131,1.04754526893416,1.6337414939679,1.55959035128876,0.203488804280827,0.333648120835141,0.68082094672005,0.732515395158784,2.39804488375875,7.34303616397155,28.765076806065,0.0161812297734628,0.00485436893203883,0.00161812297734628,180.259734977367,0.291682419057228,3.4283862676132
"Federated: site-specific slopes","moderate",5,10,"2","Initiate by tau",5,573,585.440597338318,1.02171133915937,1.6769157242752,1.64128130911702,0.128480172406638,0.209126163951961,0.649980692063946,0.706257173878191,2.28285189214639,7.57813354538034,28.765076806065,0.0157068062827225,0.00523560209424084,0.00174520069808028,155.322305575629,0.271068596118026,3.68910310644981
"Federated: site-specific slopes","moderate",5,10,"2","Initiate by tau",6,538,551.667375031335,1.02540404280917,1.74103706708019,1.69790345502295,0.181782867658576,0.208375035948394,0.62348046473593,0.684837136053099,2.39804488375875,7.61749928923543,28.765076806065,0.0185873605947955,0.00557620817843866,0.00185873605947955,138.748562973049,0.257896957198975,3.87751763673765
"Federated: site-specific slopes","moderate",5,10,"2","Initiate by tau",7,491,505.21751976621,1.02895625206967,1.81478126523282,1.76371081042805,0.103835435003068,0.197599380694992,0.535893667867267,0.668135819064318,2.4696547263875,7.62502454576775,28.765076806065,0.0183299389002037,0.00610997963340122,0.00203665987780041,119.629452740107,0.243644506598996,4.10434043417962
"Federated: site-specific slopes","moderate",5,10,"2","Initiate by tau",8,451,465.328987758269,1.03177159148175,1.86901500481486,1.81146197496166,0.181782867658576,0.20030617741721,0.473693073243925,0.6493849418905,2.57940071292853,7.98145732050886,28.765076806065,0.0177383592017738,0.00665188470066519,0.00221729490022173,105.518829749026,0.23396636307988,4.27411866747095
"Federated: site-specific slopes","moderate",5,10,"2","Initiate by tau",9,429,447.973124518611,1.04422639747928,1.92584011151379,1.84427449465239,0.185931454068394,0.20846930165893,0.54646209079755,0.635720372324208,2.78804515877858,9.21140127294479,28.765076806065,0.0186480186480186,0.00699300699300699,0.00233100233100233,97.6460282915833,0.2276131195608,4.39341986054929
"Federated: site-specific slopes","moderate",5,10,"2","Initiate by tau",10,89,204.456536209921,2.29726445179686,3.72929035470575,1.62336136433435,0.0815005144287939,0.10517152741377,0.200802601801873,1.21042417834052,7.42934400860002,25.7996319787058,28.765076806065,0.0786516853932584,0.0224719101123595,0.0112359550561798,24.6831954638845,0.277339274875106,3.60569198304253
"Federated: site-specific slopes","moderate",5,10,"2","Do not initiate by tau",1,774,704.218946632768,0.909843600300735,0.0485607338000279,0.0533726167705932,0.880552114194731,0.880987598339012,0.882463695926374,0.896135858012062,0.972283817899155,1.13472259071446,1.55070863268561,0,0,0,771.804251010063,0.997163115000082,1.00284495581239
"Federated: site-specific slopes","moderate",5,10,"2","Do not initiate by tau",2,683,582.5375020129,0.852909959023279,0.10709012355807,0.125558533377551,0.787372089815948,0.788421355035572,0.791511327213335,0.822945922992053,0.983931397797485,1.35602991016987,2.00946349374965,0,0,0,672.414935935237,0.984502102394197,1.01574186339279
"Federated: site-specific slopes","moderate",5,10,"2","Do not initiate by tau",3,610,489.143427927566,0.801874472012404,0.118885142652757,0.148259044030171,0.723810818816588,0.725349136878456,0.729303740820121,0.76640158086213,0.99836943056589,1.28667356234725,2.18347467008916,0,0,0,596.901176701063,0.97852651918207,1.02194471012996
"Federated: site-specific slopes","moderate",5,10,"2","Do not initiate by tau",4,536,409.437651672122,0.763876215806198,0.110566162380154,0.144743559352038,0.67683574805862,0.679118070648993,0.6840793481238,0.727059850459079,0.987062291225285,1.24333384990024,1.58199708112424,0,0,0,525.020965873143,0.979516727375267,1.02091161085081
"Federated: site-specific slopes","moderate",5,10,"2","Do not initiate by tau",5,487,362.076937433562,0.743484471116143,0.13421582446791,0.180522700449171,0.647422655170841,0.650075262630176,0.65529848529921,0.701140946711722,0.967413298183914,1.30101635903926,1.93280993997421,0,0,0,471.660867581012,0.968502808174563,1.03252152865184
"Federated: site-specific slopes","moderate",5,10,"2","Do not initiate by tau",6,448,322.0648279494,0.718894705244196,0.116935472925248,0.162660083698248,0.620932109976759,0.623563101212707,0.629671863131438,0.678385598959773,0.957539454418751,1.18183007563236,1.59564381064662,0,0,0,436.47732845457,0.974279751014665,1.02639924411705
"Federated: site-specific slopes","moderate",5,10,"2","Do not initiate by tau",7,401,282.706677251059,0.70500418267097,0.132697762043519,0.188222659248321,0.601138951447861,0.603584164714191,0.610477196502263,0.662732422615793,0.91170180449015,1.29748220986259,1.61949090346004,0,0,0,387.312597109985,0.965866825710687,1.03533942090225
"Federated: site-specific slopes","moderate",5,10,"2","Do not initiate by tau",8,360,248.518752716225,0.690329868656182,0.150322816727378,0.217755052407048,0.579414712774919,0.582409884007921,0.58921483124513,0.64277039385523,0.917508793894044,1.30793507287182,2.06429552397175,0,0,0,343.745791783824,0.954849421621733,1.04728554822977
